GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LAC,NE
2023120300,2023-12-03,2,11,11,LAC,NE,1,10,64,0,0,(11:11) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 1-Q.JOHNSTON TO NE 28 FOR 8 YARDS (48-JA.TAVAI; 8-J.BENTLEY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,13,1129,0,0
2023120300,2023-12-03,2,10,34,LAC,NE,2,2,72,1,0,(10:34) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO NE 24 FOR 4 YARDS (48-JA.TAVAI; 92-D.GODCHAUX).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,13,1166,0,0
2023120300,2023-12-03,2,9,59,LAC,NE,1,10,76,0,0,(9:59) 30-A.EKELER LEFT TACKLE TO NE 20 FOR 4 YARDS (2-J.MILLS; 5-J.PEPPERS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OPP,0,,0,,0,13,1201,0,0
2023120300,2023-12-03,2,9,22,LAC,NE,2,6,80,0,0,(9:22) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 7-G.EVERETT (2-J.MILLS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,1238,0,0
2023120300,2023-12-03,2,9,18,LAC,NE,3,6,80,0,0,(9:18) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 13-K.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,1242,0,0
2023120300,2023-12-03,2,9,13,LAC,NE,4,6,80,0,0,"(9:13) 11-C.DICKER 38 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,1247,0,0
2023120300,2023-12-03,2,9,9,NE,LAC,0,0,100,1,0,TIMEOUT AT 09:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1251,0,0
2023120300,2023-12-03,2,9,9,NE,LAC,1,10,25,0,0,(9:09) 15-E.ELLIOTT LEFT END TO NE 29 FOR 4 YARDS (9-K.MURRAY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,13,1251,0,0
2023120300,2023-12-03,2,9,9,NE,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1251,0,0
2023120300,2023-12-03,2,8,36,NE,LAC,2,6,29,1,0,(8:36) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT PUSHED OB AT LAC 48 FOR 23 YARDS (26-A.SAMUEL).,0,2023,23,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,13,1284,0,0
2023120300,2023-12-03,2,7,55,NE,LAC,1,10,52,0,0,(7:55) 15-E.ELLIOTT LEFT GUARD TO LAC 44 FOR 4 YARDS (6-E.KENDRICKS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OPP,0,,0,,0,13,1325,0,0
2023120300,2023-12-03,2,7,19,NE,LAC,2,6,56,0,0,"(7:19) (NO HUDDLE, SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE DEEP RIGHT TO 7-J.SMITH-SCHUSTER.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,13,1361,0,0
2023120300,2023-12-03,2,7,14,NE,LAC,3,11,51,0,0,(7:14) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT [45-T.TUIPULOTU]. THROWN AWAY FROM OUTSIDE THE POCKET.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,13,1366,0,0
2023120300,2023-12-03,2,7,14,NE,LAC,3,6,56,0,0,"(7:14) (SHOTGUN) PENALTY ON NE, DELAY OF GAME, 5 YARDS, ENFORCED AT LAC 44 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OPP,1,NE,1,DELAY OF GAME,5,13,1366,0,0
2023120300,2023-12-03,2,7,7,NE,LAC,4,11,51,0,0,"(7:07) 17-B.BARINGER PUNTS 32 YARDS TO LAC 17, CENTER-49-J.CARDONA, DOWNED BY NE-41-B.SCHOOLER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,13,1373,0,0
2023120300,2023-12-03,2,6,56,LAC,NE,1,10,17,0,0,(6:56) 30-A.EKELER LEFT TACKLE TO LAC 18 FOR 1 YARD (8-J.BENTLEY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OWN,0,,0,,0,13,1384,0,0
2023120300,2023-12-03,2,6,56,NE,LAC,0,0,100,1,0,TIMEOUT AT 06:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1384,0,0
2023120300,2023-12-03,2,6,16,LAC,NE,2,9,18,0,0,(6:16) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 89-D.PARHAM TO LAC 25 FOR 7 YARDS (3-M.WILSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,13,1424,0,0
2023120300,2023-12-03,2,5,38,LAC,NE,3,2,25,1,0,(5:38) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 7-G.EVERETT TO LAC 31 FOR 6 YARDS (23-K.DUGGER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,1462,0,0
2023120300,2023-12-03,2,5,1,LAC,NE,1,10,31,0,0,(5:01) 25-J.KELLEY RIGHT TACKLE TO LAC 38 FOR 7 YARDS (8-J.BENTLEY; 31-J.JONES). NE-8-J.BENTLEY WAS INJURED DURING THE PLAY.,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,13,1499,0,0
