GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,GB
2023120310,2023-12-03,4,6,56,GB,KC,1,10,82,0,0,(6:56) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 85-T.KRAFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3184,0,0
2023120310,2023-12-03,4,6,53,GB,KC,2,10,82,0,0,(6:53) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 85-T.KRAFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3187,0,0
2023120310,2023-12-03,4,6,47,GB,KC,3,10,82,0,0,(6:47) (SHOTGUN) 10-J.LOVE SACKED AT KC 22 FOR -4 YARDS (51-M.DANNA).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3193,0,0
2023120310,2023-12-03,4,6,7,GB,KC,4,14,78,0,0,"(6:07) 17-A.CARLSON 40 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3233,0,0
2023120310,2023-12-03,4,6,3,GB,KC,0,0,100,1,0,TIMEOUT AT 06:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3237,0,0
2023120310,2023-12-03,4,6,3,KC,GB,1,10,25,0,0,(6:03) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO KC 34 FOR 9 YARDS (35-C.BALLENTINE) [90-L.VAN NESS].,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3237,0,0
2023120310,2023-12-03,4,6,3,KC,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3237,0,0
2023120310,2023-12-03,4,5,23,KC,GB,2,1,34,0,0,"(5:23) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 4-R.RICE. PENALTY ON GB-35-C.BALLENTINE, DEFENSIVE PASS INTERFERENCE, 17 YARDS, ENFORCED AT KC 34 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,34,OWN,1,GB,1,DEFENSIVE PASS INTERFERENCE,17,3277,0,0
2023120310,2023-12-03,4,5,20,KC,GB,1,10,51,0,0,(5:20) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT INTENDED FOR 24-S.MOORE INTERCEPTED BY 25-K.NIXON AT GB 33. 25-K.NIXON PUSHED OB AT GB 35 FOR 2 YARDS (24-S.MOORE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,49,OPP,0,,0,,0,3280,0,0
2023120310,2023-12-03,4,5,14,GB,KC,0,0,100,1,0,TIMEOUT AT 05:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3286,0,0
2023120310,2023-12-03,4,5,14,GB,KC,1,10,35,0,0,(5:14) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS PUSHED OB AT GB 42 FOR 7 YARDS (43-J.COCHRANE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3286,0,0
2023120310,2023-12-03,4,4,37,GB,KC,2,3,42,1,0,(4:37) (SHOTGUN) 28-A.DILLON RIGHT TACKLE TO GB 48 FOR 6 YARDS (20-J.REID; 21-M.EDWARDS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OWN,0,,0,,0,3323,0,0
2023120310,2023-12-03,4,3,55,GB,KC,1,10,48,0,0,(3:55) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 85-T.KRAFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3365,0,0
2023120310,2023-12-03,4,3,50,GB,KC,2,10,48,0,0,(3:50) 10-J.LOVE PASS SHORT LEFT TO 13-D.WICKS TO KC 43 FOR 9 YARDS (50-W.GAY).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3370,0,0
2023120310,2023-12-03,4,3,27,GB,KC,3,1,57,1,0,(3:27) (NO HUDDLE) 10-J.LOVE UP THE MIDDLE TO KC 41 FOR 2 YARDS (91-D.NNADI).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,3393,0,0
2023120310,2023-12-03,4,3,21,GB,KC,0,0,100,1,0,TIMEOUT #1 BY KC AT 03:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3399,0,0
2023120310,2023-12-03,4,3,21,GB,KC,1,10,59,0,0,"(3:21) (SHOTGUN) 28-A.DILLON LEFT GUARD TO KC 34 FOR 7 YARDS (51-M.DANNA, 21-M.EDWARDS).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OPP,0,,0,,0,3399,0,0
2023120310,2023-12-03,4,3,16,GB,KC,0,0,100,1,0,TIMEOUT #2 BY KC AT 03:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3404,0,0
2023120310,2023-12-03,4,3,16,GB,KC,2,3,66,1,0,(3:16) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 9-C.WATSON TO KC 24 FOR 10 YARDS (38-L.SNEED). GB-9-C.WATSON WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3404,0,0
2023120310,2023-12-03,4,3,8,GB,KC,0,0,100,1,0,TIMEOUT #3 BY KC AT 03:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3412,0,0
2023120310,2023-12-03,4,3,8,GB,KC,1,10,76,0,0,(3:08) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO KC 23 FOR 1 YARD (27-C.CONNER; 21-M.EDWARDS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,3412,0,0
2023120310,2023-12-03,4,2,23,GB,KC,2,9,77,0,0,"(2:23) (SHOTGUN) 28-A.DILLON RIGHT END TO KC 20 FOR 3 YARDS (20-J.REID, 56-G.KARLAFTIS).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OPP,0,,0,,0,3457,0,0
2023120310,2023-12-03,4,2,0,GB,KC,3,6,80,0,0,(2:00) (SHOTGUN) 10-J.LOVE SACKED AT KC 30 FOR -10 YARDS (90-C.OMENIHU).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3480,0,0
2023120310,2023-12-03,4,2,0,GB,KC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023120310,2023-12-03,4,1,14,GB,KC,0,0,100,1,0,TIMEOUT #2 BY GB AT 01:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3526,0,0
2023120310,2023-12-03,4,1,14,GB,KC,4,16,70,0,0,"(1:14) 17-A.CARLSON 48 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3526,0,0
2023120310,2023-12-03,4,1,9,KC,GB,0,0,65,0,0,"17-A.CARLSON KICKS 61 YARDS FROM GB 35 TO KC 4, FAIR CATCH BY 17-R.JAMES. PENALTY ON GB-44-H.PEARSON, OFFSIDE ON FREE KICK, 5 YARDS, ENFORCED AT KC 25.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,GB,0,OFFSIDE ON FREE KICK,5,3531,0,0
2023120310,2023-12-03,4,1,9,KC,GB,1,10,30,0,0,(1:09) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 10-I.PACHECO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3531,0,0
2023120310,2023-12-03,4,1,5,KC,GB,2,10,30,0,0,"(1:05) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END RAN OB AT KC 40 FOR 10 YARDS (34-J.OWENS). PENALTY ON GB-34-J.OWENS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT KC 40.",0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,GB,0,UNNECESSARY ROUGHNESS,15,3535,0,0
2023120310,2023-12-03,4,0,57,KC,GB,1,10,55,0,0,"(:57) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO GB 35 FOR 10 YARDS (7-Q.WALKER; 94-K.BROOKS). FUMBLES (7-Q.WALKER), TOUCHED AT GB 34, RECOVERED BY GB-35-C.BALLENTINE AT GB 32. 35-C.BALLENTINE FOR 68 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO GB 35 FOR 10 YARDS (7-Q.WALKER; 94-K.BROOKS). PENALTY ON KC-10-I.PACHECO, DISQUALIFICATION, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,10,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,1,1,0,0,,45,OPP,1,KC,0,DISQUALIFICATION,15,3543,0,0
2023120310,2023-12-03,4,0,50,KC,GB,1,10,100,0,0,(:50) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 11-M.VALDES-SCANTLING (37-C.VALENTINE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3550,0,0
2023120310,2023-12-03,4,0,44,KC,GB,2,10,100,0,0,(:44) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 25-C.EDWARDS-HELAIRE TO GB 42 FOR 8 YARDS (7-Q.WALKER; 35-C.BALLENTINE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3556,0,0
2023120310,2023-12-03,4,0,24,KC,GB,3,2,58,1,0,"(:24) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 11-M.VALDES-SCANTLING PUSHED OB AT GB 33 FOR 9 YARDS (35-C.BALLENTINE).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3576,0,0
2023120310,2023-12-03,4,0,19,KC,GB,1,10,67,0,0,(:19) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP MIDDLE TO 11-M.VALDES-SCANTLING.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3581,0,0
2023120310,2023-12-03,4,0,14,KC,GB,2,10,67,0,0,(:14) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3586,0,0
2023120310,2023-12-03,4,0,14,KC,GB,0,0,100,1,0,TIMEOUT #3 BY GB AT 00:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3586,0,0
2023120310,2023-12-03,4,0,8,KC,GB,3,10,67,0,0,(:08) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3592,0,0
2023120310,2023-12-03,4,0,5,KC,GB,4,10,67,0,0,(:05) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT (20-R.FORD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3595,0,0
2023120310,2023-12-03,4,0,0,GB,KC,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
