GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,ATL,NYJ
2023120302,2023-12-03,2,3,56,ATL,NYJ,1,10,25,0,0,"(3:56) 9-D.RIDDER PASS INCOMPLETE DEEP LEFT. PENALTY ON ATL-9-D.RIDDER, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT ATL 25.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,ATL,0,INTENTIONAL GROUNDING,10,13,1564,0,0
2023120302,2023-12-03,2,3,56,NYJ,ATL,0,0,100,1,0,TIMEOUT AT 03:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1564,0,0
2023120302,2023-12-03,2,3,56,ATL,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1564,0,0
2023120302,2023-12-03,2,3,49,ATL,NYJ,2,20,15,0,0,"(3:49) (SHOTGUN) 84-C.PATTERSON UP THE MIDDLE TO ATL 18 FOR 3 YARDS (11-J.JOHNSON; 72-M.CLEMONS). PENALTY ON NYJ-92-P.WINFREY, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT ATL 15 - NO PLAY.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,15,OWN,1,NYJ,1,DEFENSIVE OFFSIDE,5,13,1571,0,0
2023120302,2023-12-03,2,3,32,ATL,NYJ,2,15,20,0,0,"(3:32) (SHOTGUN) 9-D.RIDDER PASS DEEP LEFT INTENDED FOR 8-K.PITTS INTERCEPTED BY 4-D.REED AT NYJ 31. 4-D.REED TO NYJ 31 FOR NO GAIN (5-D.LONDON). PENALTY ON NYJ-4-D.REED, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT ATL 20 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,1,0,0,,20,OWN,1,NYJ,1,ILLEGAL CONTACT,5,13,1588,0,0
2023120302,2023-12-03,2,3,22,ATL,NYJ,1,10,25,0,0,(3:22) (SHOTGUN) 7-B.ROBINSON RIGHT END TO ATL 24 FOR -1 YARDS (56-QU.WILLIAMS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,13,1598,0,0
2023120302,2023-12-03,2,2,43,ATL,NYJ,2,11,24,0,0,(2:43) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 84-C.PATTERSON TO ATL 30 FOR 6 YARDS (3-J.WHITEHEAD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,13,1637,0,0
2023120302,2023-12-03,2,2,0,ATL,NYJ,3,5,30,0,0,"(2:00) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 8-K.PITTS. PENALTY ON ATL-8-K.PITTS, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,30,OWN,0,ATL,0,OFFENSIVE PASS INTERFERENCE,0,13,1680,0,0
2023120302,2023-12-03,2,2,0,ATL,NYJ,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1680,0,0
2023120302,2023-12-03,2,1,56,ATL,NYJ,4,5,30,0,0,"(1:56) 13-B.PINION PUNTS 53 YARDS TO NYJ 17, CENTER-49-L.MCCULLOUGH. 82-X.GIPSON RAN OB AT NYJ 21 FOR 4 YARDS (37-D.HELLAMS). PENALTY ON NYJ-34-J.HARDEE, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT NYJ 21.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,NYJ,0,ILLEGAL BLOCK ABOVE THE WAIST,10,13,1684,0,0
2023120302,2023-12-03,2,1,46,NYJ,ATL,1,10,11,0,0,"(1:46) (SHOTGUN) 20-BRE.HALL LEFT END PUSHED OB AT NYJ 23 FOR 12 YARDS (34-C.PHILLIPS). PENALTY ON NYJ-17-G.WILSON, OFFENSIVE HOLDING, 6 YARDS, ENFORCED AT NYJ 13.",0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,11,OWN,1,NYJ,0,OFFENSIVE HOLDING,6,13,1694,0,0
2023120302,2023-12-03,2,1,41,NYJ,ATL,1,14,7,0,0,"(1:41) (SHOTGUN) 7-T.BOYLE PASS SHORT LEFT TO 20-BRE.HALL TO NYJ 5 FOR -2 YARDS (93-C.CAMPBELL, 48-B.DUPREE).",0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,13,1699,0,0
2023120302,2023-12-03,2,1,34,NYJ,ATL,0,0,100,1,0,TIMEOUT #1 BY ATL AT 01:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1706,0,0
2023120302,2023-12-03,2,1,34,NYJ,ATL,2,16,5,0,0,"(1:34) (SHOTGUN) 20-BRE.HALL LEFT END PUSHED OB AT NYJ 14 FOR 9 YARDS (55-K.ELLISS, 37-D.HELLAMS).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,5,OWN,0,,0,,0,13,1706,0,0
2023120302,2023-12-03,2,1,28,NYJ,ATL,3,7,14,0,0,(1:28) (SHOTGUN) 7-T.BOYLE PASS INCOMPLETE DEEP RIGHT TO 83-T.CONKLIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,13,1712,0,0
2023120302,2023-12-03,2,1,24,NYJ,ATL,4,7,14,0,0,"(1:24) 5-T.MORSTEAD PUNTS 55 YARDS TO ATL 31, CENTER-42-T.HENNESSY. 20-D.ALFORD TO ATL 41 FOR 10 YARDS (55-C.SURRATT). PENALTY ON NYJ-55-C.SURRATT, LOWERING THE HEAD TO MAKE FORCIBLE CONTACT, 15 YARDS, ENFORCED AT ATL 41.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,14,OWN,1,NYJ,0,LOWERING THE HEAD TO MAKE FORCIBLE CONTACT,15,13,1716,0,0
2023120302,2023-12-03,2,1,13,ATL,NYJ,1,10,56,0,0,(1:13) 7-B.ROBINSON LEFT TACKLE TO NYJ 40 FOR 4 YARDS (56-QU.WILLIAMS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OPP,0,,0,,0,13,1727,0,0
2023120302,2023-12-03,2,0,50,ATL,NYJ,2,6,60,1,0,"(:50) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 7-B.ROBINSON TO NYJ 32 FOR 8 YARDS (30-M.CARTER).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,13,1750,0,0
2023120302,2023-12-03,2,0,28,ATL,NYJ,1,10,68,0,0,"(:28) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH TO NYJ 31 FOR 1 YARD (1-A.GARDNER).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,13,1772,0,0
2023120302,2023-12-03,2,0,25,ATL,NYJ,0,0,100,1,0,TIMEOUT #2 BY ATL AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1775,0,0
2023120302,2023-12-03,2,0,25,ATL,NYJ,2,9,69,0,0,"(:25) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 15-V.JEFFERSON. PENALTY ON NYJ-56-QU.WILLIAMS, DEFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT NYJ 31 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,31,OPP,1,NYJ,1,DEFENSIVE PASS INTERFERENCE,6,13,1775,0,0
2023120302,2023-12-03,2,0,21,ATL,NYJ,1,10,75,0,0,(:21) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON RAN OB AT NYJ 17 FOR 8 YARDS (4-D.REED).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,13,1779,0,0
2023120302,2023-12-03,2,0,17,ATL,NYJ,2,2,83,1,0,"(:17) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT NYJ 8 FOR 9 YARDS (4-D.REED).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,13,1783,0,0
2023120302,2023-12-03,2,0,12,ATL,NYJ,1,8,92,0,0,"(:12) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 5-D.LONDON. PENALTY ON NYJ-4-D.REED, UNNECESSARY ROUGHNESS, 4 YARDS, ENFORCED AT NYJ 8 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,8,OPP,1,NYJ,1,UNNECESSARY ROUGHNESS,4,13,1788,0,0
2023120302,2023-12-03,2,0,7,ATL,NYJ,1,4,96,0,0,(:07) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 81-J.SMITH (4-D.REED).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,13,1793,0,0
2023120302,2023-12-03,2,0,7,ATL,NYJ,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 00:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1793,0,0
2023120302,2023-12-03,2,0,4,ATL,NYJ,2,4,96,0,0,"(:04) 6-Y.KOO 22 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,13,1796,0,0
2023120302,2023-12-03,3,15,0,NYJ,ATL,1,10,25,1,0,(15:00) (SHOTGUN) 7-T.BOYLE PASS DEEP RIGHT TO 17-G.WILSON PUSHED OB AT ATL 44 FOR 31 YARDS (1-J.OKUDAH).,0,2023,31,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,1800,0,0
2023120302,2023-12-03,3,15,0,NYJ,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1800,0,0
2023120302,2023-12-03,2,0,0,NYJ,ATL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1800,0,0
2023120302,2023-12-03,3,14,24,NYJ,ATL,1,10,56,0,0,"(14:24) 20-BRE.HALL UP THE MIDDLE TO ATL 46 FOR -2 YARDS (53-N.LANDMAN, 90-D.ONYEMATA).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,13,1836,0,0
2023120302,2023-12-03,3,13,46,NYJ,ATL,2,12,54,0,0,(13:46) (SHOTGUN) 7-T.BOYLE PASS SHORT RIGHT TO 20-BRE.HALL TO ATL 37 FOR 9 YARDS (48-B.DUPREE; 53-N.LANDMAN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,13,1874,0,0
2023120302,2023-12-03,3,13,4,NYJ,ATL,3,3,63,0,0,(13:04) (SHOTGUN) 7-T.BOYLE PASS INCOMPLETE SHORT RIGHT TO 83-T.CONKLIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,13,1916,0,0
2023120302,2023-12-03,3,13,1,NYJ,ATL,4,3,63,1,0,(13:01) (SHOTGUN) 7-T.BOYLE PASS SHORT LEFT TO 17-G.WILSON TO ATL 28 FOR 9 YARDS (20-D.ALFORD).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,13,1919,0,0
2023120302,2023-12-03,3,12,20,NYJ,ATL,1,10,72,0,0,"(12:20) PENALTY ON NYJ-66-J.TIPPMANN, FALSE START, 5 YARDS, ENFORCED AT ATL 28 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OPP,1,NYJ,1,FALSE START,5,13,1960,0,0
2023120302,2023-12-03,3,12,11,NYJ,ATL,1,15,67,0,0,"(12:11) (SHOTGUN) PENALTY ON NYJ-77-M.BECTON, FALSE START, 5 YARDS, ENFORCED AT ATL 33 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OPP,1,NYJ,1,FALSE START,5,13,1969,0,0
2023120302,2023-12-03,3,11,55,NYJ,ATL,1,20,62,0,0,(11:55) (SHOTGUN) 33-D.COOK UP THE MIDDLE TO ATL 34 FOR 4 YARDS (95-T.GRAHAM).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,13,1985,0,0
2023120302,2023-12-03,3,11,18,NYJ,ATL,2,16,66,1,0,"(11:18) 7-T.BOYLE PASS DEEP RIGHT TO 17-G.WILSON PUSHED OB AT ATL 12 FOR 22 YARDS (3-J.BATES) [96-Z.HARRISON]. ATLANTA CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. 7-T.BOYLE PASS INCOMPLETE DEEP RIGHT TO 17-G.WILSON (3-J.BATES) [96-Z.HARRISON].",0,2023,22,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,1,1,,0,0,0,0,0,,34,OPP,0,,0,,0,13,2022,0,0
2023120302,2023-12-03,3,11,13,NYJ,ATL,3,16,66,0,0,(11:13) (SHOTGUN) 7-T.BOYLE PASS SHORT RIGHT TO 82-X.GIPSON PUSHED OB AT ATL 28 FOR 6 YARDS (3-J.BATES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,13,2027,0,0
2023120302,2023-12-03,3,10,36,NYJ,ATL,4,10,72,0,0,"(10:36) 9-G.ZUERLEIN 46 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,13,2064,0,0
2023120302,2023-12-03,3,10,32,NYJ,ATL,0,0,100,1,0,TIMEOUT AT 10:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2068,0,0
2023120302,2023-12-03,3,10,32,ATL,NYJ,1,10,25,0,0,(10:32) 7-B.ROBINSON LEFT TACKLE TO ATL 31 FOR 6 YARDS (3-J.WHITEHEAD).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,13,2068,0,0
2023120302,2023-12-03,3,10,32,ATL,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,2068,0,0
2023120302,2023-12-03,3,9,58,ATL,NYJ,2,4,31,0,0,(9:58) (SHOTGUN) 7-B.ROBINSON RIGHT END TO ATL 31 FOR NO GAIN (1-A.GARDNER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,13,2102,0,0
2023120302,2023-12-03,3,9,18,ATL,NYJ,3,4,31,1,0,(9:18) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT ATL 40 FOR 9 YARDS (1-A.GARDNER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,13,2142,0,0
2023120302,2023-12-03,3,8,44,ATL,NYJ,1,10,40,1,0,(8:44) 7-B.ROBINSON LEFT TACKLE TO NYJ 48 FOR 12 YARDS (22-T.ADAMS).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,13,2176,0,0
2023120302,2023-12-03,3,8,5,ATL,NYJ,1,10,52,0,0,"(8:05) 25-T.ALLGEIER LEFT TACKLE TO NYJ 42 FOR 6 YARDS (56-QU.WILLIAMS, 92-P.WINFREY).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,13,2215,0,0
2023120302,2023-12-03,3,7,23,ATL,NYJ,2,4,58,0,0,"(7:23) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO NYJ 30 FOR 12 YARDS (56-QU.WILLIAMS; 92-P.WINFREY). PENALTY ON ATL-8-K.PITTS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYJ 38.",0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,42,OPP,1,ATL,0,OFFENSIVE HOLDING,10,13,2257,0,0
2023120302,2023-12-03,3,7,4,ATL,NYJ,2,10,52,0,0,(7:04) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,13,2276,0,0
2023120302,2023-12-03,3,7,0,ATL,NYJ,3,10,52,1,0,(7:00) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 8-K.PITTS TO NYJ 36 FOR 12 YARDS (22-T.ADAMS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,13,2280,0,0
2023120302,2023-12-03,3,6,18,ATL,NYJ,1,10,64,0,0,"(6:18) (SHOTGUN) 7-B.ROBINSON UP THE MIDDLE TO NYJ 33 FOR 3 YARDS (3-J.WHITEHEAD, 70-Q.JEFFERSON).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,13,2322,0,0
2023120302,2023-12-03,3,5,45,ATL,NYJ,2,7,67,1,0,"(5:45) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH TO NYJ 24 FOR 9 YARDS (30-M.CARTER, 57-C.MOSLEY).",0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,13,2355,0,0
2023120302,2023-12-03,3,5,4,ATL,NYJ,1,10,76,0,0,"(5:04) 84-C.PATTERSON LEFT TACKLE TO NYJ 22 FOR 2 YARDS (22-T.ADAMS, 56-QU.WILLIAMS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OPP,0,,0,,0,13,2396,0,0
2023120302,2023-12-03,3,4,18,ATL,NYJ,2,8,78,0,0,"(4:18) 84-C.PATTERSON LEFT END TO NYJ 24 FOR -2 YARDS (95-Q.WILLIAMS). FUMBLES (95-Q.WILLIAMS), TOUCHED AT NYJ 23, BALL OUT OF BOUNDS AT NYJ 24.",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT END,22,OPP,0,,0,,0,13,2442,0,0
2023120302,2023-12-03,3,3,45,ATL,NYJ,3,10,76,0,0,(3:45) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,13,2475,0,0
2023120302,2023-12-03,3,3,41,ATL,NYJ,4,10,76,0,0,"(3:41) 6-Y.KOO 42 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION. NYJ-92-P.WINFREY WAS INJURED DURING THE PLAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,13,2479,0,0
2023120302,2023-12-03,3,3,38,NYJ,ATL,1,10,25,0,0,(3:38) 7-T.BOYLE PASS INCOMPLETE SHORT RIGHT TO 89-J.RUCKERT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,2482,0,0
2023120302,2023-12-03,3,3,38,NYJ,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,2482,0,0
2023120302,2023-12-03,3,3,38,NYJ,ATL,0,0,100,1,0,TIMEOUT AT 03:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2482,0,0
2023120302,2023-12-03,3,3,33,NYJ,ATL,2,10,25,0,0,"(3:33) PENALTY ON NYJ-89-J.RUCKERT, FALSE START, 5 YARDS, ENFORCED AT NYJ 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,NYJ,1,FALSE START,5,13,2487,0,0
2023120302,2023-12-03,3,3,33,NYJ,ATL,2,15,20,0,0,(3:33) (SHOTGUN) 7-T.BOYLE PASS INCOMPLETE SHORT RIGHT TO 17-G.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,13,2487,0,0
2023120302,2023-12-03,3,3,30,NYJ,ATL,3,15,20,0,0,(3:30) (SHOTGUN) 7-T.BOYLE PASS SHORT RIGHT TO 82-X.GIPSON TO NYJ 26 FOR 6 YARDS (20-D.ALFORD; 3-J.BATES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,13,2490,0,0
2023120302,2023-12-03,3,2,54,NYJ,ATL,4,9,26,0,0,"(2:54) 5-T.MORSTEAD PUNTS 51 YARDS TO ATL 23, CENTER-42-T.HENNESSY. 20-D.ALFORD MUFFS CATCH, AND RECOVERS AT ATL 24. 20-D.ALFORD RAN OB AT ATL 29 FOR 5 YARDS (55-C.SURRATT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,13,2526,0,0
2023120302,2023-12-03,3,2,45,ATL,NYJ,1,10,29,0,0,(2:45) 7-B.ROBINSON LEFT END TO ATL 33 FOR 4 YARDS (22-T.ADAMS; 57-C.MOSLEY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,13,2535,0,0
2023120302,2023-12-03,3,2,6,ATL,NYJ,2,6,33,0,0,(2:06) (SHOTGUN) 9-D.RIDDER SACKED AT ATL 23 FOR -10 YARDS (11-J.JOHNSON).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,13,2574,0,0
2023120302,2023-12-03,3,1,24,ATL,NYJ,3,16,23,0,0,(1:24) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 12-K.HODGE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,13,2616,0,0
2023120302,2023-12-03,3,1,21,ATL,NYJ,4,16,23,0,0,"(1:21) 13-B.PINION PUNTS 51 YARDS TO NYJ 26, CENTER-49-L.MCCULLOUGH. 82-X.GIPSON TO NYJ 42 FOR 16 YARDS (59-A.SMITH, 40-K.SMITH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,13,2619,0,0
2023120302,2023-12-03,3,1,8,NYJ,ATL,1,10,42,0,0,(1:08) 33-D.COOK UP THE MIDDLE TO NYJ 43 FOR 1 YARD (0-L.CARTER; 27-R.GRANT). NYJ-16-J.BROWNLEE WAS INJURED DURING THE PLAY.,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,13,2632,0,0
2023120302,2023-12-03,3,0,45,NYJ,ATL,0,0,100,1,0,TIMEOUT AT 00:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2655,0,0
2023120302,2023-12-03,3,0,33,NYJ,ATL,2,9,43,0,0,(:33) 76-D.BROWN REPORTED IN AS ELIGIBLE.  7-T.BOYLE PASS DEEP LEFT INTENDED FOR 17-G.WILSON INTERCEPTED BY 3-J.BATES AT ATL 32. 3-J.BATES TO ATL 32 FOR NO GAIN (17-G.WILSON).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,43,OWN,0,,0,,0,13,2667,0,0
