GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,MIA
2023120306,2023-12-03,2,14,17,WAS,MIA,2,16,34,1,0,(14:17) (SHOTGUN) 8-B.ROBINSON RIGHT END TO MIA 37 FOR 29 YARDS (29-B.JONES; 21-D.ELLIOTT).,0,2023,29,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,13,943,0,0
2023120306,2023-12-03,2,13,30,WAS,MIA,1,10,63,0,0,(13:30) (SHOTGUN) 24-A.GIBSON RIGHT END TO MIA 34 FOR 3 YARDS (43-A.VAN GINKEL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OPP,0,,0,,0,13,990,0,0
2023120306,2023-12-03,2,12,49,WAS,MIA,2,7,66,0,0,(12:49) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 17-T.MCLAURIN (25-X.HOWARD) [51-D.LONG].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,13,1031,0,0
2023120306,2023-12-03,2,12,43,WAS,MIA,3,7,66,1,0,(12:43) (SHOTGUN) 14-S.HOWELL PASS DEEP RIGHT TO 4-C.SAMUEL PUSHED OB AT MIA 1 FOR 33 YARDS (29-B.JONES). MIA-55-J.BAKER WAS INJURED DURING THE PLAY. HE IS OUT.  MIA 55 - KNEE INJURY,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,13,1037,0,0
2023120306,2023-12-03,2,12,37,WAS,MIA,0,0,100,1,0,TIMEOUT AT 12:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1043,0,0
2023120306,2023-12-03,2,12,17,WAS,MIA,1,1,99,0,0,(12:17) (SHOTGUN) 8-B.ROBINSON LEFT GUARD TO MIA 1 FOR NO GAIN (2-B.CHUBB; 45-D.RILEY).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,13,1063,0,0
2023120306,2023-12-03,2,11,34,WAS,MIA,2,1,99,1,0,"(11:34) 14-S.HOWELL PASS SHORT RIGHT TO 2-D.BROWN FOR 1 YARD, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. 14-S.HOWELL PASS SHORT RIGHT TO 2-D.BROWN TO MIA 1 FOR NO GAIN (43-A.VAN GINKEL).",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,13,1106,0,0
2023120306,2023-12-03,2,11,20,WAS,MIA,3,1,99,1,0,"(11:20) 14-S.HOWELL UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,13,1120,0,0
2023120306,2023-12-03,2,11,18,MIA,WAS,0,0,60,1,0,"6-J.SLYE KICKS 60 YARDS FROM WAS 40 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,13,1122,0,0
2023120306,2023-12-03,2,11,18,MIA,WAS,1,10,25,0,0,(11:18) 31-R.MOSTERT RIGHT TACKLE TO MIA 31 FOR 6 YARDS (91-J.RIDGEWAY).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,13,1122,0,0
2023120306,2023-12-03,2,11,18,WAS,MIA,0,0,85,0,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY. PENALTY ON MIA-20-J.BETHEL, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,MIA,0,DEFENSIVE OFFSIDE,5,13,1122,0,0
2023120306,2023-12-03,2,10,47,MIA,WAS,2,4,31,1,0,(10:47) 10-T.HILL RIGHT END RAN OB AT MIA 37 FOR 6 YARDS (25-B.ST-JUSTE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,13,1153,0,0
2023120306,2023-12-03,2,10,12,MIA,WAS,1,10,37,0,0,(10:12) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP MIDDLE TO 17-J.WADDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,13,1188,0,0
2023120306,2023-12-03,2,10,5,MIA,WAS,2,10,37,0,0,(10:05) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 28-D.ACHANE TO MIA 40 FOR 3 YARDS (29-K.FULLER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,13,1195,0,0
2023120306,2023-12-03,2,9,22,MIA,WAS,3,7,40,1,0,"(9:22) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 10-T.HILL FOR 60 YARDS, TOUCHDOWN.",0,2023,60,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,13,1238,0,0
