GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,CLE
2023120308,2023-12-03,2,6,45,LA,CLE,4,2,61,0,0,"(6:45) 42-E.EVANS PUNTS 59 YARDS TO CLE 2, CENTER-47-A.WARD, DOWNED BY LAR-56-C.ROZEBOOM.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,13,1395,0,0
2023120308,2023-12-03,2,6,30,CLE,LA,1,10,2,0,0,(6:30) 68-M.DUNN REPORTED IN AS ELIGIBLE.  27-K.HUNT UP THE MIDDLE TO CLE 3 FOR 1 YARD (53-E.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,13,1410,0,0
2023120308,2023-12-03,2,5,49,CLE,LA,2,9,3,0,0,(5:49) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 8-E.MOORE (1-D.KENDRICK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,13,1451,0,0
2023120308,2023-12-03,2,5,44,CLE,LA,3,9,3,0,0,(5:44) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE DEEP RIGHT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,13,1456,0,0
2023120308,2023-12-03,2,5,39,CLE,LA,4,9,3,0,0,"(5:39) 13-C.BOJORQUEZ PUNTS 49 YARDS TO LAR 48, CENTER-47-C.HUGHLETT. 81-A.TRAMMELL TO CLE 41 FOR 11 YARDS (20-P.STRONG; 37-DA.BELL). PENALTY ON LAR-6-T.TOMLINSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 48. PENALTY ON LAR-96-K.THOMAS, OFFENSIVE HOLDING, DECLINED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,3,OWN,0,LAR,0,OFFENSIVE HOLDING,0,13,1461,0,0
2023120308,2023-12-03,2,5,28,LA,CLE,1,10,62,0,0,"(5:28) 23-K.WILLIAMS LEFT GUARD TO LAR 41 FOR 3 YARDS (44-S.TAKITAKI, 23-M.EMERSON).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OPP,0,,0,,0,13,1472,0,0
2023120308,2023-12-03,2,4,57,LA,CLE,2,7,59,0,0,(4:57) (NO HUDDLE) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT [90-M.HURST].,0,2023,0,NO HUDDLE,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,13,1503,0,0
2023120308,2023-12-03,2,4,50,LA,CLE,3,7,59,0,0,(4:50) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 10-C.KUPP.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,13,1510,0,0
2023120308,2023-12-03,2,4,47,LA,CLE,4,7,59,0,0,"(4:47) 42-E.EVANS PUNTS 59 YARDS TO END ZONE, CENTER-47-A.WARD, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,13,1513,0,0
2023120308,2023-12-03,2,4,37,CLE,LA,1,10,20,1,0,"(4:37) 15-J.FLACCO PASS DEEP RIGHT TO 8-E.MOORE RAN OB AT LAR 38 FOR 42 YARDS (1-D.KENDRICK). LOS ANGELES RAMS CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,42,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,1,0,,0,0,0,0,0,,20,OWN,0,,0,,0,13,1523,0,0
2023120308,2023-12-03,2,4,22,CLE,LA,1,10,62,0,0,(4:22) 15-J.FLACCO PASS INCOMPLETE DEEP RIGHT TO 8-E.MOORE [99-A.DONALD].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,13,1538,0,0
2023120308,2023-12-03,2,4,15,CLE,LA,2,10,62,1,0,(4:15) 34-J.FORD LEFT TACKLE TO LAR 28 FOR 10 YARDS (43-J.JOHNSON).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OPP,0,,0,,0,13,1545,0,0
2023120308,2023-12-03,2,3,25,CLE,LA,1,10,72,0,0,"(3:25) (SHOTGUN) 15-J.FLACCO PASS SHORT MIDDLE TO 85-D.NJOKU TO LAR 23 FOR 5 YARDS (53-E.JONES). PENALTY ON LAR-1-D.KENDRICK, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT LAR 28 - NO PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,28,OPP,1,LAR,1,ILLEGAL USE OF HANDS,5,13,1595,0,0
2023120308,2023-12-03,2,3,5,CLE,LA,1,10,77,0,0,(3:05) 27-K.HUNT LEFT TACKLE TO LAR 22 FOR 1 YARD (53-E.JONES; 91-K.TURNER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OPP,0,,0,,0,13,1615,0,0
2023120308,2023-12-03,2,2,21,CLE,LA,2,9,78,0,0,(2:21) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,13,1659,0,0
2023120308,2023-12-03,2,2,15,CLE,LA,3,9,78,0,0,(2:15) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE DEEP MIDDLE TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,13,1665,0,0
2023120308,2023-12-03,2,2,11,CLE,LA,4,9,78,0,0,"(2:11) 7-D.HOPKINS 40 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,13,1669,0,0
2023120308,2023-12-03,2,2,6,LA,CLE,1,10,75,0,0,(2:06) (SHOTGUN) 23-K.WILLIAMS RIGHT GUARD TO LAR 27 FOR 2 YARDS (54-O.OKORONKWO; 1-J.THORNHILL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,13,1674,0,0
2023120308,2023-12-03,2,2,6,LA,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1674,0,0
2023120308,2023-12-03,2,2,0,LA,CLE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1680,0,0
2023120308,2023-12-03,2,2,0,LA,CLE,2,8,73,0,0,"(2:00) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 23-K.WILLIAMS TO LAR 33 FOR 6 YARDS (0-G.NEWSOME, 6-J.OWUSU-KORAMOAH).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,13,1680,0,0
2023120308,2023-12-03,2,1,24,LA,CLE,3,2,67,1,0,(1:24) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE TO LAR 47 FOR 14 YARDS (5-A.WALKER; 6-J.OWUSU-KORAMOAH).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,13,1716,0,0
2023120308,2023-12-03,2,1,3,LA,CLE,1,10,53,0,0,"(1:03) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 10-C.KUPP.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,13,1737,0,0
2023120308,2023-12-03,2,0,58,LA,CLE,2,10,53,0,0,(:58) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 18-B.SKOWRONEK PUSHED OB AT CLE 47 FOR 6 YARDS (28-M.FORD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,13,1742,0,0
2023120308,2023-12-03,2,0,53,LA,CLE,3,4,53,1,0,(:53) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 89-T.HIGBEE PUSHED OB AT CLE 26 FOR 21 YARDS (1-J.THORNHILL).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,13,1747,0,0
2023120308,2023-12-03,2,0,46,LA,CLE,1,10,74,0,0,"(:46) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP RAN OB AT CLE 20 FOR 6 YARDS (23-M.EMERSON).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,13,1754,0,0
2023120308,2023-12-03,2,0,42,LA,CLE,2,4,80,0,0,(:42) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 18-B.SKOWRONEK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,1758,0,0
2023120308,2023-12-03,2,0,37,LA,CLE,3,4,80,1,0,(:37) 23-K.WILLIAMS RIGHT END PUSHED OB AT CLE 12 FOR 8 YARDS (28-M.FORD).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,13,1763,0,0
2023120308,2023-12-03,2,0,32,LA,CLE,1,10,88,0,0,(:32) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 23-K.WILLIAMS (5-A.WALKER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,13,1768,0,0
2023120308,2023-12-03,2,0,28,LA,CLE,2,10,88,0,0,(:28) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,13,1772,0,0
2023120308,2023-12-03,2,0,25,LA,CLE,3,10,88,0,0,(:25) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO CLE 9 FOR 3 YARDS (54-O.OKORONKWO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0,13,1775,0,0
2023120308,2023-12-03,2,0,25,LA,CLE,0,0,100,1,0,TIMEOUT #1 BY CLE AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1775,0,0
2023120308,2023-12-03,2,0,5,LA,CLE,4,7,91,0,0,"(:05) 8-L.HAVRISIK 28 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,13,1795,0,0
2023120308,2023-12-03,2,0,5,LA,CLE,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1795,0,0
2023120308,2023-12-03,2,0,0,LA,CLE,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1800,0,0
2023120308,2023-12-03,3,15,0,LA,CLE,0,0,65,1,0,7-D.HOPKINS KICKS 56 YARDS FROM CLE 35 TO LAR 9. 81-A.TRAMMELL TO LAR 17 FOR 8 YARDS (25-K.HAILASSIE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1800,0,0
2023120308,2023-12-03,3,14,55,LA,CLE,1,10,83,1,0,(14:55) 23-K.WILLIAMS LEFT END TO LAR 35 FOR 18 YARDS (1-J.THORNHILL; 25-K.HAILASSIE).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,13,1805,0,0
2023120308,2023-12-03,3,14,12,LA,CLE,1,10,65,0,0,(14:12) 23-K.WILLIAMS RIGHT END RAN OB AT LAR 38 FOR 3 YARDS (44-S.TAKITAKI).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0,13,1848,0,0
2023120308,2023-12-03,3,13,29,LA,CLE,2,7,62,0,0,(13:29) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS PUSHED OB AT LAR 42 FOR 4 YARDS (25-K.HAILASSIE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,13,1891,0,0
2023120308,2023-12-03,3,12,46,LA,CLE,3,3,58,0,0,(12:46) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 17-P.NACUA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,13,1934,0,0
2023120308,2023-12-03,3,12,40,LA,CLE,4,3,58,0,0,"(12:40) 42-E.EVANS PUNTS 58 YARDS TO END ZONE, CENTER-47-A.WARD, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,13,1940,0,0
2023120308,2023-12-03,3,12,32,LA,CLE,0,0,100,1,0,TIMEOUT AT 12:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1948,0,0
2023120308,2023-12-03,3,12,32,CLE,LA,1,10,20,0,0,(12:32) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 19-C.TILLMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,13,1948,0,0
2023120308,2023-12-03,3,12,29,CLE,LA,2,10,20,0,0,(12:29) 27-K.HUNT UP THE MIDDLE TO CLE 27 FOR 7 YARDS (53-E.JONES; 43-J.JOHNSON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,13,1951,0,0
2023120308,2023-12-03,3,11,48,CLE,LA,3,3,27,1,0,(11:48) (SHOTGUN) 15-J.FLACCO PASS SHORT MIDDLE TO 85-D.NJOKU TO CLE 35 FOR 8 YARDS (1-D.KENDRICK; 43-J.JOHNSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,13,1992,0,0
2023120308,2023-12-03,3,11,6,CLE,LA,1,10,35,0,0,(11:06) 68-M.DUNN REPORTED IN AS ELIGIBLE.  15-J.FLACCO PASS SHORT RIGHT TO 88-H.BRYANT RAN OB AT CLE 44 FOR 9 YARDS (4-J.FULLER).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,13,2034,0,0
2023120308,2023-12-03,3,10,22,CLE,LA,2,1,44,1,0,"(10:22) 34-J.FORD RIGHT TACKLE TO CLE 49 FOR 5 YARDS (53-E.JONES, 95-B.BROWN).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OWN,0,,0,,0,13,2078,0,0
2023120308,2023-12-03,3,9,40,CLE,LA,1,10,49,1,0,"(9:40) 15-J.FLACCO PASS SHORT RIGHT TO 85-D.NJOKU TO LAR 25 FOR 26 YARDS (2-R.YEAST; 92-J.WILLIAMS). LOS ANGELES RAMS CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 85-D.NJOKU.",0,2023,26,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,1,1,,0,0,0,0,0,,49,OWN,0,,0,,0,13,2120,0,0
2023120308,2023-12-03,3,9,34,CLE,LA,2,10,49,0,0,(9:34) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 18-DAV.BELL TO LAR 45 FOR 6 YARDS (56-C.ROZEBOOM).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,13,2126,0,0
2023120308,2023-12-03,3,8,53,CLE,LA,3,4,55,1,0,(8:53) (SHOTGUN) 15-J.FLACCO PASS SHORT MIDDLE TO 18-DAV.BELL TO LAR 39 FOR 6 YARDS (4-J.FULLER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,13,2167,0,0
2023120308,2023-12-03,3,8,8,CLE,LA,1,10,61,0,0,(8:08) 15-J.FLACCO PASS SHORT LEFT TO 85-D.NJOKU TO LAR 30 FOR 9 YARDS (53-E.JONES).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,13,2212,0,0
2023120308,2023-12-03,3,7,27,CLE,LA,2,1,70,1,0,(7:27) 27-K.HUNT LEFT GUARD TO LAR 26 FOR 4 YARDS (53-E.JONES; 43-J.JOHNSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OPP,0,,0,,0,13,2253,0,0
2023120308,2023-12-03,3,6,47,CLE,LA,1,10,74,0,0,"(6:47) 15-J.FLACCO PASS DEEP RIGHT TO 8-E.MOORE PUSHED OB AT LAR 8 FOR 18 YARDS (1-D.KENDRICK). PENALTY ON CLE-19-C.TILLMAN, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT LAR 26 - NO PLAY.",0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,26,OPP,1,CLE,1,ILLEGAL FORMATION,5,13,2293,0,0
2023120308,2023-12-03,3,6,34,CLE,LA,1,15,69,1,0,(6:34) 15-J.FLACCO PASS DEEP RIGHT TO 8-E.MOORE TO LAR 9 FOR 22 YARDS (4-J.FULLER).,0,2023,22,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,13,2306,0,0
2023120308,2023-12-03,3,5,51,CLE,LA,1,9,91,0,0,(5:51) 34-J.FORD UP THE MIDDLE TO LAR 6 FOR 3 YARDS (92-J.WILLIAMS; 99-A.DONALD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,13,2349,0,0
2023120308,2023-12-03,3,5,11,CLE,LA,2,6,94,0,0,(5:11) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,13,2389,0,0
2023120308,2023-12-03,3,5,6,CLE,LA,3,6,94,0,0,"(5:06) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 85-D.NJOKU (44-A.WITHERSPOON). PENALTY ON CLE-85-D.NJOKU, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,6,OPP,0,CLE,0,OFFENSIVE PASS INTERFERENCE,0,13,2394,0,0
2023120308,2023-12-03,3,5,2,CLE,LA,4,6,94,0,0,"(5:02) 7-D.HOPKINS 24 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,13,2398,0,0
2023120308,2023-12-03,3,4,58,LA,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,2402,0,0
2023120308,2023-12-03,3,4,58,LA,CLE,1,10,75,0,0,"(4:58) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP PUSHED OB AT LAR 34 FOR 9 YARDS (22-G.DELPIT, 6-J.OWUSU-KORAMOAH).",0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,13,2402,0,0
2023120308,2023-12-03,3,4,58,LA,CLE,0,0,100,1,0,TIMEOUT AT 04:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2402,0,0
2023120308,2023-12-03,3,4,15,LA,CLE,2,1,66,1,0,(4:15) 23-K.WILLIAMS LEFT END TO LAR 44 FOR 10 YARDS (22-G.DELPIT).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,13,2445,0,0
2023120308,2023-12-03,3,3,40,LA,CLE,1,10,56,0,0,"(3:40) (NO HUDDLE, SHOTGUN) PENALTY ON LAR-17-P.NACUA, FALSE START, 5 YARDS, ENFORCED AT LAR 44 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OPP,1,LAR,1,FALSE START,5,13,2480,0,0
2023120308,2023-12-03,3,3,15,LA,CLE,1,15,61,1,0,(3:15) 17-P.NACUA RIGHT END PUSHED OB AT CLE 30 FOR 31 YARDS (1-J.THORNHILL).,0,2023,31,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OPP,0,,0,,0,13,2505,0,0
2023120308,2023-12-03,3,2,39,LA,CLE,1,10,70,0,0,"(2:39) (SHOTGUN) PENALTY ON LAR-65-C.SHELTON, FALSE START, 5 YARDS, ENFORCED AT CLE 30 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OPP,1,LAR,1,FALSE START,5,13,2541,0,0
2023120308,2023-12-03,3,2,13,LA,CLE,1,15,65,0,0,(2:13) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 89-T.HIGBEE (23-M.EMERSON). LAR-89-T.HIGBEE WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,2567,0,0
2023120308,2023-12-03,3,2,8,LA,CLE,2,15,65,0,0,"(2:08) (SHOTGUN) PENALTY ON LAR-10-C.KUPP, FALSE START, 5 YARDS, ENFORCED AT CLE 35 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,LAR,1,FALSE START,5,13,2572,0,0
2023120308,2023-12-03,3,2,8,LA,CLE,2,20,60,1,0,(2:08) (SHOTGUN) 9-M.STAFFORD PASS DEEP RIGHT TO 15-D.ROBINSON PUSHED OB AT CLE 10 FOR 30 YARDS (1-J.THORNHILL).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,13,2572,0,0
2023120308,2023-12-03,3,1,26,LA,CLE,1,10,90,0,0,"(1:26) 23-K.WILLIAMS UP THE MIDDLE TO CLE 7 FOR 3 YARDS (1-J.THORNHILL, 99-Z.SMITH).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,13,2614,0,0
2023120308,2023-12-03,3,0,45,LA,CLE,2,7,93,1,0,"(:45) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 15-D.ROBINSON FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,13,2655,0,0
2023120308,2023-12-03,3,0,39,CLE,LA,1,10,25,0,0,(:39) 15-J.FLACCO PASS INCOMPLETE DEEP RIGHT TO 85-D.NJOKU.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,2661,0,0
2023120308,2023-12-03,3,0,39,LA,CLE,0,0,85,1,0,"8-L.HAVRISIK EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,13,2661,0,0
2023120308,2023-12-03,3,0,39,LA,CLE,0,0,100,1,0,TIMEOUT AT 00:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2661,0,0
2023120308,2023-12-03,3,0,39,CLE,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,2661,0,0
