GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,JAX
2023120400,2023-12-04,2,5,47,CIN,JAX,1,10,36,1,0,(5:47) 6-J.BROWNING PASS SHORT LEFT TO 84-M.WILCOX TO CIN 48 FOR 12 YARDS (33-D.LLOYD) [45-K.CHAISSON].,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1453,0,0
2023120400,2023-12-04,2,5,1,CIN,JAX,1,10,48,0,0,(5:01) 28-J.MIXON UP THE MIDDLE TO JAX 45 FOR 7 YARDS (23-F.OLUOKUN).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,1499,0,0
2023120400,2023-12-04,2,4,22,CIN,JAX,2,3,55,0,0,(4:22) 28-J.MIXON UP THE MIDDLE TO JAX 43 FOR 2 YARDS (33-D.LLOYD; 23-F.OLUOKUN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,1538,0,0
2023120400,2023-12-04,2,3,39,CIN,JAX,3,1,57,1,0,(3:39) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 28-J.MIXON PUSHED OB AT JAX 34 FOR 9 YARDS (5-A.CISCO).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1581,0,0
2023120400,2023-12-04,2,3,4,CIN,JAX,1,10,66,0,0,(3:04) 83-T.BOYD RIGHT END TO JAX 29 FOR 5 YARDS (33-D.LLOYD).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OPP,0,,0,,0,1616,0,0
2023120400,2023-12-04,2,2,26,CIN,JAX,2,5,71,0,0,(2:26) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT MIDDLE TO 83-T.BOYD (34-G.JUNIOR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1654,0,0
2023120400,2023-12-04,2,2,23,CIN,JAX,3,5,71,1,0,(2:23) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 83-T.BOYD PUSHED OB AT JAX 19 FOR 10 YARDS (34-G.JUNIOR).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1657,0,0
2023120400,2023-12-04,2,2,0,CIN,JAX,1,10,81,0,0,"(2:00) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO JAX 16 FOR 3 YARDS (33-D.LLOYD, 44-T.WALKER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,1680,0,0
2023120400,2023-12-04,2,2,0,CIN,JAX,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023120400,2023-12-04,2,1,20,CIN,JAX,2,7,84,1,0,(1:20) 6-J.BROWNING PASS SHORT RIGHT TO 89-D.SAMPLE TO JAX 5 FOR 11 YARDS (31-DARI.WILLIAMS).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1720,0,0
2023120400,2023-12-04,2,1,11,CIN,JAX,1,5,95,0,0,(1:11) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO JAX 2 FOR 3 YARDS (23-F.OLUOKUN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,1729,0,0
