GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,MIA
2023122410,2023-12-24,2,12,18,MIA,DAL,1,3,97,0,0,(12:18) (SHOTGUN) 31-R.MOSTERT LEFT GUARD TO DAL 3 FOR NO GAIN (2-J.LEWIS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,3,OPP,0,,0,,0,16,1062,0,0
2023122410,2023-12-24,2,11,34,MIA,DAL,2,3,97,0,0,(11:34) 31-R.MOSTERT LEFT END TO DAL 5 FOR -2 YARDS (28-M.HOOKER). MIA-31-R.MOSTERT WAS INJURED DURING THE PLAY.,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,3,OPP,0,,0,,0,16,1106,0,0
2023122410,2023-12-24,2,11,15,MIA,DAL,0,0,100,1,0,TIMEOUT AT 11:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1125,0,0
2023122410,2023-12-24,2,11,12,MIA,DAL,3,5,95,0,0,(11:12) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT. MIA-17-J.WADDLE WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,16,1128,0,0
2023122410,2023-12-24,2,11,6,MIA,DAL,4,5,95,0,0,(11:06) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 11-C.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,16,1134,0,0
2023122410,2023-12-24,2,11,2,DAL,MIA,1,10,6,0,0,"(11:02) 23-R.DOWDLE RIGHT TACKLE TO DAL 6 FOR NO GAIN (43-A.VAN GINKEL, 51-D.LONG).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,6,OWN,0,,0,,0,16,1138,0,0
2023122410,2023-12-24,2,11,2,MIA,DAL,0,0,100,1,0,TIMEOUT AT 11:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1138,0,0
2023122410,2023-12-24,2,10,23,DAL,MIA,2,10,6,0,0,"(10:23) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END TO DAL 12 FOR 6 YARDS (4-K.KOHOU). PENALTY ON DAL-73-TYL.SMITH, OFFENSIVE HOLDING, 3 YARDS, ENFORCED AT DAL 6 - NO PLAY.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,6,OWN,1,DAL,1,OFFENSIVE HOLDING,3,16,1177,0,0
2023122410,2023-12-24,2,9,58,DAL,MIA,2,13,3,0,0,(9:58) 4-D.PRESCOTT RIGHT GUARD TO DAL 5 FOR 2 YARDS (9-M.INGRAM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OWN,0,,0,,0,16,1202,0,0
2023122410,2023-12-24,2,9,20,DAL,MIA,3,11,5,0,0,"(9:20) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 3-B.COOKS. PENALTY ON MIA-94-C.WILKINS, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT DAL 5 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,5,OWN,1,MIA,1,ROUGHING THE PASSER,15,16,1240,0,0
