GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,NYG
2023122501,2023-12-25,2,11,9,NYG,PHI,1,10,37,0,0,(11:09) (SHOTGUN) 26-S.BARKLEY LEFT GUARD TO NYG 39 FOR 2 YARDS (94-J.SWEAT).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OWN,0,,0,,0,1131,0,0
2023122501,2023-12-25,2,10,31,NYG,PHI,2,8,39,0,0,(10:31) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT [7-H.REDDICK].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1169,0,0
2023122501,2023-12-25,2,10,26,NYG,PHI,3,8,39,0,0,"(10:26) (SHOTGUN) 15-T.DEVITO SACKED AT NYG 37 FOR -2 YARDS (53-S.LEONARD). PENALTY ON NYG-61-J.SCHMITZ, OFFENSIVE HOLDING, DECLINED.",0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,39,OWN,0,NYG,0,OFFENSIVE HOLDING,0,1174,0,0
2023122501,2023-12-25,2,10,12,NYG,PHI,4,10,37,0,0,"(10:12) 6-J.GILLAN PUNTS 41 YARDS TO PHI 22, CENTER-59-C.KREITER. 18-B.COVEY MUFFS CATCH, TOUCHED AT PHI 21, AND RECOVERS AT PHI 19. 18-B.COVEY TO PHI 19 FOR NO GAIN (24-D.BELTON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1188,0,0
2023122501,2023-12-25,2,10,3,PHI,NYG,0,0,100,1,0,TIMEOUT AT 10:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1197,0,0
2023122501,2023-12-25,2,10,3,PHI,NYG,1,10,19,0,0,(10:03) 0-D.SWIFT LEFT GUARD TO PHI 14 FOR -5 YARDS (97-D.LAWRENCE).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OWN,0,,0,,0,1197,0,0
2023122501,2023-12-25,2,9,24,PHI,NYG,2,15,14,0,0,(9:24) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT END RAN OB AT PHI 15 FOR 1 YARD (97-D.LAWRENCE).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1236,0,0
2023122501,2023-12-25,2,8,41,PHI,NYG,3,14,15,0,0,(8:41) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP LEFT TO 80-J.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1279,0,0
2023122501,2023-12-25,2,8,37,PHI,NYG,4,14,15,0,0,"(8:37) 10-B.MANN PUNTS 54 YARDS TO NYG 31, CENTER-45-R.LOVATO. 80-G.OLSZEWSKI TO NYG 37 FOR 6 YARDS (21-S.BROWN; 47-B.SMITH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1283,0,0
2023122501,2023-12-25,2,8,27,PHI,NYG,0,0,100,1,0,TIMEOUT AT 08:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1293,0,0
