GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,DEN
2023122411,2023-12-24,4,6,33,DEN,NE,1,10,22,0,0,(6:33) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 85-L.KRULL TO DEN 31 FOR 9 YARDS (2-J.MILLS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,16,3207,0,0
2023122411,2023-12-24,4,6,6,DEN,NE,2,1,31,1,0,(6:06) (NO HUDDLE) 3-R.WILSON UP THE MIDDLE TO DEN 34 FOR 3 YARDS (8-J.BENTLEY).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,16,3234,0,0
2023122411,2023-12-24,4,5,38,DEN,NE,1,10,34,1,0,"(5:38) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 10-J.JEUDY PUSHED OB AT DEN 49 FOR 15 YARDS (48-JA.TAVAI).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,16,3262,0,0
2023122411,2023-12-24,4,5,1,DEN,NE,1,10,49,0,0,"(5:01) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 38-J.MCLAUGHLIN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,16,3299,0,0
2023122411,2023-12-24,4,4,59,DEN,NE,2,10,49,1,0,(4:59) (SHOTGUN) 38-J.MCLAUGHLIN UP THE MIDDLE TO NE 40 FOR 11 YARDS (23-K.DUGGER). DEN-38-J.MCLAUGHLIN WAS INJURED DURING THE PLAY. NE-2-J.MILLS WAS INJURED DURING THE PLAY.,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,16,3301,0,0
2023122411,2023-12-24,4,4,47,DEN,NE,0,0,100,1,0,TIMEOUT AT 04:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3313,0,0
2023122411,2023-12-24,4,4,43,DEN,NE,1,10,60,0,0,(4:43) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 10-J.JEUDY. NE-26-S.WADE WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,16,3317,0,0
2023122411,2023-12-24,4,4,36,DEN,NE,2,10,60,0,0,(4:36) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 10-J.JEUDY (31-J.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,16,3324,0,0
2023122411,2023-12-24,4,4,28,DEN,NE,3,10,60,1,0,(4:28) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 89-B.JOHNSON TO NE 27 FOR 13 YARDS (3-M.WILSON) [8-J.BENTLEY]. DEN-69-M.MCGLINCHEY WAS INJURED DURING THE PLAY.,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,16,3332,0,0
2023122411,2023-12-24,4,3,56,DEN,NE,1,10,73,0,0,(3:56) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 89-B.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,16,3364,0,0
2023122411,2023-12-24,4,3,51,DEN,NE,2,10,73,0,0,"(3:51) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 19-M.MIMS [55-J.UCHE]. PENALTY ON DEN-73-C.FLEMING, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 27 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,27,OPP,1,DEN,1,OFFENSIVE HOLDING,10,16,3369,0,0
2023122411,2023-12-24,4,3,43,DEN,NE,2,20,63,0,0,(3:43) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 10-J.JEUDY TO NE 21 FOR 16 YARDS (27-M.BRYANT).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,16,3377,0,0
2023122411,2023-12-24,4,2,59,DEN,NE,3,4,79,1,0,"(2:59) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 89-B.JOHNSON FOR 21 YARDS, TOUCHDOWN. NE-2-J.MILLS WAS INJURED DURING THE PLAY.",0,2023,21,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,16,3421,0,0
2023122411,2023-12-24,4,2,53,NE,DEN,1,10,25,0,0,(2:53) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT MIDDLE TO 15-E.ELLIOTT (49-A.SINGLETON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,3427,0,0
2023122411,2023-12-24,4,2,53,NE,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3427,0,0
2023122411,2023-12-24,4,2,53,DEN,NE,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 3-R.WILSON PASS TO 33-J.WILLIAMS IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,16,3427,0,0
2023122411,2023-12-24,4,2,48,NE,DEN,2,10,25,0,0,(2:48) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 15-E.ELLIOTT TO NE 22 FOR -3 YARDS (47-J.JEWELL).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,3432,0,0
2023122411,2023-12-24,4,2,6,NE,DEN,3,13,22,0,0,"(2:06) (SHOTGUN) 4-B.ZAPPE SCRAMBLES RIGHT END TO NE 24 FOR 2 YARDS (0-J.COOPER). PENALTY ON NE-68-A.MAFI, OFFENSIVE HOLDING, DECLINED.",0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,0,NE,0,OFFENSIVE HOLDING,0,16,3474,0,0
2023122411,2023-12-24,4,1,58,NE,DEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3482,0,0
2023122411,2023-12-24,4,1,50,NE,DEN,4,16,19,0,0,"(1:50) 17-B.BARINGER PUNTS 42 YARDS TO DEN 39, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,16,3490,0,0
2023122411,2023-12-24,4,1,42,DEN,NE,1,10,39,0,0,"(1:42) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 25-S.PERINE TO DEN 36 FOR -3 YARDS (27-M.BRYANT, 90-C.BARMORE).",0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,16,3498,0,0
2023122411,2023-12-24,4,1,19,DEN,NE,2,13,36,0,0,"(1:19) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT MIDDLE TO 25-S.PERINE (99-K.WHITE).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,3521,0,0
2023122411,2023-12-24,4,1,16,DEN,NE,3,13,36,0,0,(1:16) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 85-L.KRULL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,3524,0,0
2023122411,2023-12-24,4,1,9,DEN,NE,4,13,36,0,0,"(1:09) 9-R.DIXON PUNTS 45 YARDS TO NE 19, CENTER-48-M.FRABONI, DOWNED BY DEN-41-D.SANDERS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,3531,0,0
2023122411,2023-12-24,4,0,58,NE,DEN,1,10,19,0,0,(:58) (SHOTGUN) 15-E.ELLIOTT LEFT END TO NE 25 FOR 6 YARDS (49-A.SINGLETON; 6-P.LOCKE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,16,3542,0,0
2023122411,2023-12-24,4,0,52,NE,DEN,2,4,25,0,0,(:52) (SHOTGUN) 15-E.ELLIOTT LEFT TACKLE TO NE 26 FOR 1 YARD (93-D.JONES).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,16,3548,0,0
2023122411,2023-12-24,4,0,52,NE,DEN,0,0,100,1,0,TIMEOUT #1 BY DEN AT 00:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3548,0,0
2023122411,2023-12-24,4,0,47,NE,DEN,0,0,100,1,0,TIMEOUT #2 BY DEN AT 00:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3553,0,0
2023122411,2023-12-24,4,0,47,NE,DEN,3,3,26,1,0,(:47) (SHOTGUN) 4-B.ZAPPE PASS DEEP LEFT TO 1-D.PARKER TO DEN 47 FOR 27 YARDS (2-P.SURTAIN).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,16,3553,0,0
2023122411,2023-12-24,4,0,25,NE,DEN,1,10,53,0,0,"(:25) (NO HUDDLE, SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 15-E.ELLIOTT TO DEN 42 FOR 5 YARDS (49-A.SINGLETON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,16,3575,0,0
2023122411,2023-12-24,4,0,18,NE,DEN,0,0,100,1,0,TIMEOUT #3 BY NE AT 00:18.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3582,0,0
2023122411,2023-12-24,4,0,18,NE,DEN,2,5,58,0,0,(:18) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 88-M.GESICKI TO DEN 38 FOR 4 YARDS (31-J.SIMMONS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,3582,0,0
2023122411,2023-12-24,4,0,8,NE,DEN,3,1,62,0,0,(:08) (NO HUDDLE) 4-B.ZAPPE SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,16,3592,0,0
2023122411,2023-12-24,4,0,7,NE,DEN,4,1,62,0,0,"(:07) 37-C.RYLAND 56 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,16,3593,0,0
2023122411,2023-12-24,4,0,2,DEN,NE,0,0,65,1,0,37-C.RYLAND KICKS 39 YARDS FROM NE 35 TO DEN 26. 84-C.MANHERTZ (DIDN'T TRY TO ADVANCE) TO DEN 27 FOR 1 YARD.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3598,0,0
2023122411,2023-12-24,4,0,1,DEN,NE,1,10,27,0,0,(:01) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT (23-K.DUGGER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,16,3599,0,0
2023122411,2023-12-24,4,0,1,DEN,NE,0,0,100,1,0,TIMEOUT #3 BY DEN AT 00:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3599,0,0
2023122411,2023-12-24,4,0,0,DEN,NE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3600,0,0
