GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TEN,SEA
2023122407,2023-12-24,3,0,23,SEA,TEN,2,4,48,1,0,"(:23) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 16-T.LOCKETT TO TEN 31 FOR 21 YARDS (23-T.AVERY).",0,2023,21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,16,2677,0,0
2023122407,2023-12-24,3,0,0,SEA,TEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2700,0,0
2023122407,2023-12-24,4,15,0,SEA,TEN,1,10,69,0,0,(15:00) 9-K.WALKER LEFT GUARD TO TEN 26 FOR 5 YARDS (21-R.MCCREARY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,16,2700,0,0
2023122407,2023-12-24,4,14,21,SEA,TEN,2,5,74,0,0,(14:21) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 9-K.WALKER TO TEN 24 FOR 2 YARDS (41-O.REESE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,16,2739,0,0
2023122407,2023-12-24,4,13,33,SEA,TEN,3,3,76,1,0,(13:33) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 14-D.METCALF TO TEN 12 FOR 12 YARDS (23-T.AVERY; 24-E.MOLDEN).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,16,2787,0,0
2023122407,2023-12-24,4,12,56,SEA,TEN,1,10,88,0,0,(12:56) (SHOTGUN) 9-K.WALKER LEFT END TO TEN 11 FOR 1 YARD (21-R.MCCREARY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,12,OPP,0,,0,,0,16,2824,0,0
2023122407,2023-12-24,4,12,15,SEA,TEN,2,9,89,1,0,"(12:15) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF (23-T.AVERY). SEATTLE CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,1,1,SHORT LEFT,0,1,1,,0,0,0,0,0,,11,OPP,0,,0,,0,16,2865,0,0
2023122407,2023-12-24,4,12,10,SEA,TEN,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,2870,0,0
2023122407,2023-12-24,4,12,10,TEN,SEA,0,0,65,1,0,"5-J.MYERS KICKS 63 YARDS FROM SEA 35 TO TEN 2, FAIR CATCH BY 11-C.MOORE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2870,0,0
2023122407,2023-12-24,4,12,10,TEN,SEA,1,10,25,0,0,(12:10) 17-R.TANNEHILL SACKED AT TEN 19 FOR -6 YARDS (54-B.WAGNER).,0,2023,-6,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,2870,0,0
2023122407,2023-12-24,4,11,24,TEN,SEA,2,16,19,0,0,(11:24) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 32-T.SPEARS TO TEN 32 FOR 13 YARDS (20-J.LOVE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,16,2916,0,0
2023122407,2023-12-24,4,10,40,TEN,SEA,3,3,32,1,0,(10:40) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 32-T.SPEARS RAN OB AT TEN 36 FOR 4 YARDS (8-C.BRYANT).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,16,2960,0,0
2023122407,2023-12-24,4,10,3,TEN,SEA,1,10,36,0,0,(10:03) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 40 FOR 4 YARDS (23-A.BURNS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,16,2997,0,0
2023122407,2023-12-24,4,9,25,TEN,SEA,2,6,40,1,0,"(9:25) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 16-T.BURKS (53-B.MAFE). TENNESSEE CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. 17-R.TANNEHILL PASS SHORT RIGHT TO 16-T.BURKS PUSHED OB AT SEA 47 FOR 13 YARDS (53-B.MAFE).",0,2023,13,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,1,1,,0,0,0,0,0,,40,OWN,0,,0,,0,16,3035,0,0
2023122407,2023-12-24,4,9,6,TEN,SEA,1,10,53,1,0,(9:06) 17-R.TANNEHILL PASS SHORT LEFT TO 22-D.HENRY TO SEA 36 FOR 11 YARDS (54-B.WAGNER).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,16,3054,0,0
2023122407,2023-12-24,4,8,20,TEN,SEA,1,10,64,0,0,(8:20) 22-D.HENRY LEFT GUARD TO SEA 27 FOR 9 YARDS (54-B.WAGNER).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,16,3100,0,0
2023122407,2023-12-24,4,7,35,TEN,SEA,2,1,73,0,0,(7:35) 22-D.HENRY RIGHT END TO SEA 30 FOR -3 YARDS (54-B.WAGNER).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OPP,0,,0,,0,16,3145,0,0
2023122407,2023-12-24,4,6,54,TEN,SEA,3,4,70,0,0,(6:54) (SHOTGUN) 32-T.SPEARS UP THE MIDDLE TO SEA 27 FOR 3 YARDS (6-Q.DIGGS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,16,3186,0,0
2023122407,2023-12-24,4,6,27,TEN,SEA,4,1,73,1,0,(6:27) (NO HUDDLE) 32-T.SPEARS UP THE MIDDLE TO SEA 25 FOR 2 YARDS (55-D.JONES; 54-B.WAGNER).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,16,3213,0,0
2023122407,2023-12-24,4,5,39,TEN,SEA,1,10,75,0,0,(5:39) 32-T.SPEARS RIGHT END TO SEA 27 FOR -2 YARDS (58-D.HALL).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OPP,0,,0,,0,16,3261,0,0
2023122407,2023-12-24,4,5,0,TEN,SEA,2,12,73,0,0,"(5:00) (SHOTGUN) PENALTY ON TEN-71-A.DILLARD, FALSE START, 5 YARDS, ENFORCED AT SEA 27 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OPP,1,TEN,1,FALSE START,5,16,3300,0,0
2023122407,2023-12-24,4,5,0,TEN,SEA,2,17,68,0,0,(5:00) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 32-T.SPEARS TO SEA 26 FOR 6 YARDS (58-D.HALL; 54-B.WAGNER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,16,3300,0,0
2023122407,2023-12-24,4,4,17,TEN,SEA,3,11,74,0,0,"(4:17) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 10-D.HOPKINS. SEA-55-D.JONES WAS INJURED DURING THE PLAY.  PENALTY ON SEA-22-T.BROWN, DEFENSIVE PASS INTERFERENCE, 15 YARDS, ENFORCED AT SEA 26 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,26,OPP,1,SEA,1,DEFENSIVE PASS INTERFERENCE,15,16,3343,0,0
2023122407,2023-12-24,4,4,13,TEN,SEA,1,10,89,0,0,(4:13) 22-D.HENRY LEFT END TO SEA 5 FOR 6 YARDS (0-D.BUSH; 6-Q.DIGGS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,11,OPP,0,,0,,0,16,3347,0,0
2023122407,2023-12-24,4,3,32,TEN,SEA,2,4,95,0,0,"(3:32) 22-D.HENRY LEFT GUARD TO SEA 5 FOR NO GAIN (55-D.JONES). PENALTY ON SEA-23-A.BURNS, UNNECESSARY ROUGHNESS, 3 YARDS, ENFORCED AT SEA 5.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,5,OPP,1,SEA,0,UNNECESSARY ROUGHNESS,3,16,3388,0,0
2023122407,2023-12-24,4,3,25,TEN,SEA,1,2,98,1,0,"(3:25) 22-D.HENRY UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,16,3395,0,0
2023122407,2023-12-24,4,3,21,SEA,TEN,0,0,65,1,0,"13-T.ZENTNER KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3399,0,0
2023122407,2023-12-24,4,3,21,TEN,SEA,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-13-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,3399,0,0
2023122407,2023-12-24,4,3,21,TEN,SEA,0,0,100,1,0,TIMEOUT AT 03:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3399,0,0
2023122407,2023-12-24,4,3,21,SEA,TEN,1,10,25,0,0,(3:21) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 11-J.SMITH-NJIGBA TO SEA 29 FOR 4 YARDS (23-T.AVERY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,3399,0,0
2023122407,2023-12-24,4,2,56,SEA,TEN,2,6,29,0,0,"(2:56) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,16,3424,0,0
2023122407,2023-12-24,4,2,53,SEA,TEN,3,6,29,1,0,(2:53) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT RAN OB AT SEA 36 FOR 7 YARDS.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,16,3427,0,0
2023122407,2023-12-24,4,2,49,SEA,TEN,1,10,36,0,0,"(2:49) (NO HUDDLE, SHOTGUN) 9-K.WALKER UP THE MIDDLE TO SEA 38 FOR 2 YARDS (58-H.LANDRY, 96-D.AUTRY).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,16,3431,0,0
2023122407,2023-12-24,4,2,27,SEA,TEN,2,8,38,0,0,"(2:27) (NO HUDDLE, SHOTGUN) 7-G.SMITH SACKED AT SEA 32 FOR -6 YARDS (58-H.LANDRY).",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,16,3453,0,0
2023122407,2023-12-24,4,2,0,SEA,TEN,3,14,32,0,0,"(2:00) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 11-J.SMITH-NJIGBA TO 50 FOR 18 YARDS (44-M.BROWN). PENALTY ON TEN-23-T.AVERY, DEFENSIVE HOLDING, DECLINED.",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,32,OWN,0,TEN,0,DEFENSIVE HOLDING,0,16,3480,0,0
2023122407,2023-12-24,4,2,0,SEA,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3480,0,0
2023122407,2023-12-24,4,1,53,SEA,TEN,1,10,100,0,0,(1:53) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3487,0,0
2023122407,2023-12-24,4,1,49,SEA,TEN,2,10,100,1,0,"(1:49) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT RAN OB AT TEN 38 FOR 12 YARDS. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3491,0,0
2023122407,2023-12-24,4,1,43,SEA,TEN,1,10,62,0,0,(1:43) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA TO TEN 35 FOR 3 YARDS (2-A.AL-SHAAIR).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,16,3497,0,0
2023122407,2023-12-24,4,1,22,SEA,TEN,2,7,65,1,0,"(1:22) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT RAN OB AT TEN 27 FOR 8 YARDS.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3518,0,0
2023122407,2023-12-24,4,1,19,SEA,TEN,1,10,73,0,0,"(1:19) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 19-J.BOBO.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,16,3521,0,0
2023122407,2023-12-24,4,1,14,SEA,TEN,2,10,73,0,0,"(1:14) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 14-D.METCALF. PENALTY ON TEN-23-T.AVERY, DEFENSIVE PASS INTERFERENCE, 22 YARDS, ENFORCED AT TEN 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,27,OPP,1,TEN,1,DEFENSIVE PASS INTERFERENCE,22,16,3526,0,0
2023122407,2023-12-24,4,1,9,SEA,TEN,1,5,95,0,0,(1:09) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO TEN 2 FOR 3 YARDS (94-J.JOHNSON; 24-E.MOLDEN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,16,3531,0,0
2023122407,2023-12-24,4,1,4,SEA,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 01:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3536,0,0
2023122407,2023-12-24,4,1,4,SEA,TEN,2,2,98,0,0,(1:04) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO TEN 5 FOR -3 YARDS (92-M.DAVIDSON).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,16,3536,0,0
2023122407,2023-12-24,4,1,0,SEA,TEN,0,0,100,1,0,TIMEOUT #2 BY TEN AT 01:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3540,0,0
2023122407,2023-12-24,4,1,0,SEA,TEN,3,5,95,1,0,"(1:00) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 84-C.PARKINSON FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,16,3540,0,0
2023122407,2023-12-24,4,0,57,SEA,TEN,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,3543,0,0
2023122407,2023-12-24,4,0,57,TEN,SEA,0,0,65,1,0,"5-J.MYERS KICKS 63 YARDS FROM SEA 35 TO TEN 2, FAIR CATCH BY 11-C.MOORE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3543,0,0
2023122407,2023-12-24,4,0,57,TEN,SEA,1,10,25,0,0,(:57) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 21 FOR -4 YARDS (53-B.MAFE).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,3543,0,0
2023122407,2023-12-24,4,0,50,TEN,SEA,0,0,100,1,0,TIMEOUT #3 BY TEN AT 00:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3550,0,0
2023122407,2023-12-24,4,0,50,TEN,SEA,2,14,21,1,0,"(:50) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 85-C.OKONKWO TO TEN 38 FOR 17 YARDS (23-A.BURNS, 54-B.WAGNER).",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,16,3550,0,0
2023122407,2023-12-24,4,0,36,TEN,SEA,1,10,38,0,0,(:36) (NO HUDDLE) 17-R.TANNEHILL SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,16,3564,0,0
2023122407,2023-12-24,4,0,35,TEN,SEA,2,10,38,1,0,(:35) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 16-T.BURKS PUSHED OB AT 50 FOR 12 YARDS (27-T.WOOLEN).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,16,3565,0,0
2023122407,2023-12-24,4,0,29,TEN,SEA,1,10,100,0,0,(:29) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 40 FOR -10 YARDS (55-D.JONES).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3571,0,0
2023122407,2023-12-24,4,0,11,TEN,SEA,2,20,40,0,0,"(:11) (NO HUDDLE, SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 14-C.DOWELL TO TEN 43 FOR 3 YARDS (27-T.WOOLEN). SEA-27-T.WOOLEN WAS INJURED DURING THE PLAY.",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,16,3589,0,0
2023122407,2023-12-24,4,0,0,TEN,SEA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3600,0,0
