GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BAL,SF
2023122502,2023-12-25,2,7,10,BAL,SF,3,13,77,0,0,(7:10) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,16,1370,0,0
2023122502,2023-12-25,2,7,7,BAL,SF,4,13,77,0,0,"(7:07) 9-J.TUCKER 41 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,16,1373,0,0
2023122502,2023-12-25,2,7,3,SF,BAL,0,0,100,1,0,TIMEOUT AT 07:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1377,0,0
2023122502,2023-12-25,2,7,3,SF,BAL,0,0,65,1,0,9-J.TUCKER KICKS 66 YARDS FROM BAL 35 TO SF -1. 19-D.SAMUEL PUSHED OB AT SF 33 FOR 34 YARDS (28-R.DARBY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1377,0,0
2023122502,2023-12-25,2,6,57,SF,BAL,1,10,33,0,0,(6:57) 23-C.MCCAFFREY RIGHT END TO SF 36 FOR 3 YARDS (92-J.MADUBUIKE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OWN,0,,0,,0,16,1383,0,0
2023122502,2023-12-25,2,6,18,SF,BAL,2,7,36,0,0,(6:18) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY TO SF 42 FOR 6 YARDS (0-R.SMITH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,1422,0,0
2023122502,2023-12-25,2,5,31,SF,BAL,3,1,42,1,0,(5:31) 13-B.PURDY UP THE MIDDLE TO SF 44 FOR 2 YARDS (58-M.PIERCE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,16,1469,0,0
2023122502,2023-12-25,2,5,31,SF,BAL,0,0,100,1,0,TIMEOUT #2 BY SF AT 05:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1469,0,0
2023122502,2023-12-25,2,4,53,SF,BAL,1,10,44,0,0,(4:53) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 23-C.MCCAFFREY TO BAL 48 FOR 8 YARDS (0-R.SMITH; 6-P.QUEEN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,16,1507,0,0
2023122502,2023-12-25,2,4,11,SF,BAL,2,2,52,1,0,(4:11) 23-C.MCCAFFREY RIGHT TACKLE PUSHED OB AT BAL 9 FOR 39 YARDS (44-M.HUMPHREY).,0,2023,39,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,48,OPP,0,,0,,0,16,1549,0,0
2023122502,2023-12-25,2,3,29,SF,BAL,1,9,91,1,0,"(3:29) 23-C.MCCAFFREY LEFT TACKLE FOR 9 YARDS, TOUCHDOWN.",0,2023,9,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,9,OPP,0,,0,,0,16,1591,0,0
2023122502,2023-12-25,2,3,23,SF,BAL,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,1597,0,0
2023122502,2023-12-25,2,3,23,BAL,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1597,0,0
2023122502,2023-12-25,2,3,23,SF,BAL,0,0,100,1,0,TIMEOUT AT 03:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1597,0,0
2023122502,2023-12-25,2,3,23,BAL,SF,1,10,25,0,0,"(3:23) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT TO 7-R.BATEMAN PUSHED OB AT BAL 45 FOR 20 YARDS (20-A.THOMAS) [98-J.HARGRAVE]. PENALTY ON BAL-76-J.SIMPSON, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT BAL 25 - NO PLAY.",0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,BAL,1,ILLEGAL USE OF HANDS,10,16,1597,0,0
2023122502,2023-12-25,2,3,1,BAL,SF,1,20,15,0,0,(3:01) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 80-I.LIKELY TO BAL 28 FOR 13 YARDS (20-A.THOMAS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,16,1619,0,0
2023122502,2023-12-25,2,2,24,BAL,SF,2,7,28,1,0,(2:24) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 4-Z.FLOWERS TO BAL 38 FOR 10 YARDS (31-T.GIPSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,16,1656,0,0
2023122502,2023-12-25,2,2,0,BAL,SF,1,10,38,0,0,(2:00) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 33 FOR -5 YARDS (98-J.HARGRAVE).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,16,1680,0,0
2023122502,2023-12-25,2,2,0,BAL,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1680,0,0
2023122502,2023-12-25,2,1,20,BAL,SF,2,15,33,0,0,"(1:20) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 4-Z.FLOWERS (98-J.HARGRAVE). PENALTY ON SF-20-A.THOMAS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BAL 33 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,33,OWN,1,SF,1,DEFENSIVE HOLDING,5,16,1720,0,0
2023122502,2023-12-25,2,1,11,BAL,SF,1,10,38,0,0,(1:11) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 43-J.HILL RAN OB AT BAL 40 FOR 2 YARDS (7-C.WARD).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,16,1729,0,0
2023122502,2023-12-25,2,1,6,BAL,SF,2,8,40,1,0,(1:06) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 3-O.BECKHAM PUSHED OB AT BAL 48 FOR 8 YARDS (7-C.WARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,16,1734,0,0
2023122502,2023-12-25,2,1,2,BAL,SF,1,10,48,1,0,(1:02) (SHOTGUN) 8-L.JACKSON PASS DEEP RIGHT TO 88-C.KOLAR TO SF 35 FOR 17 YARDS (31-T.GIPSON).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,16,1738,0,0
2023122502,2023-12-25,2,0,40,BAL,SF,1,10,65,0,0,"(:40) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 15-N.AGHOLOR PUSHED OB AT SF 27 FOR 8 YARDS (20-A.THOMAS). PENALTY ON BAL-79-R.STANLEY, FACE MASK, 15 YARDS, ENFORCED AT SF 35 - NO PLAY.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,35,OPP,1,BAL,1,FACE MASK,15,16,1760,0,0
2023122502,2023-12-25,2,0,34,BAL,SF,1,25,100,0,0,(:34) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 4-Z.FLOWERS PUSHED OB AT SF 41 FOR 9 YARDS (7-C.WARD).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1766,0,0
2023122502,2023-12-25,2,0,28,BAL,SF,2,16,59,0,0,(:28) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 80-I.LIKELY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,16,1772,0,0
2023122502,2023-12-25,2,0,24,BAL,SF,3,16,59,1,0,(:24) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT END TO SF 11 FOR 30 YARDS (27-J.BROWN).,0,2023,30,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,16,1776,0,0
2023122502,2023-12-25,2,0,10,BAL,SF,0,0,100,1,0,TIMEOUT #2 BY BAL AT 00:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1790,0,0
2023122502,2023-12-25,2,0,10,BAL,SF,1,10,89,0,0,(:10) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,16,1790,0,0
2023122502,2023-12-25,2,0,4,BAL,SF,2,10,89,0,0,"(:04) 9-J.TUCKER 28 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,16,1796,0,0
2023122502,2023-12-25,2,0,0,SF,BAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1800,0,0
2023122502,2023-12-25,3,15,0,SF,BAL,1,10,25,0,0,(15:00) 23-C.MCCAFFREY RIGHT TACKLE TO SF 26 FOR 1 YARD (92-J.MADUBUIKE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,16,1800,0,0
2023122502,2023-12-25,3,15,0,SF,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1800,0,0
2023122502,2023-12-25,3,14,18,SF,BAL,2,9,26,0,0,(14:18) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 85-G.KITTLE TO SF 30 FOR 4 YARDS (6-P.QUEEN).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,16,1842,0,0
2023122502,2023-12-25,3,13,33,SF,BAL,3,5,30,0,0,(13:33) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 83-W.SNEAD [6-P.QUEEN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,16,1887,0,0
2023122502,2023-12-25,3,13,29,SF,BAL,4,10,25,0,0,"(13:29) 18-M.WISHNOWSKY PUNTS 57 YARDS TO BAL 18, CENTER-46-T.PEPPER. 16-T.WALLACE PUSHED OB AT BAL 41 FOR 23 YARDS (24-J.MASON). PENALTY ON SF-18-M.WISHNOWSKY, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT BAL 41.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,SF,0,UNNECESSARY ROUGHNESS,15,16,1891,0,0
2023122502,2023-12-25,3,13,17,BAL,SF,1,10,56,1,0,(13:17) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 35-G.EDWARDS PUSHED OB AT SF 5 FOR 39 YARDS (54-F.WARNER).,0,2023,39,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,16,1903,0,0
2023122502,2023-12-25,3,13,17,SF,BAL,0,0,100,1,0,TIMEOUT AT 13:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1903,0,0
2023122502,2023-12-25,3,12,51,BAL,SF,1,5,95,0,0,(12:51) (NO HUDDLE) 35-G.EDWARDS RIGHT TACKLE TO SF 6 FOR -1 YARDS (97-N.BOSA).,0,2023,-1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,5,OPP,0,,0,,0,16,1929,0,0
2023122502,2023-12-25,3,12,13,BAL,SF,2,6,94,1,0,"(12:13) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 15-N.AGHOLOR FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,16,1967,0,0
2023122502,2023-12-25,3,12,7,SF,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1973,0,0
2023122502,2023-12-25,3,12,7,SF,BAL,0,0,100,1,0,TIMEOUT AT 12:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1973,0,0
2023122502,2023-12-25,3,12,7,SF,BAL,1,10,25,1,0,"(12:07) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT INTENDED FOR 23-C.MCCAFFREY INTERCEPTED BY 6-P.QUEEN (98-T.JONES) [98-T.JONES] AT SF 30. 6-P.QUEEN TO SF 9 FOR 21 YARDS (55-J.FELICIANO, 71-T.WILLIAMS).",0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,16,1973,0,0
2023122502,2023-12-25,3,12,7,BAL,SF,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,1973,0,0
2023122502,2023-12-25,3,11,52,BAL,SF,1,9,91,1,0,"(11:52) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 4-Z.FLOWERS FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,16,1988,0,0
2023122502,2023-12-25,3,11,49,SF,BAL,0,0,65,1,0,9-J.TUCKER KICKS 67 YARDS FROM BAL 35 TO SF -2. 19-D.SAMUEL TO SF 16 FOR 18 YARDS (48-J.MOON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1991,0,0
2023122502,2023-12-25,3,11,49,SF,BAL,0,0,100,1,0,TIMEOUT AT 11:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1991,0,0
2023122502,2023-12-25,3,11,49,BAL,SF,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,1991,0,0
2023122502,2023-12-25,3,11,45,SF,BAL,1,10,16,0,0,(11:45) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,16,1995,0,0
2023122502,2023-12-25,3,11,41,SF,BAL,2,10,16,1,0,(11:41) (SHOTGUN) 13-B.PURDY PASS DEEP RIGHT TO 19-D.SAMUEL TO SF 36 FOR 20 YARDS (21-B.STEPHENS; 0-R.SMITH).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,16,1999,0,0
2023122502,2023-12-25,3,10,59,SF,BAL,1,10,36,0,0,(10:59) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 44-K.JUSZCZYK PUSHED OB AT SF 41 FOR 5 YARDS (21-B.STEPHENS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,2041,0,0
2023122502,2023-12-25,3,10,22,SF,BAL,2,5,41,0,0,(10:22) 23-C.MCCAFFREY RIGHT END TO SF 40 FOR -1 YARDS (0-R.SMITH; 92-J.MADUBUIKE).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,16,2078,0,0
2023122502,2023-12-25,3,9,36,SF,BAL,3,6,40,0,0,"(9:36) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 19-D.SAMUEL. PENALTY ON SF, ILLEGAL SHIFT, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,40,OWN,0,SF,0,ILLEGAL SHIFT,0,16,2124,0,0
2023122502,2023-12-25,3,9,32,SF,BAL,4,6,40,0,0,"(9:32) 18-M.WISHNOWSKY PUNTS 55 YARDS TO BAL 5, CENTER-46-T.PEPPER, DOWNED BY SF-36-J.MCNICHOLS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,16,2128,0,0
2023122502,2023-12-25,3,9,21,BAL,SF,1,10,5,0,0,"(9:21) (SHOTGUN) 43-J.HILL UP THE MIDDLE TO BAL 8 FOR 3 YARDS (90-K.GIVENS, 57-D.GREENLAW).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OWN,0,,0,,0,16,2139,0,0
2023122502,2023-12-25,3,9,21,SF,BAL,0,0,100,1,0,TIMEOUT AT 09:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2139,0,0
2023122502,2023-12-25,3,8,43,BAL,SF,2,7,8,0,0,(8:43) (SHOTGUN) 43-J.HILL UP THE MIDDLE TO BAL 14 FOR 6 YARDS (54-F.WARNER; 57-D.GREENLAW).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,16,2177,0,0
2023122502,2023-12-25,3,8,21,BAL,SF,3,1,14,0,0,"(8:21) (NO HUDDLE, SHOTGUN) 8-L.JACKSON UP THE MIDDLE TO BAL 17 FOR 3 YARDS (57-D.GREENLAW; 54-F.WARNER). PENALTY ON SF-99-J.KINLAW, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BAL 17.",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,14,OWN,1,SF,0,DEFENSIVE HOLDING,5,16,2199,0,0
2023122502,2023-12-25,3,7,55,BAL,SF,1,10,22,1,0,(7:55) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT TO 80-I.LIKELY TO SF 44 FOR 34 YARDS (31-T.GIPSON).,0,2023,34,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,16,2225,0,0
2023122502,2023-12-25,3,7,7,BAL,SF,1,10,56,1,0,(7:07) 8-L.JACKSON PASS SHORT MIDDLE TO 43-J.HILL TO SF 21 FOR 23 YARDS (45-D.FLANNIGAN-FOWLES).,0,2023,23,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,16,2273,0,0
2023122502,2023-12-25,3,6,18,BAL,SF,1,10,79,0,0,(6:18) (SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO SF 20 FOR 1 YARD (5-R.GREGORY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,16,2322,0,0
2023122502,2023-12-25,3,5,35,BAL,SF,2,9,80,1,0,(5:35) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 4-Z.FLOWERS TO SF 10 FOR 10 YARDS (5-R.GREGORY) [96-T.MCGILL].,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,16,2365,0,0
2023122502,2023-12-25,3,4,52,BAL,SF,1,10,90,0,0,(4:52) (SHOTGUN) 8-L.JACKSON UP THE MIDDLE TO SF 3 FOR 7 YARDS (57-D.GREENLAW; 27-J.BROWN).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,16,2408,0,0
2023122502,2023-12-25,3,4,12,BAL,SF,2,3,97,0,0,(4:12) 35-G.EDWARDS UP THE MIDDLE TO SF 1 FOR 2 YARDS (57-D.GREENLAW; 90-K.GIVENS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,16,2448,0,0
2023122502,2023-12-25,3,3,31,BAL,SF,3,1,99,0,0,(3:31) (SHOTGUN) 66-B.CLEVELAND REPORTED IN AS ELIGIBLE.  8-L.JACKSON RIGHT GUARD TO SF 1 FOR NO GAIN (90-K.GIVENS; 98-J.HARGRAVE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,16,2489,0,0
2023122502,2023-12-25,3,2,43,BAL,SF,4,6,94,0,0,"(2:43) 9-J.TUCKER 24 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,16,2537,0,0
2023122502,2023-12-25,3,2,39,SF,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2541,0,0
2023122502,2023-12-25,3,2,39,SF,BAL,0,0,100,1,0,TIMEOUT AT 02:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2541,0,0
2023122502,2023-12-25,3,2,39,SF,BAL,1,10,25,1,0,(2:39) 13-B.PURDY PASS DEEP MIDDLE TO 85-G.KITTLE TO SF 41 FOR 16 YARDS (21-B.STEPHENS).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,2541,0,0
2023122502,2023-12-25,3,2,3,SF,BAL,1,10,41,1,0,(2:03) (SHOTGUN) 23-C.MCCAFFREY LEFT END PUSHED OB AT BAL 44 FOR 15 YARDS (32-M.WILLIAMS).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OWN,0,,0,,0,16,2577,0,0
2023122502,2023-12-25,3,1,21,SF,BAL,1,10,56,0,0,(1:21) (SHOTGUN) 19-D.SAMUEL RIGHT END TO BAL 38 FOR 6 YARDS (26-G.STONE; 14-K.HAMILTON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OPP,0,,0,,0,16,2619,0,0
2023122502,2023-12-25,3,0,38,SF,BAL,2,4,62,0,0,"(:38) 23-C.MCCAFFREY LEFT GUARD TO BAL 24 FOR 14 YARDS (32-M.WILLIAMS; 6-P.QUEEN). PENALTY ON SF-11-B.AIYUK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 35.",0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,38,OPP,1,SF,0,OFFENSIVE HOLDING,10,16,2662,0,0
2023122502,2023-12-25,3,0,18,SF,BAL,2,11,55,0,0,(:18) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO BAL 45 FOR NO GAIN (50-K.VAN NOY; 6-P.QUEEN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,16,2682,0,0
2023122502,2023-12-25,4,15,0,SF,BAL,3,11,55,0,0,(15:00) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,16,2700,0,0
2023122502,2023-12-25,3,0,0,SF,BAL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2700,0,0
2023122502,2023-12-25,4,14,57,SF,BAL,4,11,55,0,0,(14:57) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO BAL 46 FOR -1 YARDS (32-M.WILLIAMS) [0-R.SMITH].,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,16,2703,0,0
