GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,LV
2023122500,2023-12-25,4,10,38,KC,LV,1,9,91,0,0,(10:38) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 87-T.KELCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2962,0,0
2023122500,2023-12-25,4,10,35,KC,LV,2,9,91,0,0,(10:35) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO LV 7 FOR 2 YARDS (98-M.CROSBY).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2965,0,0
2023122500,2023-12-25,4,9,57,KC,LV,3,7,93,0,0,(9:57) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 4-R.RICE (21-A.ROBERTSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3003,0,0
2023122500,2023-12-25,4,9,57,KC,LV,0,0,100,1,0,TIMEOUT #1 BY LV AT 09:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3003,0,0
2023122500,2023-12-25,4,9,52,KC,LV,4,7,93,0,0,(9:52) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 4-R.RICE (39-N.HOBBS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3008,0,0
2023122500,2023-12-25,4,9,47,KC,LV,0,0,100,1,0,TIMEOUT AT 09:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3013,0,0
2023122500,2023-12-25,4,9,47,LV,KC,1,10,7,0,0,(9:47) 35-Z.WHITE LEFT GUARD TO LV 14 FOR 7 YARDS (22-T.MCDUFFIE).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,7,OWN,0,,0,,0,3013,0,0
2023122500,2023-12-25,4,9,5,LV,KC,2,3,14,0,0,(9:05) 35-Z.WHITE LEFT END TO LV 12 FOR -2 YARDS (69-M.PENNEL).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OWN,0,,0,,0,3055,0,0
2023122500,2023-12-25,4,8,24,LV,KC,3,5,12,1,0,(8:24) (SHOTGUN) 22-A.ABDULLAH RIGHT GUARD TO LV 19 FOR 7 YARDS (21-M.EDWARDS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,12,OWN,0,,0,,0,3096,0,0
2023122500,2023-12-25,4,7,41,LV,KC,1,10,19,0,0,"(7:41) 35-Z.WHITE LEFT END TO LV 22 FOR 3 YARDS (32-N.BOLTON, 21-M.EDWARDS). LV-72-J.ELUEMUNOR WAS INJURED DURING THE PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,3139,0,0
2023122500,2023-12-25,4,6,57,LV,KC,2,7,22,0,0,(6:57) (SHOTGUN) 35-Z.WHITE UP THE MIDDLE TO LV 25 FOR 3 YARDS (22-T.MCDUFFIE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OWN,0,,0,,0,3183,0,0
2023122500,2023-12-25,4,6,18,LV,KC,3,4,25,0,0,(6:18) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 13-H.RENFROW.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3222,0,0
2023122500,2023-12-25,4,6,14,LV,KC,4,4,25,0,0,"(6:14) 6-A.COLE PUNTS 44 YARDS TO KC 31, CENTER-50-J.BOBENMOYER. 17-R.JAMES TO KC 31 FOR NO GAIN (19-D.TURNER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3226,0,0
2023122500,2023-12-25,4,6,5,KC,LV,1,5,36,0,0,(6:05) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT [5-D.DEABLO].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3235,0,0
2023122500,2023-12-25,4,6,5,KC,LV,1,10,31,0,0,"(6:05) (SHOTGUN) PENALTY ON LV, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT KC 31 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OWN,1,LV,1,DEFENSIVE TOO MANY MEN ON FIELD,5,3235,0,0
2023122500,2023-12-25,4,5,53,KC,LV,2,5,36,0,0,(5:53) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 81-B.BELL TO KC 40 FOR 4 YARDS (39-N.HOBBS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3247,0,0
2023122500,2023-12-25,4,5,19,KC,LV,3,1,40,0,0,"(5:19) 25-C.EDWARDS-HELAIRE LEFT END TO KC 39 FOR -1 YARDS (41-R.SPILLANE, 9-T.WILSON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OWN,0,,0,,0,3281,0,0
2023122500,2023-12-25,4,4,47,KC,LV,4,2,39,1,0,(4:47) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END TO KC 42 FOR 3 YARDS (18-J.JONES).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3313,0,0
2023122500,2023-12-25,4,4,21,KC,LV,1,10,42,0,0,"(4:21) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 17-R.JAMES PUSHED OB AT KC 46 FOR 4 YARDS (21-A.ROBERTSON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3339,0,0
2023122500,2023-12-25,4,4,16,KC,LV,2,6,46,1,0,(4:16) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 17-R.JAMES TO LV 9 FOR 45 YARDS (39-N.HOBBS; 1-M.EPPS).,0,2023,45,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3344,0,0
2023122500,2023-12-25,4,3,28,KC,LV,1,9,91,0,0,(3:28) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 25-C.EDWARDS-HELAIRE TO LV 7 FOR 2 YARDS (97-J.ROBINSON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,3392,0,0
2023122500,2023-12-25,4,2,54,KC,LV,2,7,93,0,0,(2:54) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 83-N.GRAY (25-T.MOEHRIG).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3426,0,0
2023122500,2023-12-25,4,2,48,KC,LV,3,7,93,1,0,"(2:48) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 84-JU.WATSON FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3432,0,0
2023122500,2023-12-25,4,2,42,LV,KC,1,10,25,0,0,(2:42) 35-Z.WHITE UP THE MIDDLE TO LV 31 FOR 6 YARDS (20-J.REID).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3438,0,0
2023122500,2023-12-25,4,2,42,LV,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3438,0,0
2023122500,2023-12-25,4,2,42,KC,LV,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3438,0,0
2023122500,2023-12-25,4,2,35,LV,KC,0,0,100,1,0,TIMEOUT #2 BY KC AT 02:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3445,0,0
2023122500,2023-12-25,4,2,35,LV,KC,2,4,31,1,0,(2:35) 35-Z.WHITE RIGHT END TO KC 26 FOR 43 YARDS (22-T.MCDUFFIE).,0,2023,43,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,3445,0,0
2023122500,2023-12-25,4,2,27,LV,KC,1,10,74,1,0,(2:27) 35-Z.WHITE RIGHT END TO KC 11 FOR 15 YARDS (38-L.SNEED).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0,3453,0,0
2023122500,2023-12-25,4,2,27,LV,KC,0,0,100,1,0,TIMEOUT #3 BY KC AT 02:27.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3453,0,0
2023122500,2023-12-25,4,2,0,LV,KC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023122500,2023-12-25,4,2,0,LV,KC,1,10,89,0,0,(2:00) 4-A.O'CONNELL KNEELS TO KC 12 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3480,0,0
2023122500,2023-12-25,4,1,19,LV,KC,2,11,88,0,0,(1:19) 4-A.O'CONNELL KNEELS TO KC 13 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,3521,0,0
2023122500,2023-12-25,4,0,39,LV,KC,3,12,87,0,0,(:39) 4-A.O'CONNELL KNEELS TO KC 14 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3561,0,0
2023122500,2023-12-25,4,0,0,LV,KC,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
