GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,JAX,NO
2023101900,2023-10-19,2,8,42,NO,JAX,1,10,47,0,0,(8:42) 22-R.SHAHEED LEFT END PUSHED OB AT JAX 49 FOR 4 YARDS (33-D.LLOYD).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,1278,0,0
2023101900,2023-10-19,2,8,6,NO,JAX,2,6,51,0,0,(8:06) 70-T.PENNING REPORTED IN AS ELIGIBLE.  4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA TO JAX 46 FOR 3 YARDS (31-DARI.WILLIAMS).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1314,0,0
2023101900,2023-10-19,2,7,28,NO,JAX,3,3,54,0,0,(7:28) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 12-C.OLAVE (37-T.HERNDON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1352,0,0
2023101900,2023-10-19,2,7,24,NO,JAX,4,3,54,0,0,"(7:24) 39-L.HEDLEY PUNTS 28 YARDS TO JAX 18, CENTER-49-Z.WOOD, FAIR CATCH BY 39-J.AGNEW.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1356,0,0
2023101900,2023-10-19,2,7,17,JAX,NO,1,10,18,0,0,(7:17) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 1-T.ETIENNE TO JAX 25 FOR 7 YARDS (20-P.WERNER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1363,0,0
2023101900,2023-10-19,2,7,17,NO,JAX,0,0,100,1,0,TIMEOUT AT 07:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1363,0,0
2023101900,2023-10-19,2,6,38,JAX,NO,2,3,25,0,0,"(6:38) (SHOTGUN) 4-T.BIGSBY RIGHT TACKLE TO JAX 25 FOR NO GAIN (56-D.DAVIS, 97-M.ROACH).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1402,0,0
2023101900,2023-10-19,2,5,54,JAX,NO,3,3,25,0,0,(5:54) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 39-J.AGNEW.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1446,0,0
2023101900,2023-10-19,2,5,50,JAX,NO,4,3,25,0,0,"(5:50) 9-L.COOKE PUNTS 36 YARDS TO NO 39, CENTER-46-R.MATISCIK, FAIR CATCH BY 22-R.SHAHEED. PENALTY ON JAX-26-A.JOHNSON, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT NO 39.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,JAX,0,FAIR CATCH INTERFERENCE,15,1450,0,0
2023101900,2023-10-19,2,5,41,NO,JAX,1,10,54,0,0,(5:41) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO JAX 42 FOR 4 YARDS (23-F.OLUOKUN; 99-J.LEDBETTER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1459,0,0
2023101900,2023-10-19,2,5,3,NO,JAX,2,6,58,0,0,"(5:03) 41-A.KAMARA LEFT GUARD TO JAX 42 FOR NO GAIN (23-F.OLUOKUN, 5-A.CISCO).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,1497,0,0
2023101900,2023-10-19,2,4,19,NO,JAX,3,6,58,0,0,(4:19) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO JAX 39 FOR 3 YARDS (23-F.OLUOKUN) [95-R.ROBERTSON-HARRIS].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1541,0,0
2023101900,2023-10-19,2,3,33,NO,JAX,4,3,61,1,0,(3:33) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA PUSHED OB AT JAX 22 FOR 17 YARDS (2-R.JENKINS; 33-D.LLOYD) [41-J.ALLEN].,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1587,0,0
2023101900,2023-10-19,2,3,3,NO,JAX,1,10,78,0,0,(3:03) 21-J.WILLIAMS LEFT GUARD TO JAX 20 FOR 2 YARDS (90-A.BLACKSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,22,OPP,0,,0,,0,1617,0,0
2023101900,2023-10-19,2,2,25,NO,JAX,2,8,80,0,0,(2:25) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1655,0,0
2023101900,2023-10-19,2,2,21,NO,JAX,3,8,80,0,0,(2:21) (SHOTGUN) 4-D.CARR SCRAMBLES RIGHT END RAN OB AT JAX 17 FOR 3 YARDS (91-D.SMOOT).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1659,0,0
2023101900,2023-10-19,2,2,0,NO,JAX,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023101900,2023-10-19,2,2,0,NO,JAX,4,5,83,0,0,"(2:00) 19-B.GRUPE 35 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1680,0,0
2023101900,2023-10-19,2,1,57,JAX,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1683,0,0
2023101900,2023-10-19,2,1,57,JAX,NO,1,10,25,1,0,(1:57) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK PUSHED OB AT JAX 35 FOR 10 YARDS (1-A.TAYLOR).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1683,0,0
2023101900,2023-10-19,2,1,52,JAX,NO,1,10,35,1,0,(1:52) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM RAN OB AT JAX 46 FOR 11 YARDS (20-P.WERNER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1688,0,0
2023101900,2023-10-19,2,1,47,JAX,NO,1,10,46,0,0,"(1:47) (SHOTGUN) PENALTY ON JAX-17-E.ENGRAM, FALSE START, 5 YARDS, ENFORCED AT JAX 46 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OWN,1,JAX,1,FALSE START,5,1693,0,0
2023101900,2023-10-19,2,1,47,JAX,NO,1,15,41,0,0,(1:47) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 39-J.AGNEW RAN OB AT NO 49 FOR 10 YARDS (29-P.ADEBO; 1-A.TAYLOR).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1693,0,0
2023101900,2023-10-19,2,1,43,JAX,NO,2,5,51,0,0,(1:43) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 1-T.ETIENNE (90-B.BRESEE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1697,0,0
2023101900,2023-10-19,2,1,38,JAX,NO,3,5,51,0,0,(1:38) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 39-J.AGNEW TO NO 46 FOR 3 YARDS (53-Z.BAUN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1702,0,0
2023101900,2023-10-19,2,1,33,JAX,NO,0,0,100,1,0,TIMEOUT #1 BY NO AT 01:33.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1707,0,0
2023101900,2023-10-19,2,0,50,JAX,NO,1,10,67,0,0,(:50) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO NO 26 FOR 7 YARDS (1-A.TAYLOR).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1750,0,0
2023101900,2023-10-19,2,0,46,JAX,NO,2,3,74,0,0,(:46) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK RAN OB AT NO 25 FOR 1 YARD (29-P.ADEBO).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1754,0,0
2023101900,2023-10-19,2,0,46,JAX,NO,0,0,100,1,0,TIMEOUT #1 BY JAX AT 00:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1754,0,0
2023101900,2023-10-19,2,0,41,JAX,NO,3,2,75,0,0,"(:41) (SHOTGUN) 16-T.LAWRENCE PASS DEEP LEFT INTENDED FOR 39-J.AGNEW INTERCEPTED BY 23-M.LATTIMORE AT NO 7. 23-M.LATTIMORE TO NO 7 FOR NO GAIN (39-J.AGNEW). THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 39-J.AGNEW (23-M.LATTIMORE).",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,25,OPP,0,,0,,0,1759,0,0
2023101900,2023-10-19,2,0,36,JAX,NO,4,2,75,0,0,"(:36) 10-B.MCMANUS 43 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1764,0,0
2023101900,2023-10-19,2,0,32,NO,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1768,0,0
2023101900,2023-10-19,2,0,32,NO,JAX,1,10,25,0,0,"(:32) (SHOTGUN) 4-D.CARR SACKED AT NO 19 FOR -6 YARDS (91-D.SMOOT). FUMBLES (91-D.SMOOT) [91-D.SMOOT], RECOVERED BY NO-77-C.ERVING AT NO 19.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1768,0,0
2023101900,2023-10-19,3,15,0,NO,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023101900,2023-10-19,2,0,0,NO,JAX,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023101900,2023-10-19,3,15,0,NO,JAX,1,10,25,1,0,(15:00) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE RAN OB AT NO 39 FOR 14 YARDS.,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023101900,2023-10-19,3,14,38,NO,JAX,1,10,39,0,0,(14:38) 41-A.KAMARA LEFT GUARD TO NO 40 FOR 1 YARD (41-J.ALLEN; 2-R.JENKINS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OWN,0,,0,,0,1822,0,0
2023101900,2023-10-19,3,13,59,NO,JAX,2,9,40,0,0,(13:59) 4-D.CARR PASS SHORT RIGHT TO 87-F.MOREAU TO NO 45 FOR 5 YARDS (37-T.HERNDON).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1861,0,0
2023101900,2023-10-19,3,13,24,NO,JAX,3,4,45,0,0,(13:24) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 22-R.SHAHEED TO NO 48 FOR 3 YARDS (23-F.OLUOKUN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1896,0,0
2023101900,2023-10-19,3,12,47,NO,JAX,4,1,48,1,0,(12:47) 41-A.KAMARA LEFT GUARD TO JAX 35 FOR 17 YARDS (30-M.BROWN).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,1933,0,0
2023101900,2023-10-19,3,12,10,NO,JAX,1,10,65,0,0,(12:10) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE TO JAX 29 FOR 6 YARDS (37-T.HERNDON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1970,0,0
2023101900,2023-10-19,3,11,31,NO,JAX,2,4,71,1,0,(11:31) (SHOTGUN) 7-T.HILL LEFT TACKLE TO JAX 23 FOR 6 YARDS (5-A.CISCO).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,2009,0,0
2023101900,2023-10-19,3,10,49,NO,JAX,1,10,77,0,0,(10:49) 4-D.CARR PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2051,0,0
2023101900,2023-10-19,3,10,45,NO,JAX,2,10,77,0,0,"(10:45) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 87-F.MOREAU (33-D.LLOYD). PENALTY ON NO-75-A.PEAT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 23 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,23,OPP,1,NO,1,OFFENSIVE HOLDING,10,2055,0,0
2023101900,2023-10-19,3,10,40,NO,JAX,2,20,67,0,0,(10:40) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 41-A.KAMARA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2060,0,0
2023101900,2023-10-19,3,10,37,NO,JAX,3,20,67,0,0,(10:37) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 87-F.MOREAU TO JAX 23 FOR 10 YARDS (2-R.JENKINS; 37-T.HERNDON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2063,0,0
2023101900,2023-10-19,3,9,53,NO,JAX,4,10,77,0,0,"(9:53) 19-B.GRUPE 42 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2107,0,0
2023101900,2023-10-19,3,9,49,JAX,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2111,0,0
2023101900,2023-10-19,3,9,49,JAX,NO,1,15,20,0,0,(9:49) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 0-C.RIDLEY TO JAX 25 FOR 5 YARDS (20-P.WERNER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2111,0,0
2023101900,2023-10-19,3,9,49,JAX,NO,1,10,25,0,0,"(9:49) (SHOTGUN) PENALTY ON JAX-79-L.FORTNER, FALSE START, 5 YARDS, ENFORCED AT JAX 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,JAX,1,FALSE START,5,2111,0,0
2023101900,2023-10-19,3,9,49,NO,JAX,0,0,100,1,0,TIMEOUT AT 09:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2111,0,0
2023101900,2023-10-19,3,9,9,JAX,NO,2,10,25,0,0,(9:09) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 15-T.JONES TO JAX 29 FOR 4 YARDS (23-M.LATTIMORE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2151,0,0
2023101900,2023-10-19,3,8,33,JAX,NO,3,6,29,0,0,(8:33) (SHOTGUN) 1-T.ETIENNE RIGHT END TO JAX 34 FOR 5 YARDS (53-Z.BAUN; 94-C.JORDAN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,2187,0,0
2023101900,2023-10-19,3,7,46,JAX,NO,4,1,34,0,0,"(7:46) 9-L.COOKE PUNTS 53 YARDS TO NO 13, CENTER-46-R.MATISCIK, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2234,0,0
2023101900,2023-10-19,3,7,39,NO,JAX,1,10,13,0,0,"(7:39) 21-J.WILLIAMS LEFT GUARD TO NO 13 FOR NO GAIN (94-F.FATUKASI, 23-F.OLUOKUN).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OWN,0,,0,,0,2241,0,0
2023101900,2023-10-19,3,7,39,NO,JAX,0,0,100,1,0,TIMEOUT AT 07:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2241,0,0
2023101900,2023-10-19,3,7,4,NO,JAX,2,10,13,0,0,(7:04) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 13-M.THOMAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2276,0,0
2023101900,2023-10-19,3,7,0,NO,JAX,3,10,13,1,0,"(7:00) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE INTENDED FOR 22-R.SHAHEED INTERCEPTED BY 23-F.OLUOKUN (31-DARI.WILLIAMS) AT NO 24. 23-F.OLUOKUN FOR 24 YARDS, TOUCHDOWN.",0,2023,24,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,13,OWN,0,,0,,0,2280,0,0
2023101900,2023-10-19,3,6,47,NO,JAX,0,0,100,1,0,TIMEOUT AT 06:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2293,0,0
2023101900,2023-10-19,3,6,47,NO,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2293,0,0
2023101900,2023-10-19,3,6,47,NO,JAX,0,0,15,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2293,0,0
2023101900,2023-10-19,3,6,47,NO,JAX,1,10,25,0,0,(6:47) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 13-M.THOMAS TO NO 33 FOR 8 YARDS (30-M.BROWN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2293,0,0
2023101900,2023-10-19,3,6,24,NO,JAX,2,2,33,1,0,"(6:24) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO NO 41 FOR 8 YARDS (90-A.BLACKSON).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2316,0,0
2023101900,2023-10-19,3,5,59,NO,JAX,1,10,41,1,0,"(5:59) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 22-R.SHAHEED RAN OB AT JAX 47 FOR 12 YARDS (31-DARI.WILLIAMS).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2341,0,0
2023101900,2023-10-19,3,5,20,NO,JAX,1,10,53,0,0,"(5:20) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 7-T.HILL PUSHED OB AT JAX 40 FOR 7 YARDS (31-DARI.WILLIAMS).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2380,0,0
2023101900,2023-10-19,3,4,59,NO,JAX,2,3,60,1,0,"(4:59) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE RAN OB AT JAX 33 FOR 7 YARDS.",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2401,0,0
2023101900,2023-10-19,3,4,40,NO,JAX,1,10,67,0,0,"(4:40) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO JAX 30 FOR 3 YARDS (23-F.OLUOKUN).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2420,0,0
2023101900,2023-10-19,3,4,8,NO,JAX,2,7,70,0,0,"(4:08) (NO HUDDLE, SHOTGUN) 4-D.CARR SCRAMBLES UP THE MIDDLE TO JAX 29 FOR 1 YARD (93-T.LACY).",0,2023,1,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2452,0,0
2023101900,2023-10-19,3,3,41,NO,JAX,3,6,71,0,0,"(3:41) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO JAX 25 FOR 4 YARDS (23-F.OLUOKUN) [41-J.ALLEN].",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2479,0,0
2023101900,2023-10-19,3,3,3,NO,JAX,4,2,75,1,0,"(3:03) (SHOTGUN) 41-A.KAMARA LEFT END PUSHED OB AT JAX 15 FOR 10 YARDS (37-T.HERNDON, 99-J.LEDBETTER).",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,2517,0,0
2023101900,2023-10-19,3,2,26,NO,JAX,1,10,85,0,0,(2:26) 41-A.KAMARA RIGHT TACKLE TO JAX 9 FOR 6 YARDS (33-D.LLOYD; 2-R.JENKINS). JAX-5-A.CISCO WAS INJURED DURING THE PLAY.,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,15,OPP,0,,0,,0,2554,0,0
2023101900,2023-10-19,3,1,54,NO,JAX,2,4,91,0,0,(1:54) (SHOTGUN) 7-T.HILL RIGHT END TO JAX 8 FOR 1 YARD (23-F.OLUOKUN; 90-A.BLACKSON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,9,OPP,0,,0,,0,2586,0,0
2023101900,2023-10-19,3,1,13,NO,JAX,3,3,92,1,0,"(1:13) (SHOTGUN) 64-N.SALDIVERI, 70-T.PENNING AND 99-K.SAUNDERS REPORTED IN AS ELIGIBLE.  7-T.HILL LEFT END PUSHED OB AT JAX 4 FOR 4 YARDS (42-A.WINGARD).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,8,OPP,0,,0,,0,2627,0,0
2023101900,2023-10-19,3,0,49,NO,JAX,1,4,96,0,0,"(:49) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 87-F.MOREAU. PENALTY ON JAX-2-R.JENKINS, UNNECESSARY ROUGHNESS, 2 YARDS, ENFORCED AT JAX 4 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,4,OPP,1,JAX,1,UNNECESSARY ROUGHNESS,2,2651,0,0
