GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,PIT
2023102206,2023-10-22,2,13,6,LA,PIT,1,10,52,0,0,"(13:06) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT. PENALTY ON LAR-9-M.STAFFORD, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT LAR 48.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,48,OPP,1,LAR,0,INTENTIONAL GROUNDING,10,1014,0,0
2023102206,2023-10-22,2,13,1,LA,PIT,2,20,62,0,0,"(13:01) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP TO LAR 48 FOR 10 YARDS (50-E.ROBERTS). PENALTY ON LAR-65-C.SHELTON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 38 - NO PLAY.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,38,OPP,1,LAR,1,OFFENSIVE HOLDING,10,1019,0,0
2023102206,2023-10-22,2,12,32,LA,PIT,2,30,72,0,0,(12:32) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 29 FOR 1 YARD (34-C.SULLIVAN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1048,0,0
2023102206,2023-10-22,2,12,5,LA,PIT,3,29,71,0,0,"(12:05) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 88-B.HOPKINS TO LAR 34 FOR 5 YARDS (31-K.NEAL, 55-C.HOLCOMB).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1075,0,0
2023102206,2023-10-22,2,11,23,LA,PIT,4,24,66,0,0,"(11:23) 42-E.EVANS PUNTS 53 YARDS TO PIT 13, CENTER-47-A.WARD. 19-C.AUSTIN TO PIT 19 FOR 6 YARDS (6-T.TOMLINSON; 35-J.HUMMEL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1117,0,0
2023102206,2023-10-22,2,11,10,PIT,LA,1,10,19,0,0,(11:10) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 18-D.JOHNSON (14-C.DURANT).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1130,0,0
2023102206,2023-10-22,2,11,10,LA,PIT,0,0,100,1,0,TIMEOUT AT 11:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1130,0,0
2023102206,2023-10-22,2,11,4,PIT,LA,2,10,19,0,0,"(11:04) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO PIT 20 FOR 1 YARD (91-K.TURNER, 2-R.YEAST).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OWN,0,,0,,0,1136,0,0
2023102206,2023-10-22,2,10,21,PIT,LA,3,9,20,0,0,(10:21) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1179,0,0
2023102206,2023-10-22,2,10,14,PIT,LA,4,9,20,0,0,"(10:14) 6-P.HARVIN PUNTS 41 YARDS TO LAR 39, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1186,0,0
