GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SEA,ARI
2023102207,2023-10-22,2,7,1,SEA,ARI,3,10,54,1,0,(7:01) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT TO ARI 31 FOR 15 YARDS (20-MA.WILSON).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1379,0,0
2023102207,2023-10-22,2,6,18,SEA,ARI,1,10,69,0,0,(6:18) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 9-K.WALKER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1422,0,0
2023102207,2023-10-22,2,6,13,SEA,ARI,2,10,69,0,0,"(6:13) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO ARI 26 FOR 5 YARDS (21-G.WILLIAMS, 18-B.OJULARI).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OPP,0,,0,,0,1427,0,0
2023102207,2023-10-22,2,5,29,SEA,ARI,3,5,74,1,0,(5:29) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 16-T.LOCKETT TO ARI 18 FOR 8 YARDS (10-J.WOODS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1471,0,0
2023102207,2023-10-22,2,4,47,SEA,ARI,1,10,82,1,0,"(4:47) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 19-J.BOBO (24-S.THOMAS). SEATTLE CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 19-J.BOBO FOR 18 YARDS, TOUCHDOWN.",0,2023,18,SHOTGUN,PASS,0,1,1,1,DEEP RIGHT,0,1,1,,0,0,0,0,0,,18,OPP,0,,0,,0,1513,0,0
2023102207,2023-10-22,2,4,41,SEA,ARI,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1519,0,0
2023102207,2023-10-22,2,4,41,ARI,SEA,1,10,25,0,0,(4:41) 9-J.DOBBS PASS INCOMPLETE SHORT MIDDLE TO 85-T.MCBRIDE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1519,0,0
2023102207,2023-10-22,2,4,41,ARI,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1519,0,0
2023102207,2023-10-22,2,4,36,ARI,SEA,2,10,25,0,0,(4:36) 31-E.DEMERCADO LEFT GUARD TO ARI 30 FOR 5 YARDS (6-Q.DIGGS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1524,0,0
2023102207,2023-10-22,2,3,56,ARI,SEA,3,5,30,0,0,"(3:56) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 2-M.BROWN TO ARI 42 FOR 12 YARDS (22-T.BROWN). PENALTY ON SEA-27-T.WOOLEN, DEFENSIVE HOLDING, DECLINED.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,30,OWN,0,SEA,0,DEFENSIVE HOLDING,0,1564,0,0
2023102207,2023-10-22,2,3,35,ARI,SEA,1,10,42,0,0,(3:35) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO ARI 44 FOR 2 YARDS (10-U.NWOSU).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,1585,0,0
2023102207,2023-10-22,2,2,59,ARI,SEA,2,8,44,0,0,(2:59) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 85-T.MCBRIDE TO ARI 48 FOR 4 YARDS (54-B.WAGNER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1621,0,0
2023102207,2023-10-22,2,2,15,ARI,SEA,3,4,48,1,0,(2:15) (SHOTGUN) 9-J.DOBBS SCRAMBLES RIGHT END PUSHED OB AT SEA 47 FOR 5 YARDS (54-B.WAGNER).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1665,0,0
2023102207,2023-10-22,2,2,0,ARI,SEA,1,10,53,0,0,"(2:00) (SHOTGUN) 4-R.MOORE RIGHT END RAN OB AT SEA 33 FOR 14 YARDS (21-D.WITHERSPOON). PENALTY ON ARI-85-T.MCBRIDE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 42.",0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,47,OPP,1,ARI,0,OFFENSIVE HOLDING,10,1680,0,0
2023102207,2023-10-22,2,2,0,ARI,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023102207,2023-10-22,2,1,55,ARI,SEA,1,15,48,0,0,(1:55) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 31-E.DEMERCADO TO ARI 49 FOR 1 YARD (20-J.LOVE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1685,0,0
2023102207,2023-10-22,2,1,16,ARI,SEA,2,14,49,1,0,(1:16) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 2-M.BROWN TO SEA 35 FOR 16 YARDS (27-T.WOOLEN).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1724,0,0
2023102207,2023-10-22,2,0,43,ARI,SEA,1,10,65,0,0,"(:43) (SHOTGUN) 31-E.DEMERCADO RIGHT END TO SEA 27 FOR 8 YARDS (20-J.LOVE, 58-D.HALL).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0,1757,0,0
2023102207,2023-10-22,2,0,37,ARI,SEA,2,2,73,0,0,"(:37) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP MIDDLE TO 2-M.BROWN (6-Q.DIGGS) [90-JA.REED]. PENALTY ON ARI-68-K.BEACHUM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,27,OPP,1,ARI,1,OFFENSIVE HOLDING,10,1763,0,0
2023102207,2023-10-22,2,0,37,ARI,SEA,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1763,0,0
2023102207,2023-10-22,2,0,32,ARI,SEA,2,12,63,0,0,(:32) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 2-M.BROWN (53-B.MAFE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1768,0,0
2023102207,2023-10-22,2,0,27,ARI,SEA,3,12,63,0,0,(:27) (SHOTGUN) 9-J.DOBBS SACKED AT SEA 44 FOR -7 YARDS (53-B.MAFE).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1773,0,0
2023102207,2023-10-22,2,0,2,ARI,SEA,4,24,51,0,0,"(:02) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP LEFT (33-J.ADAMS, 22-T.BROWN).",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1798,0,0
2023102207,2023-10-22,2,0,2,ARI,SEA,4,19,56,0,0,"(:02) (SHOTGUN) PENALTY ON ARI-72-H.FROHOLDT, FALSE START, 5 YARDS, ENFORCED AT SEA 44 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OPP,1,ARI,1,FALSE START,5,1798,0,0
2023102207,2023-10-22,2,0,2,ARI,SEA,0,0,100,1,0,TIMEOUT #2 BY ARI AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1798,0,0
2023102207,2023-10-22,3,15,0,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023102207,2023-10-22,3,15,0,SEA,ARI,1,10,25,0,0,(15:00) (SHOTGUN) 9-K.WALKER LEFT TACKLE TO SEA 26 FOR 1 YARD (92-K.STRONG).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1800,0,0
2023102207,2023-10-22,2,0,0,SEA,ARI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023102207,2023-10-22,3,14,18,SEA,ARI,2,9,26,0,0,(14:18) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT PUSHED OB AT SEA 33 FOR 7 YARDS (24-S.THOMAS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1842,0,0
2023102207,2023-10-22,3,13,43,SEA,ARI,3,2,33,1,0,(13:43) (SHOTGUN) 7-G.SMITH SCRAMBLES UP THE MIDDLE TO SEA 38 FOR 5 YARDS (45-D.GARDECK).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1877,0,0
2023102207,2023-10-22,3,13,5,SEA,ARI,1,10,38,0,0,(13:05) 9-K.WALKER LEFT END TO SEA 37 FOR -1 YARDS (7-K.WHITE).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,1915,0,0
2023102207,2023-10-22,3,12,19,SEA,ARI,2,11,37,1,0,(12:19) (SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 84-C.PARKINSON PUSHED OB AT ARI 36 FOR 27 YARDS (36-A.CHACHERE).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1961,0,0
2023102207,2023-10-22,3,11,42,SEA,ARI,1,10,64,1,0,(11:42) 7-G.SMITH PASS DEEP LEFT TO 87-N.FANT TO ARI 11 FOR 25 YARDS (3-B.BAKER).,0,2023,25,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1998,0,0
2023102207,2023-10-22,3,10,55,SEA,ARI,1,10,89,0,0,(10:55) 9-K.WALKER LEFT GUARD TO ARI 8 FOR 3 YARDS (97-C.THOMAS; 20-MA.WILSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,11,OPP,0,,0,,0,2045,0,0
2023102207,2023-10-22,3,10,26,SEA,ARI,2,7,92,0,0,(10:26) (SHOTGUN) 7-G.SMITH UP THE MIDDLE TO ARI 6 FOR 2 YARDS (7-K.WHITE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,2074,0,0
2023102207,2023-10-22,3,9,47,SEA,ARI,3,5,94,1,0,(9:47) (SHOTGUN) 7-G.SMITH SCRAMBLES RIGHT END PUSHED OB AT ARI 1 FOR 5 YARDS (10-J.WOODS).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2113,0,0
2023102207,2023-10-22,3,9,2,SEA,ARI,0,0,100,1,0,TIMEOUT #1 BY SEA AT 09:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2158,0,0
2023102207,2023-10-22,3,9,2,SEA,ARI,1,1,99,0,0,(9:02) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO ARI 1 FOR NO GAIN (92-K.STRONG; 98-R.LOPEZ).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,2158,0,0
2023102207,2023-10-22,3,8,30,SEA,ARI,2,1,99,0,0,(8:30) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO ARI 2 FOR -1 YARDS (3-B.BAKER).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,2190,0,0
2023102207,2023-10-22,3,7,48,SEA,ARI,3,2,98,0,0,"(7:48) 7-G.SMITH PASS SHORT RIGHT TO 84-C.PARKINSON TO ARI 3 FOR -1 YARDS (24-S.THOMAS). PENALTY ON SEA-67-C.CROSS, OFFENSIVE HOLDING, DECLINED.",0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,2,OPP,0,SEA,0,OFFENSIVE HOLDING,0,2232,0,0
2023102207,2023-10-22,3,7,40,SEA,ARI,4,3,97,0,0,"(7:40) 5-J.MYERS 21 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2240,0,0
2023102207,2023-10-22,3,7,37,ARI,SEA,0,0,65,0,0,"5-J.MYERS KICKS 59 YARDS FROM SEA 35 TO ARI 6. 83-G.DORTCH TO ARI 19 FOR 13 YARDS (13-C.THOMPSON). PENALTY ON ARI-84-E.HIGGINS, FACE MASK, 9 YARDS, ENFORCED AT ARI 19.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,ARI,0,FACE MASK,9,2243,0,0
2023102207,2023-10-22,3,7,37,SEA,ARI,0,0,100,1,0,TIMEOUT AT 07:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2243,0,0
2023102207,2023-10-22,3,7,33,ARI,SEA,1,10,10,0,0,(7:33) (SHOTGUN) 9-J.DOBBS RIGHT END TO ARI 13 FOR 3 YARDS (33-J.ADAMS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OWN,0,,0,,0,2247,0,0
2023102207,2023-10-22,3,6,54,ARI,SEA,2,7,13,0,0,(6:54) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 86-Z.ERTZ TO ARI 18 FOR 5 YARDS (54-B.WAGNER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2286,0,0
2023102207,2023-10-22,3,6,19,ARI,SEA,3,2,18,0,0,(6:19) 9-J.DOBBS SACKED AT ARI 18 FOR 0 YARDS (SACK SPLIT BY 56-J.BROOKS AND 52-D.TAYLOR).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2321,0,0
2023102207,2023-10-22,3,5,39,ARI,SEA,4,2,18,0,0,"(5:39) 12-B.GILLIKIN PUNTS 48 YARDS TO SEA 34, CENTER-46-A.BREWER. 31-D.DALLAS TO ARI 34 FOR 32 YARDS (26-B.PRICE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2361,0,0
2023102207,2023-10-22,3,5,24,SEA,ARI,1,10,66,0,0,(5:24) 9-K.WALKER RIGHT GUARD TO ARI 25 FOR 9 YARDS (3-B.BAKER).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OPP,0,,0,,0,2376,0,0
2023102207,2023-10-22,3,4,46,SEA,ARI,2,1,75,1,0,(4:46) 9-K.WALKER UP THE MIDDLE TO ARI 22 FOR 3 YARDS (55-D.STILLS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,2414,0,0
2023102207,2023-10-22,3,4,9,SEA,ARI,1,10,78,0,0,(4:09) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO ARI 18 FOR 4 YARDS (10-J.WOODS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0,2451,0,0
2023102207,2023-10-22,3,3,19,SEA,ARI,2,6,82,0,0,(3:19) (SHOTGUN) 9-K.WALKER UP THE MIDDLE TO ARI 16 FOR 2 YARDS (98-R.LOPEZ; 7-K.WHITE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,2501,0,0
2023102207,2023-10-22,3,2,37,SEA,ARI,3,4,84,0,0,(2:37) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT INTENDED FOR 19-J.BOBO INTERCEPTED BY 21-G.WILLIAMS AT ARI 1. 21-G.WILLIAMS TO ARI 1 FOR NO GAIN (19-J.BOBO).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,16,OPP,0,,0,,0,2543,0,0
2023102207,2023-10-22,3,2,31,ARI,SEA,1,5,6,0,0,(2:31) 31-E.DEMERCADO UP THE MIDDLE TO ARI 10 FOR 4 YARDS (56-J.BROOKS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OWN,0,,0,,0,2549,0,0
2023102207,2023-10-22,3,2,31,SEA,ARI,0,0,100,1,0,TIMEOUT AT 02:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2549,0,0
2023102207,2023-10-22,3,2,31,ARI,SEA,1,10,1,0,0,"(2:31) PENALTY ON SEA-55-D.JONES, ENCROACHMENT, 5 YARDS, ENFORCED AT ARI 1 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,OWN,1,SEA,1,ENCROACHMENT,5,2549,0,0
2023102207,2023-10-22,3,1,55,ARI,SEA,2,1,10,1,0,(1:55) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 4-R.MOORE TO ARI 14 FOR 4 YARDS (21-D.WITHERSPOON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2585,0,0
2023102207,2023-10-22,3,1,13,ARI,SEA,1,10,14,0,0,(1:13) (SHOTGUN) 4-R.MOORE RIGHT END TO ARI 13 FOR -1 YARDS (56-J.BROOKS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OWN,0,,0,,0,2627,0,0
2023102207,2023-10-22,3,0,34,ARI,SEA,2,11,13,0,0,"(:34) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 86-Z.ERTZ TO ARI 18 FOR 5 YARDS (58-D.HALL, 54-B.WAGNER).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2666,0,0
2023102207,2023-10-22,4,15,0,ARI,SEA,3,6,18,0,0,"(15:00) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 14-MI.WILSON. PENALTY ON ARI-70-P.JOHNSON, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,18,OWN,0,ARI,0,OFFENSIVE HOLDING,0,2700,0,0
2023102207,2023-10-22,3,0,0,ARI,SEA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023102207,2023-10-22,4,14,51,ARI,SEA,4,6,18,0,0,"(14:51) 12-B.GILLIKIN PUNTS 58 YARDS TO SEA 24, CENTER-46-A.BREWER. 31-D.DALLAS TO SEA 30 FOR 6 YARDS (97-C.THOMAS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2709,0,0
2023102207,2023-10-22,4,14,39,SEA,ARI,0,0,100,1,0,TIMEOUT AT 14:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2721,0,0
2023102207,2023-10-22,4,14,39,SEA,ARI,1,10,30,0,0,(14:39) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 19-J.BOBO TO SEA 37 FOR 7 YARDS (20-MA.WILSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2721,0,0
2023102207,2023-10-22,4,14,8,SEA,ARI,2,3,37,0,0,"(14:08) 7-G.SMITH FUMBLES (ABORTED) AT SEA 37, RECOVERED BY ARI-92-K.STRONG AT SEA 34.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,37,OWN,0,,0,,0,2752,0,0
2023102207,2023-10-22,4,14,4,ARI,SEA,1,10,66,1,0,(14:04) 9-J.DOBBS PASS SHORT MIDDLE TO 85-T.MCBRIDE TO SEA 15 FOR 19 YARDS (20-J.LOVE; 33-J.ADAMS).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2756,0,0
2023102207,2023-10-22,4,13,21,ARI,SEA,1,10,85,0,0,"(13:21) (SHOTGUN) 9-J.DOBBS ABORTED. 72-H.FROHOLDT FUMBLES AT SEA 23, RECOVERED BY ARI-9-J.DOBBS AT SEA 26. 9-J.DOBBS TO SEA 29 FOR -3 YARDS (56-J.BROOKS, 53-B.MAFE).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,15,OPP,0,,0,,0,2799,0,0
2023102207,2023-10-22,4,12,36,ARI,SEA,2,24,71,0,0,(12:36) (SHOTGUN) 9-J.DOBBS RIGHT END TO SEA 22 FOR 7 YARDS (56-J.BROOKS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OPP,0,,0,,0,2844,0,0
2023102207,2023-10-22,4,11,52,ARI,SEA,3,17,78,0,0,(11:52) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 85-T.MCBRIDE TO SEA 16 FOR 6 YARDS (6-Q.DIGGS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2888,0,0
2023102207,2023-10-22,4,11,9,ARI,SEA,4,11,84,0,0,"(11:09) 5-M.PRATER 34 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2931,0,0
2023102207,2023-10-22,4,11,6,SEA,ARI,1,10,24,0,0,"(11:06) 9-K.WALKER RIGHT GUARD TO SEA 28 FOR 4 YARDS (93-J.LEDBETTER, 25-Z.COLLINS).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OWN,0,,0,,0,2934,0,0
2023102207,2023-10-22,4,11,6,SEA,ARI,0,0,100,1,0,TIMEOUT AT 11:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2934,0,0
2023102207,2023-10-22,4,10,25,SEA,ARI,2,6,28,0,0,(10:25) (SHOTGUN) 7-G.SMITH SACKED AT SEA 22 FOR -6 YARDS (SACK SPLIT BY 92-K.STRONG AND 93-J.LEDBETTER).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2975,0,0
2023102207,2023-10-22,4,9,46,SEA,ARI,3,12,22,0,0,"(9:46) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT (24-S.THOMAS). PENALTY ON SEA-78-S.FORSYTHE, OFFENSIVE HOLDING, DECLINED.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,22,OWN,0,SEA,0,OFFENSIVE HOLDING,0,3014,0,0
2023102207,2023-10-22,4,9,40,SEA,ARI,4,12,22,0,0,"(9:40) 4-M.DICKSON PUNTS 45 YARDS TO ARI 33, CENTER-41-C.STOLL. 83-G.DORTCH TO ARI 33 FOR NO GAIN (32-JE.REED).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,3020,0,0
2023102207,2023-10-22,4,9,31,ARI,SEA,1,10,33,0,0,(9:31) 9-J.DOBBS PASS SHORT RIGHT TO 84-E.HIGGINS TO ARI 33 FOR NO GAIN (54-B.WAGNER).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3029,0,0
2023102207,2023-10-22,4,9,31,SEA,ARI,0,0,100,1,0,TIMEOUT AT 09:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3029,0,0
