GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYG,WAS
2023102204,2023-10-22,2,8,56,WAS,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1264,0,0
2023102204,2023-10-22,2,8,56,NYG,WAS,0,0,100,1,0,TIMEOUT AT 08:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1264,0,0
2023102204,2023-10-22,2,8,19,WAS,NYG,2,5,30,0,0,(8:19) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 17-T.MCLAURIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1301,0,0
2023102204,2023-10-22,2,8,14,WAS,NYG,3,5,30,0,0,"(8:14) (SHOTGUN) PENALTY ON WAS, DELAY OF GAME, 5 YARDS, ENFORCED AT WAS 30 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,WAS,1,DELAY OF GAME,5,1306,0,0
2023102204,2023-10-22,2,8,14,WAS,NYG,3,10,25,0,0,(8:14) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1306,0,0
2023102204,2023-10-22,2,8,6,WAS,NYG,4,10,25,0,0,"(8:06) 54-C.CHEESEMAN TO WAS 12 FOR -13 YARDS. FUMBLES, RECOVERED BY WAS-5-T.WAY AT WAS 11. 5-T.WAY PUNTS 55 YARDS TO NYG 20. 3-S.SHEPARD TO NYG 23 FOR 3 YARDS (96-J.SMITH-WILLIAMS). PENALTY ON NYG-21-B.MCCAIN, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT WAS 25 - NO PLAY. PENALTY ON WAS-26-T.CASTRO-FIELDS, PLAYER OUT OF BOUNDS ON KICK, OFFSETTING.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,1,1,0,0,,25,OWN,1,NYG,1,OFFENSIVE HOLDING,0,1314,0,0
2023102204,2023-10-22,2,7,55,WAS,NYG,4,10,25,0,0,"(7:55) 5-T.WAY PUNTS 52 YARDS TO NYG 23, CENTER-54-C.CHEESEMAN. 3-S.SHEPARD TO NYG 28 FOR 5 YARDS (51-D.MAYO).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1325,0,0
2023102204,2023-10-22,2,7,44,NYG,WAS,1,10,28,1,0,(7:44) 2-T.TAYLOR PASS DEEP RIGHT TO 12-D.WALLER PUSHED OB AT WAS 45 FOR 27 YARDS (51-D.MAYO).,0,2023,27,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1336,0,0
2023102204,2023-10-22,2,7,10,NYG,WAS,1,10,55,0,0,(7:10) 2-T.TAYLOR SACKED AT NYG 42 FOR -13 YARDS (99-C.YOUNG).,0,2023,-13,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1370,0,0
2023102204,2023-10-22,2,6,36,NYG,WAS,2,23,42,0,0,(6:36) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 86-D.SLAYTON (25-B.ST-JUSTE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1404,0,0
2023102204,2023-10-22,2,6,31,NYG,WAS,3,23,42,0,0,(6:31) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE DEEP LEFT TO 13-J.HYATT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1409,0,0
2023102204,2023-10-22,2,6,22,NYG,WAS,4,23,42,0,0,"(6:22) 6-J.GILLAN PUNTS 51 YARDS TO WAS 7, CENTER-59-C.KREITER. 83-J.CROWDER RAN OB AT WAS 24 FOR 17 YARDS (31-M.BREIDA).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1418,0,0
2023102204,2023-10-22,2,6,10,WAS,NYG,1,10,24,0,0,"(6:10) 8-B.ROBINSON RIGHT TACKLE TO WAS 24 FOR NO GAIN (93-R.NUNEZ-ROCHES). PENALTY ON WAS-77-S.CHARLES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 24 - NO PLAY.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,24,OWN,1,WAS,1,OFFENSIVE HOLDING,10,1430,0,0
2023102204,2023-10-22,2,5,45,WAS,NYG,1,20,14,0,0,(5:45) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 8-B.ROBINSON (29-X.MCKINNEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1455,0,0
2023102204,2023-10-22,2,5,42,WAS,NYG,2,20,14,0,0,(5:42) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 1-J.DOTSON TO WAS 24 FOR 10 YARDS (19-I.SIMMONS; 58-B.OKEREKE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1458,0,0
2023102204,2023-10-22,2,5,1,WAS,NYG,3,10,24,0,0,(5:01) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 14 FOR -10 YARDS (97-D.LAWRENCE).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1499,0,0
2023102204,2023-10-22,2,4,20,WAS,NYG,4,20,14,0,0,"(4:20) 5-T.WAY PUNTS 52 YARDS TO NYG 34, CENTER-54-C.CHEESEMAN. 3-S.SHEPARD TO NYG 39 FOR 5 YARDS (47-K.HUDSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1540,0,0
2023102204,2023-10-22,2,4,8,NYG,WAS,1,10,39,0,0,(4:08) (SHOTGUN) 26-S.BARKLEY RIGHT TACKLE TO NYG 41 FOR 2 YARDS (95-C.TOOHILL; 51-D.MAYO).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,39,OWN,0,,0,,0,1552,0,0
2023102204,2023-10-22,2,3,40,NYG,WAS,2,8,41,0,0,"(3:40) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 12-D.WALLER TO NYG 47 FOR 6 YARDS (51-D.MAYO, 36-D.JOHNSON).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1580,0,0
2023102204,2023-10-22,2,3,8,NYG,WAS,3,2,47,1,0,(3:08) (SHOTGUN) 2-T.TAYLOR SCRAMBLES UP THE MIDDLE TO 50 FOR 3 YARDS (36-D.JOHNSON).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1612,0,0
2023102204,2023-10-22,2,2,43,NYG,WAS,1,10,100,0,0,"(2:43) (NO HUDDLE, SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO WAS 47 FOR 3 YARDS (94-D.PAYNE, 31-K.CURL).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,1637,0,0
2023102204,2023-10-22,2,2,0,NYG,WAS,2,7,53,0,0,(2:00) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1680,0,0
2023102204,2023-10-22,2,2,0,NYG,WAS,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023102204,2023-10-22,2,1,55,NYG,WAS,3,7,53,0,0,(1:55) (SHOTGUN) 2-T.TAYLOR SACKED AT NYG 44 FOR -9 YARDS (99-C.YOUNG).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1685,0,0
2023102204,2023-10-22,2,1,49,NYG,WAS,4,16,44,0,0,"(1:49) 6-J.GILLAN PUNTS 45 YARDS TO WAS 11, CENTER-59-C.KREITER, FAIR CATCH BY 83-J.CROWDER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1691,0,0
2023102204,2023-10-22,2,1,49,NYG,WAS,0,0,100,1,0,TIMEOUT #1 BY WAS AT 01:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1691,0,0
2023102204,2023-10-22,2,1,42,WAS,NYG,1,10,11,0,0,"(1:42) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 82-L.THOMAS TO WAS 20 FOR 9 YARDS (58-B.OKEREKE, 19-I.SIMMONS).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1698,0,0
2023102204,2023-10-22,2,1,20,WAS,NYG,2,1,20,0,0,"(1:20) (NO HUDDLE, SHOTGUN) 14-S.HOWELL SACKED AT WAS 10 FOR -10 YARDS (5-K.THIBODEAUX).",0,2023,-10,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1720,0,0
2023102204,2023-10-22,2,1,14,WAS,NYG,3,11,10,0,0,(1:14) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP LEFT TO 4-C.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1726,0,0
2023102204,2023-10-22,2,1,14,WAS,NYG,0,0,100,1,0,TIMEOUT #1 BY NYG AT 01:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1726,0,0
2023102204,2023-10-22,2,1,8,WAS,NYG,4,11,10,0,0,"(1:08) 5-T.WAY PUNTS 58 YARDS TO NYG 32, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 3-S.SHEPARD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1732,0,0
2023102204,2023-10-22,2,0,59,NYG,WAS,1,10,32,0,0,(:59) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 18-I.HODGINS TO NYG 40 FOR 8 YARDS (25-B.ST-JUSTE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1741,0,0
2023102204,2023-10-22,2,0,41,NYG,WAS,2,2,40,0,0,"(:41) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 18-I.HODGINS (25-B.ST-JUSTE).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1759,0,0
2023102204,2023-10-22,2,0,37,NYG,WAS,3,2,40,0,0,"(:37) (SHOTGUN) 2-T.TAYLOR SCRAMBLES LEFT END TO NYG 41 FOR 1 YARD (52-J.DAVIS). PENALTY ON NYG-64-M.GLOWINSKI, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 40 - NO PLAY.",0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,NYG,1,OFFENSIVE HOLDING,10,1763,0,0
2023102204,2023-10-22,2,0,30,NYG,WAS,3,12,30,0,0,"(:30) (SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 31-M.BREIDA TO NYG 35 FOR 5 YARDS (31-K.CURL, 20-J.MARTIN).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1770,0,0
2023102204,2023-10-22,2,0,0,NYG,WAS,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023102204,2023-10-22,3,15,0,WAS,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023102204,2023-10-22,3,15,0,WAS,NYG,1,10,25,0,0,(15:00) 8-B.ROBINSON LEFT TACKLE TO WAS 26 FOR 1 YARD (58-B.OKEREKE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1800,0,0
2023102204,2023-10-22,3,14,20,WAS,NYG,2,9,26,0,0,(14:20) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 19 FOR -7 YARDS (SACK SPLIT BY 5-K.THIBODEAUX AND 97-D.LAWRENCE).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1840,0,0
2023102204,2023-10-22,3,13,38,WAS,NYG,3,16,19,0,0,"(13:38) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 24-A.GIBSON TO WAS 31 FOR 12 YARDS (25-D.BANKS). PENALTY ON WAS-72-C.LENO, OFFENSIVE HOLDING, DECLINED.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,19,OWN,0,WAS,0,OFFENSIVE HOLDING,0,1882,0,0
2023102204,2023-10-22,3,13,18,WAS,NYG,4,4,31,0,0,"(13:18) 5-T.WAY PUNTS 47 YARDS TO NYG 22, CENTER-54-C.CHEESEMAN. 3-S.SHEPARD MUFFS CATCH, TOUCHED AT NYG 21, RECOVERED BY WAS-2-D.BROWN AT NYG 21.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1902,0,0
2023102204,2023-10-22,3,13,9,WAS,NYG,1,10,79,0,0,"(13:09) 23-C.RODRIGUEZ LEFT TACKLE TO NYG 17 FOR 4 YARDS (27-J.PINNOCK, 44-N.MCCLOUD).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,1911,0,0
2023102204,2023-10-22,3,12,33,WAS,NYG,2,6,83,0,0,"(12:33) (SHOTGUN) 23-C.RODRIGUEZ LEFT END TO NYG 12 FOR 5 YARDS (29-X.MCKINNEY, 97-D.LAWRENCE).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,1947,0,0
2023102204,2023-10-22,3,11,51,WAS,NYG,3,1,88,0,0,(11:51) (SHOTGUN) 23-C.RODRIGUEZ UP THE MIDDLE TO NYG 12 FOR NO GAIN (58-B.OKEREKE; 41-M.MCFADDEN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,1989,0,0
2023102204,2023-10-22,3,11,7,WAS,NYG,4,1,88,1,0,(11:07) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 1-J.DOTSON PUSHED OB AT NYG 4 FOR 8 YARDS (29-X.MCKINNEY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,2033,0,0
2023102204,2023-10-22,3,10,29,WAS,NYG,1,4,96,0,0,(10:29) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 4-C.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2071,0,0
2023102204,2023-10-22,3,10,25,WAS,NYG,2,4,96,1,0,"(10:25) 8-B.ROBINSON LEFT GUARD FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,4,OPP,0,,0,,0,2075,0,0
2023102204,2023-10-22,3,10,21,NYG,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2079,0,0
2023102204,2023-10-22,3,10,21,NYG,WAS,1,10,25,0,0,(10:21) 26-S.BARKLEY RIGHT TACKLE TO NYG 31 FOR 6 YARDS (52-J.DAVIS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2079,0,0
2023102204,2023-10-22,3,10,21,WAS,NYG,0,0,85,1,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2079,0,0
2023102204,2023-10-22,3,10,21,NYG,WAS,0,0,100,1,0,TIMEOUT AT 10:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2079,0,0
2023102204,2023-10-22,3,9,58,NYG,WAS,2,4,31,0,0,(9:58) (NO HUDDLE) 26-S.BARKLEY RIGHT TACKLE TO NYG 34 FOR 3 YARDS (90-M.SWEAT; 52-J.DAVIS).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,2102,0,0
2023102204,2023-10-22,3,9,26,NYG,WAS,3,1,34,1,0,(9:26) (SHOTGUN) 26-S.BARKLEY LEFT GUARD TO NYG 36 FOR 2 YARDS (51-D.MAYO).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,2134,0,0
2023102204,2023-10-22,3,8,56,NYG,WAS,1,10,36,0,0,(8:56) (NO HUDDLE) 31-M.BREIDA LEFT TACKLE TO NYG 32 FOR -4 YARDS (93-J.ALLEN).,0,2023,-4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,2164,0,0
2023102204,2023-10-22,3,8,30,NYG,WAS,2,14,32,0,0,"(8:30) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT MIDDLE TO 18-I.HODGINS (25-B.ST-JUSTE).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2190,0,0
2023102204,2023-10-22,3,8,27,NYG,WAS,3,14,32,0,0,(8:27) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 12-D.WALLER TO NYG 45 FOR 13 YARDS (20-J.MARTIN; 52-J.DAVIS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2193,0,0
2023102204,2023-10-22,3,7,49,NYG,WAS,4,1,45,0,0,"(7:49) 6-J.GILLAN PUNTS 34 YARDS TO WAS 21, CENTER-59-C.KREITER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2231,0,0
2023102204,2023-10-22,3,7,41,NYG,WAS,0,0,100,1,0,TIMEOUT AT 07:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2239,0,0
2023102204,2023-10-22,3,7,41,WAS,NYG,1,10,21,0,0,(7:41) 8-B.ROBINSON RIGHT GUARD TO WAS 23 FOR 2 YARDS (91-AS.ROBINSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,21,OWN,0,,0,,0,2239,0,0
2023102204,2023-10-22,3,7,3,WAS,NYG,2,8,23,1,0,(7:03) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 82-L.THOMAS PUSHED OB AT WAS 37 FOR 14 YARDS (37-T.HAWKINS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2277,0,0
2023102204,2023-10-22,3,6,24,WAS,NYG,1,10,37,0,0,"(6:24) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT. PENALTY ON WAS-14-S.HOWELL, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT WAS 37.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,37,OWN,1,WAS,0,INTENTIONAL GROUNDING,10,2316,0,0
2023102204,2023-10-22,3,6,20,WAS,NYG,2,20,27,0,0,(6:20) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 17-T.MCLAURIN RAN OB AT WAS 42 FOR 15 YARDS.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2320,0,0
2023102204,2023-10-22,3,5,42,WAS,NYG,3,5,42,0,0,(5:42) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 82-L.THOMAS (29-X.MCKINNEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2358,0,0
2023102204,2023-10-22,3,5,38,WAS,NYG,4,5,42,0,0,"(5:38) 5-T.WAY PUNTS 58 YARDS TO END ZONE, CENTER-54-C.CHEESEMAN, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2362,0,0
2023102204,2023-10-22,3,5,29,NYG,WAS,0,0,100,1,0,TIMEOUT AT 05:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2371,0,0
2023102204,2023-10-22,3,5,29,NYG,WAS,1,10,20,0,0,(5:29) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 12-D.WALLER.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2371,0,0
2023102204,2023-10-22,3,5,24,NYG,WAS,2,10,20,0,0,(5:24) 26-S.BARKLEY RIGHT GUARD TO NYG 21 FOR 1 YARD (91-J.RIDGEWAY; 90-M.SWEAT).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,2376,0,0
2023102204,2023-10-22,3,4,49,NYG,WAS,3,9,21,0,0,"(4:49) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 12-D.WALLER TO NYG 29 FOR 8 YARDS (35-P.BUTLER, 25-B.ST-JUSTE).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2411,0,0
2023102204,2023-10-22,3,4,15,NYG,WAS,4,1,29,0,0,"(4:15) 6-J.GILLAN PUNTS 58 YARDS TO WAS 13, CENTER-59-C.KREITER. 83-J.CROWDER TO WAS 17 FOR 4 YARDS (47-C.BROWN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2445,0,0
2023102204,2023-10-22,3,4,3,NYG,WAS,0,0,100,1,0,TIMEOUT AT 04:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2457,0,0
2023102204,2023-10-22,3,4,3,WAS,NYG,1,15,12,0,0,(4:03) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT [41-M.MCFADDEN].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2457,0,0
2023102204,2023-10-22,3,4,3,WAS,NYG,1,10,17,0,0,"(4:03) PENALTY ON WAS-76-S.COSMI, FALSE START, 5 YARDS, ENFORCED AT WAS 17 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,17,OWN,1,WAS,1,FALSE START,5,2457,0,0
2023102204,2023-10-22,3,3,57,WAS,NYG,2,15,12,0,0,(3:57) 8-B.ROBINSON LEFT TACKLE TO WAS 13 FOR 1 YARD (99-L.WILLIAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,12,OWN,0,,0,,0,2463,0,0
2023102204,2023-10-22,3,3,15,WAS,NYG,3,14,13,0,0,(3:15) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 24-A.GIBSON TO WAS 25 FOR 12 YARDS (25-D.BANKS; 19-I.SIMMONS) [97-D.LAWRENCE].,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2505,0,0
2023102204,2023-10-22,3,2,33,WAS,NYG,4,2,25,0,0,"(2:33) 5-T.WAY PUNTS 54 YARDS TO NYG 21, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 86-D.SLAYTON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2547,0,0
2023102204,2023-10-22,3,2,26,NYG,WAS,1,10,21,0,0,(2:26) (SHOTGUN) 2-T.TAYLOR SCRAMBLES LEFT END RAN OB AT NYG 26 FOR 5 YARDS (51-D.MAYO).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2554,0,0
