GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,MIA
2023102210,2023-10-22,2,7,18,PHI,MIA,3,4,36,0,0,"(7:18) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT END RAN OB AT PHI 41 FOR 5 YARDS (43-A.VAN GINKEL). PENALTY ON MIA-33-E.APPLE, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT PHI 41.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,MIA,0,DEFENSIVE HOLDING,5,7,1362,0,0
2023102210,2023-10-22,2,6,51,PHI,MIA,1,10,46,0,0,"(6:51) (SHOTGUN) 14-K.GAINWELL RIGHT GUARD TO PHI 47 FOR 1 YARD (55-J.BAKER, 15-J.PHILLIPS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OWN,0,,0,,0,7,1389,0,0
2023102210,2023-10-22,2,6,22,PHI,MIA,2,9,47,1,0,"(6:22) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO MIA 40 FOR 13 YARDS (4-K.KOHOU).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,7,1418,0,0
2023102210,2023-10-22,2,5,42,PHI,MIA,1,10,60,0,0,(5:42) (SHOTGUN) 14-K.GAINWELL RIGHT TACKLE TO MIA 39 FOR 1 YARD (94-C.WILKINS; 51-D.LONG).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OPP,0,,0,,0,7,1458,0,0
2023102210,2023-10-22,2,5,1,PHI,MIA,2,9,61,0,0,(5:01) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH TO MIA 36 FOR 3 YARDS (34-P.NICKERSON) [94-C.WILKINS].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,7,1499,0,0
2023102210,2023-10-22,2,4,19,PHI,MIA,3,6,64,0,0,(4:19) (SHOTGUN) 14-K.GAINWELL RIGHT GUARD TO MIA 33 FOR 3 YARDS (15-J.PHILLIPS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,7,1541,0,0
2023102210,2023-10-22,2,3,41,PHI,MIA,4,3,67,1,0,"(3:41) (SHOTGUN) 1-J.HURTS PASS DEEP RIGHT TO 11-A.BROWN FOR 33 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-J.HURTS PASS DEEP RIGHT TO 11-A.BROWN TO MIA 1 FOR 32 YARDS (34-P.NICKERSON).",0,2023,33,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,7,1579,0,0
2023102210,2023-10-22,2,3,20,PHI,MIA,1,1,99,1,0,"(3:20) 1-J.HURTS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,7,1600,0,0
2023102210,2023-10-22,2,3,10,PHI,MIA,0,0,100,1,0,TIMEOUT AT 03:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1610,0,0
2023102210,2023-10-22,2,3,10,PHI,MIA,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1610,0,0
2023102210,2023-10-22,2,3,10,MIA,PHI,0,0,65,1,0,4-J.ELLIOTT KICKS 58 YARDS FROM PHI 35 TO MIA 7. 0-B.BERRIOS TO MIA 28 FOR 21 YARDS (41-N.MORROW; 35-B.SCOTT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1610,0,0
2023102210,2023-10-22,2,3,5,MIA,PHI,1,10,28,0,0,(3:05) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO MIA 32 FOR 4 YARDS (17-N.DEAN). PHI-91-F.COX WAS INJURED DURING THE PLAY.,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,1615,0,0
2023102210,2023-10-22,2,2,39,MIA,PHI,2,6,32,0,0,"(2:39) 11-C.WILSON SACKED AT MIA 25 FOR -7 YARDS (94-J.SWEAT). PENALTY ON PHI-98-J.CARTER, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON MIA-73-A.JACKSON, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,32,OWN,1,PHI,0,UNNECESSARY ROUGHNESS,0,7,1641,0,0
2023102210,2023-10-22,2,2,14,MIA,PHI,3,13,25,0,0,"(2:14) (SHOTGUN) PENALTY ON MIA-66-L.COTTON, FALSE START, 5 YARDS, ENFORCED AT MIA 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,MIA,1,FALSE START,5,7,1666,0,0
2023102210,2023-10-22,2,2,3,MIA,PHI,3,18,20,1,0,(2:03) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 11-C.WILSON RAN OB AT MIA 49 FOR 29 YARDS.,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,7,1677,0,0
2023102210,2023-10-22,2,1,56,MIA,PHI,1,10,49,0,0,(1:56) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 0-B.BERRIOS TO PHI 44 FOR 7 YARDS (21-S.BROWN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,7,1684,0,0
2023102210,2023-10-22,2,1,56,MIA,PHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1684,0,0
2023102210,2023-10-22,2,1,18,MIA,PHI,2,3,56,1,0,(1:18) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO PHI 29 FOR 15 YARDS (26-T.EDMUNDS).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,7,1722,0,0
2023102210,2023-10-22,2,0,56,MIA,PHI,1,10,71,0,0,"(:56) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 23-J.WILSON PUSHED OB AT PHI 25 FOR 4 YARDS (26-T.EDMUNDS).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,7,1744,0,0
2023102210,2023-10-22,2,0,50,MIA,PHI,2,6,75,0,0,(:50) (SHOTGUN) 1-T.TAGOVAILOA SACKED AT PHI 27 FOR -2 YARDS (3-N.SMITH).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,7,1750,0,0
2023102210,2023-10-22,2,0,45,MIA,PHI,0,0,100,1,0,TIMEOUT #1 BY MIA AT 00:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1755,0,0
2023102210,2023-10-22,2,0,45,MIA,PHI,3,8,73,1,0,"(:45) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 10-T.HILL FOR 27 YARDS, TOUCHDOWN.",0,2023,27,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,7,1755,0,0
2023102210,2023-10-22,2,0,39,PHI,MIA,1,10,25,0,0,(:39) (SHOTGUN) 1-J.HURTS SACKED AT PHI 15 FOR -10 YARDS (15-J.PHILLIPS).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1761,0,0
2023102210,2023-10-22,2,0,39,MIA,PHI,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1761,0,0
2023102210,2023-10-22,2,0,39,PHI,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1761,0,0
2023102210,2023-10-22,2,0,39,PHI,MIA,0,0,100,1,0,TIMEOUT AT 00:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1761,0,0
2023102210,2023-10-22,2,0,0,PHI,MIA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1800,0,0
2023102210,2023-10-22,3,15,0,MIA,PHI,0,0,65,1,0,4-J.ELLIOTT KICKS 64 YARDS FROM PHI 35 TO MIA 1. 0-B.BERRIOS TO MIA 27 FOR 26 YARDS (3-N.SMITH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1800,0,0
2023102210,2023-10-22,3,14,55,MIA,PHI,1,10,27,0,0,(14:55) 31-R.MOSTERT RIGHT END TO MIA 29 FOR 2 YARDS (7-H.REDDICK).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OWN,0,,0,,0,7,1805,0,0
2023102210,2023-10-22,3,14,14,MIA,PHI,2,8,29,1,0,(14:14) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO MIA 46 FOR 17 YARDS (21-S.BROWN).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,7,1846,0,0
2023102210,2023-10-22,3,13,33,MIA,PHI,1,10,46,0,0,(13:33) (SHOTGUN) 31-R.MOSTERT LEFT END PUSHED OB AT PHI 47 FOR 7 YARDS (91-F.COX).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OWN,0,,0,,0,7,1887,0,0
2023102210,2023-10-22,3,12,57,MIA,PHI,2,3,53,1,0,(12:57) (SHOTGUN) 31-R.MOSTERT LEFT END TO PHI 42 FOR 5 YARDS (52-Z.CUNNINGHAM).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,7,1923,0,0
2023102210,2023-10-22,3,12,17,MIA,PHI,1,10,58,0,0,(12:17) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 26-S.AHMED TO PHI 42 FOR NO GAIN (7-H.REDDICK).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,7,1963,0,0
2023102210,2023-10-22,3,11,37,MIA,PHI,2,10,58,0,0,"(11:37) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL RAN OB AT PHI 32 FOR 10 YARDS (24-J.BRADBERRY). PENALTY ON MIA-89-J.HILL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PHI 41.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,42,OPP,1,MIA,0,OFFENSIVE HOLDING,10,7,2003,0,0
2023102210,2023-10-22,3,11,11,MIA,PHI,2,19,49,0,0,(11:11) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP LEFT TO 26-S.AHMED.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,7,2029,0,0
2023102210,2023-10-22,3,11,7,MIA,PHI,3,19,49,0,0,"(11:07) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 31-R.MOSTERT TO PHI 45 FOR 6 YARDS (52-Z.CUNNINGHAM, 26-T.EDMUNDS).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,7,2033,0,0
2023102210,2023-10-22,3,10,20,MIA,PHI,4,18,100,0,0,"(10:20) 16-J.BAILEY PUNTS 45 YARDS TO PHI 5, CENTER-44-B.FERGUSON, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2080,0,0
2023102210,2023-10-22,3,10,12,PHI,MIA,1,10,5,0,0,(10:12) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN PUSHED OB AT PHI 14 FOR 9 YARDS (4-K.KOHOU).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,7,2088,0,0
2023102210,2023-10-22,3,10,12,PHI,MIA,0,0,100,1,0,TIMEOUT AT 10:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2088,0,0
2023102210,2023-10-22,3,9,30,PHI,MIA,2,1,14,1,0,(9:30) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO PHI 18 FOR 4 YARDS (55-J.BAKER; 8-J.HOLLAND).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OWN,0,,0,,0,7,2130,0,0
2023102210,2023-10-22,3,8,52,PHI,MIA,1,10,18,0,0,(8:52) (SHOTGUN) 1-J.HURTS SACKED AT PHI 15 FOR -3 YARDS (2-B.CHUBB).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,7,2168,0,0
2023102210,2023-10-22,3,8,11,PHI,MIA,2,13,15,0,0,"(8:11) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 0-D.SWIFT TO PHI 23 FOR 8 YARDS (55-J.BAKER, 94-C.WILKINS).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,7,2209,0,0
2023102210,2023-10-22,3,7,26,PHI,MIA,3,5,23,0,0,(7:26) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 11-A.BROWN (33-E.APPLE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,7,2254,0,0
2023102210,2023-10-22,3,7,23,PHI,MIA,4,5,23,0,0,"(7:23) 10-B.MANN PUNTS 57 YARDS TO MIA 20, CENTER-45-R.LOVATO. 0-B.BERRIOS TO MIA 36 FOR 16 YARDS (53-C.ELLISS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,7,2257,0,0
2023102210,2023-10-22,3,7,12,PHI,MIA,0,0,100,1,0,TIMEOUT AT 07:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2268,0,0
2023102210,2023-10-22,3,7,12,MIA,PHI,1,10,36,1,0,(7:12) (SHOTGUN) 31-R.MOSTERT RIGHT END TO PHI 43 FOR 21 YARDS (26-T.EDMUNDS).,0,2023,21,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OWN,0,,0,,0,7,2268,0,0
2023102210,2023-10-22,3,6,27,MIA,PHI,1,10,57,1,0,(6:27) (SHOTGUN) 31-R.MOSTERT LEFT END TO PHI 28 FOR 15 YARDS (17-N.DEAN).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,7,2313,0,0
2023102210,2023-10-22,3,5,42,MIA,PHI,1,10,72,0,0,(5:42) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO PHI 23 FOR 5 YARDS (24-J.BRADBERRY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,7,2358,0,0
2023102210,2023-10-22,3,5,3,MIA,PHI,2,5,77,0,0,(5:03) (SHOTGUN) 26-S.AHMED LEFT TACKLE TO PHI 21 FOR 2 YARDS (93-M.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OPP,0,,0,,0,7,2397,0,0
2023102210,2023-10-22,3,4,20,MIA,PHI,3,3,79,0,0,(4:20) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,7,2440,0,0
2023102210,2023-10-22,3,4,13,MIA,PHI,4,3,79,0,0,(4:13) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP LEFT TO 11-C.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,7,2447,0,0
2023102210,2023-10-22,3,4,8,PHI,MIA,0,0,100,1,0,TIMEOUT AT 04:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2452,0,0
2023102210,2023-10-22,3,4,8,PHI,MIA,1,10,21,1,0,"(4:08) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT INTENDED FOR 11-A.BROWN INTERCEPTED BY 55-J.BAKER (4-K.KOHOU) AT PHI 22. 55-J.BAKER FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,21,OWN,0,,0,,0,7,2452,0,0
2023102210,2023-10-22,3,4,2,PHI,MIA,0,0,100,1,0,TIMEOUT AT 04:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2458,0,0
2023102210,2023-10-22,3,4,2,PHI,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,2458,0,0
2023102210,2023-10-22,3,4,2,PHI,MIA,0,0,15,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,7,2458,0,0
2023102210,2023-10-22,3,4,2,PHI,MIA,1,10,25,1,0,(4:02) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT TACKLE TO PHI 37 FOR 12 YARDS (55-J.BAKER). MIA-51-D.LONG WAS INJURED DURING THE PLAY. MIA-8-J.HOLLAND WAS INJURED DURING THE PLAY.,0,2023,12,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,2458,0,0
2023102210,2023-10-22,3,3,50,PHI,MIA,0,0,100,1,0,TIMEOUT AT 03:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2470,0,0
2023102210,2023-10-22,3,3,34,PHI,MIA,1,10,37,1,0,(3:34) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 6-D.SMITH TO MIA 38 FOR 25 YARDS (33-E.APPLE).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,7,2486,0,0
2023102210,2023-10-22,3,2,55,PHI,MIA,1,10,62,0,0,"(2:55) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN TO MIA 30 FOR 8 YARDS (2-B.CHUBB).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,7,2525,0,0
2023102210,2023-10-22,3,2,18,PHI,MIA,2,2,70,1,0,"(2:18) (NO HUDDLE, SHOTGUN) 0-D.SWIFT RIGHT TACKLE TO MIA 27 FOR 3 YARDS (94-C.WILKINS).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OPP,0,,0,,0,7,2562,0,0
2023102210,2023-10-22,3,1,46,PHI,MIA,1,10,73,0,0,"(1:46) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT TO MIA 24 FOR 3 YARDS (92-Z.SIELER).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,7,2594,0,0
2023102210,2023-10-22,3,1,6,PHI,MIA,2,7,76,0,0,(1:06) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 13-O.ZACCHEAUS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,7,2634,0,0
2023102210,2023-10-22,3,1,3,PHI,MIA,3,7,76,1,0,(1:03) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT TO MIA 14 FOR 10 YARDS (22-E.CAMPBELL).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,7,2637,0,0
2023102210,2023-10-22,3,0,20,PHI,MIA,1,10,86,1,0,"(:20) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN FOR 14 YARDS, TOUCHDOWN.",0,2023,14,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,7,2680,0,0
2023102210,2023-10-22,3,0,15,MIA,PHI,0,0,65,1,0,4-J.ELLIOTT KICKS 59 YARDS FROM PHI 35 TO MIA 6. 0-B.BERRIOS TO MIA 31 FOR 25 YARDS (21-S.BROWN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,2685,0,0
2023102210,2023-10-22,3,0,15,PHI,MIA,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,2685,0,0
2023102210,2023-10-22,3,0,9,MIA,PHI,0,0,100,1,0,TIMEOUT #1 BY MIA AT 00:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2691,0,0
2023102210,2023-10-22,3,0,9,MIA,PHI,1,10,31,1,0,(:09) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 17-J.WADDLE TO MIA 45 FOR 14 YARDS (17-N.DEAN).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,7,2691,0,0
2023102210,2023-10-22,3,0,0,MIA,PHI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2700,0,0
2023102210,2023-10-22,4,15,0,MIA,PHI,1,10,45,0,0,(15:00) (SHOTGUN) 31-R.MOSTERT RIGHT END TO MIA 48 FOR 3 YARDS (2-D.SLAY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,7,2700,0,0
2023102210,2023-10-22,4,14,18,MIA,PHI,2,12,43,0,0,(14:18) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,7,2742,0,0
2023102210,2023-10-22,4,14,18,MIA,PHI,2,7,48,0,0,"(14:18) (SHOTGUN) PENALTY ON MIA-73-A.JACKSON, FALSE START, 5 YARDS, ENFORCED AT MIA 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OWN,1,MIA,1,FALSE START,5,7,2742,0,0
2023102210,2023-10-22,4,14,13,MIA,PHI,3,12,43,1,0,"(14:13) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 17-J.WADDLE TO PHI 45 FOR 12 YARDS (26-T.EDMUNDS, 21-S.BROWN).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,7,2747,0,0
2023102210,2023-10-22,4,13,32,MIA,PHI,1,10,55,1,0,(13:32) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 11-C.WILSON PUSHED OB AT PHI 26 FOR 19 YARDS (26-T.EDMUNDS).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,7,2788,0,0
2023102210,2023-10-22,4,12,54,MIA,PHI,1,10,74,0,0,(12:54) (SHOTGUN) 1-T.TAGOVAILOA UP THE MIDDLE TO PHI 29 FOR -3 YARDS (98-J.CARTER).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,7,2826,0,0
