GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CHI,TB
2023091706,2023-09-17,4,6,23,CHI,TB,1,10,80,1,0,"(6:23) (SHOTGUN) 1-J.FIELDS PASS DEEP MIDDLE TO 10-C.CLAYPOOL FOR 20 YARDS, TOUCHDOWN.",0,2023,20,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3217,0,0
2023091706,2023-09-17,4,6,17,TB,CHI,1,10,25,0,0,(6:17) 1-R.WHITE UP THE MIDDLE TO TB 30 FOR 5 YARDS (53-T.EDWARDS; 29-T.STEVENSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3223,0,0
2023091706,2023-09-17,4,6,17,TB,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3223,0,0
2023091706,2023-09-17,4,6,17,CHI,TB,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3223,0,0
2023091706,2023-09-17,4,5,38,TB,CHI,2,5,30,0,0,(5:38) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3262,0,0
2023091706,2023-09-17,4,5,31,TB,CHI,3,5,30,1,0,(5:31) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO TB 38 FOR 8 YARDS (49-T.EDMUNDS; 22-E.HICKS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3269,0,0
2023091706,2023-09-17,4,4,56,TB,CHI,1,10,38,0,0,"(4:56) (NO HUDDLE, SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 41 FOR 3 YARDS (49-T.EDMUNDS, 9-J.BRISKER).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,3304,0,0
2023091706,2023-09-17,4,4,12,TB,CHI,2,7,41,1,0,(4:12) (SHOTGUN) 1-R.WHITE RIGHT END TO CHI 46 FOR 13 YARDS (29-T.STEVENSON; 9-J.BRISKER).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,3348,0,0
2023091706,2023-09-17,4,3,27,TB,CHI,1,10,54,0,0,"(3:27) (SHOTGUN) PENALTY ON TB-67-L.GOEDEKE, FALSE START, 5 YARDS, ENFORCED AT CHI 46 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OPP,1,TB,1,FALSE START,5,3393,0,0
2023091706,2023-09-17,4,3,27,TB,CHI,1,15,49,0,0,(3:27) 44-S.TUCKER RIGHT GUARD TO TB 49 FOR NO GAIN (57-J.SANBORN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OWN,0,,0,,0,3393,0,0
2023091706,2023-09-17,4,2,49,TB,CHI,2,15,49,0,0,(2:49) (SHOTGUN) 1-R.WHITE RIGHT END TO TB 47 FOR -2 YARDS (95-D.WALKER).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OWN,0,,0,,0,3431,0,0
2023091706,2023-09-17,4,2,43,TB,CHI,0,0,100,1,0,TIMEOUT #1 BY CHI AT 02:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3437,0,0
2023091706,2023-09-17,4,2,43,TB,CHI,3,17,47,0,0,"(2:43) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 14-C.GODWIN TO CHI 43 FOR 10 YARDS (27-G.STROMAN, 49-T.EDMUNDS).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3437,0,0
2023091706,2023-09-17,4,2,38,TB,CHI,4,7,57,0,0,"(2:38) 5-J.CAMARDA PUNTS 36 YARDS TO CHI 7, CENTER-97-Z.TRINER, DOWNED BY TB-38-D.PITTS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3442,0,0
2023091706,2023-09-17,4,2,38,TB,CHI,0,0,100,1,0,TIMEOUT #2 BY CHI AT 02:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3442,0,0
2023091706,2023-09-17,4,2,24,CHI,TB,1,10,7,0,0,"(2:24) (SHOTGUN) PENALTY ON TB-7-S.BARRETT, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT CHI 7 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,7,OWN,1,TB,1,DEFENSIVE OFFSIDE,5,3456,0,0
2023091706,2023-09-17,4,2,18,CHI,TB,1,5,12,0,0,"(2:18) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 24-K.HERBERT TO CHI 21 FOR 9 YARDS (54-L.DAVID). PENALTY ON CHI-10-C.CLAYPOOL, OFFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT CHI 12 - NO PLAY.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,12,OWN,1,CHI,1,OFFENSIVE PASS INTERFERENCE,6,3462,0,0
2023091706,2023-09-17,4,2,12,CHI,TB,1,11,6,0,0,"(2:12) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE INTENDED FOR 24-K.HERBERT INTERCEPTED BY 7-S.BARRETT AT CHI 4. 7-S.BARRETT FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,6,OWN,0,,0,,0,3468,0,0
2023091706,2023-09-17,4,2,3,CHI,TB,1,10,25,0,0,(2:03) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON TO CHI 27 FOR 2 YARDS (0-Y.DIABY).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3477,0,0
2023091706,2023-09-17,4,2,3,CHI,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3477,0,0
2023091706,2023-09-17,4,2,3,TB,CHI,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3477,0,0
2023091706,2023-09-17,4,1,55,CHI,TB,2,8,27,0,0,(1:55) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 16 FOR -11 YARDS (50-V.VEA).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3485,0,0
2023091706,2023-09-17,4,1,55,CHI,TB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3485,0,0
2023091706,2023-09-17,4,1,17,CHI,TB,3,19,16,0,0,"(1:17) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE INTENDED FOR 10-C.CLAYPOOL INTERCEPTED BY 29-C.IZIEN (31-A.WINFIELD) AT CHI 29. 29-C.IZIEN TO CHI 25 FOR 4 YARDS (23-R.JOHNSON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,16,OWN,0,,0,,0,3523,0,0
2023091706,2023-09-17,4,1,7,TB,CHI,1,10,75,0,0,(1:07) 6-B.MAYFIELD KNEELS TO CHI 26 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3533,0,0
2023091706,2023-09-17,4,0,35,TB,CHI,2,11,74,0,0,(:35) 6-B.MAYFIELD KNEELS TO CHI 27 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3565,0,0
2023091706,2023-09-17,4,0,0,TB,CHI,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
