GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,BAL
2023091702,2023-09-17,2,13,14,CIN,BAL,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1006,0,0
2023091702,2023-09-17,2,13,14,BAL,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1006,0,0
2023091702,2023-09-17,2,13,14,BAL,CIN,1,10,25,1,0,(13:14) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 15-N.AGHOLOR TO BAL 36 FOR 11 YARDS (33-N.SCOTT). CIN-33-N.SCOTT WAS INJURED DURING THE PLAY.,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1006,0,0
2023091702,2023-09-17,2,12,51,BAL,CIN,1,10,36,0,0,(12:51) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 13-D.DUVERNAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1029,0,0
2023091702,2023-09-17,2,12,48,BAL,CIN,2,10,36,0,0,(12:48) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 7-R.BATEMAN TO BAL 45 FOR 9 YARDS (23-D.HILL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1032,0,0
2023091702,2023-09-17,2,12,24,BAL,CIN,3,1,45,1,0,"(12:24) (NO HUDDLE, SHOTGUN) 43-J.HILL RIGHT END TO BAL 47 FOR 2 YARDS (57-G.PRATT; 23-D.HILL).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,1056,0,0
2023091702,2023-09-17,2,11,49,BAL,CIN,1,10,47,0,0,(11:49) 43-J.HILL LEFT TACKLE TO CIN 45 FOR 8 YARDS (23-D.HILL).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,1091,0,0
2023091702,2023-09-17,2,11,9,BAL,CIN,2,2,55,1,0,(11:09) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 4-Z.FLOWERS PUSHED OB AT CIN 34 FOR 11 YARDS (57-G.PRATT).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1131,0,0
2023091702,2023-09-17,2,10,44,BAL,CIN,1,10,66,0,0,"(10:44) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 7-R.BATEMAN TO CIN 27 FOR 7 YARDS (29-C.TAYLOR-BRITT).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1156,0,0
2023091702,2023-09-17,2,10,6,BAL,CIN,2,3,73,0,0,(10:06) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 3-O.BECKHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1194,0,0
