GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PIT,CLE
2023091801,2023-09-18,2,9,18,PIT,CLE,3,5,66,0,0,(9:18) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT MIDDLE TO 14-G.PICKENS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2,1242,0,0
2023091801,2023-09-18,2,9,14,PIT,CLE,4,5,66,0,0,"(9:14) 9-C.BOSWELL 52 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2,1246,0,0
2023091801,2023-09-18,2,9,11,CLE,PIT,1,10,25,0,0,"(9:11) (SHOTGUN) 34-J.FORD RIGHT GUARD TO CLE 29 FOR 4 YARDS (56-A.HIGHSMITH, 55-C.HOLCOMB).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2,1249,0,0
2023091801,2023-09-18,2,9,11,CLE,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1249,0,0
2023091801,2023-09-18,2,8,37,CLE,PIT,2,6,29,0,0,"(8:37) (SHOTGUN) 4-D.WATSON LEFT GUARD TO CLE 28 FOR -1 YARDS (56-A.HIGHSMITH, 90-T.WATT).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OWN,0,,0,,0,2,1283,0,0
2023091801,2023-09-18,2,7,55,CLE,PIT,3,7,28,0,0,(7:55) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE DEEP LEFT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2,1325,0,0
2023091801,2023-09-18,2,7,48,CLE,PIT,4,7,28,0,0,"(7:48) 13-C.BOJORQUEZ PUNTS 54 YARDS TO PIT 18, CENTER-47-C.HUGHLETT, FAIR CATCH BY 19-C.AUSTIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2,1332,0,0
2023091801,2023-09-18,2,7,41,PIT,CLE,1,10,18,0,0,"(7:41) 22-N.HARRIS UP THE MIDDLE TO PIT 18 FOR NO GAIN (95-M.GARRETT, 22-G.DELPIT).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,2,1339,0,0
2023091801,2023-09-18,2,7,41,PIT,CLE,0,0,100,1,0,TIMEOUT AT 07:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1339,0,0
2023091801,2023-09-18,2,7,4,PIT,CLE,2,10,18,0,0,(7:04) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 22-N.HARRIS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2,1376,0,0
2023091801,2023-09-18,2,6,59,PIT,CLE,3,10,18,1,0,(6:59) (SHOTGUN) 8-K.PICKETT PASS SHORT MIDDLE TO 30-J.WARREN TO PIT 29 FOR 11 YARDS (0-G.NEWSOME).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2,1381,0,0
2023091801,2023-09-18,2,6,16,PIT,CLE,1,10,29,1,0,"(6:16) (SHOTGUN) 8-K.PICKETT PASS DEEP MIDDLE TO 14-G.PICKENS FOR 71 YARDS, TOUCHDOWN [94-D.TOMLINSON].",0,2023,71,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2,1424,0,0
2023091801,2023-09-18,2,6,5,CLE,PIT,1,10,25,0,0,(6:05) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT MIDDLE TO 2-A.COOPER (39-M.FITZPATRICK) [90-T.WATT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1435,0,0
2023091801,2023-09-18,2,6,5,CLE,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1435,0,0
2023091801,2023-09-18,2,6,5,PIT,CLE,0,0,99,1,0,TWO-POINT CONVERSION ATTEMPT. 22-N.HARRIS RUSHES UP THE MIDDLE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,1,OPP,0,,0,,0,2,1435,0,0
2023091801,2023-09-18,2,6,5,PIT,CLE,0,0,100,1,0,TIMEOUT AT 06:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1435,0,0
2023091801,2023-09-18,2,6,5,PIT,CLE,0,0,85,0,0,"(KICK FORMATION) PENALTY ON CLE-96-J.ELLIOTT, NEUTRAL ZONE INFRACTION, 1 YARD, ENFORCED AT CLE 15 - NO PLAY.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,CLE,1,NEUTRAL ZONE INFRACTION,1,2,1435,0,0
2023091801,2023-09-18,2,6,2,CLE,PIT,2,10,25,0,0,(6:02) 34-J.FORD LEFT TACKLE TO CLE 24 FOR -1 YARDS (54-K.ALEXANDER).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,2,1438,0,0
2023091801,2023-09-18,2,5,22,CLE,PIT,3,11,24,0,0,(5:22) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT RIGHT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2,1478,0,0
2023091801,2023-09-18,2,5,16,CLE,PIT,4,11,24,0,0,"(5:16) 13-C.BOJORQUEZ PUNTS 44 YARDS TO PIT 32, CENTER-47-C.HUGHLETT, FAIR CATCH BY 19-C.AUSTIN. PENALTY ON CLE-28-M.FORD, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT PIT 32.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OWN,1,CLE,0,UNNECESSARY ROUGHNESS,15,2,1484,0,0
2023091801,2023-09-18,2,5,8,PIT,CLE,1,10,47,0,0,(5:08) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 88-P.FREIERMUTH TO PIT 49 FOR 2 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2,1492,0,0
2023091801,2023-09-18,2,4,30,PIT,CLE,2,8,49,0,0,(4:30) 22-N.HARRIS RIGHT TACKLE TO PIT 49 FOR NO GAIN (5-A.WALKER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OWN,0,,0,,0,2,1530,0,0
2023091801,2023-09-18,2,3,49,PIT,CLE,3,8,49,1,0,(3:49) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 19-C.AUSTIN TO CLE 41 FOR 10 YARDS (21-D.WARD).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2,1571,0,0
2023091801,2023-09-18,2,3,10,PIT,CLE,1,10,59,0,0,(3:10) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 30-J.WARREN [95-M.GARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2,1610,0,0
2023091801,2023-09-18,2,3,3,PIT,CLE,2,10,59,0,0,(3:03) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 14-G.PICKENS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2,1617,0,0
2023091801,2023-09-18,2,3,0,PIT,CLE,3,10,59,0,0,(3:00) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 14-G.PICKENS (23-M.EMERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2,1620,0,0
2023091801,2023-09-18,2,2,52,PIT,CLE,4,10,59,0,0,"(2:52) 6-P.HARVIN PUNTS 41 YARDS TO END ZONE, CENTER-46-C.KUNTZ, TOUCHBACK. PENALTY ON PIT-83-CO.HEYWARD, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT CLE 20.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OPP,1,PIT,0,ILLEGAL FORMATION,5,2,1628,0,0
2023091801,2023-09-18,2,2,46,CLE,PIT,1,10,25,0,0,"(2:46) 4-D.WATSON SCRAMBLES RIGHT END RAN OB AT CLE 32 FOR 7 YARDS (99-L.OGUNJOBI). PENALTY ON CLE-71-J.WILLS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 25 - NO PLAY.",0,2023,7,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,CLE,1,OFFENSIVE HOLDING,10,2,1634,0,0
2023091801,2023-09-18,2,2,18,CLE,PIT,1,20,15,1,0,(2:18) (SHOTGUN) 4-D.WATSON PASS SHORT RIGHT TO 85-D.NJOKU TO CLE 44 FOR 29 YARDS (31-K.NEAL).,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2,1662,0,0
2023091801,2023-09-18,2,2,0,CLE,PIT,1,10,44,0,0,(2:00) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER (34-C.SULLIVAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2,1680,0,0
2023091801,2023-09-18,2,2,0,CLE,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1680,0,0
2023091801,2023-09-18,2,1,55,CLE,PIT,2,10,44,0,0,(1:55) (SHOTGUN) 4-D.WATSON PASS SHORT RIGHT TO 34-J.FORD TO PIT 48 FOR 8 YARDS (54-K.ALEXANDER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2,1685,0,0
2023091801,2023-09-18,2,1,49,CLE,PIT,3,2,52,0,0,"(1:49) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER. PENALTY ON PIT-34-C.SULLIVAN, FACE MASK, 15 YARDS, ENFORCED AT PIT 48 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,48,OPP,1,PIT,1,FACE MASK,15,2,1691,0,0
2023091801,2023-09-18,2,1,43,CLE,PIT,1,10,67,0,0,"(1:43) (SHOTGUN) 34-J.FORD RIGHT TACKLE TO PIT 30 FOR 3 YARDS (57-M.ADAMS, 90-T.WATT).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OPP,0,,0,,0,2,1697,0,0
2023091801,2023-09-18,2,1,8,CLE,PIT,2,7,70,0,0,(1:08) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT MIDDLE TO 11-D.PEOPLES-JONES (90-T.WATT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2,1732,0,0
2023091801,2023-09-18,2,1,3,CLE,PIT,3,7,70,0,0,(1:03) (SHOTGUN) 4-D.WATSON SACKED AT PIT 37 FOR -7 YARDS (90-T.WATT).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2,1737,0,0
2023091801,2023-09-18,2,0,27,CLE,PIT,0,0,100,1,0,TIMEOUT #1 BY PIT AT 00:27.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1773,0,0
2023091801,2023-09-18,2,0,27,CLE,PIT,4,14,63,0,0,"(:27) 7-D.HOPKINS 55 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2,1773,0,0
2023091801,2023-09-18,2,0,22,PIT,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1778,0,0
2023091801,2023-09-18,2,0,22,PIT,CLE,1,10,25,0,0,(:22) 8-K.PICKETT KNEELS TO PIT 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1778,0,0
2023091801,2023-09-18,2,0,0,PIT,CLE,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1800,0,0
2023091801,2023-09-18,3,15,0,PIT,CLE,1,10,25,0,0,(15:00) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 22-N.HARRIS (26-R.MCLEOD) [5-A.WALKER].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1800,0,0
2023091801,2023-09-18,3,15,0,PIT,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1800,0,0
2023091801,2023-09-18,3,14,54,PIT,CLE,2,10,25,0,0,(14:54) 8-K.PICKETT PASS INCOMPLETE DEEP LEFT TO 19-C.AUSTIN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1806,0,0
2023091801,2023-09-18,3,14,47,PIT,CLE,3,10,25,1,0,(14:47) (SHOTGUN) 8-K.PICKETT PASS DEEP MIDDLE TO 14-G.PICKENS TO 50 FOR 25 YARDS (6-J.OWUSU-KORAMOAH). CLE-99-Z.SMITH WAS INJURED DURING THE PLAY.,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1813,0,0
2023091801,2023-09-18,3,14,34,PIT,CLE,0,0,100,1,0,TIMEOUT AT 14:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1826,0,0
2023091801,2023-09-18,3,14,16,PIT,CLE,1,10,100,0,0,"(14:16) (SHOTGUN) 30-J.WARREN LEFT GUARD TO CLE 45 FOR 5 YARDS (22-G.DELPIT, 54-O.OKORONKWO).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,0,OPP,0,,0,,0,2,1844,0,0
2023091801,2023-09-18,3,13,40,PIT,CLE,2,5,55,1,0,(13:40) 30-J.WARREN RIGHT TACKLE TO CLE 39 FOR 6 YARDS (5-A.WALKER).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OPP,0,,0,,0,2,1880,0,0
2023091801,2023-09-18,3,13,5,PIT,CLE,1,10,61,0,0,(13:05) 30-J.WARREN RIGHT END TO CLE 39 FOR NO GAIN (21-D.WARD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OPP,0,,0,,0,2,1915,0,0
2023091801,2023-09-18,3,12,25,PIT,CLE,2,10,61,0,0,(12:25) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 14-G.PICKENS TO CLE 31 FOR 8 YARDS (21-D.WARD) [94-D.TOMLINSON].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2,1955,0,0
2023091801,2023-09-18,3,11,55,PIT,CLE,3,2,69,0,0,(11:55) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 14-G.PICKENS (21-D.WARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,1985,0,0
2023091801,2023-09-18,3,11,51,PIT,CLE,4,2,69,0,0,"(11:51) 9-C.BOSWELL 50 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,1989,0,0
2023091801,2023-09-18,3,11,47,CLE,PIT,1,10,25,0,0,(11:47) (SHOTGUN) 4-D.WATSON PASS SHORT MIDDLE TO 85-D.NJOKU TO CLE 30 FOR 5 YARDS (50-E.ROBERTS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1993,0,0
2023091801,2023-09-18,3,11,47,CLE,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1993,0,0
2023091801,2023-09-18,3,11,47,PIT,CLE,0,0,100,1,0,TIMEOUT AT 11:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1993,0,0
2023091801,2023-09-18,3,11,7,CLE,PIT,2,5,30,1,0,(11:07) (SHOTGUN) 68-M.DUNN REPORTED IN AS ELIGIBLE.  34-J.FORD RIGHT END TO PIT 1 FOR 69 YARDS (39-M.FITZPATRICK).,0,2023,69,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OWN,0,,0,,0,2,2033,0,0
2023091801,2023-09-18,3,10,43,CLE,PIT,1,1,99,0,0,(10:43) 20-P.STRONG LEFT TACKLE TO PIT 1 FOR NO GAIN (50-E.ROBERTS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,1,OPP,0,,0,,0,2,2057,0,0
2023091801,2023-09-18,3,10,5,CLE,PIT,2,1,99,1,0,"(10:05) 68-M.DUNN REPORTED IN AS ELIGIBLE.  20-P.STRONG LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,2,2095,0,0
2023091801,2023-09-18,3,10,1,PIT,CLE,1,10,25,0,0,(10:01) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 14-G.PICKENS (93-S.HARRIS) [91-A.WRIGHT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,2099,0,0
2023091801,2023-09-18,3,10,1,PIT,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,2099,0,0
2023091801,2023-09-18,3,10,1,PIT,CLE,0,0,100,1,0,TIMEOUT AT 10:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2099,0,0
2023091801,2023-09-18,3,10,1,CLE,PIT,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 4-D.WATSON RUSHES RIGHT END. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,2,2099,0,0
2023091801,2023-09-18,3,9,58,PIT,CLE,2,10,25,1,0,(9:58) (SHOTGUN) 8-K.PICKETT PASS DEEP RIGHT TO 14-G.PICKENS TO PIT 48 FOR 23 YARDS (1-J.THORNHILL).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,2102,0,0
2023091801,2023-09-18,3,9,28,PIT,CLE,1,10,48,0,0,"(9:28) (NO HUDDLE, SHOTGUN) 8-K.PICKETT SACKED AT PIT 37 FOR -11 YARDS (SACK SPLIT BY 90-M.HURST AND 93-S.HARRIS).",0,2023,-11,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2,2132,0,0
2023091801,2023-09-18,3,8,44,PIT,CLE,2,21,37,0,0,(8:44) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 13-M.BOYKIN TO PIT 42 FOR 5 YARDS (0-G.NEWSOME). CLE-0-G.NEWSOME WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2,2176,0,0
2023091801,2023-09-18,3,8,33,PIT,CLE,0,0,100,1,0,TIMEOUT AT 08:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2187,0,0
2023091801,2023-09-18,3,8,21,PIT,CLE,3,16,42,0,0,"(8:21) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO CLE 48 FOR 10 YARDS (28-M.FORD, 54-O.OKORONKWO).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2,2199,0,0
2023091801,2023-09-18,3,7,40,PIT,CLE,4,6,52,0,0,"(7:40) 6-P.HARVIN PUNTS 48 YARDS TO END ZONE, CENTER-46-C.KUNTZ, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2,2240,0,0
2023091801,2023-09-18,3,7,30,CLE,PIT,1,10,20,0,0,"(7:30) (SHOTGUN) 8-E.MOORE LEFT TACKLE TO CLE 25 FOR 5 YARDS (51-NI.HERBIG, 99-L.OGUNJOBI).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OWN,0,,0,,0,2,2250,0,0
2023091801,2023-09-18,3,7,6,CLE,PIT,2,5,25,1,0,"(7:06) (NO HUDDLE, SHOTGUN) 4-D.WATSON SCRAMBLES RIGHT END PUSHED OB AT CLE 37 FOR 12 YARDS (23-D.KAZEE).",0,2023,12,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,2274,0,0
2023091801,2023-09-18,3,6,38,CLE,PIT,1,10,37,0,0,"(6:38) (NO HUDDLE, SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT RIGHT TO 11-D.PEOPLES-JONES.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2,2302,0,0
2023091801,2023-09-18,3,6,35,CLE,PIT,2,10,37,0,0,(6:35) (SHOTGUN) 4-D.WATSON PASS SHORT MIDDLE TO 2-A.COOPER TO CLE 44 FOR 7 YARDS (34-C.SULLIVAN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2,2305,0,0
2023091801,2023-09-18,3,5,51,CLE,PIT,3,3,44,1,0,(5:51) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 18-DAV.BELL TO CLE 49 FOR 5 YARDS (29-L.WALLACE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2,2349,0,0
2023091801,2023-09-18,3,5,16,CLE,PIT,1,10,49,0,0,(5:16) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE DEEP LEFT TO 3-M.GOODWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2,2384,0,0
2023091801,2023-09-18,3,5,7,CLE,PIT,2,10,49,0,0,"(5:07) (SHOTGUN) 4-D.WATSON LEFT END PUSHED OB AT CLE 49 FOR NO GAIN (54-K.ALEXANDER). PENALTY ON CLE-4-D.WATSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT CLE 49.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,49,OWN,1,CLE,0,UNNECESSARY ROUGHNESS,15,2,2393,0,0
2023091801,2023-09-18,3,4,51,CLE,PIT,3,25,34,0,0,(4:51) (SHOTGUN) 4-D.WATSON PASS SHORT MIDDLE TO 34-J.FORD TO CLE 48 FOR 14 YARDS (55-C.HOLCOMB).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2,2409,0,0
