GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SEA,DET
2023091703,2023-09-17,4,10,24,DET,SEA,0,0,100,1,0,TIMEOUT AT 10:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2976,0,0
2023091703,2023-09-17,4,10,7,DET,SEA,2,10,25,0,0,(10:07) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS TO DET 32 FOR 7 YARDS (54-B.WAGNER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2993,0,0
2023091703,2023-09-17,4,9,35,DET,SEA,3,3,32,1,0,(9:35) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 8-J.REYNOLDS TO DET 40 FOR 8 YARDS (20-J.LOVE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3025,0,0
2023091703,2023-09-17,4,8,58,DET,SEA,1,10,40,0,0,(8:58) 16-J.GOFF SACKED AT DET 35 FOR -5 YARDS (22-T.BROWN).,0,2023,-5,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,3062,0,0
2023091703,2023-09-17,4,8,14,DET,SEA,2,15,35,1,0,"(8:14) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT INTENDED FOR 26-J.GIBBS INTERCEPTED BY 22-T.BROWN [10-U.NWOSU] AT DET 40. 22-T.BROWN FOR 40 YARDS, TOUCHDOWN.",0,2023,40,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,1,0,0,0,0,,35,OWN,0,,0,,0,3106,0,0
2023091703,2023-09-17,4,8,4,DET,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3116,0,0
2023091703,2023-09-17,4,8,4,DET,SEA,1,10,25,0,0,"(8:04) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 11-K.RAYMOND TO DET 35 FOR 10 YARDS (6-Q.DIGGS). PENALTY ON SEA-52-D.TAYLOR, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT DET 35.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,SEA,0,ROUGHING THE PASSER,15,3116,0,0
2023091703,2023-09-17,4,8,4,DET,SEA,0,0,15,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3116,0,0
2023091703,2023-09-17,4,7,43,DET,SEA,1,10,100,0,0,(7:43) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 11-K.RAYMOND (22-T.BROWN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3137,0,0
2023091703,2023-09-17,4,7,38,DET,SEA,2,10,100,0,0,(7:38) (SHOTGUN) 16-J.GOFF SACKED AT DET 48 FOR -2 YARDS (55-D.JONES).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3142,0,0
2023091703,2023-09-17,4,6,58,DET,SEA,3,12,48,1,0,(6:58) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO SEA 40 FOR 12 YARDS (54-B.WAGNER).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3182,0,0
2023091703,2023-09-17,4,6,16,DET,SEA,1,10,60,0,0,"(6:16) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 13-C.REYNOLDS TO SEA 42 FOR -2 YARDS (93-CA.YOUNG, 56-J.BROOKS).",0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3224,0,0
2023091703,2023-09-17,4,5,40,DET,SEA,2,12,58,0,0,"(5:40) (SHOTGUN) 13-C.REYNOLDS RIGHT TACKLE TO SEA 37 FOR 5 YARDS (20-J.LOVE, 6-Q.DIGGS).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,3260,0,0
2023091703,2023-09-17,4,5,6,DET,SEA,3,7,63,1,0,(5:06) (SHOTGUN) 26-J.GIBBS RIGHT TACKLE TO SEA 29 FOR 8 YARDS (54-B.WAGNER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,3294,0,0
2023091703,2023-09-17,4,4,32,DET,SEA,1,10,71,1,0,(4:32) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO SEA 6 FOR 23 YARDS (6-Q.DIGGS).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,3328,0,0
2023091703,2023-09-17,4,3,46,DET,SEA,1,6,94,0,0,"(3:46) (SHOTGUN) 13-C.REYNOLDS UP THE MIDDLE TO SEA 4 FOR 2 YARDS (56-J.BROOKS, 21-D.WITHERSPOON).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,3374,0,0
2023091703,2023-09-17,4,3,12,DET,SEA,2,4,96,1,0,"(3:12) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 8-J.REYNOLDS FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,3408,0,0
2023091703,2023-09-17,4,3,8,DET,SEA,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3412,0,0
2023091703,2023-09-17,4,3,8,SEA,DET,0,0,65,1,0,3-J.FOX KICKS 59 YARDS FROM DET 35 TO SEA 6. 31-D.DALLAS TO SEA 28 FOR 22 YARDS (42-J.REEVES-MAYBIN; 46-J.CAMPBELL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3412,0,0
2023091703,2023-09-17,4,3,3,SEA,DET,1,10,28,0,0,(3:03) 7-G.SMITH SCRAMBLES UP THE MIDDLE TO SEA 30 FOR 2 YARDS (32-B.BRANCH).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3417,0,0
2023091703,2023-09-17,4,2,20,SEA,DET,2,8,30,0,0,(2:20) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 84-C.PARKINSON (97-A.HUTCHINSON).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3460,0,0
2023091703,2023-09-17,4,2,17,SEA,DET,3,8,30,0,0,"(2:17) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 84-C.PARKINSON TO SEA 46 FOR 16 YARDS (2-C.GARDNER-JOHNSON). PENALTY ON SEA-84-C.PARKINSON, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT SEA 30 - NO PLAY.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,30,OWN,1,SEA,1,OFFENSIVE PASS INTERFERENCE,10,3463,0,0
2023091703,2023-09-17,4,2,11,SEA,DET,3,18,20,0,0,(2:11) (SHOTGUN) 7-G.SMITH SACKED AT SEA 3 FOR -17 YARDS (34-A.ANZALONE).,0,2023,-17,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3469,0,0
2023091703,2023-09-17,4,1,58,SEA,DET,4,35,3,0,0,"(1:58) 4-M.DICKSON PUNTS 64 YARDS TO DET 33, CENTER-41-C.STOLL. 11-K.RAYMOND PUSHED OB AT 50 FOR 17 YARDS (32-JE.REED).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,3482,0,0
2023091703,2023-09-17,4,1,58,SEA,DET,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3482,0,0
2023091703,2023-09-17,4,1,44,DET,SEA,1,10,100,1,0,(1:44) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 8-J.REYNOLDS TO SEA 38 FOR 12 YARDS (20-J.LOVE) [90-JA.REED].,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3496,0,0
2023091703,2023-09-17,4,1,5,DET,SEA,1,10,62,1,0,(1:05) 11-K.RAYMOND RIGHT END TO SEA 27 FOR 11 YARDS (20-J.LOVE).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,3535,0,0
2023091703,2023-09-17,4,0,32,DET,SEA,1,10,73,0,0,(:32) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 26-J.GIBBS TO SEA 23 FOR 4 YARDS (56-J.BROOKS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,3568,0,0
2023091703,2023-09-17,4,0,26,DET,SEA,0,0,100,1,0,TIMEOUT #1 BY DET AT 00:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3574,0,0
2023091703,2023-09-17,4,0,26,DET,SEA,2,6,77,0,0,(:26) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 14-A.ST. BROWN [90-JA.REED].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,3574,0,0
2023091703,2023-09-17,4,0,23,DET,SEA,3,6,77,0,0,(:23) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 26-J.GIBBS TO SEA 20 FOR 3 YARDS (20-J.LOVE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,3577,0,0
2023091703,2023-09-17,4,0,3,DET,SEA,4,3,80,0,0,"(:03) 36-R.PATTERSON 38 YARD FIELD GOAL IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3597,0,0
2023091703,2023-09-17,4,0,3,DET,SEA,0,0,100,1,0,TIMEOUT #2 BY DET AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3597,0,0
2023091703,2023-09-17,4,0,0,DET,SEA,0,0,100,1,0,END QUARTER 4,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
2023091703,2023-09-17,5,10,0,SEA,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3900,0,0
2023091703,2023-09-17,5,10,0,SEA,DET,1,10,25,1,0,(10:00) 7-G.SMITH PASS SHORT MIDDLE TO 87-N.FANT TO SEA 42 FOR 17 YARDS (55-D.BARNES; 2-C.GARDNER-JOHNSON).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3900,0,0
2023091703,2023-09-17,5,9,24,SEA,DET,1,10,42,0,0,(9:24) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 9-K.WALKER.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3936,0,0
2023091703,2023-09-17,5,9,18,SEA,DET,2,10,42,0,0,(9:18) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 87-N.FANT TO SEA 46 FOR 4 YARDS (55-D.BARNES).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3942,0,0
2023091703,2023-09-17,5,8,35,SEA,DET,3,6,46,1,0,(8:35) (SHOTGUN) 7-G.SMITH PASS DEEP MIDDLE TO 14-D.METCALF TO DET 38 FOR 16 YARDS (23-J.JACOBS; 31-K.JOSEPH).,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3985,0,0
2023091703,2023-09-17,5,8,8,SEA,DET,1,10,62,0,0,"(8:08) (NO HUDDLE, SHOTGUN) 31-D.DALLAS UP THE MIDDLE TO DET 35 FOR 3 YARDS (97-A.HUTCHINSON). DET-97-A.HUTCHINSON WAS INJURED DURING THE PLAY.",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,4012,0,0
2023091703,2023-09-17,5,7,33,SEA,DET,2,7,65,1,0,(7:33) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 84-C.PARKINSON TO DET 14 FOR 21 YARDS (23-J.JACOBS).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4047,0,0
2023091703,2023-09-17,5,7,4,SEA,DET,1,10,86,0,0,"(7:04) (NO HUDDLE, SHOTGUN) 9-K.WALKER RIGHT END TO DET 11 FOR 3 YARDS (2-C.GARDNER-JOHNSON).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OPP,0,,0,,0,4076,0,0
2023091703,2023-09-17,5,6,24,SEA,DET,2,7,89,0,0,(6:24) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF PUSHED OB AT DET 6 FOR 5 YARDS (1-C.SUTTON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,4116,0,0
2023091703,2023-09-17,5,5,48,SEA,DET,3,2,94,1,0,"(5:48) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,4152,0,0
2023091703,2023-09-17,5,5,41,DET,SEA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4159,0,0
