GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,HOU,IND
2023091704,2023-09-17,4,13,24,IND,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2796,0,0
2023091704,2023-09-17,4,13,24,IND,HOU,1,10,25,0,0,(13:24) (SHOTGUN) 21-Z.MOSS LEFT GUARD TO IND 25 FOR NO GAIN (6-D.PERRYMAN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,2796,0,0
2023091704,2023-09-17,4,13,24,HOU,IND,0,0,100,1,0,TIMEOUT AT 13:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2796,0,0
2023091704,2023-09-17,4,12,41,IND,HOU,2,10,25,0,0,(12:41) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN PUSHED OB AT IND 28 FOR 3 YARDS (29-M.STEWART).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2839,0,0
2023091704,2023-09-17,4,11,57,IND,HOU,3,7,28,0,0,"(11:57) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO IND 33 FOR 5 YARDS (98-S.RANKINS). PENALTY ON IND-62-W.FRENCH, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,28,OWN,0,IND,0,INELIGIBLE DOWNFIELD PASS,0,2883,0,0
2023091704,2023-09-17,4,11,40,IND,HOU,4,2,33,0,0,"(11:40) 8-R.SANCHEZ PUNTS 47 YARDS TO HOU 20, CENTER-46-L.RHODES. 3-N.DELL TO HOU 33 FOR 13 YARDS (20-N.CROSS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2900,0,0
2023091704,2023-09-17,4,11,29,HOU,IND,1,10,33,0,0,(11:29) (SHOTGUN) 31-D.PIERCE UP THE MIDDLE TO HOU 36 FOR 3 YARDS (53-S.LEONARD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,2911,0,0
2023091704,2023-09-17,4,11,29,HOU,IND,0,0,100,1,0,TIMEOUT AT 11:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2911,0,0
2023091704,2023-09-17,4,10,56,HOU,IND,2,7,36,1,0,(10:56) (SHOTGUN) 7-C.STROUD PASS DEEP RIGHT TO 2-R.WOODS PUSHED OB AT IND 39 FOR 25 YARDS (25-R.THOMAS).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2944,0,0
2023091704,2023-09-17,4,10,21,HOU,IND,1,10,61,0,0,(10:21) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 31-D.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2979,0,0
2023091704,2023-09-17,4,10,15,HOU,IND,2,10,61,1,0,(10:15) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 9-B.JORDAN TO IND 23 FOR 16 YARDS (44-Z.FRANKLIN).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2985,0,0
2023091704,2023-09-17,4,9,54,HOU,IND,1,10,77,1,0,"(9:54) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 3-N.DELL FOR 23 YARDS, TOUCHDOWN.",0,2023,23,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,3006,0,0
2023091704,2023-09-17,4,9,48,IND,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3012,0,0
2023091704,2023-09-17,4,9,48,HOU,IND,0,0,100,1,0,TIMEOUT AT 09:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3012,0,0
2023091704,2023-09-17,4,9,48,HOU,IND,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3012,0,0
2023091704,2023-09-17,4,9,48,IND,HOU,1,10,25,0,0,(9:48) (SHOTGUN) 21-Z.MOSS LEFT GUARD TO IND 33 FOR 8 YARDS (51-W.ANDERSON).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,3012,0,0
2023091704,2023-09-17,4,9,9,IND,HOU,2,2,33,1,0,"(9:09) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO IND 38 FOR 5 YARDS (98-S.RANKINS, 39-H.TO'OTO'O).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,3051,0,0
2023091704,2023-09-17,4,8,20,IND,HOU,1,10,38,0,0,(8:20) 21-Z.MOSS UP THE MIDDLE TO IND 40 FOR 2 YARDS (51-W.ANDERSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,3100,0,0
2023091704,2023-09-17,4,7,35,IND,HOU,2,8,40,0,0,(7:35) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 44 FOR 4 YARDS (96-M.COLLINS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,3145,0,0
2023091704,2023-09-17,4,6,51,IND,HOU,3,4,44,0,0,"(6:51) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 21-Z.MOSS TO IND 47 FOR 3 YARDS (4-T.THOMAS, 39-H.TO'OTO'O).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3189,0,0
2023091704,2023-09-17,4,6,7,IND,HOU,4,1,47,0,0,"(6:07) 8-R.SANCHEZ PUNTS 41 YARDS TO HOU 12, CENTER-46-L.RHODES, FAIR CATCH BY 2-R.WOODS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3233,0,0
2023091704,2023-09-17,4,6,7,IND,HOU,0,0,100,1,0,TIMEOUT #1 BY HOU AT 06:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3233,0,0
2023091704,2023-09-17,4,6,0,HOU,IND,1,10,12,0,0,(6:00) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 3-N.DELL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,3240,0,0
2023091704,2023-09-17,4,6,0,HOU,IND,0,0,100,1,0,TIMEOUT AT 06:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3240,0,0
2023091704,2023-09-17,4,5,53,HOU,IND,2,10,12,0,0,"(5:53) (SHOTGUN) 31-D.PIERCE LEFT TACKLE TO HOU 11 FOR -1 YARDS (99-D.BUCKNER, 90-G.STEWART).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,12,OWN,0,,0,,0,3247,0,0
2023091704,2023-09-17,4,5,19,HOU,IND,3,11,11,0,0,(5:19) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ TO HOU 19 FOR 8 YARDS (44-Z.FRANKLIN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,3281,0,0
2023091704,2023-09-17,4,4,44,HOU,IND,4,3,19,1,0,(4:44) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 2-R.WOODS TO HOU 29 FOR 10 YARDS (32-J.BLACKMON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3316,0,0
2023091704,2023-09-17,4,4,24,HOU,IND,1,10,29,0,0,"(4:24) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 12-N.COLLINS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3336,0,0
2023091704,2023-09-17,4,4,20,HOU,IND,2,10,29,0,0,(4:20) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 2-R.WOODS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3340,0,0
2023091704,2023-09-17,4,4,12,HOU,IND,3,10,29,1,0,(4:12) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO IND 39 FOR 32 YARDS (25-R.THOMAS).,0,2023,32,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3348,0,0
2023091704,2023-09-17,4,3,47,HOU,IND,1,10,61,1,0,"(3:47) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 86-D.SCHULTZ TO IND 25 FOR 14 YARDS (32-J.BLACKMON).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,3373,0,0
2023091704,2023-09-17,4,3,27,HOU,IND,1,10,75,0,0,"(3:27) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 86-D.SCHULTZ TO IND 17 FOR 8 YARDS (44-Z.FRANKLIN).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3393,0,0
2023091704,2023-09-17,4,3,2,HOU,IND,2,2,83,0,0,"(3:02) (NO HUDDLE, SHOTGUN) 7-C.STROUD SACKED AT IND 28 FOR -11 YARDS (92-J.MARTIN).",0,2023,-11,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3418,0,0
2023091704,2023-09-17,4,2,48,HOU,IND,3,13,72,0,0,(2:48) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT TO 3-N.DELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3432,0,0
2023091704,2023-09-17,4,2,48,HOU,IND,0,0,100,1,0,TIMEOUT #2 BY HOU AT 02:48.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3432,0,0
2023091704,2023-09-17,4,2,44,HOU,IND,4,18,67,0,0,"(2:44) 15-K.FAIRBAIRN 51 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3436,0,0
2023091704,2023-09-17,4,2,41,IND,HOU,1,10,41,0,0,(2:41) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO IND 43 FOR 2 YARDS (6-D.PERRYMAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,3439,0,0
2023091704,2023-09-17,4,2,35,IND,HOU,0,0,100,1,0,TIMEOUT #3 BY HOU AT 02:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3445,0,0
2023091704,2023-09-17,4,2,35,IND,HOU,2,8,43,0,0,(2:35) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO IND 46 FOR 3 YARDS (51-W.ANDERSON; 52-J.GREENARD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,3445,0,0
2023091704,2023-09-17,4,2,0,IND,HOU,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023091704,2023-09-17,4,2,0,IND,HOU,3,5,46,0,0,(2:00) (SHOTGUN) 10-G.MINSHEW SCRAMBLES RIGHT TACKLE TO IND 48 FOR 2 YARDS (52-J.GREENARD).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3480,0,0
2023091704,2023-09-17,4,1,14,IND,HOU,4,3,48,0,0,"(1:14) 8-R.SANCHEZ PUNTS 43 YARDS TO HOU 9, CENTER-46-L.RHODES, FAIR CATCH BY 2-R.WOODS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3526,0,0
2023091704,2023-09-17,4,1,14,IND,HOU,0,0,100,1,0,TIMEOUT #2 BY IND AT 01:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3526,0,0
2023091704,2023-09-17,4,1,7,HOU,IND,1,10,9,0,0,(1:07) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS RAN OB AT HOU 18 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,3533,0,0
2023091704,2023-09-17,4,1,3,HOU,IND,2,1,18,1,0,(1:03) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 26-D.SINGLETARY PUSHED OB AT HOU 28 FOR 10 YARDS (53-S.LEONARD).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,3537,0,0
2023091704,2023-09-17,4,0,57,HOU,IND,1,10,28,0,0,(:57) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 19-X.HUTCHINSON (39-D.BAKER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3543,0,0
2023091704,2023-09-17,4,0,52,HOU,IND,2,10,28,0,0,(:52) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 2-R.WOODS TO HOU 35 FOR 7 YARDS (23-K.MOORE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3548,0,0
2023091704,2023-09-17,4,0,35,HOU,IND,3,3,35,1,0,"(:35) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 9-B.JORDAN TO HOU 46 FOR 11 YARDS (44-Z.FRANKLIN; 32-J.BLACKMON).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3565,0,0
2023091704,2023-09-17,4,0,21,HOU,IND,1,10,46,0,0,(:21) (NO HUDDLE) 7-C.STROUD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3579,0,0
2023091704,2023-09-17,4,0,20,HOU,IND,0,0,100,1,0,TIMEOUT #3 BY IND AT 00:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3580,0,0
2023091704,2023-09-17,4,0,20,HOU,IND,2,10,46,0,0,(:20) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 12-N.COLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3580,0,0
2023091704,2023-09-17,4,0,14,HOU,IND,3,10,46,1,0,(:14) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 8-J.METCHIE TO IND 37 FOR 17 YARDS (32-J.BLACKMON).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3586,0,0
2023091704,2023-09-17,4,0,2,HOU,IND,1,10,63,0,0,(:02) (NO HUDDLE) 7-C.STROUD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3598,0,0
2023091704,2023-09-17,4,0,1,HOU,IND,2,10,63,0,0,(:01) (SHOTGUN) 7-C.STROUD SACKED AT IND 46 FOR -9 YARDS (99-D.BUCKNER).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3599,0,0
2023091704,2023-09-17,4,0,0,HOU,IND,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
