GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DAL,NYJ
2023091710,2023-09-17,4,11,55,NYJ,DAL,1,10,40,0,0,"(11:55) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE TO 83-T.CONKLIN (11-M.PARSONS) [11-M.PARSONS].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2885,0,0
2023091710,2023-09-17,4,11,51,NYJ,DAL,2,10,40,0,0,"(11:51) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT INTENDED FOR 17-G.WILSON INTERCEPTED BY 1-J.KEARSE AT NYJ 49. 1-J.KEARSE TO NYJ 17 FOR 32 YARDS (76-D.BROWN). PENALTY ON NYJ-77-M.BECTON, OFFENSIVE HOLDING, DECLINED.",0,2023,32,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,1,0,0,,40,OWN,0,NYJ,0,OFFENSIVE HOLDING,0,2889,0,0
2023091710,2023-09-17,4,11,36,DAL,NYJ,1,10,83,0,0,(11:36) 20-T.POLLARD UP THE MIDDLE TO NYJ 9 FOR 8 YARDS (0-A.AMOS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OPP,0,,0,,0,2904,0,0
2023091710,2023-09-17,4,10,52,DAL,NYJ,2,2,91,1,0,(10:52) 20-T.POLLARD LEFT GUARD TO NYJ 6 FOR 3 YARDS (11-J.JOHNSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OPP,0,,0,,0,2948,0,0
2023091710,2023-09-17,4,10,7,DAL,NYJ,1,6,94,0,0,(10:07) 20-T.POLLARD LEFT GUARD TO NYJ 6 FOR NO GAIN (44-J.SHERWOOD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,6,OPP,0,,0,,0,2993,0,0
2023091710,2023-09-17,4,9,24,DAL,NYJ,2,6,94,0,0,"(9:24) 20-T.POLLARD RIGHT TACKLE FOR 6 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON DAL-77-TYR.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYJ 6 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,6,OPP,1,DAL,1,OFFENSIVE HOLDING,10,3036,0,0
2023091710,2023-09-17,4,9,18,DAL,NYJ,2,16,84,0,0,(9:18) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO NYJ 15 FOR 1 YARD (56-QU.WILLIAMS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,3042,0,0
2023091710,2023-09-17,4,8,37,DAL,NYJ,3,15,85,0,0,"(8:37) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO NYJ 12 FOR 3 YARDS (70-Q.JEFFERSON). PENALTY ON DAL, ILLEGAL SHIFT, DECLINED.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,15,OPP,0,DAL,0,ILLEGAL SHIFT,0,3083,0,0
2023091710,2023-09-17,4,8,22,DAL,NYJ,4,12,88,0,0,"(8:22) 17-B.AUBREY 30 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,3098,0,0
2023091710,2023-09-17,4,8,18,DAL,NYJ,0,0,100,1,0,TIMEOUT AT 08:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3102,0,0
2023091710,2023-09-17,4,8,18,NYJ,DAL,1,10,25,0,0,(8:18) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 17-G.WILSON (7-T.DIGGS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3102,0,0
2023091710,2023-09-17,4,8,18,NYJ,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3102,0,0
2023091710,2023-09-17,4,8,12,NYJ,DAL,2,10,25,0,0,"(8:12) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 6-M.HARDMAN TO NYJ 31 FOR 6 YARDS (56-D.FOWLER, 21-S.GILMORE).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3108,0,0
2023091710,2023-09-17,4,7,32,NYJ,DAL,3,4,31,0,0,"(7:32) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 10-A.LAZARD (28-M.HOOKER). PENALTY ON NYJ-76-D.BROWN, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,31,OWN,0,NYJ,0,OFFENSIVE HOLDING,0,3148,0,0
2023091710,2023-09-17,4,7,25,NYJ,DAL,4,4,31,0,0,"(7:25) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT RIGHT TO 10-A.LAZARD. PENALTY ON DAL-21-S.GILMORE, DEFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT NYJ 31 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,31,OWN,1,DAL,1,DEFENSIVE PASS INTERFERENCE,10,3155,0,0
2023091710,2023-09-17,4,7,21,NYJ,DAL,1,10,41,0,0,"(7:21) (SHOTGUN) PENALTY ON NYJ-77-M.BECTON, FALSE START, 5 YARDS, ENFORCED AT NYJ 41 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OWN,1,NYJ,1,FALSE START,5,3159,0,0
2023091710,2023-09-17,4,7,21,NYJ,DAL,1,15,36,1,0,(7:21) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO DAL 47 FOR 17 YARDS (21-S.GILMORE).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3159,0,0
2023091710,2023-09-17,4,6,53,NYJ,DAL,1,10,53,0,0,"(6:53) (NO HUDDLE, SHOTGUN) 2-Z.WILSON SACKED AT NYJ 48 FOR -5 YARDS (11-M.PARSONS).",0,2023,-5,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3187,0,0
2023091710,2023-09-17,4,6,10,NYJ,DAL,2,15,48,0,0,(6:10) (SHOTGUN) 2-Z.WILSON PASS DEEP LEFT INTENDED FOR 17-G.WILSON INTERCEPTED BY 28-M.HOOKER AT DAL 8. 28-M.HOOKER TO DAL 8 FOR NO GAIN (17-G.WILSON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,48,OWN,0,,0,,0,3230,0,0
2023091710,2023-09-17,4,6,2,DAL,NYJ,1,10,8,0,0,"(6:02) 20-T.POLLARD RIGHT GUARD TO DAL 14 FOR 6 YARDS (72-M.CLEMONS, 44-J.SHERWOOD).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OWN,0,,0,,0,3238,0,0
2023091710,2023-09-17,4,5,18,DAL,NYJ,2,4,14,0,0,(5:18) 20-T.POLLARD RIGHT GUARD TO DAL 17 FOR 3 YARDS (72-M.CLEMONS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,14,OWN,0,,0,,0,3282,0,0
2023091710,2023-09-17,4,4,36,DAL,NYJ,3,1,17,0,0,"(4:36) 20-T.POLLARD UP THE MIDDLE TO DAL 14 FOR -3 YARDS (3-J.WHITEHEAD, 70-Q.JEFFERSON).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,3324,0,0
2023091710,2023-09-17,4,4,4,DAL,NYJ,4,4,14,0,0,"(4:04) 5-B.ANGER PUNTS 55 YARDS TO NYJ 31, CENTER-44-T.SIEG, FAIR CATCH BY 82-X.GIPSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,3356,0,0
2023091710,2023-09-17,4,3,56,NYJ,DAL,1,10,31,1,0,(3:56) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 83-T.CONKLIN TO NYJ 42 FOR 11 YARDS (14-M.BELL; 55-L.VANDER ESCH).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3364,0,0
2023091710,2023-09-17,4,3,32,NYJ,DAL,1,10,42,0,0,"(3:32) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3388,0,0
2023091710,2023-09-17,4,3,26,NYJ,DAL,2,10,42,0,0,(3:26) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP RIGHT TO 10-A.LAZARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3394,0,0
2023091710,2023-09-17,4,3,18,NYJ,DAL,3,10,42,0,0,(3:18) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 33-D.COOK PUSHED OB AT NYJ 47 FOR 5 YARDS (30-J.THOMAS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3402,0,0
2023091710,2023-09-17,4,3,12,NYJ,DAL,4,5,47,0,0,"(3:12) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE TO 17-G.WILSON. PENALTY ON DAL-26-D.BLAND, DEFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT NYJ 47 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,47,OWN,1,DAL,1,DEFENSIVE PASS INTERFERENCE,6,3408,0,0
2023091710,2023-09-17,4,3,7,NYJ,DAL,1,10,53,0,0,(3:07) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT INTENDED FOR 32-MI.CARTER INTERCEPTED BY 7-T.DIGGS AT DAL 45. 7-T.DIGGS TO NYJ 47 FOR 8 YARDS (32-MI.CARTER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,47,OPP,0,,0,,0,3413,0,0
2023091710,2023-09-17,4,3,0,DAL,NYJ,1,10,53,0,0,(3:00) 23-R.DOWDLE RIGHT GUARD TO NYJ 42 FOR 5 YARDS (11-J.JOHNSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OPP,0,,0,,0,3420,0,0
2023091710,2023-09-17,4,2,17,DAL,NYJ,2,5,58,1,0,(2:17) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO NYJ 36 FOR 6 YARDS (56-QU.WILLIAMS). NYJ-56-QU.WILLIAMS WAS INJURED DURING THE PLAY.,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3463,0,0
2023091710,2023-09-17,4,2,0,DAL,NYJ,1,10,64,0,0,(2:00) 4-D.PRESCOTT KNEELS TO NYJ 37 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3480,0,0
2023091710,2023-09-17,4,2,0,DAL,NYJ,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023091710,2023-09-17,4,1,21,DAL,NYJ,2,11,63,0,0,(1:21) 4-D.PRESCOTT KNEELS TO NYJ 37 FOR NO GAIN.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3519,0,0
2023091710,2023-09-17,4,0,37,DAL,NYJ,3,11,63,0,0,(:37) 4-D.PRESCOTT KNEELS TO NYJ 38 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3563,0,0
2023091710,2023-09-17,4,0,0,DAL,NYJ,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
