GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,LV
2023091701,2023-09-17,4,5,8,LV,BUF,1,10,25,0,0,(5:08) 35-Z.WHITE UP THE MIDDLE TO LV 33 FOR 8 YARDS (90-S.LAWSON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2,3292,0,0
2023091701,2023-09-17,4,5,8,LV,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,3292,0,0
2023091701,2023-09-17,4,5,8,BUF,LV,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,3292,0,0
2023091701,2023-09-17,4,4,30,LV,BUF,2,2,33,1,0,(4:30) 35-Z.WHITE UP THE MIDDLE TO LV 39 FOR 6 YARDS (42-D.WILLIAMS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,2,3330,0,0
2023091701,2023-09-17,4,3,48,LV,BUF,1,10,39,1,0,(3:48) (SHOTGUN) 10-J.GAROPPOLO PASS DEEP MIDDLE TO 13-H.RENFROW TO BUF 38 FOR 23 YARDS (20-T.RAPP).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2,3372,0,0
2023091701,2023-09-17,4,3,9,LV,BUF,1,10,62,0,0,"(3:09) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE DEEP MIDDLE TO 17-D.ADAMS (39-C.LEWIS). PENALTY ON BUF-20-T.RAPP, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT BUF 38 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,38,OPP,1,BUF,1,UNNECESSARY ROUGHNESS,15,2,3411,0,0
2023091701,2023-09-17,4,3,2,LV,BUF,1,10,77,0,0,(3:02) 35-Z.WHITE UP THE MIDDLE TO BUF 15 FOR 8 YARDS (42-D.WILLIAMS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,2,3418,0,0
2023091701,2023-09-17,4,2,26,LV,BUF,2,2,85,0,0,"(2:26) 35-Z.WHITE LEFT TACKLE TO BUF 15 FOR NO GAIN (30-D.JACKSON). FUMBLES (30-D.JACKSON), RECOVERED BY BUF-20-T.RAPP AT BUF 13. 20-T.RAPP TO BUF 19 FOR 6 YARDS (11-T.TUCKER). PENALTY ON LV-87-M.MAYER, OFFENSIVE HOLDING, DECLINED.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,1,0,0,LEFT TACKLE,15,OPP,0,LV,0,OFFENSIVE HOLDING,0,2,3454,0,0
2023091701,2023-09-17,4,2,19,BUF,LV,0,0,100,1,0,TIMEOUT AT 02:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3461,0,0
2023091701,2023-09-17,4,2,19,BUF,LV,1,10,19,0,0,(2:19) IN THE GAME AT QB: K. ALLEN 4-J.COOK UP THE MIDDLE TO BUF 22 FOR 3 YARDS (9-T.WILSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OWN,0,,0,,0,2,3461,0,0
2023091701,2023-09-17,4,2,0,BUF,LV,2,7,22,1,0,(2:00) 4-J.COOK UP THE MIDDLE TO LV 42 FOR 36 YARDS (5-D.DEABLO; 9-T.WILSON).,0,2023,36,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OWN,0,,0,,0,2,3480,0,0
2023091701,2023-09-17,4,2,0,BUF,LV,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3480,0,0
2023091701,2023-09-17,4,1,10,BUF,LV,1,10,58,0,0,(1:10) 9-K.ALLEN KNEELS TO LV 43 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2,3530,0,0
2023091701,2023-09-17,4,0,37,BUF,LV,2,11,57,0,0,(:37) 9-K.ALLEN KNEELS TO LV 44 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2,3563,0,0
2023091701,2023-09-17,4,0,0,BUF,LV,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3600,0,0
