GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,NYG
2023091708,2023-09-17,4,8,51,NYG,ARI,0,0,80,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3069,0,0
2023091708,2023-09-17,4,8,51,NYG,ARI,0,0,98,0,0,"(PASS FORMATION) PENALTY ON NYG-0-P.CAMPBELL, FALSE START, 5 YARDS, ENFORCED AT ARI 2 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,2,OPP,1,NYG,1,FALSE START,5,3069,0,0
2023091708,2023-09-17,4,8,42,ARI,NYG,2,10,25,0,0,(8:42) 6-J.CONNER LEFT TACKLE TO ARI 26 FOR 1 YARD (58-B.OKEREKE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,3078,0,0
2023091708,2023-09-17,4,8,8,ARI,NYG,3,9,26,0,0,"(8:08) (SHOTGUN) PENALTY ON ARI-72-H.FROHOLDT, FALSE START, 5 YARDS, ENFORCED AT ARI 26 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,ARI,1,FALSE START,5,3112,0,0
2023091708,2023-09-17,4,8,8,ARI,NYG,3,14,21,0,0,(8:08) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 31-E.DEMERCADO PUSHED OB AT ARI 24 FOR 3 YARDS (19-I.SIMMONS) [53-O.XIMINES].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3112,0,0
2023091708,2023-09-17,4,7,42,ARI,NYG,4,11,24,0,0,"(7:42) 16-N.COONEY PUNTS 54 YARDS TO NYG 22, CENTER-46-A.BREWER. 20-E.GRAY TO NYG 36 FOR 14 YARDS (47-E.TURNER; 0-Z.PASCAL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3138,0,0
2023091708,2023-09-17,4,7,31,NYG,ARI,1,10,36,1,0,(7:31) (SHOTGUN) 8-D.JONES SCRAMBLES RIGHT TACKLE RAN OB AT ARI 49 FOR 15 YARDS.,0,2023,15,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3149,0,0
2023091708,2023-09-17,4,7,31,ARI,NYG,0,0,100,1,0,TIMEOUT AT 07:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3149,0,0
2023091708,2023-09-17,4,6,52,NYG,ARI,1,10,51,1,0,(6:52) 8-D.JONES PASS DEEP LEFT TO 13-J.HYATT TO ARI 18 FOR 31 YARDS (13-K.CLARK).,0,2023,31,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3188,0,0
2023091708,2023-09-17,4,6,10,NYG,ARI,1,10,82,0,0,(6:10) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 0-P.CAMPBELL TO ARI 19 FOR -1 YARDS (51-K.BARNES).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3230,0,0
2023091708,2023-09-17,4,5,36,NYG,ARI,2,11,81,1,0,(5:36) (SHOTGUN) 8-D.JONES PASS SHORT MIDDLE TO 12-D.WALLER TO ARI 6 FOR 13 YARDS (22-K.WALLACE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3264,0,0
2023091708,2023-09-17,4,4,54,NYG,ARI,1,6,94,0,0,"(4:54) 8-D.JONES SCRAMBLES RIGHT TACKLE FOR 6 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON NYG-73-E.NEAL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 6 - NO PLAY.",0,2023,6,UNDER CENTER,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,1,0,0,,6,OPP,1,NYG,1,OFFENSIVE HOLDING,10,3306,0,0
2023091708,2023-09-17,4,4,48,NYG,ARI,1,16,84,0,0,(4:48) 26-S.BARKLEY LEFT TACKLE TO ARI 11 FOR 5 YARDS (96-E.BANKS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OPP,0,,0,,0,3312,0,0
2023091708,2023-09-17,4,4,29,NYG,ARI,2,11,89,1,0,"(4:29) (SHOTGUN) 8-D.JONES PASS SHORT MIDDLE TO 18-I.HODGINS FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3331,0,0
2023091708,2023-09-17,4,4,25,ARI,NYG,1,10,25,0,0,(4:25) (SHOTGUN) 6-J.CONNER UP THE MIDDLE TO ARI 26 FOR 1 YARD (97-D.LAWRENCE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3335,0,0
2023091708,2023-09-17,4,4,25,ARI,NYG,0,0,100,1,0,TIMEOUT AT 04:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3335,0,0
2023091708,2023-09-17,4,4,25,NYG,ARI,0,0,85,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3335,0,0
2023091708,2023-09-17,4,4,25,ARI,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3335,0,0
2023091708,2023-09-17,4,3,51,ARI,NYG,2,9,26,0,0,"(3:51) (NO HUDDLE, SHOTGUN) 6-J.CONNER UP THE MIDDLE TO ARI 29 FOR 3 YARDS (97-D.LAWRENCE; 58-B.OKEREKE).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,3369,0,0
2023091708,2023-09-17,4,3,11,ARI,NYG,3,6,29,0,0,"(3:11) (NO HUDDLE, SHOTGUN) PENALTY ON ARI-65-E.WILKINSON, FALSE START, 5 YARDS, ENFORCED AT ARI 29 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,ARI,1,FALSE START,5,3409,0,0
2023091708,2023-09-17,4,3,11,ARI,NYG,3,11,24,0,0,"(3:11) (SHOTGUN) PENALTY ON ARI-65-E.WILKINSON, FALSE START, 5 YARDS, ENFORCED AT ARI 24 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OWN,1,ARI,1,FALSE START,5,3409,0,0
2023091708,2023-09-17,4,3,11,ARI,NYG,3,16,19,0,0,(3:11) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 86-Z.ERTZ TO ARI 24 FOR 5 YARDS (58-B.OKEREKE; 22-A.JACKSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3409,0,0
2023091708,2023-09-17,4,2,39,ARI,NYG,4,11,24,0,0,"(2:39) 16-N.COONEY PUNTS 48 YARDS TO NYG 28, CENTER-46-A.BREWER, FAIR CATCH BY 20-E.GRAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3441,0,0
2023091708,2023-09-17,4,2,31,NYG,ARI,1,10,28,0,0,(2:31) 8-D.JONES PASS SHORT LEFT TO 26-S.BARKLEY PUSHED OB AT NYG 36 FOR 8 YARDS (34-J.THOMPSON).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3449,0,0
2023091708,2023-09-17,4,2,23,NYG,ARI,2,2,36,1,0,(2:23) 26-S.BARKLEY UP THE MIDDLE TO NYG 46 FOR 10 YARDS (7-K.WHITE).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,3457,0,0
2023091708,2023-09-17,4,2,0,NYG,ARI,1,10,46,1,0,(2:00) (SHOTGUN) 8-D.JONES PASS DEEP RIGHT TO 86-D.SLAYTON TO ARI 36 FOR 18 YARDS (20-MA.WILSON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3480,0,0
2023091708,2023-09-17,4,2,0,NYG,ARI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023091708,2023-09-17,4,1,24,NYG,ARI,1,10,64,1,0,(1:24) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO ARI 20 FOR 16 YARDS (51-K.BARNES).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,3516,0,0
2023091708,2023-09-17,4,1,16,NYG,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 01:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3524,0,0
2023091708,2023-09-17,4,1,16,NYG,ARI,1,10,80,0,0,(1:16) 26-S.BARKLEY RIGHT END TO ARI 23 FOR -3 YARDS (34-J.THOMPSON).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,3524,0,0
2023091708,2023-09-17,4,1,12,NYG,ARI,0,0,100,1,0,TIMEOUT #2 BY ARI AT 01:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3528,0,0
2023091708,2023-09-17,4,1,12,NYG,ARI,2,13,77,0,0,(1:12) 74-M.PEART REPORTED IN AS ELIGIBLE.  26-S.BARKLEY UP THE MIDDLE TO ARI 21 FOR 2 YARDS (51-K.BARNES; 55-D.STILLS). NYG-26-S.BARKLEY WAS INJURED DURING THE PLAY.,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,3528,0,0
2023091708,2023-09-17,4,1,8,NYG,ARI,0,0,100,1,0,TIMEOUT #3 BY ARI AT 01:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3532,0,0
2023091708,2023-09-17,4,1,8,NYG,ARI,3,11,79,0,0,(1:08) 31-M.BREIDA UP THE MIDDLE TO ARI 16 FOR 5 YARDS (7-K.WHITE; 55-D.STILLS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,3532,0,0
2023091708,2023-09-17,4,0,23,NYG,ARI,4,6,84,0,0,"(:23) 9-G.GANO 34 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,3577,0,0
2023091708,2023-09-17,4,0,23,NYG,ARI,0,0,100,1,0,TIMEOUT #1 BY NYG AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3577,0,0
2023091708,2023-09-17,4,0,19,ARI,NYG,0,0,65,1,0,9-G.GANO KICKS 64 YARDS FROM NYG 35 TO ARI 1. 83-G.DORTCH TO ARI 20 FOR 19 YARDS (23-G.BRIGHTWELL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3581,0,0
2023091708,2023-09-17,4,0,15,ARI,NYG,1,10,20,1,0,(:15) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 14-MI.WILSON RAN OB AT ARI 39 FOR 19 YARDS (37-T.HAWKINS).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3585,0,0
2023091708,2023-09-17,4,0,9,ARI,NYG,1,10,39,0,0,(:09) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3591,0,0
2023091708,2023-09-17,4,0,2,ARI,NYG,2,10,39,0,0,(:02) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3598,0,0
2023091708,2023-09-17,4,0,2,ARI,NYG,2,10,39,0,0,"(:02) (SHOTGUN) PENALTY ON ARI-9-J.DOBBS, FALSE START, 5 YARDS, ENFORCED AT ARI 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,ARI,1,FALSE START,5,3598,0,0
2023091708,2023-09-17,4,0,2,ARI,NYG,0,0,100,1,0,TIMEOUT #2 BY NYG AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3598,0,0
2023091708,2023-09-17,4,0,2,ARI,NYG,0,0,100,1,0,TIMEOUT #3 BY NYG AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3598,0,0
2023091708,2023-09-17,4,0,2,ARI,NYG,2,15,34,0,0,"(:02) (SHOTGUN) PENALTY ON NYG, DEFENSIVE DELAY OF GAME, 5 YARDS, ENFORCED AT ARI 34 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,NYG,1,DEFENSIVE DELAY OF GAME,5,3598,0,0
2023091708,2023-09-17,4,0,0,ARI,NYG,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
