GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,JAX
2023091705,2023-09-17,4,11,45,KC,JAX,1,10,61,0,0,(11:45) (SHOTGUN) 19-K.TONEY LEFT END TO JAX 36 FOR 3 YARDS (23-F.OLUOKUN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OPP,0,,0,,0,2,2895,0,0
2023091705,2023-09-17,4,11,10,KC,JAX,2,7,64,0,0,(11:10) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 17-R.JAMES (31-DARI.WILLIAMS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2,2930,0,0
2023091705,2023-09-17,4,11,6,KC,JAX,3,7,64,0,0,"(11:06) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 1-J.MCKINNON TO JAX 30 FOR 6 YARDS (32-TY.CAMPBELL, 23-F.OLUOKUN).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2,2934,0,0
2023091705,2023-09-17,4,10,24,KC,JAX,4,1,70,1,0,(10:24) 10-I.PACHECO UP THE MIDDLE TO JAX 28 FOR 2 YARDS (2-R.JENKINS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,2,2976,0,0
2023091705,2023-09-17,4,9,48,KC,JAX,1,10,72,0,0,"(9:48) 10-I.PACHECO UP THE MIDDLE TO JAX 25 FOR 3 YARDS (96-A.GOTSIS, 33-D.LLOYD).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,2,3012,0,0
2023091705,2023-09-17,4,9,13,KC,JAX,2,7,75,1,0,(9:13) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO JAX 10 FOR 15 YARDS (37-T.HERNDON).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2,3047,0,0
2023091705,2023-09-17,4,8,31,KC,JAX,1,10,90,0,0,(8:31) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 87-T.KELCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2,3089,0,0
2023091705,2023-09-17,4,8,25,KC,JAX,2,20,80,0,0,(8:25) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2,3095,0,0
2023091705,2023-09-17,4,8,25,KC,JAX,2,15,85,0,0,"(8:25) (SHOTGUN) PENALTY ON KC-62-J.THUNEY, FALSE START, 5 YARDS, ENFORCED AT JAX 15 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,KC,1,FALSE START,5,2,3095,0,0
2023091705,2023-09-17,4,8,25,KC,JAX,2,10,90,0,0,"(8:25) (SHOTGUN) PENALTY ON KC-74-J.TAYLOR, FALSE START, 5 YARDS, ENFORCED AT JAX 10 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,10,OPP,1,KC,1,FALSE START,5,2,3095,0,0
2023091705,2023-09-17,4,8,22,KC,JAX,3,20,80,0,0,(8:22) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 87-T.KELCE (33-D.LLOYD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2,3098,0,0
2023091705,2023-09-17,4,8,15,KC,JAX,4,20,80,0,0,"(8:15) 7-H.BUTKER 38 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2,3105,0,0
2023091705,2023-09-17,4,8,10,JAX,KC,1,10,25,0,0,(8:10) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT TO 7-Z.JONES. KC-6-B.COOK WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,3110,0,0
2023091705,2023-09-17,4,8,10,JAX,KC,0,0,100,1,0,TIMEOUT AT 08:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3110,0,0
2023091705,2023-09-17,4,8,10,JAX,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,3110,0,0
2023091705,2023-09-17,4,8,3,JAX,KC,0,0,100,1,0,TIMEOUT AT 08:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3117,0,0
2023091705,2023-09-17,4,8,3,JAX,KC,2,10,25,1,0,(8:03) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO JAX 36 FOR 11 YARDS (32-N.BOLTON; 22-T.MCDUFFIE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,3117,0,0
2023091705,2023-09-17,4,7,24,JAX,KC,1,10,36,1,0,(7:24) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO JAX 47 FOR 11 YARDS (35-JA.WATSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2,3156,0,0
2023091705,2023-09-17,4,7,2,JAX,KC,1,10,47,1,0,"(7:02) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE SCRAMBLES LEFT END TO KC 35 FOR 18 YARDS (23-D.TRANQUILL).",0,2023,18,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2,3178,0,0
2023091705,2023-09-17,4,6,19,JAX,KC,1,10,65,0,0,(6:19) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO KC 31 FOR 4 YARDS (20-J.REID).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,3221,0,0
2023091705,2023-09-17,4,5,49,JAX,KC,2,6,69,0,0,"(5:49) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 17-E.ENGRAM.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,3251,0,0
2023091705,2023-09-17,4,5,42,JAX,KC,0,0,100,1,0,TIMEOUT AT 05:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3258,0,0
2023091705,2023-09-17,4,5,42,JAX,KC,3,6,69,1,0,(5:42) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM PUSHED OB AT KC 25 FOR 6 YARDS (21-M.EDWARDS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,3258,0,0
2023091705,2023-09-17,4,5,4,JAX,KC,1,10,75,1,0,(5:04) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM PUSHED OB AT KC 14 FOR 11 YARDS (38-L.SNEED).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2,3296,0,0
2023091705,2023-09-17,4,4,58,JAX,KC,1,10,86,0,0,(4:58) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,2,3302,0,0
2023091705,2023-09-17,4,4,51,JAX,KC,2,10,86,0,0,(4:51) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT MIDDLE TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,2,3309,0,0
2023091705,2023-09-17,4,4,47,JAX,KC,3,10,86,0,0,"(4:47) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 4-T.BIGSBY (97-F.ANUDIKE-UZOMAH) [95-C.JONES]. KANSAS CITY CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 16-T.LAWRENCE SACKED AT KC 16 FOR -2 YARDS (SACK SPLIT BY 97-F.ANUDIKE-UZOMAH AND 95-C.JONES). FUMBLES (97-F.ANUDIKE-UZOMAH) [95-C.JONES], BALL OUT OF BOUNDS AT KC 16.",0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,1,1,,0,1,0,0,0,,14,OPP,0,,0,,0,2,3313,0,0
2023091705,2023-09-17,4,4,23,JAX,KC,4,12,84,0,0,"(4:23) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 0-C.RIDLEY (38-L.SNEED). THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2,3337,0,0
2023091705,2023-09-17,4,4,18,KC,JAX,1,10,16,0,0,(4:18) 10-I.PACHECO UP THE MIDDLE TO KC 16 FOR NO GAIN (42-A.WINGARD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,2,3342,0,0
2023091705,2023-09-17,4,3,42,KC,JAX,2,10,16,1,0,(3:42) 15-P.MAHOMES SCRAMBLES LEFT TACKLE TO KC 30 FOR 14 YARDS (96-A.GOTSIS).,0,2023,14,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2,3378,0,0
2023091705,2023-09-17,4,2,53,KC,JAX,1,10,30,0,0,"(2:53) (SHOTGUN) 10-I.PACHECO RIGHT END TO KC 34 FOR 4 YARDS (32-TY.CAMPBELL, 93-T.LACY).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OWN,0,,0,,0,2,3427,0,0
2023091705,2023-09-17,4,2,50,KC,JAX,0,0,100,1,0,TIMEOUT #1 BY JAX AT 02:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3430,0,0
2023091705,2023-09-17,4,2,50,KC,JAX,2,6,34,0,0,(2:50) (SHOTGUN) 10-I.PACHECO RIGHT END TO KC 34 FOR NO GAIN (90-A.BLACKSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,2,3430,0,0
2023091705,2023-09-17,4,2,3,KC,JAX,3,6,34,0,0,"(2:03) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 24-S.MOORE TO JAX 12 FOR 54 YARDS (32-TY.CAMPBELL; 37-T.HERNDON). PENALTY ON KC-87-T.KELCE, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON JAX-2-R.JENKINS, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,54,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,34,OWN,1,KC,0,UNNECESSARY ROUGHNESS,0,2,3477,0,0
2023091705,2023-09-17,4,1,50,KC,JAX,1,10,88,0,0,"(1:50) 10-I.PACHECO UP THE MIDDLE TO JAX 6 FOR 6 YARDS (95-R.ROBERTSON-HARRIS, 33-D.LLOYD).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,2,3490,0,0
2023091705,2023-09-17,4,1,50,KC,JAX,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3490,0,0
2023091705,2023-09-17,4,1,45,KC,JAX,2,4,94,1,0,(1:45) 10-I.PACHECO UP THE MIDDLE TO JAX 1 FOR 5 YARDS (45-K.CHAISSON; 32-TY.CAMPBELL).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,2,3495,0,0
2023091705,2023-09-17,4,1,45,KC,JAX,0,0,100,1,0,TIMEOUT #2 BY JAX AT 01:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3495,0,0
2023091705,2023-09-17,4,1,38,KC,JAX,0,0,100,1,0,TIMEOUT #3 BY JAX AT 01:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3502,0,0
2023091705,2023-09-17,4,1,38,KC,JAX,1,1,99,0,0,(1:38) 15-P.MAHOMES KNEELS TO JAX 4 FOR -3 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,2,3502,0,0
2023091705,2023-09-17,4,0,55,KC,JAX,2,4,96,0,0,(:55) 15-P.MAHOMES KNEELS TO JAX 6 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2,3545,0,0
2023091705,2023-09-17,4,0,18,KC,JAX,3,6,94,0,0,(:18) 15-P.MAHOMES KNEELS TO JAX 7 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2,3582,0,0
2023091705,2023-09-17,4,0,0,KC,JAX,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3600,0,0
