GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LAC,DAL
2023101600,2023-10-16,2,7,26,LAC,DAL,0,0,100,1,0,TIMEOUT AT 07:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1354,0,0
2023101600,2023-10-16,2,7,26,DAL,LAC,1,10,22,1,0,(7:26) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS PUSHED OB AT DAL 39 FOR 17 YARDS (26-A.SAMUEL).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1354,0,0
2023101600,2023-10-16,2,6,55,DAL,LAC,1,10,39,0,0,"(6:55) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 13-M.GALLUP TO DAL 47 FOR 8 YARDS (6-E.KENDRICKS, 26-A.SAMUEL).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1385,0,0
2023101600,2023-10-16,2,6,15,DAL,LAC,2,2,47,1,0,(6:15) (SHOTGUN) 20-T.POLLARD LEFT GUARD TO 50 FOR 3 YARDS (45-T.TUIPULOTU).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OWN,0,,0,,0,1425,0,0
2023101600,2023-10-16,2,5,38,DAL,LAC,1,10,100,0,0,"(5:38) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 40-H.LUEPKE (45-T.TUIPULOTU) [95-N.WILLIAMS]. PENALTY ON LAC-3-D.JAMES, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,0,OPP,1,LAC,1,ROUGHING THE PASSER,15,1462,0,0
2023101600,2023-10-16,2,5,33,DAL,LAC,1,10,65,0,0,(5:33) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP MIDDLE TO 13-M.GALLUP.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1467,0,0
2023101600,2023-10-16,2,5,27,DAL,LAC,2,10,65,0,0,(5:27) (SHOTGUN) 20-T.POLLARD RIGHT GUARD TO LAC 33 FOR 2 YARDS (6-E.KENDRICKS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,1473,0,0
2023101600,2023-10-16,2,4,43,DAL,LAC,3,8,67,1,0,(4:43) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO LAC 22 FOR 11 YARDS (43-M.DAVIS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1517,0,0
2023101600,2023-10-16,2,4,11,DAL,LAC,1,10,78,0,0,(4:11) 20-T.POLLARD RIGHT GUARD TO LAC 24 FOR -2 YARDS (9-K.MURRAY).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0,1549,0,0
2023101600,2023-10-16,2,3,37,DAL,LAC,2,12,76,0,0,(3:37) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD TO LAC 15 FOR 9 YARDS (43-M.DAVIS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1583,0,0
2023101600,2023-10-16,2,3,0,DAL,LAC,3,3,85,0,0,(3:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD PUSHED OB AT LAC 13 FOR 2 YARDS (9-K.MURRAY).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1620,0,0
2023101600,2023-10-16,2,2,29,DAL,LAC,4,1,87,0,0,"(2:29) 4-D.PRESCOTT UP THE MIDDLE TO LAC 13 FOR NO GAIN (20-D.MARLOWE, 52-K.MACK).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,1651,0,0
2023101600,2023-10-16,2,2,23,LAC,DAL,1,10,13,0,0,(2:23) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 30-A.EKELER (14-M.BELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1657,0,0
2023101600,2023-10-16,2,2,18,LAC,DAL,2,10,13,1,0,(2:18) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 5-J.PALMER TO LAC 39 FOR 26 YARDS (2-J.LEWIS).,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1662,0,0
2023101600,2023-10-16,2,2,0,LAC,DAL,1,10,39,0,0,(2:00) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT PUSHED OB AT LAC 39 FOR NO GAIN (33-D.CLARK).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1680,0,0
2023101600,2023-10-16,2,2,0,LAC,DAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023101600,2023-10-16,2,1,35,LAC,DAL,2,10,39,1,0,"(1:35) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 5-J.PALMER RAN OB AT 50 FOR 11 YARDS.",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1705,0,0
2023101600,2023-10-16,2,1,30,LAC,DAL,1,10,100,0,0,(1:30) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 13-K.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1710,0,0
2023101600,2023-10-16,2,1,25,LAC,DAL,2,10,100,0,0,"(1:25) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 30-A.EKELER. PENALTY ON LAC-79-T.PIPKINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,0,OPP,1,LAC,1,OFFENSIVE HOLDING,10,1715,0,0
2023101600,2023-10-16,2,1,22,LAC,DAL,2,20,40,0,0,(1:22) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 89-D.PARHAM PUSHED OB AT LAC 46 FOR 6 YARDS (21-S.GILMORE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1718,0,0
2023101600,2023-10-16,2,1,15,LAC,DAL,3,14,46,0,0,(1:15) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 1-Q.JOHNSTON (56-D.FOWLER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1725,0,0
2023101600,2023-10-16,2,1,9,LAC,DAL,4,14,46,0,0,"(1:09) 16-J.SCOTT PUNTS 40 YARDS TO DAL 14, CENTER-47-J.HARRIS. 9-K.TURPIN TO DAL 29 FOR 15 YARDS (47-J.HARRIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1731,0,0
2023101600,2023-10-16,2,0,59,DAL,LAC,1,10,29,0,0,(:59) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 13-M.GALLUP (43-M.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1741,0,0
2023101600,2023-10-16,2,0,55,DAL,LAC,2,10,29,1,0,(:55) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB RAN OB AT LAC 48 FOR 23 YARDS (20-D.MARLOWE).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1745,0,0
2023101600,2023-10-16,2,0,50,DAL,LAC,1,10,52,1,0,"(:50) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 13-M.GALLUP TO LAC 37 FOR 11 YARDS (43-M.DAVIS).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1750,0,0
2023101600,2023-10-16,2,0,28,DAL,LAC,1,10,63,0,0,"(:28) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT SCRAMBLES RIGHT END RAN OB AT LAC 35 FOR 2 YARDS (9-K.MURRAY). PENALTY ON DAL-73-TYL.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAC 37 - NO PLAY.",0,2023,2,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,37,OPP,1,DAL,1,OFFENSIVE HOLDING,10,1772,0,0
2023101600,2023-10-16,2,0,21,DAL,LAC,1,20,53,0,0,"(:21) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO LAC 32 FOR 15 YARDS (9-K.MURRAY, 3-D.JAMES). PENALTY ON LAC-3-D.JAMES, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT LAC 32.",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,47,OPP,1,LAC,0,UNNECESSARY ROUGHNESS,15,1779,0,0
2023101600,2023-10-16,2,0,14,DAL,LAC,1,10,83,0,0,(:14) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 20-T.POLLARD TO LAC 14 FOR 3 YARDS (9-K.MURRAY).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1786,0,0
2023101600,2023-10-16,2,0,3,DAL,LAC,0,0,100,1,0,TIMEOUT #2 BY DAL AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1797,0,0
2023101600,2023-10-16,2,0,3,DAL,LAC,2,7,86,0,0,"(:03) 17-B.AUBREY 32 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1797,0,0
2023101600,2023-10-16,3,15,0,LAC,DAL,1,10,25,0,0,"(15:00) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 5-J.PALMER PUSHED OB AT LAC 34 FOR 9 YARDS (26-D.BLAND). PENALTY ON LAC-79-T.PIPKINS, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT LAC 25 - NO PLAY.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,LAC,1,INELIGIBLE DOWNFIELD PASS,5,1800,0,0
2023101600,2023-10-16,2,0,0,LAC,DAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023101600,2023-10-16,3,15,0,LAC,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023101600,2023-10-16,3,14,29,LAC,DAL,1,15,20,0,0,(14:29) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 13-K.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1831,0,0
2023101600,2023-10-16,3,14,23,LAC,DAL,2,15,20,1,0,(14:23) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 5-J.PALMER TO LAC 37 FOR 17 YARDS (21-S.GILMORE).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1837,0,0
2023101600,2023-10-16,3,13,43,LAC,DAL,1,10,37,0,0,"(13:43) (NO HUDDLE, SHOTGUN) 30-A.EKELER LEFT TACKLE TO LAC 43 FOR 6 YARDS (33-D.CLARK, 11-M.PARSONS).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0,1877,0,0
2023101600,2023-10-16,3,13,13,LAC,DAL,2,4,43,0,0,"(13:13) (NO HUDDLE, SHOTGUN) 30-A.EKELER LEFT GUARD TO LAC 46 FOR 3 YARDS (97-O.ODIGHIZUWA; 33-D.CLARK).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,1907,0,0
2023101600,2023-10-16,3,12,52,LAC,DAL,3,1,46,1,0,"(12:52) (NO HUDDLE, SHOTGUN) 30-A.EKELER UP THE MIDDLE TO LAC 49 FOR 3 YARDS (97-O.ODIGHIZUWA, 1-J.KEARSE).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,1928,0,0
2023101600,2023-10-16,3,12,18,LAC,DAL,1,10,49,0,0,"(12:18) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 25-J.KELLEY PUSHED OB AT DAL 45 FOR 6 YARDS (33-D.CLARK). PENALTY ON LAC, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT LAC 49 - NO PLAY.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,49,OWN,1,LAC,1,ILLEGAL SHIFT,5,1962,0,0
2023101600,2023-10-16,3,11,54,LAC,DAL,1,15,44,0,0,(11:54) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 5-J.PALMER TO 50 FOR 6 YARDS (14-M.BELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1986,0,0
2023101600,2023-10-16,3,11,20,LAC,DAL,2,9,100,1,0,(11:20) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 89-D.PARHAM TO DAL 37 FOR 13 YARDS (28-M.HOOKER).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2020,0,0
2023101600,2023-10-16,3,11,0,LAC,DAL,1,10,63,0,0,"(11:00) (NO HUDDLE, SHOTGUN) 30-A.EKELER LEFT TACKLE TO DAL 35 FOR 2 YARDS (33-D.CLARK).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OPP,0,,0,,0,2040,0,0
2023101600,2023-10-16,3,10,17,LAC,DAL,2,8,65,1,0,(10:17) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN TO DAL 16 FOR 19 YARDS (6-D.WILSON) [11-M.PARSONS].,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2083,0,0
2023101600,2023-10-16,3,9,35,LAC,DAL,1,10,84,0,0,(9:35) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 30-A.EKELER (90-D.LAWRENCE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2125,0,0
2023101600,2023-10-16,3,9,30,LAC,DAL,2,10,84,0,0,(9:30) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 30-A.EKELER TO DAL 16 FOR NO GAIN (14-M.BELL) [1-J.KEARSE].,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2130,0,0
2023101600,2023-10-16,3,8,47,LAC,DAL,3,10,84,0,0,(8:47) (SHOTGUN) 10-J.HERBERT SCRAMBLES RIGHT END TO DAL 7 FOR 9 YARDS (1-J.KEARSE).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2173,0,0
2023101600,2023-10-16,3,7,47,LAC,DAL,4,1,93,0,0,(7:47) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 5-J.PALMER (26-D.BLAND).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2233,0,0
2023101600,2023-10-16,3,7,42,LAC,DAL,0,0,100,1,0,TIMEOUT AT 07:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2238,0,0
2023101600,2023-10-16,3,7,42,DAL,LAC,1,10,7,0,0,"(7:42) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 13-M.GALLUP. PENALTY ON DAL-70-Z.MARTIN, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,7,OWN,0,DAL,0,OFFENSIVE HOLDING,0,2238,0,0
2023101600,2023-10-16,3,7,35,DAL,LAC,2,10,7,0,0,(7:35) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 9 FOR 2 YARDS (51-S.JOSEPH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,7,OWN,0,,0,,0,2245,0,0
2023101600,2023-10-16,3,7,0,DAL,LAC,3,8,9,0,0,(7:00) (SHOTGUN) 4-D.PRESCOTT SACKED AT DAL 5 FOR -4 YARDS (56-M.FOX).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,2280,0,0
2023101600,2023-10-16,3,6,22,DAL,LAC,4,12,5,0,0,"(6:22) 5-B.ANGER PUNTS 56 YARDS TO LAC 39, CENTER-44-T.SIEG. 12-D.DAVIS TO DAL 49 FOR 12 YARDS (46-M.JEFFERSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,2318,0,0
2023101600,2023-10-16,3,6,10,LAC,DAL,0,0,100,1,0,TIMEOUT AT 06:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2330,0,0
2023101600,2023-10-16,3,6,10,LAC,DAL,1,10,51,0,0,(6:10) (SHOTGUN) 25-J.KELLEY UP THE MIDDLE TO DAL 47 FOR 2 YARDS (1-J.KEARSE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,2330,0,0
2023101600,2023-10-16,3,5,32,LAC,DAL,2,8,53,0,0,"(5:32) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 25-J.KELLEY RAN OB AT DAL 45 FOR 2 YARDS.",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2368,0,0
2023101600,2023-10-16,3,5,0,LAC,DAL,3,6,55,1,0,(5:00) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN PUSHED OB AT DAL 22 FOR 23 YARDS (21-S.GILMORE).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2400,0,0
2023101600,2023-10-16,3,5,0,LAC,DAL,0,0,100,1,0,TIMEOUT #1 BY DAL AT 05:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2400,0,0
2023101600,2023-10-16,3,4,30,LAC,DAL,1,10,78,0,0,"(4:30) (NO HUDDLE, SHOTGUN) 10-J.HERBERT SCRAMBLES LEFT END PUSHED OB AT DAL 21 FOR 1 YARD (26-D.BLAND).",0,2023,1,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2430,0,0
2023101600,2023-10-16,3,3,59,LAC,DAL,2,9,79,0,0,(3:59) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN PUSHED OB AT DAL 13 FOR 8 YARDS (26-D.BLAND).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2461,0,0
2023101600,2023-10-16,3,3,24,LAC,DAL,3,1,87,1,0,"(3:24) (SHOTGUN) 10-J.HERBERT UP THE MIDDLE TO DAL 9 FOR 4 YARDS (33-D.CLARK, 97-O.ODIGHIZUWA).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,2496,0,0
2023101600,2023-10-16,3,2,48,LAC,DAL,1,9,91,0,0,"(2:48) (SHOTGUN) DIRECT SNAP TO 30-A.EKELER.  30-A.EKELER LEFT END TO DAL 8 FOR 1 YARD (90-D.LAWRENCE, 14-M.BELL).",0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2532,0,0
2023101600,2023-10-16,3,2,2,LAC,DAL,2,8,92,0,0,(2:02) (SHOTGUN) 10-J.HERBERT SCRAMBLES UP THE MIDDLE TO DAL 6 FOR 2 YARDS (14-M.BELL).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2578,0,0
2023101600,2023-10-16,3,1,15,LAC,DAL,3,6,94,0,0,(1:15) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 89-D.PARHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2625,0,0
2023101600,2023-10-16,3,1,11,LAC,DAL,4,6,94,0,0,"(1:11) 11-C.DICKER 24 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2629,0,0
2023101600,2023-10-16,3,1,8,DAL,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2632,0,0
2023101600,2023-10-16,3,1,8,LAC,DAL,0,0,100,1,0,TIMEOUT AT 01:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2632,0,0
2023101600,2023-10-16,3,1,8,DAL,LAC,1,10,25,0,0,"(1:08) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 26 FOR 1 YARD (98-A.JOHNSON, 6-E.KENDRICKS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2632,0,0
2023101600,2023-10-16,3,0,34,DAL,LAC,2,9,26,0,0,"(:34) 20-T.POLLARD LEFT GUARD TO DAL 24 FOR -2 YARDS (98-A.JOHNSON, 9-K.MURRAY).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OWN,0,,0,,0,2666,0,0
2023101600,2023-10-16,3,0,0,DAL,LAC,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023101600,2023-10-16,4,15,0,DAL,LAC,3,11,24,1,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 20-T.POLLARD TO LAC 16 FOR 60 YARDS (26-A.SAMUEL).,0,2023,60,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2700,0,0
2023101600,2023-10-16,4,14,3,DAL,LAC,1,10,84,0,0,"(14:03) (SHOTGUN) 20-T.POLLARD RIGHT END PUSHED OB AT LAC 7 FOR 9 YARDS (36-J.TAYLOR). PENALTY ON DAL-88-C.LAMB, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAC 12.",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,16,OPP,1,DAL,0,OFFENSIVE HOLDING,10,2757,0,0
2023101600,2023-10-16,4,14,3,DAL,LAC,0,0,100,1,0,TIMEOUT #2 BY DAL AT 14:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2757,0,0
2023101600,2023-10-16,4,13,38,DAL,LAC,1,16,78,0,0,(13:38) (SHOTGUN) 23-R.DOWDLE RIGHT TACKLE TO LAC 18 FOR 4 YARDS (6-E.KENDRICKS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OPP,0,,0,,0,2782,0,0
