GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,NYJ
2023101511,2023-10-15,2,10,33,NYJ,PHI,1,10,55,0,0,(10:33) (SHOTGUN) 20-BRE.HALL LEFT END TO PHI 47 FOR -2 YARDS (94-J.SWEAT).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OPP,0,,0,,0,6,1167,0,0
2023101511,2023-10-15,2,9,56,NYJ,PHI,2,12,53,0,0,(9:56) (SHOTGUN) 2-Z.WILSON SACKED AT PHI 48 FOR -1 YARDS (7-H.REDDICK).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,6,1204,0,0
2023101511,2023-10-15,2,9,17,NYJ,PHI,3,13,52,0,0,(9:17) (SHOTGUN) 2-Z.WILSON SCRAMBLES UP THE MIDDLE TO PHI 40 FOR 8 YARDS (17-N.DEAN).,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,6,1243,0,0
2023101511,2023-10-15,2,8,32,NYJ,PHI,4,5,60,0,0,(8:32) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN RAN OB AT PHI 36 FOR 4 YARDS.,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,6,1288,0,0
2023101511,2023-10-15,2,8,25,PHI,NYJ,1,10,36,0,0,(8:25) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 11-A.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,6,1295,0,0
2023101511,2023-10-15,2,8,17,PHI,NYJ,2,10,36,1,0,(8:17) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT PUSHED OB AT PHI 47 FOR 11 YARDS (56-QU.WILLIAMS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,6,1303,0,0
2023101511,2023-10-15,2,7,43,PHI,NYJ,1,10,47,0,0,(7:43) 0-D.SWIFT LEFT TACKLE TO PHI 48 FOR 1 YARD (37-BRY.HALL; 22-T.ADAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,6,1337,0,0
2023101511,2023-10-15,2,7,3,PHI,NYJ,2,9,48,1,0,(7:03) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN PUSHED OB AT NYJ 3 FOR 49 YARDS (22-T.ADAMS).,0,2023,49,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,6,1377,0,0
2023101511,2023-10-15,2,6,18,PHI,NYJ,1,3,97,0,0,(6:18) (SHOTGUN) 0-D.SWIFT RIGHT END TO NYJ 9 FOR -6 YARDS (56-QU.WILLIAMS).,0,2023,-6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,3,OPP,0,,0,,0,6,1422,0,0
2023101511,2023-10-15,2,5,38,PHI,NYJ,2,9,91,1,0,"(5:38) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 0-D.SWIFT FOR 9 YARDS, TOUCHDOWN [91-J.FRANKLIN-MYERS].",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,6,1462,0,0
