GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,SF
2023101504,2023-10-15,4,12,17,CLE,SF,1,10,28,0,0,(12:17) 27-K.HUNT RIGHT GUARD TO CLE 27 FOR -1 YARDS (91-A.ARMSTEAD).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OWN,0,,0,,0,2863,0,0
2023101504,2023-10-15,4,11,41,CLE,SF,2,11,27,0,0,"(11:41) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT TO 85-D.NJOKU TO CLE 42 FOR 15 YARDS (54-F.WARNER). PENALTY ON CLE-71-J.WILLS, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT CLE 27 - NO PLAY.",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,27,OWN,1,CLE,1,INELIGIBLE DOWNFIELD PASS,5,2899,0,0
2023101504,2023-10-15,4,11,13,CLE,SF,2,16,22,1,0,(11:13) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT INTENDED FOR 2-A.COOPER INTERCEPTED BY 2-D.LENOIR (99-J.KINLAW) AT CLE 36. 2-D.LENOIR PUSHED OB AT CLE 8 FOR 28 YARDS (71-J.WILLS).,0,2023,28,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,22,OWN,0,,0,,0,2927,0,0
2023101504,2023-10-15,4,11,4,SF,CLE,1,8,92,1,0,"(11:04) 24-J.MASON LEFT TACKLE FOR 8 YARDS, TOUCHDOWN.",0,2023,8,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,8,OPP,0,,0,,0,2936,0,0
2023101504,2023-10-15,4,10,58,CLE,SF,0,0,100,1,0,TIMEOUT AT 10:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2942,0,0
2023101504,2023-10-15,4,10,58,CLE,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2942,0,0
2023101504,2023-10-15,4,10,58,SF,CLE,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2942,0,0
2023101504,2023-10-15,4,10,58,CLE,SF,1,10,25,0,0,(10:58) 10-P.WALKER PASS SHORT RIGHT TO 85-D.NJOKU TO CLE 32 FOR 7 YARDS (26-I.OLIVER).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2942,0,0
2023101504,2023-10-15,4,10,18,CLE,SF,2,3,32,1,0,(10:18) 27-K.HUNT RIGHT GUARD TO CLE 36 FOR 4 YARDS (98-J.HARGRAVE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,2982,0,0
2023101504,2023-10-15,4,9,35,CLE,SF,1,10,36,0,0,"(9:35) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  27-K.HUNT LEFT GUARD TO CLE 43 FOR 7 YARDS (54-F.WARNER, 45-D.FLANNIGAN-FOWLES). PENALTY ON SF-98-J.HARGRAVE, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT CLE 36 - NO PLAY.",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,36,OWN,1,SF,1,DEFENSIVE OFFSIDE,5,3025,0,0
2023101504,2023-10-15,4,9,13,CLE,SF,1,5,41,0,0,(9:13) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3047,0,0
2023101504,2023-10-15,4,9,8,CLE,SF,2,5,41,1,0,(9:08) 34-J.FORD LEFT TACKLE TO SF 46 FOR 13 YARDS (90-K.GIVENS).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,3052,0,0
2023101504,2023-10-15,4,8,25,CLE,SF,1,10,54,0,0,"(8:25) 34-J.FORD RIGHT TACKLE TO SF 47 FOR -1 YARDS (5-R.GREGORY, 48-O.BURKS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OPP,0,,0,,0,3095,0,0
2023101504,2023-10-15,4,7,42,CLE,SF,2,11,53,0,0,(7:42) 66-J.HUDSON REPORTED IN AS ELIGIBLE.  10-P.WALKER PASS INCOMPLETE SHORT LEFT TO 85-D.NJOKU [29-T.HUFANGA].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3138,0,0
2023101504,2023-10-15,4,7,35,CLE,SF,3,11,53,0,0,"(7:35) (SHOTGUN) 10-P.WALKER PASS SHORT RIGHT TO 34-J.FORD TO SF 40 FOR 7 YARDS (7-C.WARD, 29-T.HUFANGA) [5-R.GREGORY].",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3145,0,0
2023101504,2023-10-15,4,6,52,CLE,SF,4,4,60,1,0,(6:52) (SHOTGUN) 10-P.WALKER PASS SHORT RIGHT TO 18-DAV.BELL TO SF 34 FOR 6 YARDS (7-C.WARD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3188,0,0
2023101504,2023-10-15,4,6,10,CLE,SF,1,10,66,0,0,"(6:10) (SHOTGUN) 27-K.HUNT LEFT TACKLE TO SF 34 FOR NO GAIN (98-J.HARGRAVE, 54-F.WARNER).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,3230,0,0
2023101504,2023-10-15,4,5,30,CLE,SF,2,10,66,1,0,(5:30) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT TO 2-A.COOPER TO SF 21 FOR 13 YARDS (2-D.LENOIR). SF-2-D.LENOIR WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3270,0,0
2023101504,2023-10-15,4,4,55,CLE,SF,1,10,79,0,0,(4:55) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT LEFT TO 18-DAV.BELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3305,0,0
2023101504,2023-10-15,4,4,52,CLE,SF,2,10,79,0,0,(4:52) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT TO 34-J.FORD TO SF 21 FOR NO GAIN (90-K.GIVENS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3308,0,0
2023101504,2023-10-15,4,4,10,CLE,SF,3,10,79,0,0,(4:10) (SHOTGUN) 10-P.WALKER SACKED AT SF 32 FOR -11 YARDS (97-N.BOSA).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3350,0,0
2023101504,2023-10-15,4,3,26,CLE,SF,4,21,68,0,0,"(3:26) 7-D.HOPKINS 50 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3394,0,0
2023101504,2023-10-15,4,3,21,SF,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3399,0,0
2023101504,2023-10-15,4,3,21,SF,CLE,1,10,25,0,0,"(3:21) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT [6-J.OWUSU-KORAMOAH]. PENALTY ON SF-13-B.PURDY, INTENTIONAL GROUNDING, 11 YARDS, ENFORCED AT SF 25.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,SF,0,INTENTIONAL GROUNDING,11,3399,0,0
2023101504,2023-10-15,4,3,16,SF,CLE,2,21,14,0,0,(3:16) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK PUSHED OB AT SF 24 FOR 10 YARDS (23-M.EMERSON).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,3404,0,0
2023101504,2023-10-15,4,3,12,SF,CLE,3,11,24,0,0,(3:12) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT [54-O.OKORONKWO].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3408,0,0
2023101504,2023-10-15,4,3,5,SF,CLE,4,11,24,0,0,"(3:05) 18-M.WISHNOWSKY PUNTS 60 YARDS TO CLE 16, CENTER-46-T.PEPPER. 16-J.DARDEN TO CLE 26 FOR 10 YARDS (38-S.JEAN-CHARLES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3415,0,0
2023101504,2023-10-15,4,2,56,CLE,SF,1,10,26,0,0,(2:56) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT MIDDLE TO 8-E.MOORE [98-J.HARGRAVE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3424,0,0
2023101504,2023-10-15,4,2,51,CLE,SF,2,10,26,0,0,(2:51) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE DEEP RIGHT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3429,0,0
2023101504,2023-10-15,4,2,45,CLE,SF,3,10,26,0,0,"(2:45) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT LEFT TO 8-E.MOORE. PENALTY ON SF-31-T.GIPSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT CLE 26 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,26,OWN,1,SF,1,UNNECESSARY ROUGHNESS,15,3435,0,0
2023101504,2023-10-15,4,2,41,CLE,SF,1,10,41,1,0,(2:41) (SHOTGUN) 34-J.FORD LEFT END PUSHED OB AT SF 45 FOR 14 YARDS (29-T.HUFANGA).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OWN,0,,0,,0,3439,0,0
2023101504,2023-10-15,4,2,35,CLE,SF,1,10,55,0,0,"(2:35) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT TO 2-A.COOPER (7-C.WARD). PENALTY ON SF-7-C.WARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT SF 45 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,45,OPP,1,SF,1,DEFENSIVE HOLDING,5,3445,0,0
2023101504,2023-10-15,4,2,29,CLE,SF,1,10,60,0,0,(2:29) 34-J.FORD LEFT END PUSHED OB AT SF 36 FOR 4 YARDS (29-T.HUFANGA).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,3451,0,0
2023101504,2023-10-15,4,2,22,CLE,SF,2,6,64,1,0,(2:22) (SHOTGUN) 34-J.FORD RIGHT GUARD TO SF 14 FOR 22 YARDS (31-T.GIPSON).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,3458,0,0
2023101504,2023-10-15,4,2,0,CLE,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023101504,2023-10-15,4,2,0,CLE,SF,1,10,86,0,0,(2:00) 27-K.HUNT LEFT TACKLE TO SF 13 FOR 1 YARD (97-N.BOSA).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,3480,0,0
2023101504,2023-10-15,4,1,55,CLE,SF,2,9,87,0,0,(1:55) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT TO 2-A.COOPER.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3485,0,0
2023101504,2023-10-15,4,1,55,CLE,SF,0,0,100,1,0,TIMEOUT #1 BY SF AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3485,0,0
2023101504,2023-10-15,4,1,49,CLE,SF,3,9,87,0,0,(1:49) 27-K.HUNT LEFT GUARD TO SF 11 FOR 2 YARDS (2-D.LENOIR).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OPP,0,,0,,0,3491,0,0
2023101504,2023-10-15,4,1,43,CLE,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 01:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3497,0,0
2023101504,2023-10-15,4,1,43,CLE,SF,4,7,89,0,0,"(1:43) 7-D.HOPKINS 29 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3497,0,0
2023101504,2023-10-15,4,1,40,SF,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3500,0,0
2023101504,2023-10-15,4,1,40,SF,CLE,1,10,25,0,0,(1:40) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 15-J.JENNINGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3500,0,0
2023101504,2023-10-15,4,1,36,SF,CLE,2,10,25,0,0,(1:36) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP RIGHT TO 11-B.AIYUK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3504,0,0
2023101504,2023-10-15,4,1,31,SF,CLE,3,10,25,0,0,"(1:31) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 15-J.JENNINGS. PENALTY ON CLE-23-M.EMERSON, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,CLE,1,DEFENSIVE PASS INTERFERENCE,7,3509,0,0
2023101504,2023-10-15,4,1,27,SF,CLE,1,10,32,1,0,(1:27) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK TO CLE 43 FOR 25 YARDS (26-R.MCLEOD).,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3513,0,0
2023101504,2023-10-15,4,1,4,SF,CLE,1,10,57,0,0,"(1:04) (NO HUDDLE, SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 15-J.JENNINGS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3536,0,0
2023101504,2023-10-15,4,1,0,SF,CLE,2,10,57,0,0,(1:00) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 11-B.AIYUK TO CLE 35 FOR 8 YARDS (21-D.WARD; 1-J.THORNHILL). CLE-1-J.THORNHILL WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3540,0,0
2023101504,2023-10-15,4,0,49,SF,CLE,3,2,65,1,0,(:49) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 15-J.JENNINGS PUSHED OB AT CLE 26 FOR 9 YARDS (0-G.NEWSOME) [95-M.GARRETT].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3551,0,0
2023101504,2023-10-15,4,0,49,SF,CLE,0,0,100,1,0,TIMEOUT #2 BY CLE AT 00:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3551,0,0
2023101504,2023-10-15,4,0,45,SF,CLE,1,10,74,0,0,(:45) 24-J.MASON RIGHT GUARD TO CLE 23 FOR 3 YARDS (26-R.MCLEOD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OPP,0,,0,,0,3555,0,0
2023101504,2023-10-15,4,0,10,SF,CLE,2,7,77,0,0,(:10) (NO HUDDLE) 13-B.PURDY SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,3590,0,0
2023101504,2023-10-15,4,0,9,SF,CLE,3,7,77,0,0,"(:09) 4-J.MOODY 41 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY. PENALTY ON CLE, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED AT CLE 31.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OPP,1,CLE,0,UNSPORTSMANLIKE CONDUCT,15,3591,0,0
2023101504,2023-10-15,4,0,9,SF,CLE,0,0,100,1,0,TIMEOUT #3 BY CLE AT 00:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3591,0,0
2023101504,2023-10-15,4,0,6,CLE,SF,1,10,16,0,0,(:06) 10-P.WALKER KNEELS TO CLE 15 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,3594,0,0
2023101504,2023-10-15,4,0,0,CLE,SF,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
