GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,ARI
2023101510,2023-10-15,2,7,9,LA,ARI,0,0,100,1,0,TIMEOUT AT 07:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1371,0,0
2023101510,2023-10-15,2,7,9,LA,ARI,1,10,59,0,0,(7:09) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO LAR 40 FOR -1 YARDS (10-J.WOODS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OPP,0,,0,,0,6,1371,0,0
2023101510,2023-10-15,2,6,46,LA,ARI,2,11,60,0,0,"(6:46) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 89-T.HIGBEE TO LAR 49 FOR 9 YARDS (10-J.WOODS).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,6,1394,0,0
2023101510,2023-10-15,2,6,12,LA,ARI,3,2,51,0,0,"(6:12) 23-K.WILLIAMS UP THE MIDDLE TO ARI 46 FOR 5 YARDS (10-J.WOODS, 45-D.GARDECK). PENALTY ON LAR-77-A.JACKSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 49 - NO PLAY.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,49,OPP,1,LAR,1,OFFENSIVE HOLDING,10,6,1428,0,0
2023101510,2023-10-15,2,5,49,LA,ARI,3,12,61,0,0,(5:49) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 30 FOR -9 YARDS (52-V.DIMUKEJE).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,6,1451,0,0
2023101510,2023-10-15,2,5,12,LA,ARI,4,21,70,0,0,"(5:12) 42-E.EVANS PUNTS 42 YARDS TO ARI 28, CENTER-47-A.WARD, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,6,1488,0,0
2023101510,2023-10-15,2,5,5,ARI,LA,1,10,28,0,0,(5:05) 30-K.INGRAM RIGHT TACKLE TO ARI 29 FOR 1 YARD (0-B.YOUNG).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,6,1495,0,0
2023101510,2023-10-15,2,5,5,LA,ARI,0,0,100,1,0,TIMEOUT AT 05:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1495,0,0
2023101510,2023-10-15,2,4,31,ARI,LA,2,9,29,0,0,"(4:31) (SHOTGUN) 4-R.MOORE RIGHT END RAN OB AT ARI 25 FOR -4 YARDS (99-A.DONALD). PENALTY ON ARI-70-P.JOHNSON, OFFENSIVE HOLDING, DECLINED.",0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,29,OWN,0,ARI,0,OFFENSIVE HOLDING,0,6,1529,0,0
2023101510,2023-10-15,2,4,12,ARI,LA,3,13,25,1,0,(4:12) (SHOTGUN) 9-J.DOBBS SCRAMBLES LEFT END TO ARI 45 FOR 20 YARDS (53-E.JONES).,0,2023,20,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,1548,0,0
2023101510,2023-10-15,2,3,29,ARI,LA,1,10,45,0,0,(3:29) 30-K.INGRAM LEFT TACKLE TO ARI 47 FOR 2 YARDS (0-B.YOUNG; 91-K.TURNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OWN,0,,0,,0,6,1591,0,0
2023101510,2023-10-15,2,2,49,ARI,LA,2,8,47,1,0,(2:49) 9-J.DOBBS PASS SHORT RIGHT TO 30-K.INGRAM TO LAR 44 FOR 9 YARDS (97-M.HOECHT).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,6,1631,0,0
2023101510,2023-10-15,2,2,10,ARI,LA,1,10,56,0,0,(2:10) 30-K.INGRAM RIGHT TACKLE TO LAR 41 FOR 3 YARDS (93-M.COPELAND).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,6,1670,0,0
2023101510,2023-10-15,2,2,0,ARI,LA,2,7,59,0,0,"(2:00) (SHOTGUN) 9-J.DOBBS SACKED AT LAR 49 FOR -8 YARDS (99-A.DONALD). PENALTY ON LAR-97-M.HOECHT, FACE MASK, 15 YARDS, ENFORCED AT LAR 41 - NO PLAY.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,41,OPP,1,LAR,1,FACE MASK,15,6,1680,0,0
2023101510,2023-10-15,2,2,0,ARI,LA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1680,0,0
2023101510,2023-10-15,2,1,51,ARI,LA,1,10,74,1,0,(1:51) (SHOTGUN) 30-K.INGRAM RIGHT TACKLE TO LAR 15 FOR 11 YARDS (0-B.YOUNG).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OPP,0,,0,,0,6,1689,0,0
2023101510,2023-10-15,2,1,43,ARI,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 01:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1697,0,0
2023101510,2023-10-15,2,1,43,ARI,LA,1,10,85,0,0,(1:43) (SHOTGUN) 4-R.MOORE RIGHT END PUSHED OB AT LAR 16 FOR -1 YARDS (44-A.WITHERSPOON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OPP,0,,0,,0,6,1697,0,0
2023101510,2023-10-15,2,1,38,ARI,LA,2,11,84,0,0,(1:38) (SHOTGUN) 30-K.INGRAM UP THE MIDDLE TO LAR 8 FOR 8 YARDS (4-J.FULLER; 14-C.DURANT).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,6,1702,0,0
2023101510,2023-10-15,2,1,31,ARI,LA,3,3,92,0,0,(1:31) (SHOTGUN) 30-K.INGRAM UP THE MIDDLE TO LAR 9 FOR -1 YARDS (92-J.WILLIAMS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,6,1709,0,0
2023101510,2023-10-15,2,1,31,ARI,LA,0,0,100,1,0,TIMEOUT #3 BY LAR AT 01:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1709,0,0
2023101510,2023-10-15,2,0,46,ARI,LA,4,4,91,0,0,"(:46) 5-M.PRATER 27 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,6,1754,0,0
2023101510,2023-10-15,2,0,46,ARI,LA,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1754,0,0
2023101510,2023-10-15,2,0,43,LA,ARI,1,10,75,1,0,(:43) (SHOTGUN) 9-M.STAFFORD PASS DEEP RIGHT TO 10-C.KUPP TO ARI 26 FOR 49 YARDS (13-K.CLARK).,0,2023,49,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,6,1757,0,0
2023101510,2023-10-15,2,0,43,LA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1757,0,0
2023101510,2023-10-15,2,0,43,LA,ARI,0,0,100,1,0,TIMEOUT AT 00:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1757,0,0
2023101510,2023-10-15,2,0,25,LA,ARI,1,10,74,0,0,(:25) (NO HUDDLE) 9-M.STAFFORD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,6,1775,0,0
2023101510,2023-10-15,2,0,24,LA,ARI,2,10,74,0,0,(:24) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 89-T.HIGBEE TO ARI 17 FOR 9 YARDS (7-K.WHITE).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,6,1776,0,0
2023101510,2023-10-15,2,0,9,LA,ARI,3,1,83,0,0,(:09) (NO HUDDLE) 9-M.STAFFORD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,6,1791,0,0
2023101510,2023-10-15,2,0,8,LA,ARI,4,1,83,0,0,"(:08) 8-B.MAHER 35 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,6,1792,0,0
2023101510,2023-10-15,2,0,4,ARI,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1796,0,0
2023101510,2023-10-15,2,0,4,ARI,LA,1,10,25,0,0,(:04) 9-J.DOBBS KNEELS TO ARI 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,1796,0,0
2023101510,2023-10-15,3,15,0,LA,ARI,1,10,75,1,0,"(15:00) (SHOTGUN) 23-K.WILLIAMS LEFT GUARD TO LAR 42 FOR 17 YARDS (22-K.WALLACE, 36-A.CHACHERE).",0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,6,1800,0,0
2023101510,2023-10-15,3,15,0,LA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1800,0,0
2023101510,2023-10-15,2,0,0,ARI,LA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1800,0,0
2023101510,2023-10-15,3,14,23,LA,ARI,1,10,58,0,0,(14:23) (SHOTGUN) 23-K.WILLIAMS LEFT GUARD TO LAR 48 FOR 6 YARDS (10-J.WOODS; 7-K.WHITE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,6,1837,0,0
2023101510,2023-10-15,3,13,48,LA,ARI,2,4,52,1,0,(13:48) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO ARI 38 FOR 14 YARDS (36-A.CHACHERE).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,48,OPP,0,,0,,0,6,1872,0,0
2023101510,2023-10-15,3,13,8,LA,ARI,1,10,62,1,0,(13:08) 23-K.WILLIAMS RIGHT END TO ARI 28 FOR 10 YARDS (93-J.LEDBETTER).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,6,1912,0,0
2023101510,2023-10-15,3,12,28,LA,ARI,1,10,72,0,0,(12:28) 20-R.RIVERS LEFT END TO ARI 22 FOR 6 YARDS (25-Z.COLLINS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,6,1952,0,0
2023101510,2023-10-15,3,11,46,LA,ARI,2,4,78,0,0,(11:46) 20-R.RIVERS UP THE MIDDLE TO ARI 20 FOR 2 YARDS (7-K.WHITE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,6,1994,0,0
2023101510,2023-10-15,3,11,2,LA,ARI,3,2,80,1,0,(11:02) 23-K.WILLIAMS UP THE MIDDLE TO ARI 14 FOR 6 YARDS (45-D.GARDECK).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,6,2038,0,0
2023101510,2023-10-15,3,10,25,LA,ARI,1,10,86,0,0,"(10:25) 23-K.WILLIAMS LEFT END TO ARI 15 FOR -1 YARDS (45-D.GARDECK, 33-A.HAMILTON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,6,2075,0,0
2023101510,2023-10-15,3,9,39,LA,ARI,2,11,85,0,0,(9:39) (SHOTGUN) 9-M.STAFFORD SCRAMBLES UP THE MIDDLE TO ARI 13 FOR 2 YARDS (7-K.WHITE).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,2121,0,0
2023101510,2023-10-15,3,9,1,LA,ARI,3,9,87,1,0,"(9:01) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP FOR 13 YARDS, TOUCHDOWN.",0,2023,13,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,6,2159,0,0
2023101510,2023-10-15,3,8,57,LA,ARI,0,0,100,1,0,TIMEOUT AT 08:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2163,0,0
2023101510,2023-10-15,3,8,57,ARI,LA,1,10,25,0,0,(8:57) 4-R.MOORE RIGHT END PUSHED OB AT ARI 26 FOR 1 YARD (53-E.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,6,2163,0,0
2023101510,2023-10-15,3,8,57,LA,ARI,0,0,85,1,0,"8-B.MAHER EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,2163,0,0
2023101510,2023-10-15,3,8,57,ARI,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,2163,0,0
2023101510,2023-10-15,3,8,21,ARI,LA,2,9,26,0,0,(8:21) (SHOTGUN) 29-D.WILLIAMS LEFT TACKLE TO ARI 33 FOR 7 YARDS (0-B.YOUNG; 53-E.JONES).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,6,2199,0,0
2023101510,2023-10-15,3,7,34,ARI,LA,3,2,33,0,0,"(7:34) (SHOTGUN) PENALTY ON ARI-74-D.HUMPHRIES, FALSE START, 5 YARDS, ENFORCED AT ARI 33 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,1,ARI,1,FALSE START,5,6,2246,0,0
2023101510,2023-10-15,3,7,30,ARI,LA,3,7,28,0,0,(7:30) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 4-R.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,6,2250,0,0
2023101510,2023-10-15,3,7,25,ARI,LA,4,7,28,0,0,"(7:25) 12-B.GILLIKIN PUNTS 48 YARDS TO LAR 24, CENTER-46-A.BREWER. 81-A.TRAMMELL TO LAR 32 FOR 8 YARDS (47-E.TURNER). PENALTY ON LAR-26-D.SHELLEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 24.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,LAR,0,OFFENSIVE HOLDING,10,6,2255,0,0
2023101510,2023-10-15,3,7,15,LA,ARI,1,10,86,0,0,(7:15) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO LAR 23 FOR 9 YARDS (20-MA.WILSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,6,2265,0,0
2023101510,2023-10-15,3,7,15,LA,ARI,0,0,100,1,0,TIMEOUT AT 07:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2265,0,0
2023101510,2023-10-15,3,6,40,LA,ARI,2,1,77,1,0,(6:40) 23-K.WILLIAMS LEFT END TO LAR 28 FOR 5 YARDS (20-MA.WILSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OPP,0,,0,,0,6,2300,0,0
2023101510,2023-10-15,3,5,59,LA,ARI,1,10,72,1,0,(5:59) 9-M.STAFFORD PASS DEEP RIGHT TO 5-T.ATWELL PUSHED OB AT ARI 42 FOR 30 YARDS (33-A.HAMILTON).,0,2023,30,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,6,2341,0,0
2023101510,2023-10-15,3,5,18,LA,ARI,1,10,58,1,0,"(5:18) 23-K.WILLIAMS RIGHT END TO ARI 11 FOR 31 YARDS (36-A.CHACHERE, 55-D.STILLS).",0,2023,31,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OPP,0,,0,,0,6,2382,0,0
2023101510,2023-10-15,3,4,34,LA,ARI,1,10,89,0,0,(4:34) 23-K.WILLIAMS UP THE MIDDLE TO ARI 3 FOR 8 YARDS (22-K.WALLACE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,6,2426,0,0
2023101510,2023-10-15,3,3,58,LA,ARI,2,2,97,0,0,"(3:58) 23-K.WILLIAMS UP THE MIDDLE TO ARI 2 FOR 1 YARD (98-R.LOPEZ, 33-A.HAMILTON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,6,2462,0,0
2023101510,2023-10-15,3,3,15,LA,ARI,3,1,98,0,0,"(3:15) (SHOTGUN) PENALTY ON LAR-23-K.WILLIAMS, FALSE START, 4 YARDS, ENFORCED AT ARI 2 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,2,OPP,1,LAR,1,FALSE START,4,6,2505,0,0
2023101510,2023-10-15,3,2,51,LA,ARI,3,5,94,0,0,(2:51) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 89-T.HIGBEE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,6,2529,0,0
2023101510,2023-10-15,3,2,47,LA,ARI,4,5,94,0,0,"(2:47) 8-B.MAHER 25 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,6,2533,0,0
2023101510,2023-10-15,3,2,44,LA,ARI,0,0,100,1,0,TIMEOUT AT 02:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2536,0,0
2023101510,2023-10-15,3,2,44,ARI,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,2536,0,0
2023101510,2023-10-15,3,2,44,ARI,LA,1,10,25,1,0,(2:44) 9-J.DOBBS PASS SHORT RIGHT TO 85-T.MCBRIDE TO ARI 38 FOR 13 YARDS (53-E.JONES).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,2536,0,0
2023101510,2023-10-15,3,2,4,ARI,LA,1,10,38,0,0,(2:04) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 85-T.MCBRIDE TO ARI 44 FOR 6 YARDS (4-J.FULLER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,6,2576,0,0
2023101510,2023-10-15,3,1,24,ARI,LA,2,4,44,1,0,(1:24) (SHOTGUN) 31-E.DEMERCADO LEFT GUARD TO 50 FOR 6 YARDS (53-E.JONES).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0,6,2616,0,0
2023101510,2023-10-15,3,0,46,ARI,LA,1,10,100,0,0,"(:46) (SHOTGUN) 9-J.DOBBS LEFT END PUSHED OB AT LAR 49 FOR 1 YARD (1-D.KENDRICK). PENALTY ON LAR-1-D.KENDRICK, FACE MASK, 15 YARDS, ENFORCED AT LAR 49.",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,0,OPP,1,LAR,0,FACE MASK,15,6,2654,0,0
2023101510,2023-10-15,3,0,26,ARI,LA,1,10,66,1,0,(:26) (SHOTGUN) 9-J.DOBBS PASS DEEP MIDDLE TO 2-M.BROWN TO LAR 12 FOR 22 YARDS (1-D.KENDRICK).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,6,2674,0,0
2023101510,2023-10-15,4,15,0,ARI,LA,1,10,88,0,0,(15:00) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT INTENDED FOR 86-Z.ERTZ INTERCEPTED BY 56-C.ROZEBOOM AT LAR 12. 56-C.ROZEBOOM TO LAR 12 FOR NO GAIN (86-Z.ERTZ).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,12,OPP,0,,0,,0,6,2700,0,0
2023101510,2023-10-15,3,0,0,ARI,LA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2700,0,0
2023101510,2023-10-15,4,14,54,LA,ARI,1,10,88,0,0,(14:54) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO LAR 19 FOR 7 YARDS (10-J.WOODS; 97-C.THOMAS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,6,2706,0,0
2023101510,2023-10-15,4,14,17,LA,ARI,2,3,81,0,0,"(14:17) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO LAR 19 FOR NO GAIN (98-R.LOPEZ, 55-D.STILLS).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,19,OPP,0,,0,,0,6,2743,0,0
2023101510,2023-10-15,4,13,35,LA,ARI,3,3,81,1,0,(13:35) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 25 FOR 6 YARDS (10-J.WOODS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,6,2785,0,0
2023101510,2023-10-15,4,12,52,LA,ARI,1,10,75,0,0,(12:52) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 18 FOR -7 YARDS (92-K.STRONG).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,6,2828,0,0
2023101510,2023-10-15,4,12,19,LA,ARI,2,17,82,0,0,(12:19) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP TO LAR 26 FOR 8 YARDS (20-MA.WILSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,6,2861,0,0
2023101510,2023-10-15,4,11,55,LA,ARI,3,9,74,1,0,"(11:55) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 10-C.KUPP RAN OB AT LAR 47 FOR 21 YARDS. ARI-33-A.HAMILTON WAS INJURED DURING THE PLAY.",0,2023,21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,6,2885,0,0
2023101510,2023-10-15,4,11,50,LA,ARI,0,0,100,1,0,TIMEOUT AT 11:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2890,0,0
2023101510,2023-10-15,4,11,39,LA,ARI,1,10,53,0,0,(11:39) 23-K.WILLIAMS RIGHT GUARD TO ARI 49 FOR 4 YARDS (7-K.WHITE; 18-B.OJULARI).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OPP,0,,0,,0,6,2901,0,0
