GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,GB
2023102902,2023-10-29,1,1,34,GB,MIN,0,0,65,1,0,1-G.JOSEPH KICKS 62 YARDS FROM MIN 35 TO GB 3. 25-K.NIXON TO GB 28 FOR 25 YARDS (20-J.WARD).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,806,0,0
2023102902,2023-10-29,1,1,34,GB,MIN,0,0,100,1,0,TIMEOUT AT 01:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,806,0,0
2023102902,2023-10-29,1,1,34,MIN,GB,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,806,0,0
2023102902,2023-10-29,1,1,29,GB,MIN,1,10,28,0,0,(1:29) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS RAN OB AT GB 33 FOR 5 YARDS (21-A.EVANS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,8,811,0,0
2023102902,2023-10-29,1,1,13,GB,MIN,2,5,33,0,0,"(1:13) (NO HUDDLE, SHOTGUN) 10-J.LOVE SACKED AT GB 21 FOR -12 YARDS (98-D.WONNUM).",0,2023,-12,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,8,827,0,0
2023102902,2023-10-29,1,0,26,GB,MIN,3,17,21,0,0,"(:26) (SHOTGUN) PENALTY ON GB, DELAY OF GAME, 5 YARDS, ENFORCED AT GB 21 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,GB,1,DELAY OF GAME,5,8,874,0,0
2023102902,2023-10-29,1,0,5,GB,MIN,3,22,16,0,0,(:05) (SHOTGUN) 10-J.LOVE SCRAMBLES LEFT END TO GB 25 FOR 9 YARDS (25-TH.JACKSON).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,8,895,0,0
2023102902,2023-10-29,2,15,0,GB,MIN,4,13,25,0,0,"(15:00) 19-D.WHELAN PUNTS 55 YARDS TO MIN 20, CENTER-42-M.ORZECH, FAIR CATCH BY 4-B.POWELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,900,0,0
2023102902,2023-10-29,1,0,0,GB,MIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,900,0,0
2023102902,2023-10-29,2,14,53,MIN,GB,1,10,20,0,0,"(14:53) 8-K.COUSINS PASS SHORT MIDDLE TO 2-A.MATTISON TO MIN 26 FOR 6 YARDS (95-D.WYATT; 7-Q.WALKER). PENALTY ON GB-29-R.DOUGLAS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT MIN 20 - NO PLAY.",0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,20,OWN,1,GB,1,ILLEGAL USE OF HANDS,5,8,907,0,0
2023102902,2023-10-29,2,14,37,MIN,GB,1,10,25,0,0,(14:37) 2-A.MATTISON UP THE MIDDLE TO MIN 27 FOR 2 YARDS (95-D.WYATT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,8,923,0,0
2023102902,2023-10-29,2,14,0,MIN,GB,2,8,27,0,0,(14:00) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT MIDDLE TO 4-B.POWELL (90-L.VAN NESS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,8,960,0,0
2023102902,2023-10-29,2,13,56,MIN,GB,3,8,27,1,0,"(13:56) (SHOTGUN) 8-K.COUSINS PASS DEEP MIDDLE TO 17-K.OSBORN TO MIN 48 FOR 21 YARDS (20-R.FORD, 59-D.CAMPBELL).",0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,8,964,0,0
2023102902,2023-10-29,2,13,17,MIN,GB,1,10,48,1,0,(13:17) (NO HUDDLE) 8-K.COUSINS PASS SHORT LEFT TO 3-J.ADDISON TO GB 32 FOR 20 YARDS (34-J.OWENS).,0,2023,20,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,8,1003,0,0
2023102902,2023-10-29,2,12,31,MIN,GB,1,10,68,1,0,(12:31) 8-K.COUSINS PASS DEEP LEFT TO 87-T.HOCKENSON PUSHED OB AT GB 14 FOR 18 YARDS (29-R.DOUGLAS).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,8,1049,0,0
2023102902,2023-10-29,2,11,48,MIN,GB,0,0,100,1,0,TIMEOUT #1 BY MIN AT 11:48.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1092,0,0
2023102902,2023-10-29,2,11,48,MIN,GB,1,10,86,0,0,(11:48) (SHOTGUN) 3-J.ADDISON LEFT END TO GB 12 FOR 2 YARDS (20-R.FORD).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,8,1092,0,0
2023102902,2023-10-29,2,11,7,MIN,GB,2,8,88,0,0,(11:07) 8-K.COUSINS PASS INCOMPLETE SHORT MIDDLE TO 3-J.ADDISON (25-K.NIXON) [91-P.SMITH].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,8,1133,0,0
