GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SF,CIN
2023102912,2023-10-29,4,7,34,CIN,SF,2,7,25,1,0,(7:34) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 16-T.IRWIN TO CIN 46 FOR 21 YARDS (29-T.HUFANGA).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,3146,0,0
2023102912,2023-10-29,4,6,47,CIN,SF,1,10,46,0,0,(6:47) 1-J.CHASE LEFT END TO CIN 46 FOR NO GAIN (26-I.OLIVER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OWN,0,,0,,0,8,3193,0,0
2023102912,2023-10-29,4,6,4,CIN,SF,2,10,46,1,0,(6:04) (SHOTGUN) 9-J.BURROW PASS DEEP LEFT TO 1-J.CHASE RAN OB AT SF 34 FOR 20 YARDS [99-J.KINLAW].,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,8,3236,0,0
2023102912,2023-10-29,4,5,25,CIN,SF,1,10,66,0,0,"(5:25) 28-J.MIXON LEFT TACKLE TO SF 30 FOR 4 YARDS (7-C.WARD, 54-F.WARNER).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,8,3275,0,0
2023102912,2023-10-29,4,4,40,CIN,SF,2,6,70,1,0,"(4:40) (SHOTGUN) 9-J.BURROW SCRAMBLES RIGHT GUARD TO SF 20 FOR 10 YARDS (57-D.GREENLAW, 2-D.LENOIR).",0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,8,3320,0,0
2023102912,2023-10-29,4,4,32,CIN,SF,0,0,100,1,0,TIMEOUT #1 BY SF AT 04:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3328,0,0
2023102912,2023-10-29,4,4,32,CIN,SF,1,10,80,0,0,(4:32) (SHOTGUN) 28-J.MIXON LEFT END TO SF 11 FOR 9 YARDS (2-D.LENOIR).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,8,3328,0,0
2023102912,2023-10-29,4,3,49,CIN,SF,2,1,89,1,0,(3:49) 61-C.FORD REPORTED IN AS ELIGIBLE.  9-J.BURROW UP THE MIDDLE TO SF 8 FOR 3 YARDS (48-O.BURKS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,8,3371,0,0
2023102912,2023-10-29,4,3,43,CIN,SF,1,8,92,0,0,(3:43) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO SF 5 FOR 3 YARDS (94-C.FERRELL; 26-I.OLIVER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,8,OPP,0,,0,,0,8,3377,0,0
2023102912,2023-10-29,4,3,43,CIN,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 03:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3377,0,0
2023102912,2023-10-29,4,2,59,CIN,SF,2,5,95,1,0,"(2:59) (SHOTGUN) 28-J.MIXON LEFT END FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,5,OPP,0,,0,,0,8,3421,0,0
2023102912,2023-10-29,4,2,54,SF,CIN,1,10,25,1,0,"(2:54) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 85-G.KITTLE TO SF 39 FOR 14 YARDS (29-C.TAYLOR-BRITT, 57-G.PRATT).",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,3426,0,0
2023102912,2023-10-29,4,2,54,SF,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,3426,0,0
2023102912,2023-10-29,4,2,54,CIN,SF,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,3426,0,0
2023102912,2023-10-29,4,2,37,SF,CIN,1,10,39,0,0,"(2:37) (NO HUDDLE, SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 85-G.KITTLE TO SF 47 FOR 8 YARDS (55-L.WILSON).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,8,3443,0,0
2023102912,2023-10-29,4,2,21,SF,CIN,2,2,47,1,0,"(2:21) (NO HUDDLE, SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 85-G.KITTLE TO CIN 35 FOR 18 YARDS (55-L.WILSON).",0,2023,18,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,8,3459,0,0
2023102912,2023-10-29,4,2,5,SF,CIN,1,10,65,0,0,"(2:05) (NO HUDDLE, SHOTGUN) 13-B.PURDY SACKED AT CIN 41 FOR -6 YARDS (94-S.HUBBARD).",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,3475,0,0
2023102912,2023-10-29,4,2,0,SF,CIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3480,0,0
2023102912,2023-10-29,4,1,59,SF,CIN,2,16,59,0,0,"(1:59) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE INTERCEPTED BY 23-D.HILL AT CIN 32. 23-D.HILL TO CIN 45 FOR 13 YARDS (74-S.BURFORD). PENALTY ON CIN-98-D.READER, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT CIN 41 - NO PLAY.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,1,0,0,,41,OPP,1,CIN,1,ROUGHING THE PASSER,15,8,3481,0,0
2023102912,2023-10-29,4,1,53,SF,CIN,1,10,74,0,0,"(1:53) (SHOTGUN) 13-B.PURDY SACKED AT CIN 36 FOR -10 YARDS (91-T.HENDRICKSON). FUMBLES (91-T.HENDRICKSON) [91-T.HENDRICKSON], RECOVERED BY CIN-92-B.HILL AT CIN 38.",0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,26,OPP,0,,0,,0,8,3487,0,0
2023102912,2023-10-29,4,1,45,CIN,SF,1,10,38,0,0,(1:45) 28-J.MIXON LEFT TACKLE TO CIN 36 FOR -2 YARDS (54-F.WARNER).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,8,3495,0,0
2023102912,2023-10-29,4,1,42,CIN,SF,2,12,36,0,0,"(1:42) 32-T.WILLIAMS UP THE MIDDLE TO CIN 35 FOR -1 YARDS (31-T.GIPSON, 54-F.WARNER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,8,3498,0,0
2023102912,2023-10-29,4,1,42,CIN,SF,0,0,100,1,0,TIMEOUT #3 BY SF AT 01:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3498,0,0
2023102912,2023-10-29,4,0,59,CIN,SF,0,0,100,1,0,TIMEOUT #1 BY CIN AT 00:59.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3541,0,0
2023102912,2023-10-29,4,0,59,CIN,SF,3,13,35,0,0,(:59) 9-J.BURROW KNEELS TO CIN 34 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,3541,0,0
2023102912,2023-10-29,4,0,19,CIN,SF,0,0,100,1,0,TIMEOUT #2 BY CIN AT 00:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3581,0,0
2023102912,2023-10-29,4,0,19,CIN,SF,4,14,34,0,0,"(:19) 10-B.ROBBINS PUNTS 46 YARDS TO SF 20, CENTER-48-C.ADOMITIS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,8,3581,0,0
2023102912,2023-10-29,4,0,12,SF,CIN,1,10,20,1,0,(:12) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY PUSHED OB AT SF 48 FOR 28 YARDS (97-J.TUFELE).,0,2023,28,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,8,3588,0,0
2023102912,2023-10-29,4,0,4,SF,CIN,1,10,48,1,0,(:04) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 3-R.MCCLOUD PUSHED OB AT CIN 11 FOR 41 YARDS (23-D.HILL).,0,2023,41,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,8,3596,0,0
2023102912,2023-10-29,4,0,0,SF,CIN,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3600,0,0
