GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,NO
2023102903,2023-10-29,2,10,18,NO,IND,1,10,43,0,0,(10:18) (SHOTGUN) 7-T.HILL LEFT GUARD TO IND 49 FOR 8 YARDS (32-J.BLACKMON; 44-Z.FRANKLIN). 7-T.HILL IN AT QB FOR NO.,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,1182,0,0
2023102903,2023-10-29,2,9,43,NO,IND,2,2,51,0,0,(9:43) 41-A.KAMARA UP THE MIDDLE TO IND 48 FOR 1 YARD (45-E.SPEED). 4-D.CARR IN AT QB FOR NO.,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,1217,0,0
2023102903,2023-10-29,2,9,5,NO,IND,3,1,52,1,0,(9:05) 21-J.WILLIAMS UP THE MIDDLE TO IND 43 FOR 5 YARDS (51-K.PAYE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,1255,0,0
2023102903,2023-10-29,2,8,29,NO,IND,1,10,57,1,0,(8:29) 4-D.CARR PASS SHORT LEFT TO 12-C.OLAVE RAN OB AT IND 28 FOR 15 YARDS.,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1291,0,0
2023102903,2023-10-29,2,7,50,NO,IND,1,10,72,0,0,"(7:50) 25-K.MILLER LEFT GUARD TO IND 25 FOR 3 YARDS (44-Z.FRANKLIN, 98-M.AGIM). PENALTY ON IND-54-D.ODEYINGBO, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT IND 25.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,28,OPP,1,IND,0,DEFENSIVE HOLDING,5,1330,0,0
2023102903,2023-10-29,2,7,35,NO,IND,1,10,80,1,0,"(7:35) (SHOTGUN) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  7-T.HILL UP THE MIDDLE FOR 20 YARDS, TOUCHDOWN. IND-44-Z.FRANKLIN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.  7-T.HILL IN AT QB FOR NO.",0,2023,20,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,1345,0,0
2023102903,2023-10-29,2,7,28,IND,NO,0,0,100,1,0,TIMEOUT AT 07:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1352,0,0
2023102903,2023-10-29,2,7,28,IND,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1352,0,0
2023102903,2023-10-29,2,7,28,IND,NO,1,10,25,0,0,(7:28) 10-G.MINSHEW PASS INCOMPLETE DEEP RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1352,0,0
2023102903,2023-10-29,2,7,28,NO,IND,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1352,0,0
2023102903,2023-10-29,2,7,21,IND,NO,2,10,25,0,0,"(7:21) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 11-M.PITTMAN. PENALTY ON IND-56-Q.NELSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,IND,1,OFFENSIVE HOLDING,10,1359,0,0
2023102903,2023-10-29,2,7,17,IND,NO,2,20,15,0,0,(7:17) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 28-J.TAYLOR (29-P.ADEBO).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1363,0,0
2023102903,2023-10-29,2,7,12,IND,NO,3,20,15,0,0,(7:12) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO IND 20 FOR 5 YARDS (94-C.JORDAN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,1368,0,0
2023102903,2023-10-29,2,6,37,IND,NO,4,15,20,0,0,"(6:37) 8-R.SANCHEZ PUNTS 57 YARDS TO NO 23, CENTER-46-L.RHODES. 22-R.SHAHEED TO NO 37 FOR 14 YARDS (50-S.OLUBI, 85-A.OGLETREE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1403,0,0
2023102903,2023-10-29,2,6,24,IND,NO,0,0,100,1,0,TIMEOUT AT 06:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1416,0,0
2023102903,2023-10-29,2,6,24,NO,IND,1,10,37,0,0,(6:24) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  41-A.KAMARA RIGHT TACKLE TO NO 42 FOR 5 YARDS (50-S.OLUBI; 51-K.PAYE). IND-54-D.ODEYINGBO WAS INJURED DURING THE PLAY.,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,1416,0,0
2023102903,2023-10-29,2,5,50,NO,IND,2,5,42,1,0,"(5:50) (SHOTGUN) 4-D.CARR PASS DEEP MIDDLE TO 22-R.SHAHEED FOR 58 YARDS, TOUCHDOWN.",0,2023,58,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1450,0,0
2023102903,2023-10-29,2,5,42,IND,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1458,0,0
2023102903,2023-10-29,2,5,42,IND,NO,1,10,25,0,0,(5:42) (SHOTGUN) 28-J.TAYLOR LEFT TACKLE TO IND 28 FOR 3 YARDS (56-D.DAVIS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1458,0,0
2023102903,2023-10-29,2,5,42,IND,NO,0,0,100,1,0,TIMEOUT AT 05:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1458,0,0
2023102903,2023-10-29,2,5,42,NO,IND,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1458,0,0
2023102903,2023-10-29,2,5,7,IND,NO,2,7,28,0,0,"(5:07) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 14-A.PIERCE. INDIANAPOLIS CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,1,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1493,0,0
2023102903,2023-10-29,2,5,3,IND,NO,3,7,28,1,0,(5:03) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 1-J.DOWNS TO IND 45 FOR 17 YARDS (56-D.DAVIS) [96-C.GRANDERSON].,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1497,0,0
2023102903,2023-10-29,2,4,36,IND,NO,1,10,45,0,0,"(4:36) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP MIDDLE TO 11-M.PITTMAN [93-N.SHEPHERD].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1524,0,0
2023102903,2023-10-29,2,4,31,IND,NO,2,10,45,0,0,(4:31) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 14-A.PIERCE TO NO 48 FOR 7 YARDS (56-D.DAVIS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1529,0,0
2023102903,2023-10-29,2,3,50,IND,NO,3,3,52,1,0,(3:50) (SHOTGUN) 10-G.MINSHEW SCRAMBLES RIGHT END TO NO 45 FOR 3 YARDS (94-C.JORDAN).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1570,0,0
2023102903,2023-10-29,2,3,4,IND,NO,1,10,55,0,0,(3:04) (SHOTGUN) 28-J.TAYLOR LEFT GUARD TO NO 43 FOR 2 YARDS (90-B.BRESEE; 96-C.GRANDERSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OPP,0,,0,,0,1616,0,0
2023102903,2023-10-29,2,2,19,IND,NO,2,8,57,0,0,(2:19) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO NO 41 FOR 2 YARDS (94-C.JORDAN; 56-D.DAVIS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,1661,0,0
2023102903,2023-10-29,2,2,0,IND,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023102903,2023-10-29,2,2,0,IND,NO,3,6,59,1,0,(2:00) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 21-Z.MOSS TO NO 33 FOR 8 YARDS (23-M.LATTIMORE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1680,0,0
2023102903,2023-10-29,2,1,21,IND,NO,1,10,67,0,0,(1:21) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO NO 33 FOR NO GAIN (94-C.JORDAN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0,1719,0,0
2023102903,2023-10-29,2,0,49,IND,NO,2,10,67,0,0,(:49) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 1-J.DOWNS TO NO 24 FOR 9 YARDS (1-A.TAYLOR).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1751,0,0
2023102903,2023-10-29,2,0,30,IND,NO,3,1,76,0,0,(:30) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 14-A.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1770,0,0
2023102903,2023-10-29,2,0,30,IND,NO,0,0,100,1,0,TIMEOUT #2 BY IND AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1770,0,0
2023102903,2023-10-29,2,0,26,IND,NO,4,1,76,0,0,"(:26) 7-M.GAY 42 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1774,0,0
2023102903,2023-10-29,2,0,21,NO,IND,1,10,25,0,0,(:21) 4-D.CARR KNEELS TO NO 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1779,0,0
2023102903,2023-10-29,2,0,21,NO,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1779,0,0
2023102903,2023-10-29,2,0,21,IND,NO,0,0,100,1,0,TIMEOUT AT 00:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1779,0,0
2023102903,2023-10-29,3,15,0,NO,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023102903,2023-10-29,2,0,0,NO,IND,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023102903,2023-10-29,3,15,0,NO,IND,1,10,25,0,0,"(15:00) 41-A.KAMARA RIGHT TACKLE TO NO 24 FOR -1 YARDS (51-K.PAYE, 23-K.MOORE).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1800,0,0
2023102903,2023-10-29,3,14,25,NO,IND,2,11,24,0,0,(14:25) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 21-J.WILLIAMS TO NO 32 FOR 8 YARDS (53-S.LEONARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1835,0,0
2023102903,2023-10-29,3,13,44,NO,IND,3,3,32,1,0,"(13:44) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 83-J.JOHNSON TO NO 37 FOR 5 YARDS (44-Z.FRANKLIN).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1876,0,0
2023102903,2023-10-29,3,13,5,NO,IND,1,10,37,0,0,(13:05) (SHOTGUN) 7-T.HILL PASS INCOMPLETE SHORT RIGHT TO 13-M.THOMAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1915,0,0
2023102903,2023-10-29,3,13,2,NO,IND,2,10,37,0,0,(13:02) 41-A.KAMARA UP THE MIDDLE TO NO 39 FOR 2 YARDS (23-K.MOORE). 4-D.CARR IN AT QB FOR NO.,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,1918,0,0
2023102903,2023-10-29,3,12,23,NO,IND,3,8,39,0,0,(12:23) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO NO 44 FOR 5 YARDS (23-K.MOORE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1957,0,0
2023102903,2023-10-29,3,11,54,NO,IND,4,3,44,0,0,"(11:54) 39-L.HEDLEY PUNTS 42 YARDS TO IND 14, CENTER-49-Z.WOOD, FAIR CATCH BY 6-I.MCKENZIE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1986,0,0
2023102903,2023-10-29,3,11,47,IND,NO,1,10,14,0,0,(11:47) 28-J.TAYLOR UP THE MIDDLE TO IND 15 FOR 1 YARD (93-N.SHEPHERD; 96-C.GRANDERSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OWN,0,,0,,0,1993,0,0
2023102903,2023-10-29,3,11,47,IND,NO,0,0,100,1,0,TIMEOUT AT 11:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1993,0,0
2023102903,2023-10-29,3,11,5,IND,NO,2,9,15,0,0,"(11:05) (SHOTGUN) PENALTY ON IND-1-J.DOWNS, FALSE START, 5 YARDS, ENFORCED AT IND 15 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OWN,1,IND,1,FALSE START,5,2035,0,0
2023102903,2023-10-29,3,10,48,IND,NO,2,14,10,0,0,(10:48) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 1-J.DOWNS TO IND 14 FOR 4 YARDS (23-M.LATTIMORE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2052,0,0
2023102903,2023-10-29,3,10,12,IND,NO,3,10,14,0,0,(10:12) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 86-W.MALLORY TO IND 20 FOR 6 YARDS (1-A.TAYLOR).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,2088,0,0
2023102903,2023-10-29,3,9,34,IND,NO,4,4,20,0,0,"(9:34) 8-R.SANCHEZ PUNTS 53 YARDS TO NO 27, CENTER-46-L.RHODES. 22-R.SHAHEED TO NO 42 FOR 15 YARDS (35-C.LAMMONS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2126,0,0
2023102903,2023-10-29,3,9,25,NO,IND,1,10,42,0,0,"(9:25) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 13-M.THOMAS TO NO 47 FOR 5 YARDS (23-K.MOORE, 38-T.BROWN).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2135,0,0
2023102903,2023-10-29,3,9,25,IND,NO,0,0,100,1,0,TIMEOUT AT 09:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2135,0,0
2023102903,2023-10-29,3,8,50,NO,IND,2,5,47,1,0,(8:50) 21-J.WILLIAMS UP THE MIDDLE TO IND 43 FOR 10 YARDS (32-J.BLACKMON).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,2170,0,0
2023102903,2023-10-29,3,8,15,NO,IND,1,10,57,0,0,(8:15) 21-J.WILLIAMS RIGHT TACKLE TO IND 39 FOR 4 YARDS (96-T.BRYAN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OPP,0,,0,,0,2205,0,0
2023102903,2023-10-29,3,7,41,NO,IND,2,6,61,0,0,(7:41) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2239,0,0
2023102903,2023-10-29,3,7,35,NO,IND,3,6,61,0,0,(7:35) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2245,0,0
2023102903,2023-10-29,3,7,31,NO,IND,4,6,61,0,0,"(7:31) 39-L.HEDLEY PUNTS 36 YARDS TO IND 3, CENTER-49-Z.WOOD, DOWNED BY NO-27-I.YIADOM.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2249,0,0
2023102903,2023-10-29,3,7,24,IND,NO,0,0,100,1,0,TIMEOUT AT 07:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2256,0,0
2023102903,2023-10-29,3,7,24,IND,NO,1,10,3,0,0,"(7:24) 21-Z.MOSS LEFT TACKLE TO IND 2 FOR -1 YARDS (23-M.LATTIMORE, 1-A.TAYLOR).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OWN,0,,0,,0,2256,0,0
2023102903,2023-10-29,3,6,47,IND,NO,2,11,2,1,0,(6:47) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 81-M.ALIE-COX TO IND 13 FOR 11 YARDS (20-P.WERNER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,2,OWN,0,,0,,0,2293,0,0
2023102903,2023-10-29,3,6,9,IND,NO,1,10,13,0,0,(6:09) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 20 FOR 7 YARDS (56-D.DAVIS; 31-J.HOWDEN).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OWN,0,,0,,0,2331,0,0
2023102903,2023-10-29,3,5,41,IND,NO,2,3,20,0,0,"(5:41) (NO HUDDLE, SHOTGUN) 21-Z.MOSS LEFT GUARD TO IND 22 FOR 2 YARDS (20-P.WERNER; 97-M.ROACH).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,2359,0,0
2023102903,2023-10-29,3,5,14,IND,NO,3,1,22,1,0,"(5:14) (NO HUDDLE, SHOTGUN) 21-Z.MOSS RIGHT TACKLE PUSHED OB AT NO 37 FOR 41 YARDS (23-M.LATTIMORE).",0,2023,41,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OWN,0,,0,,0,2386,0,0
2023102903,2023-10-29,3,4,36,IND,NO,1,10,63,0,0,"(4:36) (NO HUDDLE, SHOTGUN) 21-Z.MOSS RIGHT TACKLE TO NO 33 FOR 4 YARDS (96-C.GRANDERSON). NO-96-C.GRANDERSON WAS INJURED DURING THE PLAY.",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,2424,0,0
2023102903,2023-10-29,3,4,23,IND,NO,0,0,100,1,0,TIMEOUT AT 04:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2437,0,0
2023102903,2023-10-29,3,4,2,IND,NO,2,6,67,1,0,(4:02) (SHOTGUN) 10-G.MINSHEW PASS DEEP RIGHT INTENDED FOR 11-M.PITTMAN INTERCEPTED BY 29-P.ADEBO AT NO 2. 29-P.ADEBO TO NO 29 FOR 27 YARDS (1-J.DOWNS).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,33,OPP,0,,0,,0,2458,0,0
2023102903,2023-10-29,3,3,44,NO,IND,1,10,29,0,0,(3:44) 4-D.CARR PASS SHORT LEFT TO 12-C.OLAVE TO NO 38 FOR 9 YARDS (40-J.JONES).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2476,0,0
2023102903,2023-10-29,3,3,1,NO,IND,2,1,38,1,0,(3:01) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  25-K.MILLER LEFT TACKLE TO NO 45 FOR 7 YARDS (32-J.BLACKMON; 98-M.AGIM).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,2519,0,0
2023102903,2023-10-29,3,2,24,NO,IND,1,10,45,1,0,(2:24) 4-D.CARR PASS SHORT RIGHT TO 7-T.HILL PUSHED OB AT IND 41 FOR 14 YARDS (53-S.LEONARD) [98-M.AGIM].,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2556,0,0
2023102903,2023-10-29,3,1,45,NO,IND,1,10,59,0,0,(1:45) 41-A.KAMARA RIGHT TACKLE TO IND 41 FOR NO GAIN (51-K.PAYE; 44-Z.FRANKLIN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OPP,0,,0,,0,2595,0,0
2023102903,2023-10-29,3,1,6,NO,IND,2,10,59,1,0,(1:06) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA TO IND 16 FOR 25 YARDS (40-J.JONES; 44-Z.FRANKLIN).,0,2023,25,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2634,0,0
2023102903,2023-10-29,3,0,17,NO,IND,0,0,100,1,0,TIMEOUT #1 BY NO AT 00:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2683,0,0
2023102903,2023-10-29,3,0,17,NO,IND,1,10,84,0,0,(:17) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP MIDDLE TO 83-J.JOHNSON (44-Z.FRANKLIN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2683,0,0
2023102903,2023-10-29,3,0,12,NO,IND,2,10,84,1,0,"(:12) 41-A.KAMARA UP THE MIDDLE FOR 16 YARDS, TOUCHDOWN.",0,2023,16,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,2688,0,0
