GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NE
2023102904,2023-10-29,4,11,33,NE,MIA,2,3,64,1,0,"(11:33) (NO HUDDLE, SHOTGUN) 15-E.ELLIOTT LEFT GUARD TO MIA 29 FOR 7 YARDS (51-D.LONG, 21-D.ELLIOTT).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,2907,0,0
2023102904,2023-10-29,4,11,0,NE,MIA,1,10,71,0,0,"(11:00) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO MIA 27 FOR 2 YARDS (15-J.PHILLIPS).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,2940,0,0
2023102904,2023-10-29,4,10,35,NE,MIA,2,8,73,1,0,"(10:35) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 85-H.HENRY PUSHED OB AT MIA 19 FOR 8 YARDS (29-B.JONES).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2965,0,0
2023102904,2023-10-29,4,10,14,NE,MIA,1,10,81,0,0,"(10:14) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 38-R.STEVENSON PUSHED OB AT MIA 10 FOR 9 YARDS (55-J.BAKER).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2986,0,0
2023102904,2023-10-29,4,9,46,NE,MIA,2,1,90,1,0,"(9:46) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO MIA 3 FOR 7 YARDS (21-D.ELLIOTT, 15-J.PHILLIPS).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,3014,0,0
2023102904,2023-10-29,4,9,17,NE,MIA,1,3,97,0,0,"(9:17) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 81-D.DOUGLAS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,3043,0,0
2023102904,2023-10-29,4,9,12,NE,MIA,2,3,97,0,0,(9:12) 38-R.STEVENSON UP THE MIDDLE TO MIA 3 FOR NO GAIN (15-J.PHILLIPS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,3048,0,0
2023102904,2023-10-29,4,8,39,NE,MIA,3,3,97,0,0,(8:39) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 83-J.REAGOR (4-K.KOHOU).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,3081,0,0
2023102904,2023-10-29,4,8,33,NE,MIA,4,3,97,1,0,"(8:33) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 7-J.SMITH-SCHUSTER FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,3087,0,0
2023102904,2023-10-29,4,8,30,MIA,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3090,0,0
2023102904,2023-10-29,4,8,30,NE,MIA,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3090,0,0
2023102904,2023-10-29,4,8,30,MIA,NE,1,10,25,0,0,(8:30) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 0-B.BERRIOS PUSHED OB AT MIA 30 FOR 5 YARDS (23-K.DUGGER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3090,0,0
2023102904,2023-10-29,4,8,30,MIA,NE,0,0,100,1,0,TIMEOUT AT 08:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3090,0,0
2023102904,2023-10-29,4,7,57,MIA,NE,2,5,30,1,0,(7:57) (SHOTGUN) 31-R.MOSTERT LEFT END PUSHED OB AT MIA 40 FOR 10 YARDS (29-J.JACKSON).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OWN,0,,0,,0,3123,0,0
2023102904,2023-10-29,4,7,17,MIA,NE,1,10,40,0,0,(7:17) 31-R.MOSTERT LEFT TACKLE TO MIA 41 FOR 1 YARD (92-D.GODCHAUX).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,3163,0,0
2023102904,2023-10-29,4,6,34,MIA,NE,2,9,41,0,0,(6:34) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 17-J.WADDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3206,0,0
2023102904,2023-10-29,4,6,29,MIA,NE,3,9,41,1,0,(6:29) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL TO 50 FOR 9 YARDS (27-M.BRYANT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3211,0,0
2023102904,2023-10-29,4,5,46,MIA,NE,1,10,100,0,0,"(5:46) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO NE 46 FOR 4 YARDS (90-C.BARMORE, 3-M.WILSON).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,3254,0,0
2023102904,2023-10-29,4,5,3,MIA,NE,2,6,54,1,0,(5:03) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 81-D.SMYTHE TO NE 40 FOR 6 YARDS (33-A.JENNINGS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3297,0,0
2023102904,2023-10-29,4,4,17,MIA,NE,1,10,60,0,0,(4:17) (SHOTGUN) 31-R.MOSTERT LEFT GUARD TO NE 34 FOR 6 YARDS (48-JA.TAVAI).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OPP,0,,0,,0,3343,0,0
2023102904,2023-10-29,4,3,36,MIA,NE,2,4,66,0,0,"(3:36) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO NE 31 FOR 3 YARDS (92-D.GODCHAUX, 91-D.WISE).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,3384,0,0
2023102904,2023-10-29,4,2,49,MIA,NE,3,1,69,1,0,"(2:49) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP MIDDLE TO 17-J.WADDLE FOR 31 YARDS, TOUCHDOWN.",0,2023,31,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,3431,0,0
2023102904,2023-10-29,4,2,49,MIA,NE,0,0,100,1,0,TIMEOUT #1 BY MIA AT 02:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3431,0,0
2023102904,2023-10-29,4,2,43,NE,MIA,1,10,25,0,0,(2:43) (SHOTGUN) 10-M.JONES PASS INCOMPLETE DEEP MIDDLE TO 88-M.GESICKI.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3437,0,0
2023102904,2023-10-29,4,2,43,NE,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3437,0,0
2023102904,2023-10-29,4,2,43,MIA,NE,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3437,0,0
2023102904,2023-10-29,4,2,40,NE,MIA,2,10,25,0,0,(2:40) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 88-M.GESICKI TO NE 30 FOR 5 YARDS (4-K.KOHOU).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3440,0,0
2023102904,2023-10-29,4,2,17,NE,MIA,3,5,30,0,0,"(2:17) (NO HUDDLE, SHOTGUN) 10-M.JONES SACKED AT NE 21 FOR -9 YARDS (15-J.PHILLIPS).",0,2023,-9,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3463,0,0
2023102904,2023-10-29,4,2,0,NE,MIA,4,14,21,0,0,"(2:00) (SHOTGUN) 10-M.JONES PASS INCOMPLETE DEEP MIDDLE TO 81-D.DOUGLAS (29-B.JONES) [92-Z.SIELER]. MIA-29-B.JONES WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.  PENALTY ON NE-7-J.SMITH-SCHUSTER, UNSPORTSMANLIKE CONDUCT, 10 YARDS, ENFORCED AT NE 21.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,21,OWN,1,NE,0,UNSPORTSMANLIKE CONDUCT,10,3480,0,0
2023102904,2023-10-29,4,2,0,NE,MIA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023102904,2023-10-29,4,1,52,MIA,NE,1,10,90,0,0,(1:52) 1-T.TAGOVAILOA KNEELS TO NE 11 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,3488,0,0
2023102904,2023-10-29,4,1,14,MIA,NE,2,11,89,0,0,(1:14) 1-T.TAGOVAILOA KNEELS TO NE 12 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3526,0,0
2023102904,2023-10-29,4,0,37,MIA,NE,3,12,88,0,0,(:37) (NO HUDDLE) 1-T.TAGOVAILOA KNEELS TO NE 13 FOR -1 YARDS.,0,2023,0,NO HUDDLE,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,3563,0,0
2023102904,2023-10-29,4,0,0,MIA,NE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
