GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,TB
2023102600,2023-10-26,2,6,46,BUF,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK. K.SHAKIR CAUGHT BALL 5 YDS. INTO END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1394,0,0
2023102600,2023-10-26,2,6,46,TB,BUF,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1394,0,0
2023102600,2023-10-26,2,6,46,BUF,TB,1,10,25,1,0,"(6:46) (SHOTGUN) 4-J.COOK RIGHT END TO BUF 43 FOR 18 YARDS (23-R.NEAL, 45-D.WHITE).",0,2023,18,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,1394,0,0
2023102600,2023-10-26,2,6,9,BUF,TB,1,10,43,1,0,"(6:09) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 13-G.DAVIS TO TB 43 FOR 14 YARDS (24-C.DAVIS).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1431,0,0
2023102600,2023-10-26,2,5,34,BUF,TB,1,10,57,0,0,"(5:34) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 13-G.DAVIS TO TB 41 FOR 2 YARDS (35-J.DEAN).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1466,0,0
2023102600,2023-10-26,2,5,3,BUF,TB,2,8,59,0,0,(5:03) (SHOTGUN) 4-J.COOK RIGHT GUARD TO TB 36 FOR 5 YARDS (23-R.NEAL).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OPP,0,,0,,0,1497,0,0
2023102600,2023-10-26,2,4,36,BUF,TB,3,3,64,1,0,"(4:36) (NO HUDDLE, SHOTGUN) 4-J.COOK LEFT GUARD TO TB 32 FOR 4 YARDS (23-R.NEAL).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,1524,0,0
2023102600,2023-10-26,2,3,57,BUF,TB,1,10,68,1,0,"(3:57) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS PUSHED OB AT TB 20 FOR 12 YARDS (23-R.NEAL).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1563,0,0
2023102600,2023-10-26,2,3,30,BUF,TB,1,10,80,0,0,(3:30) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 13-G.DAVIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1590,0,0
2023102600,2023-10-26,2,3,27,BUF,TB,2,10,80,0,0,"(3:27) (SHOTGUN) 4-J.COOK LEFT GUARD TO TB 22 FOR -2 YARDS (54-L.DAVID, 31-A.WINFIELD).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OPP,0,,0,,0,1593,0,0
2023102600,2023-10-26,2,2,46,BUF,TB,3,12,78,1,0,"(2:46) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID FOR 22 YARDS, TOUCHDOWN.",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1634,0,0
2023102600,2023-10-26,2,2,40,BUF,TB,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1640,0,0
2023102600,2023-10-26,2,2,40,BUF,TB,0,0,100,1,0,TIMEOUT AT 02:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1640,0,0
2023102600,2023-10-26,2,2,40,TB,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1640,0,0
2023102600,2023-10-26,2,2,40,TB,BUF,1,10,25,1,0,(2:40) (SHOTGUN) 1-R.WHITE LEFT GUARD TO TB 40 FOR 15 YARDS (21-J.POYER).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1640,0,0
2023102600,2023-10-26,2,2,17,TB,BUF,1,10,40,0,0,"(2:17) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO TB 47 FOR 7 YARDS (43-T.BERNARD).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1663,0,0
2023102600,2023-10-26,2,2,0,TB,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023102600,2023-10-26,2,2,0,TB,BUF,2,3,47,0,0,(2:00) (SHOTGUN) 1-R.WHITE LEFT TACKLE TO TB 47 FOR NO GAIN (91-E.OLIVER; 50-G.ROUSSEAU).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,1680,0,0
2023102600,2023-10-26,2,1,20,TB,BUF,3,3,47,1,0,(1:20) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO BUF 48 FOR 5 YARDS (30-D.JACKSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1720,0,0
2023102600,2023-10-26,2,0,55,TB,BUF,1,10,52,0,0,"(:55) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 1-R.WHITE TO BUF 42 FOR 6 YARDS (43-T.BERNARD).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1745,0,0
2023102600,2023-10-26,2,0,47,TB,BUF,0,0,100,1,0,TIMEOUT #2 BY TB AT 00:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1753,0,0
2023102600,2023-10-26,2,0,47,TB,BUF,2,4,58,0,0,"(:47) (SHOTGUN) PENALTY ON TB-67-L.GOEDEKE, FALSE START, 5 YARDS, ENFORCED AT BUF 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OPP,1,TB,1,FALSE START,5,1753,0,0
2023102600,2023-10-26,2,0,47,TB,BUF,2,9,53,0,0,(:47) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 47 FOR -6 YARDS (91-E.OLIVER).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1753,0,0
2023102600,2023-10-26,2,0,39,TB,BUF,3,15,47,0,0,(:39) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 88-C.OTTON TO BUF 41 FOR 12 YARDS (30-D.JACKSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1761,0,0
2023102600,2023-10-26,2,0,39,TB,BUF,0,0,100,1,0,TIMEOUT #3 BY TB AT 00:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1761,0,0
2023102600,2023-10-26,2,0,19,TB,BUF,4,8,54,0,0,"(:19) 5-J.CAMARDA PUNTS 46 YARDS TO END ZONE, CENTER-97-Z.TRINER, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1781,0,0
2023102600,2023-10-26,2,0,19,TB,BUF,0,0,100,1,0,TIMEOUT #1 BY BUF AT 00:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1781,0,0
2023102600,2023-10-26,2,0,11,BUF,TB,1,10,20,0,0,(:11) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN KNEELS TO BUF 19 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1789,0,0
2023102600,2023-10-26,3,15,0,BUF,TB,1,10,25,1,0,"(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID TO BUF 43 FOR 18 YARDS (24-C.DAVIS, 31-A.WINFIELD).",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023102600,2023-10-26,2,0,0,BUF,TB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023102600,2023-10-26,3,15,0,BUF,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023102600,2023-10-26,3,14,25,BUF,TB,1,10,43,0,0,"(14:25) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 10-K.SHAKIR TO TB 48 FOR 9 YARDS (54-L.DAVID; 23-R.NEAL).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1835,0,0
2023102600,2023-10-26,3,14,1,BUF,TB,2,1,52,1,0,"(14:01) (NO HUDDLE, SHOTGUN) 4-J.COOK RIGHT GUARD TO TB 44 FOR 4 YARDS (35-J.DEAN).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0,1859,0,0
2023102600,2023-10-26,3,13,34,BUF,TB,1,10,56,0,0,"(13:34) (NO HUDDLE, SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT TACKLE RAN OB AT TB 36 FOR 8 YARDS (35-J.DEAN). PENALTY ON TB-23-R.NEAL, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TB 36.",0,2023,8,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,44,OPP,1,TB,0,DEFENSIVE HOLDING,5,1886,0,0
2023102600,2023-10-26,3,13,18,BUF,TB,1,10,69,1,0,(13:18) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS TO TB 20 FOR 11 YARDS (54-L.DAVID; 45-D.WHITE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1902,0,0
2023102600,2023-10-26,3,12,41,BUF,TB,1,10,80,0,0,"(12:41) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO TB 17 FOR 3 YARDS (45-D.WHITE).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1939,0,0
2023102600,2023-10-26,3,12,9,BUF,TB,2,7,83,1,0,(12:09) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS PUSHED OB AT TB 3 FOR 14 YARDS (7-S.BARRETT).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1971,0,0
2023102600,2023-10-26,3,11,29,BUF,TB,1,3,97,0,0,(11:29) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  28-L.MURRAY LEFT TACKLE TO TB 4 FOR -1 YARDS (98-A.NELSON).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0,2011,0,0
2023102600,2023-10-26,3,10,46,BUF,TB,2,4,96,1,0,"(10:46) 17-J.ALLEN PASS SHORT LEFT TO 13-G.DAVIS FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2054,0,0
2023102600,2023-10-26,3,10,40,BUF,TB,0,0,100,1,0,TIMEOUT AT 10:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2060,0,0
2023102600,2023-10-26,3,10,40,TB,BUF,1,10,25,1,0,(10:40) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT GUARD TO TB 36 FOR 11 YARDS (50-G.ROUSSEAU).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2060,0,0
2023102600,2023-10-26,3,10,40,BUF,TB,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2060,0,0
2023102600,2023-10-26,3,10,40,TB,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK. KICK LANDS 7 YDS. INTO END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2060,0,0
2023102600,2023-10-26,3,9,57,TB,BUF,1,10,36,0,0,"(9:57) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 38 FOR 2 YARDS (56-L.FLOYD, 98-P.FORD).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,2103,0,0
2023102600,2023-10-26,3,9,12,TB,BUF,2,8,38,0,0,"(9:12) 1-R.WHITE LEFT GUARD TO TB 41 FOR 3 YARDS (56-L.FLOYD, 7-TA.JOHNSON).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,2148,0,0
2023102600,2023-10-26,3,8,30,TB,BUF,3,5,41,0,0,(8:30) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT TACKLE TO TB 43 FOR 2 YARDS (43-T.BERNARD).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2190,0,0
2023102600,2023-10-26,3,7,51,TB,BUF,4,3,43,0,0,"(7:51) 5-J.CAMARDA PUNTS 48 YARDS TO BUF 9, IMPETUS ENDS AT BUF 19, CENTER-97-Z.TRINER. 11-D.HARTY PUSHED OB AT BUF 18 FOR 9 YARDS (41-K.KIEFT; 52-K.BRITT). PENALTY ON TB-32-J.HAYES, ILLEGAL TOUCH KICK, 5 YARDS, ENFORCED AT BUF 18.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,43,OWN,1,TB,0,ILLEGAL TOUCH KICK,5,2229,0,0
2023102600,2023-10-26,3,7,40,BUF,TB,1,10,23,0,0,(7:40) (SHOTGUN) 28-L.MURRAY RIGHT GUARD TO BUF 25 FOR 2 YARDS (54-L.DAVID).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OWN,0,,0,,0,2240,0,0
2023102600,2023-10-26,3,7,40,TB,BUF,0,0,100,1,0,TIMEOUT AT 07:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2240,0,0
2023102600,2023-10-26,3,7,6,BUF,TB,2,8,25,0,0,"(7:06) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 28-L.MURRAY TO BUF 29 FOR 4 YARDS (23-R.NEAL, 45-D.WHITE).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2274,0,0
2023102600,2023-10-26,3,6,27,BUF,TB,3,4,29,1,0,(6:27) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID PUSHED OB AT BUF 44 FOR 15 YARDS (54-L.DAVID).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2313,0,0
2023102600,2023-10-26,3,5,54,BUF,TB,1,10,44,0,0,"(5:54) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 49 FOR 5 YARDS (35-J.DEAN).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2346,0,0
2023102600,2023-10-26,3,5,13,BUF,TB,2,5,49,0,0,"(5:13) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 14-S.DIGGS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2387,0,0
2023102600,2023-10-26,3,5,7,BUF,TB,3,5,49,0,0,(5:07) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 14-S.DIGGS (24-C.DAVIS). RECEIVER AND COVERAGE AT TB 46.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2393,0,0
2023102600,2023-10-26,3,5,3,BUF,TB,4,5,49,0,0,"(5:03) 8-S.MARTIN PUNTS 48 YARDS TO TB 3, CENTER-69-R.FERGUSON, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2397,0,0
2023102600,2023-10-26,3,4,53,TB,BUF,1,10,3,0,0,"(4:53) 22-C.EDMONDS LEFT END TO TB 5 FOR 2 YARDS (98-P.FORD, 25-T.DODSON).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,3,OWN,0,,0,,0,2407,0,0
2023102600,2023-10-26,3,4,53,BUF,TB,0,0,100,1,0,TIMEOUT AT 04:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2407,0,0
2023102600,2023-10-26,3,4,12,TB,BUF,2,8,5,0,0,(4:12) 22-C.EDMONDS UP THE MIDDLE TO TB 6 FOR 1 YARD (7-TA.JOHNSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OWN,0,,0,,0,2448,0,0
2023102600,2023-10-26,3,3,33,TB,BUF,3,7,6,0,0,(3:33) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 14-C.GODWIN TO TB 12 FOR 6 YARDS (21-J.POYER; 23-M.HYDE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,2487,0,0
2023102600,2023-10-26,3,2,47,TB,BUF,4,1,12,0,0,"(2:47) 5-J.CAMARDA PUNTS 61 YARDS TO BUF 27, CENTER-97-Z.TRINER. 11-D.HARTY TO 50 FOR 23 YARDS (8-S.DENNIS). PENALTY ON BUF-33-S.NEAL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 27. RETURN CREDITED TO BUF 27 (FOUL ASSESSED FROM END OF KICK).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,12,OWN,1,BUF,0,OFFENSIVE HOLDING,10,2533,0,0
2023102600,2023-10-26,3,2,32,BUF,TB,1,10,17,0,0,(2:32) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 13-G.DAVIS PUSHED OB AT BUF 25 FOR 8 YARDS (23-R.NEAL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2548,0,0
2023102600,2023-10-26,3,2,32,BUF,TB,0,0,100,1,0,TIMEOUT AT 02:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2548,0,0
2023102600,2023-10-26,3,2,12,BUF,TB,2,2,25,1,0,"(2:12) (NO HUDDLE, SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 28 FOR 3 YARDS (92-W.GHOLSTON; 96-G.GAINES).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2568,0,0
2023102600,2023-10-26,3,1,37,BUF,TB,1,10,28,1,0,(1:37) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS PUSHED OB AT BUF 38 FOR 10 YARDS (24-C.DAVIS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2603,0,0
2023102600,2023-10-26,3,1,9,BUF,TB,1,10,38,0,0,"(1:09) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 13-G.DAVIS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2631,0,0
2023102600,2023-10-26,3,1,5,BUF,TB,2,10,38,0,0,(1:05) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 14-S.DIGGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2635,0,0
2023102600,2023-10-26,3,1,2,BUF,TB,3,5,43,1,0,(1:02) (SHOTGUN) 17-J.ALLEN SCRAMBLES LEFT GUARD TO TB 48 FOR 9 YARDS (31-A.WINFIELD).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2638,0,0
2023102600,2023-10-26,3,1,2,BUF,TB,3,10,38,0,0,"(1:02) (SHOTGUN) PENALTY ON TB-94-C.KANCEY, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT BUF 38 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OWN,1,TB,1,NEUTRAL ZONE INFRACTION,5,2638,0,0
2023102600,2023-10-26,3,0,26,BUF,TB,1,10,52,0,0,(:26) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO TB 39 FOR 9 YARDS (23-R.NEAL).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,2674,0,0
2023102600,2023-10-26,3,0,3,BUF,TB,2,1,61,0,0,"(:03) (NO HUDDLE, SHOTGUN) 17-J.ALLEN SACKED AT TB 49 FOR -10 YARDS (98-A.NELSON).",0,2023,-10,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2697,0,0
2023102600,2023-10-26,3,0,0,BUF,TB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023102600,2023-10-26,4,15,0,BUF,TB,3,11,51,0,0,"(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO TB 42 FOR 7 YARDS (54-L.DAVID, 45-D.WHITE).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2700,0,0
2023102600,2023-10-26,4,14,12,BUF,TB,4,4,58,0,0,"(14:12) (SHOTGUN) PENALTY ON BUF, DELAY OF GAME, 5 YARDS, ENFORCED AT TB 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OPP,1,BUF,1,DELAY OF GAME,5,2748,0,0
2023102600,2023-10-26,4,14,12,BUF,TB,4,9,53,0,0,"(14:12) 8-S.MARTIN PUNTS 43 YARDS TO TB 4, CENTER-69-R.FERGUSON, DOWNED BY BUF-41-R.GILLIAM.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2748,0,0
2023102600,2023-10-26,4,14,2,TB,BUF,1,10,4,0,0,(14:02) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE [98-P.FORD].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,2758,0,0
2023102600,2023-10-26,4,14,2,BUF,TB,0,0,100,1,0,TIMEOUT AT 14:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2758,0,0
2023102600,2023-10-26,4,13,56,TB,BUF,2,10,4,0,0,(13:56) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES RIGHT TACKLE RAN OB AT TB 10 FOR 6 YARDS (30-D.JACKSON).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,2764,0,0
