GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CIN,KC
2023123113,2023-12-31,4,13,19,CIN,KC,4,8,27,0,0,"(13:19) 10-B.ROBBINS PUNTS 42 YARDS TO KC 31, CENTER-48-C.ADOMITIS, DOWNED BY CIN-84-M.WILCOX.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,2801,0,0
2023123113,2023-12-31,4,13,7,KC,CIN,1,10,31,0,0,(13:07) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO KC 37 FOR 6 YARDS (97-J.TUFELE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,17,2813,0,0
2023123113,2023-12-31,4,13,7,KC,CIN,0,0,100,1,0,TIMEOUT AT 13:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2813,0,0
2023123113,2023-12-31,4,12,29,KC,CIN,2,4,37,0,0,(12:29) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO KC 40 FOR 3 YARDS (97-J.TUFELE; 55-L.WILSON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,17,2851,0,0
2023123113,2023-12-31,4,11,51,KC,CIN,3,1,40,1,0,(11:51) 10-I.PACHECO LEFT GUARD TO KC 45 FOR 5 YARDS (27-J.BATTLE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,17,2889,0,0
2023123113,2023-12-31,4,11,12,KC,CIN,1,10,45,0,0,(11:12) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT [23-D.HILL].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,2928,0,0
2023123113,2023-12-31,4,11,7,KC,CIN,2,10,45,1,0,(11:07) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO CIN 45 FOR 10 YARDS (22-C.AWUZIE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,2933,0,0
2023123113,2023-12-31,4,10,31,KC,CIN,1,10,55,0,0,(10:31) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO CIN 40 FOR 5 YARDS (55-L.WILSON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,17,2969,0,0
2023123113,2023-12-31,4,9,51,KC,CIN,2,5,60,0,0,"(9:51) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO CIN 38 FOR 2 YARDS (68-J.TUPOU, 99-M.MURPHY).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,17,3009,0,0
2023123113,2023-12-31,4,9,17,KC,CIN,3,3,62,1,0,"(9:17) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END PUSHED OB AT CIN 35 FOR 3 YARDS (94-S.HUBBARD). CINCINNATI CHALLENGED THE FIRST DOWN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END PUSHED OB AT CIN 36 FOR 2 YARDS (94-S.HUBBARD).",0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,1,1,,0,0,0,0,0,,38,OPP,0,,0,,0,17,3043,0,0
2023123113,2023-12-31,4,9,9,KC,CIN,4,1,64,1,0,(9:09) 15-P.MAHOMES SCRAMBLES RIGHT END TO CIN 34 FOR 2 YARDS (94-S.HUBBARD).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,3051,0,0
2023123113,2023-12-31,4,8,29,KC,CIN,1,10,66,0,0,(8:29) 10-I.PACHECO UP THE MIDDLE TO CIN 29 FOR 5 YARDS (95-Z.CARTER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,17,3091,0,0
2023123113,2023-12-31,4,7,51,KC,CIN,2,5,71,0,0,(7:51) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO TO CIN 29 FOR NO GAIN (95-Z.CARTER).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,17,3129,0,0
2023123113,2023-12-31,4,7,8,KC,CIN,3,5,71,0,0,(7:08) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO PUSHED OB AT CIN 30 FOR -1 YARDS (23-D.HILL).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,17,3172,0,0
2023123113,2023-12-31,4,6,22,KC,CIN,4,6,70,0,0,"(6:22) 7-H.BUTKER 48 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,17,3218,0,0
2023123113,2023-12-31,4,6,18,CIN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3222,0,0
2023123113,2023-12-31,4,6,18,CIN,KC,1,10,25,0,0,"(6:18) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT [51-M.DANNA]. PENALTY ON CIN-6-J.BROWNING, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT CIN 25.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,CIN,0,INTENTIONAL GROUNDING,10,17,3222,0,0
2023123113,2023-12-31,4,6,11,CIN,KC,2,20,15,0,0,"(6:11) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 1-J.CHASE TO CIN 18 FOR 3 YARDS (22-T.MCDUFFIE, 38-L.SNEED).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,17,3229,0,0
2023123113,2023-12-31,4,5,29,CIN,KC,3,17,18,0,0,(5:29) (SHOTGUN) 6-J.BROWNING SACKED AT CIN 11 FOR -7 YARDS (SACK SPLIT BY 56-G.KARLAFTIS AND 90-C.OMENIHU).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,17,3271,0,0
2023123113,2023-12-31,4,4,50,CIN,KC,4,24,11,0,0,"(4:50) 10-B.ROBBINS PUNTS 53 YARDS TO KC 36, CENTER-48-C.ADOMITIS. 17-R.JAMES RAN OB AT CIN 37 FOR 27 YARDS (10-B.ROBBINS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,17,3310,0,0
2023123113,2023-12-31,4,4,33,KC,CIN,1,10,63,0,0,(4:33) 10-I.PACHECO UP THE MIDDLE TO CIN 36 FOR 1 YARD (92-B.HILL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,17,3327,0,0
2023123113,2023-12-31,4,3,52,KC,CIN,2,9,64,0,0,(3:52) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO CIN 35 FOR 1 YARD (23-D.HILL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,17,3368,0,0
2023123113,2023-12-31,4,3,12,KC,CIN,3,8,65,0,0,(3:12) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE PUSHED OB AT CIN 28 FOR 7 YARDS (22-C.AWUZIE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3408,0,0
2023123113,2023-12-31,4,3,3,KC,CIN,4,1,72,0,0,"(3:03) 7-H.BUTKER 46 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,17,3417,0,0
2023123113,2023-12-31,4,2,59,CIN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3421,0,0
2023123113,2023-12-31,4,2,59,CIN,KC,1,10,25,1,0,(2:59) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 87-T.HUDSON TO CIN 40 FOR 15 YARDS (50-W.GAY). CIN-65-A.CAPPA WAS INJURED DURING THE PLAY.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,3421,0,0
2023123113,2023-12-31,4,2,39,CIN,KC,1,10,40,0,0,(2:39) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 28-J.MIXON TO CIN 45 FOR 5 YARDS (90-C.OMENIHU).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,3441,0,0
2023123113,2023-12-31,4,2,14,CIN,KC,2,5,45,0,0,"(2:14) (NO HUDDLE, SHOTGUN) 6-J.BROWNING SACKED AT CIN 38 FOR -7 YARDS (20-J.REID).",0,2023,-7,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,3466,0,0
2023123113,2023-12-31,4,2,0,CIN,KC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3480,0,0
2023123113,2023-12-31,4,2,0,CIN,KC,3,12,38,0,0,(2:00) (SHOTGUN) 6-J.BROWNING SACKED AT CIN 32 FOR -6 YARDS (20-J.REID).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,17,3480,0,0
2023123113,2023-12-31,4,1,51,CIN,KC,0,0,100,1,0,TIMEOUT #1 BY CIN AT 01:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3489,0,0
2023123113,2023-12-31,4,1,51,CIN,KC,4,18,32,1,0,(1:51) (SHOTGUN) 6-J.BROWNING PASS DEEP MIDDLE TO 83-T.BOYD TO KC 45 FOR 23 YARDS (27-C.CONNER).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,17,3489,0,0
2023123113,2023-12-31,4,1,30,CIN,KC,1,10,55,0,0,"(1:30) (NO HUDDLE, SHOTGUN) 6-J.BROWNING SACKED AT CIN 49 FOR -6 YARDS (56-G.KARLAFTIS).",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,3510,0,0
2023123113,2023-12-31,4,1,24,CIN,KC,2,16,49,0,0,(1:24) (SHOTGUN) 6-J.BROWNING SACKED AT CIN 38 FOR -11 YARDS (95-C.JONES).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,17,3516,0,0
2023123113,2023-12-31,4,1,24,CIN,KC,0,0,100,1,0,TIMEOUT #2 BY CIN AT 01:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3516,0,0
2023123113,2023-12-31,4,1,19,CIN,KC,3,27,38,0,0,(1:19) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP MIDDLE TO 16-T.IRWIN [95-C.JONES].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,17,3521,0,0
2023123113,2023-12-31,4,1,19,CIN,KC,0,0,100,1,0,TIMEOUT #3 BY CIN AT 01:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3521,0,0
2023123113,2023-12-31,4,1,14,CIN,KC,4,27,38,0,0,(1:14) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP RIGHT TO 5-T.HIGGINS (2-J.WILLIAMS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,17,3526,0,0
2023123113,2023-12-31,4,1,7,KC,CIN,1,10,62,0,0,(1:07) 15-P.MAHOMES KNEELS TO CIN 39 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,17,3533,0,0
2023123113,2023-12-31,4,0,34,KC,CIN,2,11,61,0,0,(:34) 15-P.MAHOMES KNEELS TO CIN 40 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,17,3566,0,0
2023123113,2023-12-31,4,0,0,KC,CIN,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3600,0,0
