GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,NYG
2023123107,2023-12-31,4,11,6,NYG,LA,1,20,26,0,0,(11:06) (SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 86-D.SLAYTON RAN OB AT NYG 40 FOR 14 YARDS (4-J.FULLER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,17,2934,0,0
2023123107,2023-12-31,4,10,43,NYG,LA,2,6,40,1,0,"(10:43) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS DEEP RIGHT TO 18-I.HODGINS TO LAR 42 FOR 18 YARDS (44-A.WITHERSPOON).",0,2023,18,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,2957,0,0
2023123107,2023-12-31,4,10,8,NYG,LA,1,10,58,0,0,(10:08) (SHOTGUN) 2-T.TAYLOR SACKED AT NYG 49 FOR -9 YARDS (99-A.DONALD).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,17,2992,0,0
2023123107,2023-12-31,4,9,30,NYG,LA,2,19,49,0,0,(9:30) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT LEFT TO 3-S.SHEPARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,17,3030,0,0
2023123107,2023-12-31,4,9,25,NYG,LA,3,19,49,0,0,(9:25) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 82-D.BELLINGER PUSHED OB AT LAR 33 FOR 18 YARDS (4-J.FULLER).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,17,3035,0,0
2023123107,2023-12-31,4,8,43,NYG,LA,4,1,67,0,0,(8:43) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 13-J.HYATT TO LAR 34 FOR -1 YARDS (44-A.WITHERSPOON).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,17,3077,0,0
2023123107,2023-12-31,4,8,38,LA,NYG,1,10,66,0,0,(8:38) 23-K.WILLIAMS LEFT TACKLE TO LAR 38 FOR 4 YARDS (58-B.OKEREKE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,17,3082,0,0
2023123107,2023-12-31,4,8,38,NYG,LA,0,0,100,1,0,TIMEOUT AT 08:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3082,0,0
2023123107,2023-12-31,4,7,59,LA,NYG,2,6,62,0,0,(7:59) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 10-C.KUPP (22-A.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,17,3121,0,0
2023123107,2023-12-31,4,7,54,LA,NYG,3,6,62,0,0,(7:54) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 15-D.ROBINSON [51-A.OJULARI].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,17,3126,0,0
2023123107,2023-12-31,4,7,50,LA,NYG,4,6,62,0,0,"(7:50) 42-E.EVANS PUNTS 59 YARDS TO NYG 3, CENTER-46-C.TINKER. 80-G.OLSZEWSKI PUSHED OB AT NYG 17 FOR 14 YARDS (18-B.SKOWRONEK; 35-J.HUMMEL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,17,3130,0,0
2023123107,2023-12-31,4,7,40,NYG,LA,1,10,17,0,0,(7:40) (SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 26-S.BARKLEY TO NYG 26 FOR 9 YARDS (43-J.JOHNSON; 44-A.WITHERSPOON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,17,3140,0,0
2023123107,2023-12-31,4,7,9,NYG,LA,2,1,26,0,0,(7:09) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 26 FOR NO GAIN (94-D.JOHNSON; 91-K.TURNER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,17,3171,0,0
2023123107,2023-12-31,4,6,31,NYG,LA,3,1,26,1,0,(6:31) 2-T.TAYLOR UP THE MIDDLE TO NYG 28 FOR 2 YARDS (99-A.DONALD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,17,3209,0,0
2023123107,2023-12-31,4,5,55,NYG,LA,1,10,28,0,0,"(5:55) (SHOTGUN) 2-T.TAYLOR SCRAMBLES RIGHT END PUSHED OB AT NYG 43 FOR 15 YARDS (37-Q.LAKE). PENALTY ON NYG-61-J.SCHMITZ, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 28 - NO PLAY.",0,2023,15,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,NYG,1,OFFENSIVE HOLDING,10,17,3245,0,0
2023123107,2023-12-31,4,5,37,NYG,LA,1,20,18,0,0,(5:37) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 12-D.WALLER TO NYG 27 FOR 9 YARDS (4-J.FULLER; 44-A.WITHERSPOON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,17,3263,0,0
2023123107,2023-12-31,4,5,7,NYG,LA,2,11,27,0,0,"(5:07) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE DEEP LEFT TO 12-D.WALLER [0-B.YOUNG].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,3293,0,0
2023123107,2023-12-31,4,5,1,NYG,LA,3,11,27,0,0,(5:01) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT LEFT TO 86-D.SLAYTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,3299,0,0
2023123107,2023-12-31,4,4,56,NYG,LA,4,11,27,0,0,"(4:56) 6-J.GILLAN PUNTS 45 YARDS TO LAR 28, CENTER-59-C.KREITER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,3304,0,0
2023123107,2023-12-31,4,4,46,LA,NYG,1,10,72,1,0,(4:46) 17-P.NACUA LEFT END TO LAR 43 FOR 15 YARDS (44-N.MCCLOUD).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,17,3314,0,0
2023123107,2023-12-31,4,3,59,LA,NYG,1,10,57,0,0,"(3:59) 23-K.WILLIAMS RIGHT GUARD TO LAR 42 FOR -1 YARDS (29-X.MCKINNEY, 91-AS.ROBINSON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OPP,0,,0,,0,17,3361,0,0
2023123107,2023-12-31,4,3,56,LA,NYG,0,0,100,1,0,TIMEOUT #1 BY NYG AT 03:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3364,0,0
2023123107,2023-12-31,4,3,56,LA,NYG,2,11,58,0,0,"(3:56) 17-P.NACUA LEFT END TO LAR 46 FOR 4 YARDS (55-J.WARD, 28-C.FLOTT).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OPP,0,,0,,0,17,3364,0,0
2023123107,2023-12-31,4,3,53,LA,NYG,3,7,54,0,0,(3:53) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 36 FOR -10 YARDS (SACK SPLIT BY 58-B.OKEREKE AND 93-R.NUNEZ-ROCHES).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,17,3367,0,0
2023123107,2023-12-31,4,3,53,LA,NYG,0,0,100,1,0,TIMEOUT #2 BY NYG AT 03:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3367,0,0
2023123107,2023-12-31,4,3,49,LA,NYG,0,0,100,1,0,TIMEOUT #3 BY NYG AT 03:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3371,0,0
2023123107,2023-12-31,4,3,49,LA,NYG,4,17,64,0,0,"(3:49) 42-E.EVANS PUNTS 58 YARDS TO NYG 6, CENTER-46-C.TINKER. 80-G.OLSZEWSKI FOR 94 YARDS, TOUCHDOWN.",0,2023,0,PUNT,PUNT,0,0,0,1,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,3371,0,0
2023123107,2023-12-31,4,3,27,LA,NYG,1,10,75,0,0,(3:27) 23-K.WILLIAMS RIGHT TACKLE TO LAR 26 FOR 1 YARD (97-D.LAWRENCE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,17,3393,0,0
2023123107,2023-12-31,4,3,27,NYG,LA,0,0,85,0,0,"(KICK FORMATION) PENALTY ON LAR-92-J.WILLIAMS, ENCROACHMENT, 1 YARD, ENFORCED AT LAR 15 - NO PLAY.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,LAR,1,ENCROACHMENT,1,17,3393,0,0
2023123107,2023-12-31,4,3,27,NYG,LA,0,0,99,1,0,TWO-POINT CONVERSION ATTEMPT. 2-T.TAYLOR PASS TO 26-S.BARKLEY IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,1,OPP,0,,0,,0,17,3393,0,0
2023123107,2023-12-31,4,3,27,LA,NYG,0,0,65,1,0,"21-M.CROSBY KICKS 55 YARDS FROM NYG 35 TO LAR 10, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3393,0,0
2023123107,2023-12-31,4,2,43,LA,NYG,2,9,74,0,0,(2:43) 23-K.WILLIAMS LEFT GUARD TO LAR 26 FOR NO GAIN (91-AS.ROBINSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OPP,0,,0,,0,17,3437,0,0
2023123107,2023-12-31,4,2,0,LA,NYG,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3480,0,0
2023123107,2023-12-31,4,2,0,LA,NYG,3,9,74,0,0,(2:00) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 16 FOR -10 YARDS (19-I.SIMMONS).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,17,3480,0,0
2023123107,2023-12-31,4,1,17,LA,NYG,4,19,84,0,0,"(1:17) 42-E.EVANS PUNTS 40 YARDS TO NYG 44, CENTER-46-C.TINKER. 80-G.OLSZEWSKI RAN OB AT LAR 48 FOR 8 YARDS (97-M.HOECHT). PENALTY ON NYG-30-D.HOLMES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 45.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,16,OPP,1,NYG,0,OFFENSIVE HOLDING,10,17,3523,0,0
2023123107,2023-12-31,4,1,8,NYG,LA,1,10,35,0,0,(1:08) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT MIDDLE TO 26-S.BARKLEY [0-B.YOUNG].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,17,3532,0,0
2023123107,2023-12-31,4,1,4,NYG,LA,2,10,35,1,0,(1:04) (SHOTGUN) 2-T.TAYLOR SCRAMBLES RIGHT TACKLE TO LAR 34 FOR 31 YARDS (43-J.JOHNSON).,0,2023,31,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,17,3536,0,0
2023123107,2023-12-31,4,0,43,NYG,LA,1,10,66,0,0,(:43) (NO HUDDLE) 2-T.TAYLOR SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,17,3557,0,0
2023123107,2023-12-31,4,0,42,NYG,LA,2,10,66,0,0,(:42) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO LAR 36 FOR -2 YARDS (53-E.JONES).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,17,3558,0,0
2023123107,2023-12-31,4,0,37,NYG,LA,0,0,100,1,0,TIMEOUT #1 BY LAR AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3563,0,0
2023123107,2023-12-31,4,0,37,NYG,LA,3,12,64,0,0,(:37) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 17-W.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,3563,0,0
2023123107,2023-12-31,4,0,35,NYG,LA,4,12,64,0,0,"(:35) 21-M.CROSBY 54 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,3565,0,0
2023123107,2023-12-31,4,0,30,LA,NYG,1,10,56,0,0,(:30) 9-M.STAFFORD KNEELS TO LAR 43 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,17,3570,0,0
2023123107,2023-12-31,4,0,0,LA,NYG,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3600,0,0
