GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CHI,ATL
2023123103,2023-12-31,2,4,2,CHI,ATL,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1558,0,0
2023123103,2023-12-31,2,3,52,ATL,CHI,2,10,25,0,0,(3:52) (SHOTGUN) 7-B.ROBINSON RIGHT END TO ATL 26 FOR 1 YARD (33-J.JOHNSON). CHI-33-J.JOHNSON WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,1568,0,0
2023123103,2023-12-31,2,3,21,ATL,CHI,3,9,26,0,0,(3:21) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT TO 12-K.HODGE (29-T.STEVENSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1599,0,0
2023123103,2023-12-31,2,3,15,ATL,CHI,4,9,26,0,0,"(3:15) 13-B.PINION PUNTS 44 YARDS TO CHI 30, CENTER-49-L.MCCULLOUGH. 15-T.TAYLOR TO CHI 34 FOR 4 YARDS (18-M.HOLLINS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1605,0,0
2023123103,2023-12-31,2,3,6,CHI,ATL,1,10,34,0,0,(3:06) (SHOTGUN) 24-K.HERBERT LEFT END PUSHED OB AT CHI 40 FOR 6 YARDS (21-M.HUGHES).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,1614,0,0
2023123103,2023-12-31,2,2,36,CHI,ATL,2,4,40,0,0,(2:36) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO CHI 41 FOR 1 YARD (96-Z.HARRISON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,1644,0,0
2023123103,2023-12-31,2,2,0,CHI,ATL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023123103,2023-12-31,2,2,0,CHI,ATL,3,3,41,0,0,(2:00) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 32 FOR -9 YARDS (55-K.ELLISS).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1680,0,0
2023123103,2023-12-31,2,1,52,CHI,ATL,0,0,100,1,0,TIMEOUT #1 BY ATL AT 01:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1688,0,0
2023123103,2023-12-31,2,1,52,CHI,ATL,4,12,32,0,0,"(1:52) 16-T.GILL PUNTS 53 YARDS TO ATL 15, CENTER-48-P.SCALES. 20-D.ALFORD TO ATL 27 FOR 12 YARDS (57-J.SANBORN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1688,0,0
2023123103,2023-12-31,2,1,40,ATL,CHI,1,10,27,0,0,(1:40) (SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 29 FOR 2 YARDS (49-T.EDMUNDS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OWN,0,,0,,0,1700,0,0
2023123103,2023-12-31,2,1,18,ATL,CHI,2,8,29,0,0,"(1:18) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1722,0,0
2023123103,2023-12-31,2,1,10,ATL,CHI,3,8,29,0,0,(1:10) (SHOTGUN) 4-T.HEINICKE PASS SHORT MIDDLE INTENDED FOR 5-D.LONDON INTERCEPTED BY 53-T.EDWARDS AT ATL 39. 53-T.EDWARDS TO ATL 37 FOR 2 YARDS (5-D.LONDON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,29,OWN,0,,0,,0,1730,0,0
2023123103,2023-12-31,2,1,2,CHI,ATL,1,10,63,0,0,(1:02) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1738,0,0
2023123103,2023-12-31,2,0,52,CHI,ATL,2,10,63,0,0,"(:52) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE TO ATL 35 FOR 2 YARDS (3-J.BATES, 55-K.ELLISS).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1748,0,0
2023123103,2023-12-31,2,0,35,CHI,ATL,0,0,100,1,0,TIMEOUT #1 BY CHI AT 00:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1765,0,0
2023123103,2023-12-31,2,0,35,CHI,ATL,3,8,65,0,0,(:35) (SHOTGUN) 1-J.FIELDS SACKED AT ATL 37 FOR -2 YARDS (SACK SPLIT BY 90-D.ONYEMATA AND 48-B.DUPREE).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1765,0,0
2023123103,2023-12-31,2,0,4,CHI,ATL,0,0,100,1,0,TIMEOUT #2 BY CHI AT 00:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1796,0,0
2023123103,2023-12-31,2,0,4,CHI,ATL,4,10,63,0,0,"(:04) 8-C.SANTOS 55 YARD FIELD GOAL IS NO GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL. 20-D.ALFORD AT ATL -9 TO CHI 13 FOR 96 YARDS (62-L.PATRICK).",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1796,0,0
2023123103,2023-12-31,2,0,0,CHI,ATL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023123103,2023-12-31,3,15,0,CHI,ATL,0,0,65,1,0,13-B.PINION KICKS 65 YARDS FROM ATL 35 TO CHI 0. 12-V.JONES TO CHI 25 FOR 25 YARDS (43-T.FISK; 29-M.ABERNATHY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023123103,2023-12-31,3,14,54,CHI,ATL,1,10,25,1,0,(14:54) (SHOTGUN) 1-J.FIELDS PASS DEEP MIDDLE TO 2-D.MOORE TO ATL 47 FOR 28 YARDS (37-D.HELLAMS).,0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1806,0,0
2023123103,2023-12-31,3,14,14,CHI,ATL,1,10,53,0,0,(14:14) 24-K.HERBERT LEFT GUARD TO ATL 38 FOR 9 YARDS (37-D.HELLAMS).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OPP,0,,0,,0,1846,0,0
2023123103,2023-12-31,3,13,36,CHI,ATL,2,1,62,1,0,"(13:36) (SHOTGUN) 24-K.HERBERT RIGHT GUARD TO ATL 3 FOR 35 YARDS (55-K.ELLISS, 24-A.TERRELL).",0,2023,35,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,1884,0,0
2023123103,2023-12-31,3,12,47,CHI,ATL,1,3,97,0,0,(12:47) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 2-D.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1933,0,0
2023123103,2023-12-31,3,12,43,CHI,ATL,2,3,97,0,0,(12:43) (SHOTGUN) 75-L.BOROM REPORTED IN AS ELIGIBLE.  1-J.FIELDS LEFT END PUSHED OB AT ATL 4 FOR -1 YARDS (3-J.BATES).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,3,OPP,0,,0,,0,1937,0,0
2023123103,2023-12-31,3,12,5,CHI,ATL,3,4,96,0,0,(12:05) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 13-T.SCOTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1975,0,0
2023123103,2023-12-31,3,12,0,CHI,ATL,4,4,96,0,0,"(12:00) 8-C.SANTOS 22 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1980,0,0
2023123103,2023-12-31,3,12,0,CHI,ATL,0,0,100,1,0,TIMEOUT #1 BY ATL AT 12:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1980,0,0
2023123103,2023-12-31,3,11,56,ATL,CHI,1,10,25,0,0,(11:56) (SHOTGUN) 4-T.HEINICKE PASS SHORT RIGHT TO 7-B.ROBINSON PUSHED OB AT ATL 30 FOR 5 YARDS (9-J.BRISKER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1984,0,0
2023123103,2023-12-31,3,11,56,ATL,CHI,0,0,65,1,0,"16-T.GILL KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1984,0,0
2023123103,2023-12-31,3,11,56,CHI,ATL,0,0,100,1,0,TIMEOUT AT 11:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1984,0,0
2023123103,2023-12-31,3,11,31,ATL,CHI,2,5,30,1,0,"(11:31) (NO HUDDLE, SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 40 FOR 10 YARDS (6-K.GORDON).",0,2023,10,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OWN,0,,0,,0,2009,0,0
2023123103,2023-12-31,3,10,50,ATL,CHI,1,10,40,0,0,"(10:50) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS SHORT RIGHT TO 15-V.JEFFERSON TO ATL 49 FOR 9 YARDS (6-K.GORDON, 32-T.SMITH).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2050,0,0
2023123103,2023-12-31,3,10,10,ATL,CHI,2,1,49,0,0,"(10:10) (SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO ATL 49 FOR NO GAIN (93-JU.JONES, 98-M.SWEAT).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,2090,0,0
2023123103,2023-12-31,3,9,34,ATL,CHI,3,1,49,0,0,"(9:34) (SHOTGUN) 64-R.NEUZIL REPORTED IN AS ELIGIBLE.  4-T.HEINICKE PASS SHORT LEFT TO 85-M.PRUITT RAN OB AT CHI 37 FOR 14 YARDS. PENALTY ON CHI-93-JU.JONES, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT CHI 37.",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,49,OWN,1,CHI,0,ROUGHING THE PASSER,15,2126,0,0
2023123103,2023-12-31,3,9,18,ATL,CHI,1,10,78,0,0,"(9:18) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO CHI 19 FOR 3 YARDS (29-T.STEVENSON, 9-J.BRISKER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,22,OPP,0,,0,,0,2142,0,0
2023123103,2023-12-31,3,8,40,ATL,CHI,2,7,81,0,0,(8:40) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON (29-T.STEVENSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2180,0,0
2023123103,2023-12-31,3,8,37,ATL,CHI,3,7,81,0,0,"(8:37) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT TO 81-J.SMITH [53-T.EDWARDS].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2183,0,0
2023123103,2023-12-31,3,8,33,ATL,CHI,4,7,81,0,0,"(8:33) 6-Y.KOO 38 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2187,0,0
2023123103,2023-12-31,3,8,29,CHI,ATL,0,0,100,1,0,TIMEOUT AT 08:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2191,0,0
2023123103,2023-12-31,3,8,29,CHI,ATL,0,0,65,1,0,13-B.PINION KICKS 61 YARDS FROM ATL 35 TO CHI 4. 12-V.JONES TO CHI 33 FOR 29 YARDS (33-T.FLOWERS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2191,0,0
2023123103,2023-12-31,3,8,23,CHI,ATL,1,10,33,0,0,(8:23) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 13-T.SCOTT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2197,0,0
2023123103,2023-12-31,3,8,17,CHI,ATL,2,10,33,0,0,"(8:17) (SHOTGUN) 23-R.JOHNSON LEFT GUARD TO CHI 35 FOR 2 YARDS (96-Z.HARRISON, 95-T.GRAHAM).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,2203,0,0
2023123103,2023-12-31,3,7,37,CHI,ATL,3,8,35,1,0,(7:37) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END RAN OB AT CHI 48 FOR 13 YARDS (37-D.HELLAMS).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2243,0,0
2023123103,2023-12-31,3,6,50,CHI,ATL,1,10,48,0,0,(6:50) (SHOTGUN) 24-K.HERBERT RIGHT END TO CHI 47 FOR -1 YARDS (96-Z.HARRISON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OWN,0,,0,,0,2290,0,0
2023123103,2023-12-31,3,6,12,CHI,ATL,2,11,47,1,0,"(6:12) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 80-C.JOHNSON TO ATL 37 FOR 16 YARDS (34-C.PHILLIPS). ATLANTA CHALLENGED THE RUNNER WAS INBOUNDS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 80-C.JOHNSON RAN OB AT ATL 42 FOR 11 YARDS (3-J.BATES).",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,1,1,,0,0,0,0,0,,47,OWN,0,,0,,0,2328,0,0
2023123103,2023-12-31,3,6,0,CHI,ATL,1,10,58,0,0,(6:00) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 2-D.MOORE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2340,0,0
2023123103,2023-12-31,3,5,54,CHI,ATL,2,10,58,0,0,"(5:54) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO ATL 38 FOR 4 YARDS (53-N.LANDMAN, 55-K.ELLISS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,2346,0,0
2023123103,2023-12-31,3,5,13,CHI,ATL,3,6,62,0,0,"(5:13) (SHOTGUN) 1-J.FIELDS RIGHT END TO ATL 38 FOR NO GAIN (27-R.GRANT, 21-M.HUGHES).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,2387,0,0
2023123103,2023-12-31,3,4,22,CHI,ATL,4,6,62,0,0,(4:22) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2438,0,0
2023123103,2023-12-31,3,4,14,CHI,ATL,0,0,100,1,0,TIMEOUT AT 04:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2446,0,0
2023123103,2023-12-31,3,4,14,ATL,CHI,1,10,39,0,0,(4:14) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2446,0,0
2023123103,2023-12-31,3,4,6,ATL,CHI,2,10,39,0,0,(4:06) (SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT INTENDED FOR 81-J.SMITH INTERCEPTED BY 29-T.STEVENSON AT CHI 47. 29-T.STEVENSON TO ATL 46 FOR 7 YARDS (7-B.ROBINSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,39,OWN,0,,0,,0,2454,0,0
2023123103,2023-12-31,3,3,58,CHI,ATL,1,10,54,0,0,"(3:58) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT. PENALTY ON CHI-12-V.JONES, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT ATL 46 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,46,OPP,1,CHI,1,OFFENSIVE PASS INTERFERENCE,10,2462,0,0
2023123103,2023-12-31,3,3,51,CHI,ATL,0,0,100,1,0,TIMEOUT AT 03:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2469,0,0
2023123103,2023-12-31,3,3,51,CHI,ATL,1,20,44,0,0,(3:51) (SHOTGUN) 24-K.HERBERT RIGHT TACKLE TO CHI 44 FOR NO GAIN (72-L.LONDON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OWN,0,,0,,0,2469,0,0
2023123103,2023-12-31,3,3,19,CHI,ATL,2,20,44,1,0,(3:19) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE RAN OB AT ATL 33 FOR 23 YARDS (37-D.HELLAMS).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2501,0,0
2023123103,2023-12-31,3,2,43,CHI,ATL,1,10,67,0,0,(2:43) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP MIDDLE TO 13-T.SCOTT (21-M.HUGHES). ATL-21-M.HUGHES WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2537,0,0
2023123103,2023-12-31,3,2,37,CHI,ATL,2,10,67,0,0,(2:37) 24-K.HERBERT RIGHT END TO ATL 29 FOR 4 YARDS (53-N.LANDMAN; 48-B.DUPREE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OPP,0,,0,,0,2543,0,0
2023123103,2023-12-31,3,1,58,CHI,ATL,3,6,71,0,0,(1:58) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 2-D.MOORE TO ATL 24 FOR 5 YARDS (3-J.BATES).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2582,0,0
2023123103,2023-12-31,3,1,14,CHI,ATL,4,1,76,0,0,"(1:14) 8-C.SANTOS 42 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2626,0,0
2023123103,2023-12-31,3,1,10,ATL,CHI,1,10,25,0,0,(1:10) (SHOTGUN) 7-B.ROBINSON LEFT GUARD TO ATL 31 FOR 6 YARDS (99-G.DEXTER).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,2630,0,0
2023123103,2023-12-31,3,1,10,ATL,CHI,0,0,65,1,0,"16-T.GILL KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2630,0,0
2023123103,2023-12-31,3,0,36,ATL,CHI,2,4,31,0,0,"(:36) (NO HUDDLE, SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 34 FOR 3 YARDS (90-D.ROBINSON).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OWN,0,,0,,0,2664,0,0
2023123103,2023-12-31,3,0,1,ATL,CHI,3,1,34,1,0,(:01) 64-R.NEUZIL REPORTED IN AS ELIGIBLE.  25-T.ALLGEIER RIGHT TACKLE TO ATL 36 FOR 2 YARDS (90-D.ROBINSON; 32-T.SMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0,2699,0,0
2023123103,2023-12-31,3,0,0,ATL,CHI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023123103,2023-12-31,4,15,0,ATL,CHI,1,10,36,0,0,(15:00) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT MIDDLE TO 8-K.PITTS (49-T.EDMUNDS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2700,0,0
2023123103,2023-12-31,4,14,55,ATL,CHI,2,10,36,1,0,(14:55) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 48 FOR 12 YARDS (4-E.JACKSON).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,2705,0,0
2023123103,2023-12-31,4,14,18,ATL,CHI,1,10,48,0,0,(14:18) (SHOTGUN) 7-B.ROBINSON RIGHT END TO CHI 49 FOR 3 YARDS (53-T.EDWARDS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OWN,0,,0,,0,2742,0,0
2023123103,2023-12-31,4,13,51,ATL,CHI,2,7,51,0,0,"(13:51) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE DEEP MIDDLE TO 81-J.SMITH.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2769,0,0
2023123103,2023-12-31,4,13,46,ATL,CHI,3,7,51,0,0,"(13:46) (SHOTGUN) 4-T.HEINICKE PASS SHORT RIGHT TO 15-V.JEFFERSON TO CHI 44 FOR 5 YARDS (49-T.EDMUNDS). PENALTY ON CHI-93-JU.JONES, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT CHI 44.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,49,OPP,1,CHI,0,UNNECESSARY ROUGHNESS,15,2774,0,0
2023123103,2023-12-31,4,13,0,ATL,CHI,1,10,71,0,0,"(13:00) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS SHORT RIGHT TO 15-V.JEFFERSON TO CHI 24 FOR 5 YARDS (29-T.STEVENSON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2820,0,0
2023123103,2023-12-31,4,12,35,ATL,CHI,2,5,76,0,0,"(12:35) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT MIDDLE TO 81-J.SMITH.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2845,0,0
2023123103,2023-12-31,4,12,32,ATL,CHI,3,5,76,1,0,"(12:32) (SHOTGUN) 4-T.HEINICKE SCRAMBLES LEFT END FOR 24 YARDS, TOUCHDOWN.",0,2023,24,SHOTGUN,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2848,0,0
2023123103,2023-12-31,4,12,22,CHI,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2858,0,0
