GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,BAL
2023123101,2023-12-31,2,7,21,BAL,MIA,2,8,66,1,0,"(7:21) (SHOTGUN) 8-L.JACKSON PASS DEEP RIGHT TO 3-O.BECKHAM RAN OB AT MIA 1 FOR 33 YARDS. MIAMI CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,1,0,,0,0,0,0,0,,34,OPP,0,,0,,0,17,1359,0,0
2023123101,2023-12-31,2,6,59,BAL,MIA,1,1,99,1,0,"(6:59) 35-G.EDWARDS RIGHT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,17,1381,0,0
2023123101,2023-12-31,2,6,56,MIA,BAL,0,0,65,1,0,9-J.TUCKER KICKS 66 YARDS FROM BAL 35 TO MIA -1. 0-B.BERRIOS TO MIA 31 FOR 32 YARDS (23-R.YA-SIN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1384,0,0
2023123101,2023-12-31,2,6,56,BAL,MIA,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,1384,0,0
2023123101,2023-12-31,2,6,50,MIA,BAL,1,10,31,0,0,(6:50) 28-D.ACHANE UP THE MIDDLE TO MIA 34 FOR 3 YARDS (58-M.PIERCE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,17,1390,0,0
2023123101,2023-12-31,2,6,11,MIA,BAL,2,7,34,0,0,(6:11) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,17,1429,0,0
2023123101,2023-12-31,2,6,8,MIA,BAL,3,7,34,1,0,(6:08) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP MIDDLE TO 81-D.SMYTHE TO 50 FOR 16 YARDS (32-M.WILLIAMS).,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,17,1432,0,0
2023123101,2023-12-31,2,5,28,MIA,BAL,1,10,100,0,0,(5:28) (SHOTGUN) 23-J.WILSON UP THE MIDDLE TO BAL 45 FOR 5 YARDS (0-R.SMITH).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,17,1472,0,0
2023123101,2023-12-31,2,4,50,MIA,BAL,2,5,55,0,0,(4:50) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 28-D.ACHANE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,1510,0,0
2023123101,2023-12-31,2,4,46,MIA,BAL,3,5,55,0,0,(4:46) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 3-R.CHOSEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,1514,0,0
2023123101,2023-12-31,2,4,41,MIA,BAL,4,5,55,1,0,(4:41) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 10-T.HILL RAN OB AT BAL 20 FOR 25 YARDS (23-R.YA-SIN).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,1519,0,0
2023123101,2023-12-31,2,4,5,MIA,BAL,1,10,80,0,0,(4:05) (SHOTGUN) 28-D.ACHANE LEFT END TO BAL 20 FOR NO GAIN (58-M.PIERCE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,17,1555,0,0
