GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DEN,LAC
2023123112,2023-12-31,2,9,51,LAC,DEN,3,8,82,0,0,(9:51) (SHOTGUN) 2-E.STICK PASS INCOMPLETE DEEP RIGHT TO 86-K.DOSS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1209,0,0
2023123112,2023-12-31,2,9,46,LAC,DEN,4,8,82,0,0,"(9:46) 11-C.DICKER 36 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1214,0,0
2023123112,2023-12-31,2,9,43,DEN,LAC,1,10,25,0,0,(9:43) 38-J.MCLAUGHLIN RIGHT END TO DEN 29 FOR 4 YARDS (91-C.HINTON; 6-E.KENDRICKS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,1217,0,0
2023123112,2023-12-31,2,9,43,DEN,LAC,0,0,100,1,0,TIMEOUT AT 09:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1217,0,0
2023123112,2023-12-31,2,9,43,DEN,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1217,0,0
2023123112,2023-12-31,2,9,2,DEN,LAC,2,6,29,0,0,"(9:02) (SHOTGUN) 4-J.STIDHAM PASS SHORT RIGHT TO 33-J.WILLIAMS TO DEN 33 FOR 4 YARDS (31-N.NIEMANN, 3-D.JAMES).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1258,0,0
2023123112,2023-12-31,2,8,16,DEN,LAC,3,2,33,1,0,(8:16) (SHOTGUN) 38-J.MCLAUGHLIN RIGHT END PUSHED OB AT DEN 44 FOR 11 YARDS (3-D.JAMES; 6-E.KENDRICKS).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OWN,0,,0,,0,1304,0,0
2023123112,2023-12-31,2,7,34,DEN,LAC,1,10,44,0,0,(7:34) (SHOTGUN) 4-J.STIDHAM PASS INCOMPLETE SHORT RIGHT TO 89-B.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1346,0,0
2023123112,2023-12-31,2,7,31,DEN,LAC,2,10,44,0,0,(7:31) 25-S.PERINE RIGHT END PUSHED OB AT DEN 46 FOR 2 YARDS (31-N.NIEMANN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OWN,0,,0,,0,1349,0,0
2023123112,2023-12-31,2,6,52,DEN,LAC,3,8,46,1,0,"(6:52) (SHOTGUN) 4-J.STIDHAM PASS SHORT RIGHT TO 17-L.HUMPHREY FOR 54 YARDS, TOUCHDOWN.",0,2023,54,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1388,0,0
