GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,DAL
2023123000,2023-12-30,2,14,49,DET,DAL,1,10,42,1,0,(14:49) 16-J.GOFF PASS DEEP LEFT TO 14-A.ST. BROWN PUSHED OB AT DAL 38 FOR 20 YARDS (26-D.BLAND).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,911,0,0
2023123000,2023-12-30,2,14,10,DET,DAL,1,10,62,0,0,(14:10) 16-J.GOFF PASS SHORT LEFT INTENDED FOR 5-D.MONTGOMERY INTERCEPTED BY 2-J.LEWIS AT DAL 46. 2-J.LEWIS TO DAL 46 FOR NO GAIN (5-D.MONTGOMERY).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,38,OPP,0,,0,,0,950,0,0
2023123000,2023-12-30,2,14,4,DAL,DET,1,10,46,1,0,(14:04) (SHOTGUN) 4-D.PRESCOTT PASS DEEP LEFT TO 3-B.COOKS TO DET 33 FOR 21 YARDS (31-K.JOSEPH).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,956,0,0
2023123000,2023-12-30,2,14,4,DAL,DET,0,0,100,1,0,TIMEOUT AT 14:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,956,0,0
2023123000,2023-12-30,2,13,25,DAL,DET,1,10,67,0,0,(13:25) (SHOTGUN) 20-T.POLLARD LEFT GUARD TO DET 28 FOR 5 YARDS (46-J.CAMPBELL; 94-B.JONES).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,995,0,0
2023123000,2023-12-30,2,12,46,DAL,DET,2,5,72,1,0,(12:46) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS TO DET 20 FOR 8 YARDS (1-C.SUTTON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1034,0,0
2023123000,2023-12-30,2,12,5,DAL,DET,1,10,80,0,0,(12:05) 42-D.VAUGHN UP THE MIDDLE TO DET 17 FOR 3 YARDS (55-D.BARNES; 32-B.BRANCH).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,1075,0,0
2023123000,2023-12-30,2,11,30,DAL,DET,2,7,83,0,0,"(11:30) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 3-B.COOKS. PENALTY ON DET-94-B.JONES, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT DET 17 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,17,OPP,1,DET,1,DEFENSIVE OFFSIDE,5,1110,0,0
2023123000,2023-12-30,2,11,24,DAL,DET,2,2,88,1,0,"(11:24) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DET 5 FOR 7 YARDS (92-T.ALUALU, 46-J.CAMPBELL).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,1116,0,0
2023123000,2023-12-30,2,10,43,DAL,DET,1,5,95,0,0,"(10:43) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO DET 1 FOR 4 YARDS (29-K.VILDOR). FUMBLES (29-K.VILDOR), BALL OUT OF BOUNDS IN END ZONE, TOUCHBACK.",0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,5,OPP,0,,0,,0,1157,0,0
2023123000,2023-12-30,2,10,38,DET,DAL,1,10,20,0,0,"(10:38) 26-J.GIBBS RIGHT END TO DET 28 FOR 8 YARDS (33-D.CLARK, 1-J.KEARSE).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,1162,0,0
2023123000,2023-12-30,2,10,13,DET,DAL,2,2,28,0,0,"(10:13) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 87-S.LAPORTA.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1187,0,0
2023123000,2023-12-30,2,10,6,DET,DAL,3,2,28,0,0,(10:06) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 9-J.WILLIAMS [97-O.ODIGHIZUWA].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1194,0,0
2023123000,2023-12-30,2,9,12,DET,DAL,1,10,59,0,0,(9:12) 14-A.ST. BROWN RIGHT END PUSHED OB AT DAL 30 FOR 11 YARDS (14-M.BELL).,0,2023,0,UNDER CENTER,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1248,0,0
2023123000,2023-12-30,2,8,37,DET,DAL,1,10,70,1,0,(8:37) 26-J.GIBBS RIGHT TACKLE TO DAL 19 FOR 11 YARDS (1-J.KEARSE).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OPP,0,,0,,0,1283,0,0
2023123000,2023-12-30,2,8,3,DET,DAL,1,10,81,1,0,(8:03) 26-J.GIBBS RIGHT GUARD TO DAL 2 FOR 17 YARDS (14-M.BELL).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,1317,0,0
2023123000,2023-12-30,2,7,16,DET,DAL,1,2,98,0,0,(7:16) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO DAL 5 FOR -3 YARDS (90-D.LAWRENCE).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,1364,0,0
