GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,PIT
2023123111,2023-12-31,4,2,58,SEA,PIT,3,2,69,1,0,"(2:58) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 26-Z.CHARBONNET TO PIT 23 FOR 8 YARDS (16-M.JACK) [44-M.GOLDEN]. PIT-90-T.WATT WAS INJURED DURING THE PLAY.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,17,3422,0,0
2023123111,2023-12-31,4,2,40,SEA,PIT,1,10,77,1,0,(2:40) (SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 84-C.PARKINSON TO PIT 5 FOR 18 YARDS (29-L.WALLACE) [44-M.GOLDEN].,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,17,3440,0,0
2023123111,2023-12-31,4,2,17,SEA,PIT,1,5,95,0,0,"(2:17) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF (24-J.PORTER).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,17,3463,0,0
2023123111,2023-12-31,4,2,13,SEA,PIT,2,5,95,0,0,(2:13) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,17,3467,0,0
2023123111,2023-12-31,4,2,9,SEA,PIT,3,5,95,0,0,(2:09) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,17,3471,0,0
2023123111,2023-12-31,4,2,5,SEA,PIT,4,5,95,0,0,"(2:05) 5-J.MYERS 24 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,17,3475,0,0
2023123111,2023-12-31,4,2,1,PIT,SEA,0,0,65,1,0,5-J.MYERS KICKS ONSIDE 9 YARDS FROM SEA 35 TO SEA 44. 18-D.JOHNSON (DIDN'T TRY TO ADVANCE) TO SEA 44 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3479,0,0
2023123111,2023-12-31,4,2,0,PIT,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3480,0,0
2023123111,2023-12-31,4,2,0,PIT,SEA,1,10,56,1,0,(2:00) (SHOTGUN) 2-M.RUDOLPH PASS SHORT RIGHT TO 14-G.PICKENS TO SEA 20 FOR 24 YARDS (20-J.LOVE).,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,17,3480,0,0
2023123111,2023-12-31,4,1,52,PIT,SEA,0,0,100,1,0,TIMEOUT #2 BY SEA AT 01:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3488,0,0
2023123111,2023-12-31,4,1,52,PIT,SEA,1,10,80,0,0,"(1:52) 22-N.HARRIS LEFT TACKLE TO SEA 18 FOR 2 YARDS (54-B.WAGNER, 90-JA.REED).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OPP,0,,0,,0,17,3488,0,0
2023123111,2023-12-31,4,1,47,PIT,SEA,0,0,100,1,0,TIMEOUT #3 BY SEA AT 01:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3493,0,0
2023123111,2023-12-31,4,1,47,PIT,SEA,2,8,82,0,0,"(1:47) 22-N.HARRIS RIGHT GUARD TO SEA 17 FOR 1 YARD (90-JA.REED, 54-B.WAGNER).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OPP,0,,0,,0,17,3493,0,0
2023123111,2023-12-31,4,1,1,PIT,SEA,0,0,100,1,0,TIMEOUT #1 BY PIT AT 01:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3539,0,0
2023123111,2023-12-31,4,1,1,PIT,SEA,3,7,83,1,0,(1:01) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO SEA 5 FOR 12 YARDS.,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,17,OPP,0,,0,,0,17,3539,0,0
2023123111,2023-12-31,4,0,22,PIT,SEA,1,5,95,0,0,(:22) 2-M.RUDOLPH KNEELS TO SEA 6 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,17,3578,0,0
2023123111,2023-12-31,4,0,0,PIT,SEA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3600,0,0
