GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,HOU,TEN
2023123104,2023-12-31,4,7,40,TEN,HOU,4,1,42,0,0,(7:40) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 35 FOR -7 YARDS (95-D.BARNETT).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,17,3140,0,0
2023123104,2023-12-31,4,7,36,HOU,TEN,1,10,65,0,0,"(7:36) 31-D.PIERCE LEFT END TO TEN 36 FOR -1 YARDS (21-R.MCCREARY, 2-A.AL-SHAAIR).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OPP,0,,0,,0,17,3144,0,0
2023123104,2023-12-31,4,6,57,HOU,TEN,2,11,64,0,0,(6:57) 31-D.PIERCE RIGHT TACKLE TO TEN 33 FOR 3 YARDS (91-K.COBURN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OPP,0,,0,,0,17,3183,0,0
2023123104,2023-12-31,4,6,18,HOU,TEN,3,8,67,0,0,(6:18) (SHOTGUN) 33-D.OGUNBOWALE LEFT END TO TEN 33 FOR NO GAIN (24-E.MOLDEN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,17,3222,0,0
2023123104,2023-12-31,4,5,37,HOU,TEN,4,8,67,0,0,"(5:37) 15-K.FAIRBAIRN 51 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,17,3263,0,0
2023123104,2023-12-31,4,5,33,HOU,TEN,0,0,100,1,0,TIMEOUT AT 05:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3267,0,0
2023123104,2023-12-31,4,5,33,TEN,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3267,0,0
2023123104,2023-12-31,4,5,33,TEN,HOU,1,10,25,0,0,(5:33) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 17 FOR -8 YARDS (SACK SPLIT BY 95-D.BARNETT AND 93-K.HINISH).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,3267,0,0
2023123104,2023-12-31,4,4,51,TEN,HOU,2,18,17,0,0,(4:51) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS RAN OB AT TEN 21 FOR 4 YARDS (25-D.KING).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,17,3309,0,0
2023123104,2023-12-31,4,4,45,TEN,HOU,3,14,21,0,0,"(4:45) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 32-T.SPEARS TO TEN 26 FOR 5 YARDS (48-C.HARRIS, 24-D.STINGLEY).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,17,3315,0,0
2023123104,2023-12-31,4,4,5,TEN,HOU,4,9,26,0,0,"(4:05) 13-T.ZENTNER PUNTS 64 YARDS TO HOU 10, CENTER-46-M.COX, DOWNED BY TEN-44-M.BROWN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,17,3355,0,0
2023123104,2023-12-31,4,3,51,HOU,TEN,1,10,10,0,0,(3:51) 10-MILLS AT QB. 31-D.PIERCE RIGHT TACKLE TO HOU 11 FOR 1 YARD (24-E.MOLDEN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,10,OWN,0,,0,,0,17,3369,0,0
2023123104,2023-12-31,4,3,51,HOU,TEN,0,0,100,1,0,TIMEOUT AT 03:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3369,0,0
2023123104,2023-12-31,4,3,8,HOU,TEN,2,9,11,0,0,"(3:08) 31-D.PIERCE UP THE MIDDLE TO HOU 10 FOR -1 YARDS (58-H.LANDRY, 91-K.COBURN).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OWN,0,,0,,0,17,3412,0,0
2023123104,2023-12-31,4,2,28,HOU,TEN,3,10,10,0,0,"(2:28) 31-D.PIERCE UP THE MIDDLE TO HOU 15 FOR 5 YARDS (2-A.AL-SHAAIR, 94-J.JOHNSON).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,17,3452,0,0
2023123104,2023-12-31,4,2,0,HOU,TEN,4,5,15,0,0,"(2:00) 11-C.JOHNSTON PUNTS 52 YARDS TO TEN 33, CENTER-46-J.WEEKS. 12-M.KINSEY TO TEN 42 FOR 9 YARDS (30-D.HOUSTON-CARSON; 33-D.OGUNBOWALE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,17,3480,0,0
2023123104,2023-12-31,4,2,0,HOU,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3480,0,0
2023123104,2023-12-31,4,1,50,TEN,HOU,1,10,42,0,0,(1:50) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  20-J.WARD LEFT END TO TEN 45 FOR 3 YARDS (94-K.DAVIS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OWN,0,,0,,0,17,3490,0,0
2023123104,2023-12-31,4,1,50,HOU,TEN,0,0,100,1,0,TIMEOUT AT 01:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3490,0,0
2023123104,2023-12-31,4,1,5,TEN,HOU,2,7,45,1,0,(1:05) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  20-J.WARD RIGHT GUARD TO HOU 47 FOR 8 YARDS (35-J.HANSEN; 43-N.HEWITT).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,17,3535,0,0
2023123104,2023-12-31,4,0,21,TEN,HOU,1,10,53,0,0,(:21) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  20-J.WARD RIGHT TACKLE TO HOU 47 FOR NO GAIN (35-J.HANSEN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0,17,3579,0,0
2023123104,2023-12-31,4,0,0,TEN,HOU,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3600,0,0
