GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,GB,MIN
2023123114,2023-12-31,2,7,5,GB,MIN,1,10,67,0,0,(7:05) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT PUSHED OB AT MIN 29 FOR 4 YARDS (44-J.METELLUS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,17,1375,0,0
2023123114,2023-12-31,2,6,30,GB,MIN,2,6,71,0,0,(6:30) 33-A.JONES LEFT GUARD TO MIN 24 FOR 5 YARDS (24-C.BYNUM).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OPP,0,,0,,0,17,1410,0,0
2023123114,2023-12-31,2,5,46,GB,MIN,3,1,76,1,0,(5:46) 33-A.JONES LEFT TACKLE TO MIN 16 FOR 8 YARDS (24-C.BYNUM).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OPP,0,,0,,0,17,1454,0,0
2023123114,2023-12-31,2,5,5,GB,MIN,1,10,84,0,0,"(5:05) 33-A.JONES RIGHT END TO MIN 6 FOR 10 YARDS (58-J.HICKS). PENALTY ON MIN-90-J.BULLARD, ILLEGAL USE OF HANDS, 3 YARDS, ENFORCED AT MIN 6.",0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,16,OPP,1,MIN,0,ILLEGAL USE OF HANDS,3,17,1495,0,0
2023123114,2023-12-31,2,4,40,GB,MIN,1,3,97,0,0,(4:40) 28-A.DILLON LEFT END TO MIN 2 FOR 1 YARD (99-D.HUNTER; 58-J.HICKS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,3,OPP,0,,0,,0,17,1520,0,0
2023123114,2023-12-31,2,4,2,GB,MIN,2,2,98,1,0,"(4:02) (SHOTGUN) 10-J.LOVE LEFT END FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,2,OPP,0,,0,,0,17,1558,0,0
2023123114,2023-12-31,2,3,59,GB,MIN,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,1561,0,0
2023123114,2023-12-31,2,3,59,MIN,GB,0,0,100,1,0,TIMEOUT AT 03:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1561,0,0
2023123114,2023-12-31,2,3,59,MIN,GB,0,0,65,1,0,17-A.CARLSON KICKS 68 YARDS FROM GB 35 TO MIN -3. 26-K.NWANGWU TO MIN 19 FOR 22 YARDS (45-ER.WILSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1561,0,0
2023123114,2023-12-31,2,3,56,MIN,GB,1,10,19,1,0,(3:56) (SHOTGUN) 16-J.HALL PASS SHORT RIGHT TO 84-J.OLIVER TO MIN 36 FOR 17 YARDS (34-J.OWENS).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,17,1564,0,0
