GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,DET
2023092800,2023-09-28,4,6,45,DET,GB,3,7,93,0,0,(6:45) (SHOTGUN) 5-D.MONTGOMERY RIGHT GUARD TO GB 1 FOR 6 YARDS (7-Q.WALKER; 20-R.FORD).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OPP,0,,0,,0,3195,0,0
2023092800,2023-09-28,4,6,3,DET,GB,4,1,99,1,0,"(6:03) 5-D.MONTGOMERY RIGHT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,3237,0,0
2023092800,2023-09-28,4,6,0,GB,DET,0,0,100,1,0,TIMEOUT AT 06:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3240,0,0
2023092800,2023-09-28,4,6,0,DET,GB,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3240,0,0
2023092800,2023-09-28,4,6,0,GB,DET,0,0,65,1,0,3-J.FOX KICKS 69 YARDS FROM DET 35 TO GB -4. 25-K.NIXON TO GB 17 FOR 21 YARDS (13-C.REYNOLDS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3240,0,0
2023092800,2023-09-28,4,5,57,GB,DET,1,10,17,0,0,(5:57) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO GB 23 FOR 6 YARDS (55-D.BARNES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3243,0,0
2023092800,2023-09-28,4,5,38,GB,DET,2,4,23,1,0,"(5:38) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 87-R.DOUBS TO GB 31 FOR 8 YARDS (23-J.JACOBS).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3262,0,0
2023092800,2023-09-28,4,5,19,GB,DET,1,10,31,0,0,"(5:19) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT [53-C.HARRIS].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3281,0,0
2023092800,2023-09-28,4,5,11,GB,DET,2,10,31,0,0,(5:11) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 81-J.DEGUARA TO GB 40 FOR 9 YARDS (32-B.BRANCH; 55-D.BARNES).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3289,0,0
2023092800,2023-09-28,4,4,51,GB,DET,3,1,40,1,0,"(4:51) (NO HUDDLE, SHOTGUN) 28-A.DILLON UP THE MIDDLE TO GB 46 FOR 6 YARDS (79-J.COMINSKY, 21-T.WALKER).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,3309,0,0
2023092800,2023-09-28,4,4,32,GB,DET,1,10,46,1,0,"(4:32) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 83-S.TOURE TO DET 19 FOR 35 YARDS (23-J.JACOBS).",0,2023,35,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3328,0,0
2023092800,2023-09-28,4,4,27,GB,DET,1,10,81,0,0,(4:27) (NO HUDDLE) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO DET 14 FOR 5 YARDS (32-B.BRANCH). DET-32-B.BRANCH WAS INJURED DURING THE PLAY.,0,2023,5,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3333,0,0
2023092800,2023-09-28,4,4,18,GB,DET,0,0,100,1,0,TIMEOUT AT 04:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3342,0,0
2023092800,2023-09-28,4,4,15,GB,DET,2,5,86,1,0,(4:15) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE INTENDED FOR 87-R.DOUBS INTERCEPTED BY 23-J.JACOBS AT DET 4. 23-J.JACOBS RAN OB AT DET 18 FOR 14 YARDS (83-S.TOURE).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,14,OPP,0,,0,,0,3345,0,0
2023092800,2023-09-28,4,4,5,DET,GB,1,10,18,1,0,(4:05) 5-D.MONTGOMERY LEFT END PUSHED OB AT DET 31 FOR 13 YARDS (20-R.FORD).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,18,OWN,0,,0,,0,3355,0,0
2023092800,2023-09-28,4,3,59,DET,GB,1,10,31,0,0,(3:59) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 26-J.GIBBS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3361,0,0
2023092800,2023-09-28,4,3,55,DET,GB,2,10,31,0,0,(3:55) 5-D.MONTGOMERY RIGHT TACKLE TO DET 32 FOR 1 YARD (7-Q.WALKER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,3365,0,0
2023092800,2023-09-28,4,3,51,DET,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 03:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3369,0,0
2023092800,2023-09-28,4,3,51,DET,GB,3,9,32,0,0,(3:51) (SHOTGUN) 16-J.GOFF SACKED AT DET 22 FOR -10 YARDS (95-D.WYATT).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3369,0,0
2023092800,2023-09-28,4,3,46,DET,GB,4,19,22,0,0,"(3:46) 3-J.FOX PUNTS 47 YARDS TO GB 31, CENTER-47-S.DALY. 25-K.NIXON TO DET 35 FOR 34 YARDS (46-J.CAMPBELL, 25-W.HARRIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,3374,0,0
2023092800,2023-09-28,4,3,46,DET,GB,0,0,100,1,0,TIMEOUT #2 BY GB AT 03:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3374,0,0
2023092800,2023-09-28,4,3,32,GB,DET,1,10,65,0,0,(3:32) (SHOTGUN) 10-J.LOVE SACKED AT DET 44 FOR -9 YARDS (79-J.COMINSKY).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3388,0,0
2023092800,2023-09-28,4,3,6,GB,DET,2,19,56,0,0,"(3:06) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS PUSHED OB AT DET 32 FOR 12 YARDS (34-A.ANZALONE).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3414,0,0
2023092800,2023-09-28,4,3,1,GB,DET,3,7,68,0,0,(3:01) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 13-D.WICKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3419,0,0
2023092800,2023-09-28,4,2,56,GB,DET,4,7,68,0,0,"(2:56) 17-A.CARLSON 50 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3424,0,0
2023092800,2023-09-28,4,2,52,DET,GB,1,10,53,1,0,(2:52) 5-D.MONTGOMERY LEFT TACKLE TO GB 31 FOR 16 YARDS (29-R.DOUGLAS).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OPP,0,,0,,0,3428,0,0
2023092800,2023-09-28,4,2,52,DET,GB,0,0,65,1,0,"17-A.CARLSON KICKS ONSIDE 12 YARDS FROM GB 35 TO GB 47, OUT OF BOUNDS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3428,0,0
2023092800,2023-09-28,4,2,5,DET,GB,1,10,69,0,0,(2:05) 5-D.MONTGOMERY RIGHT END TO GB 28 FOR 3 YARDS (7-Q.WALKER; 58-I.MCDUFFIE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OPP,0,,0,,0,3475,0,0
2023092800,2023-09-28,4,2,0,DET,GB,2,7,72,0,0,(2:00) 5-D.MONTGOMERY LEFT GUARD TO GB 26 FOR 2 YARDS (93-T.SLATON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OPP,0,,0,,0,3480,0,0
2023092800,2023-09-28,4,2,0,DET,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023092800,2023-09-28,4,1,55,DET,GB,0,0,100,1,0,TIMEOUT #3 BY GB AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3485,0,0
2023092800,2023-09-28,4,1,55,DET,GB,3,5,74,0,0,(1:55) 5-D.MONTGOMERY LEFT TACKLE TO GB 24 FOR 2 YARDS (96-C.WOODEN; 95-D.WYATT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OPP,0,,0,,0,3485,0,0
2023092800,2023-09-28,4,1,11,DET,GB,0,0,100,1,0,TIMEOUT #2 BY DET AT 01:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3529,0,0
2023092800,2023-09-28,4,1,11,DET,GB,4,3,76,1,0,(1:11) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO GB 19 FOR 5 YARDS (29-R.DOUGLAS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3529,0,0
2023092800,2023-09-28,4,0,36,DET,GB,1,10,81,0,0,(:36) 16-J.GOFF KNEELS TO GB 20 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3564,0,0
2023092800,2023-09-28,4,0,0,DET,GB,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
