GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CHI,DEN
2023100103,2023-10-01,2,2,29,CHI,DEN,1,10,16,0,0,"(2:29) (SHOTGUN) PENALTY ON CHI-75-L.BOROM, FALSE START, 5 YARDS, ENFORCED AT CHI 16 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,16,OWN,1,CHI,1,FALSE START,5,1651,0,0
2023100103,2023-10-01,2,2,29,CHI,DEN,1,15,11,1,0,(2:29) (SHOTGUN) 1-J.FIELDS PASS DEEP RIGHT TO 2-D.MOORE PUSHED OB AT CHI 35 FOR 24 YARDS (32-D.TURNER-YELL).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1651,0,0
2023100103,2023-10-01,2,2,4,CHI,DEN,1,10,35,0,0,(2:04) (SHOTGUN) 23-R.JOHNSON RIGHT GUARD TO CHI 36 FOR 1 YARD (99-Z.ALLEN; 49-A.SINGLETON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OWN,0,,0,,0,1676,0,0
2023100103,2023-10-01,2,2,0,CHI,DEN,2,9,36,1,0,"(2:00) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 85-C.KMET TO CHI 47 FOR 11 YARDS (49-A.SINGLETON, 41-D.SANDERS).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1680,0,0
2023100103,2023-10-01,2,2,0,CHI,DEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023100103,2023-10-01,2,1,27,CHI,DEN,1,10,47,0,0,(1:27) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 41 FOR -6 YARDS (0-J.COOPER).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1713,0,0
2023100103,2023-10-01,2,1,1,CHI,DEN,2,16,41,0,0,"(1:01) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON PUSHED OB AT CHI 43 FOR 2 YARDS (2-P.SURTAIN).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1739,0,0
2023100103,2023-10-01,2,0,54,CHI,DEN,3,14,43,0,0,"(:54) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 18-R.TONYAN TO DEN 48 FOR 9 YARDS (29-J.MCMILLIAN, 49-A.SINGLETON).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1746,0,0
2023100103,2023-10-01,2,0,6,CHI,DEN,4,5,52,0,0,"(:06) (NO HUDDLE, SHOTGUN) PENALTY ON CHI-62-L.PATRICK, FALSE START, 5 YARDS, ENFORCED AT DEN 48 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OPP,1,CHI,1,FALSE START,5,1794,0,0
2023100103,2023-10-01,2,0,6,CHI,DEN,0,0,100,1,0,TIMEOUT #1 BY CHI AT 00:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1794,0,0
2023100103,2023-10-01,2,0,6,CHI,DEN,4,10,47,0,0,(:06) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP RIGHT (2-P.SURTAIN) [99-Z.ALLEN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1794,0,0
2023100103,2023-10-01,3,15,0,DEN,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023100103,2023-10-01,2,0,0,CHI,DEN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023100103,2023-10-01,3,15,0,DEN,CHI,1,10,25,0,0,(15:00) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 10-J.JEUDY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023100103,2023-10-01,3,14,55,DEN,CHI,2,10,25,0,0,"(14:55) (SHOTGUN) 38-J.MCLAUGHLIN RIGHT GUARD TO DEN 34 FOR 9 YARDS (22-E.HICKS, 49-T.EDMUNDS).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1805,0,0
2023100103,2023-10-01,3,14,16,DEN,CHI,3,1,34,0,0,"(14:16) (SHOTGUN) PENALTY ON DEN-77-Q.MEINERZ, FALSE START, 5 YARDS, ENFORCED AT DEN 34 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,DEN,1,FALSE START,5,1844,0,0
2023100103,2023-10-01,3,13,55,DEN,CHI,3,6,29,0,0,(13:55) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 10-J.JEUDY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1865,0,0
2023100103,2023-10-01,3,13,46,DEN,CHI,4,6,29,0,0,"(13:46) 9-R.DIXON PUNTS 45 YARDS TO CHI 26, CENTER-48-M.FRABONI. 15-T.TAYLOR PUSHED OB AT CHI 34 FOR 8 YARDS (20-M.BURTON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1874,0,0
2023100103,2023-10-01,3,13,37,CHI,DEN,0,0,100,1,0,TIMEOUT AT 13:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1883,0,0
2023100103,2023-10-01,3,13,37,CHI,DEN,1,10,34,0,0,(13:37) 24-K.HERBERT RIGHT GUARD TO CHI 38 FOR 4 YARDS (22-K.JACKSON; 99-Z.ALLEN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,1883,0,0
2023100103,2023-10-01,3,13,1,CHI,DEN,2,6,38,0,0,(13:01) (SHOTGUN) 24-K.HERBERT RIGHT GUARD TO CHI 42 FOR 4 YARDS (22-K.JACKSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,1919,0,0
2023100103,2023-10-01,3,12,18,CHI,DEN,3,2,42,1,0,(12:18) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE TO 50 FOR 8 YARDS (29-J.MCMILLIAN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1962,0,0
2023100103,2023-10-01,3,11,34,CHI,DEN,1,10,100,0,0,(11:34) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 42 FOR -8 YARDS (SACK SPLIT BY 42-N.BONITTO AND 99-Z.ALLEN).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2006,0,0
2023100103,2023-10-01,3,10,42,CHI,DEN,2,18,42,0,0,(10:42) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 85-C.KMET TO 50 FOR 8 YARDS (41-D.SANDERS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2058,0,0
2023100103,2023-10-01,3,10,7,CHI,DEN,3,10,100,1,0,(10:07) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE TO DEN 39 FOR 11 YARDS (27-D.MATHIS) [0-J.COOPER].,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2093,0,0
2023100103,2023-10-01,3,9,24,CHI,DEN,1,10,61,0,0,"(9:24) 12-V.JONES RIGHT END TO DEN 26 FOR 13 YARDS (5-R.GREGORY). PENALTY ON CHI-58-D.WRIGHT, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT DEN 29.",0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,39,OPP,1,CHI,0,ILLEGAL BLOCK ABOVE THE WAIST,10,2136,0,0
2023100103,2023-10-01,3,8,52,CHI,DEN,1,10,61,0,0,(8:52) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 84-M.LEWIS TO DEN 31 FOR 8 YARDS (49-A.SINGLETON; 0-J.COOPER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2168,0,0
2023100103,2023-10-01,3,8,15,CHI,DEN,2,2,69,1,0,(8:15) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO DEN 29 FOR 2 YARDS (32-D.TURNER-YELL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,2205,0,0
2023100103,2023-10-01,3,7,33,CHI,DEN,1,10,71,0,0,"(7:33) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO DEN 26 FOR 3 YARDS (93-D.JONES, 29-J.MCMILLIAN).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,2247,0,0
2023100103,2023-10-01,3,6,51,CHI,DEN,2,7,74,0,0,(6:51) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 24-K.HERBERT TO DEN 26 FOR NO GAIN (49-A.SINGLETON; 29-J.MCMILLIAN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2289,0,0
2023100103,2023-10-01,3,6,14,CHI,DEN,3,7,74,1,0,(6:14) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 11-D.MOONEY TO DEN 9 FOR 17 YARDS (32-D.TURNER-YELL).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2326,0,0
2023100103,2023-10-01,3,5,35,CHI,DEN,1,9,91,0,0,(5:35) 23-R.JOHNSON RIGHT GUARD TO DEN 2 FOR 7 YARDS (22-K.JACKSON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OPP,0,,0,,0,2365,0,0
2023100103,2023-10-01,3,4,58,CHI,DEN,2,2,98,0,0,"(4:58) 23-R.JOHNSON RIGHT TACKLE TO DEN 2 FOR NO GAIN (91-M.HENNINGSEN, 49-A.SINGLETON).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,2,OPP,0,,0,,0,2402,0,0
2023100103,2023-10-01,3,4,18,CHI,DEN,3,2,98,1,0,"(4:18) 1-J.FIELDS PASS SHORT LEFT TO 24-K.HERBERT FOR 2 YARDS, TOUCHDOWN.",0,2023,2,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,2442,0,0
2023100103,2023-10-01,3,4,11,DEN,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2449,0,0
2023100103,2023-10-01,3,4,11,DEN,CHI,1,10,25,0,0,"(4:11) 3-R.WILSON PASS SHORT RIGHT TO 38-J.MCLAUGHLIN TO DEN 28 FOR 3 YARDS (29-T.STEVENSON). PENALTY ON CHI-9-J.BRISKER, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT DEN 28.",0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,CHI,0,ROUGHING THE PASSER,15,2449,0,0
2023100103,2023-10-01,3,4,11,CHI,DEN,0,0,100,1,0,TIMEOUT AT 04:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2449,0,0
2023100103,2023-10-01,3,4,11,CHI,DEN,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2449,0,0
2023100103,2023-10-01,3,3,45,DEN,CHI,1,10,43,1,0,(3:45) 38-J.MCLAUGHLIN RIGHT END TO CHI 26 FOR 31 YARDS (9-J.BRISKER).,0,2023,31,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,2475,0,0
2023100103,2023-10-01,3,3,7,DEN,CHI,1,10,74,1,0,(3:07) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 25-S.PERINE TO CHI 15 FOR 11 YARDS (9-J.BRISKER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2513,0,0
2023100103,2023-10-01,3,2,25,DEN,CHI,1,10,85,0,0,"(2:25) PENALTY ON DEN-69-M.MCGLINCHEY, FALSE START, 5 YARDS, ENFORCED AT CHI 15 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,DEN,1,FALSE START,5,2555,0,0
2023100103,2023-10-01,3,2,5,DEN,CHI,1,15,80,0,0,(2:05) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 38-J.MCLAUGHLIN TO CHI 9 FOR 11 YARDS (53-T.EDWARDS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2575,0,0
2023100103,2023-10-01,3,1,26,DEN,CHI,2,4,91,0,0,(1:26) 25-S.PERINE RIGHT TACKLE TO CHI 6 FOR 3 YARDS (57-J.SANBORN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,9,OPP,0,,0,,0,2614,0,0
2023100103,2023-10-01,3,0,46,DEN,CHI,3,1,94,1,0,(:46) 3-R.WILSON RIGHT GUARD TO CHI 4 FOR 2 YARDS (93-JU.JONES). OFFICIALS MEASUREMENT,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0,2654,0,0
2023100103,2023-10-01,3,0,20,DEN,CHI,1,4,96,1,0,"(:20) 3-R.WILSON PASS SHORT LEFT TO 89-B.JOHNSON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2680,0,0
2023100103,2023-10-01,3,0,14,CHI,DEN,1,10,25,0,0,"(:14) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 18-R.TONYAN. PENALTY ON DEN-2-P.SURTAIN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CHI 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,DEN,1,DEFENSIVE HOLDING,5,2686,0,0
2023100103,2023-10-01,3,0,14,CHI,DEN,0,0,100,1,0,TIMEOUT AT 00:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2686,0,0
2023100103,2023-10-01,3,0,14,CHI,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2686,0,0
2023100103,2023-10-01,3,0,14,DEN,CHI,0,0,85,1,0,"16-W.LUTZ EXTRA POINT IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2686,0,0
2023100103,2023-10-01,3,0,9,CHI,DEN,1,10,30,0,0,(:09) 23-R.JOHNSON RIGHT GUARD TO CHI 32 FOR 2 YARDS (93-D.JONES).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,2691,0,0
2023100103,2023-10-01,4,15,0,CHI,DEN,2,8,32,0,0,(15:00) (SHOTGUN) 1-J.FIELDS SCRAMBLES LEFT END TO CHI 35 FOR 3 YARDS (99-Z.ALLEN; 41-D.SANDERS).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2700,0,0
2023100103,2023-10-01,3,0,0,CHI,DEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023100103,2023-10-01,4,14,15,CHI,DEN,3,5,35,0,0,(14:15) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT MIDDLE TO 85-C.KMET (32-D.TURNER-YELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2745,0,0
2023100103,2023-10-01,4,14,10,CHI,DEN,4,5,35,0,0,"(14:10) 16-T.GILL PUNTS 56 YARDS TO DEN 9, CENTER-48-P.SCALES. 19-M.MIMS PUSHED OB AT DEN 34 FOR 25 YARDS (12-V.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2750,0,0
2023100103,2023-10-01,4,13,56,CHI,DEN,0,0,100,1,0,TIMEOUT AT 13:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2764,0,0
2023100103,2023-10-01,4,13,56,DEN,CHI,1,10,34,1,0,"(13:56) 38-J.MCLAUGHLIN RIGHT TACKLE TO DEN 46 FOR 12 YARDS (22-E.HICKS, 9-J.BRISKER).",0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0,2764,0,0
2023100103,2023-10-01,4,13,16,DEN,CHI,1,10,46,0,0,(13:16) 3-R.WILSON PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2804,0,0
2023100103,2023-10-01,4,13,12,DEN,CHI,2,10,46,0,0,(13:12) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 10-J.JEUDY TO CHI 45 FOR 9 YARDS (49-T.EDMUNDS) [93-JU.JONES].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2808,0,0
2023100103,2023-10-01,4,12,38,DEN,CHI,3,1,55,0,0,"(12:38) PENALTY ON DEN-72-G.BOLLES, FALSE START, 4 YARDS, ENFORCED AT CHI 45 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OPP,1,DEN,1,FALSE START,4,2842,0,0
2023100103,2023-10-01,4,12,38,DEN,CHI,3,5,51,1,0,(12:38) (SHOTGUN) 3-R.WILSON PASS DEEP LEFT TO 10-J.JEUDY TO CHI 24 FOR 25 YARDS (9-J.BRISKER) [53-T.EDWARDS].,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2842,0,0
2023100103,2023-10-01,4,11,53,DEN,CHI,1,10,76,0,0,(11:53) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2887,0,0
2023100103,2023-10-01,4,11,45,DEN,CHI,2,10,76,0,0,(11:45) 38-J.MCLAUGHLIN RIGHT END TO CHI 25 FOR -1 YARDS (32-T.SMITH).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OPP,0,,0,,0,2895,0,0
2023100103,2023-10-01,4,11,2,DEN,CHI,3,11,75,1,0,(11:02) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 17-L.HUMPHREY TO CHI 14 FOR 11 YARDS (53-T.EDWARDS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2938,0,0
2023100103,2023-10-01,4,10,25,DEN,CHI,1,10,86,0,0,(10:25) 25-S.PERINE RIGHT GUARD TO CHI 13 FOR 1 YARD (93-JU.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,14,OPP,0,,0,,0,2975,0,0
2023100103,2023-10-01,4,9,46,DEN,CHI,2,9,87,0,0,(9:46) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 14-C.SUTTON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3014,0,0
2023100103,2023-10-01,4,9,40,DEN,CHI,3,9,87,1,0,"(9:40) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 14-C.SUTTON FOR 13 YARDS, TOUCHDOWN.",0,2023,13,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3020,0,0
2023100103,2023-10-01,4,9,36,DEN,CHI,0,0,85,1,0,"16-W.LUTZ EXTRA POINT IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3024,0,0
2023100103,2023-10-01,4,9,36,CHI,DEN,0,0,100,1,0,TIMEOUT AT 09:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3024,0,0
2023100103,2023-10-01,4,9,36,CHI,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3024,0,0
2023100103,2023-10-01,4,9,36,CHI,DEN,1,10,25,0,0,(9:36) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 24-K.HERBERT TO CHI 32 FOR 7 YARDS (41-D.SANDERS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3024,0,0
2023100103,2023-10-01,4,9,1,CHI,DEN,2,3,32,1,0,(9:01) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO CHI 37 FOR 5 YARDS (41-D.SANDERS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OWN,0,,0,,0,3059,0,0
2023100103,2023-10-01,4,8,19,CHI,DEN,1,10,37,0,0,(8:19) 13-T.SCOTT LEFT END PUSHED OB AT CHI 45 FOR 8 YARDS (2-P.SURTAIN).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OWN,0,,0,,0,3101,0,0
2023100103,2023-10-01,4,7,44,CHI,DEN,2,2,45,1,0,"(7:44) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO DEN 48 FOR 7 YARDS (22-K.JACKSON, 92-J.HARRIS).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OWN,0,,0,,0,3136,0,0
2023100103,2023-10-01,4,7,5,CHI,DEN,1,10,52,0,0,"(7:05) 1-J.FIELDS SACKED AT CHI 42 FOR -10 YARDS (42-N.BONITTO). FUMBLES (42-N.BONITTO), RECOVERED BY DEN-0-J.COOPER AT CHI 35. 0-J.COOPER FOR 35 YARDS, TOUCHDOWN.",0,2023,-10,UNDER CENTER,SACK,0,0,0,1,,1,0,0,,0,1,0,0,0,,48,OPP,0,,0,,0,3175,0,0
2023100103,2023-10-01,4,6,55,CHI,DEN,0,0,100,1,0,TIMEOUT AT 06:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3185,0,0
2023100103,2023-10-01,4,6,55,CHI,DEN,0,0,15,1,0,"16-W.LUTZ EXTRA POINT IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3185,0,0
2023100103,2023-10-01,4,6,55,CHI,DEN,1,10,25,0,0,"(6:55) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 24-K.HERBERT TO CHI 41 FOR 16 YARDS (93-D.JONES). PENALTY ON CHI-84-M.LEWIS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 35.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,CHI,0,OFFENSIVE HOLDING,10,3185,0,0
