GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,WAS
2023100108,2023-10-01,2,4,13,WAS,PHI,3,4,44,1,0,(4:13) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 2-D.BROWN PUSHED OB AT PHI 21 FOR 35 YARDS (2-D.SLAY).,0,2023,35,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,4,1547,0,0
2023100108,2023-10-01,2,3,16,WAS,PHI,1,10,79,0,0,(3:16) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO PHI 19 FOR 2 YARDS (98-J.CARTER; 97-K.STREET).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,21,OPP,0,,0,,0,4,1604,0,0
2023100108,2023-10-01,2,2,35,WAS,PHI,2,8,81,0,0,(2:35) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 8-B.ROBINSON PUSHED OB AT PHI 19 FOR NO GAIN (52-Z.CUNNINGHAM).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,4,1645,0,0
2023100108,2023-10-01,2,2,0,WAS,PHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1680,0,0
2023100108,2023-10-01,2,2,0,WAS,PHI,3,8,81,0,0,"(2:00) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP LEFT TO 4-C.SAMUEL. PENALTY ON PHI-24-J.BRADBERRY, DEFENSIVE PASS INTERFERENCE, 9 YARDS, ENFORCED AT PHI 19 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,19,OPP,1,PHI,1,DEFENSIVE PASS INTERFERENCE,9,4,1680,0,0
2023100108,2023-10-01,2,1,55,WAS,PHI,1,10,90,0,0,(1:55) (SHOTGUN) 14-S.HOWELL SACKED AT PHI 15 FOR -5 YARDS (94-J.SWEAT).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,4,1685,0,0
2023100108,2023-10-01,2,1,52,WAS,PHI,2,15,85,0,0,"(1:52) (SHOTGUN) 14-S.HOWELL FUMBLES (ABORTED) AT PHI 20, RECOVERED BY WAS-24-A.GIBSON AT PHI 20. 24-A.GIBSON PUSHED OB AT PHI 12 FOR 8 YARDS (52-Z.CUNNINGHAM).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,15,OPP,0,,0,,0,4,1688,0,0
2023100108,2023-10-01,2,1,52,WAS,PHI,0,0,100,1,0,TIMEOUT #1 BY PHI AT 01:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1688,0,0
2023100108,2023-10-01,2,1,48,WAS,PHI,3,12,88,0,0,(1:48) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 1-J.DOTSON TO PHI 9 FOR 3 YARDS (41-N.MORROW).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,4,1692,0,0
2023100108,2023-10-01,2,1,42,WAS,PHI,0,0,100,1,0,TIMEOUT #2 BY PHI AT 01:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1698,0,0
2023100108,2023-10-01,2,1,42,WAS,PHI,4,9,91,0,0,"(1:42) 6-J.SLYE 27 YARD FIELD GOAL IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,4,1698,0,0
2023100108,2023-10-01,2,1,39,PHI,WAS,0,0,100,1,0,TIMEOUT AT 01:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1701,0,0
2023100108,2023-10-01,2,1,39,PHI,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1701,0,0
2023100108,2023-10-01,2,1,39,PHI,WAS,1,10,25,0,0,(1:39) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT END RAN OB AT PHI 27 FOR 2 YARDS (25-B.ST-JUSTE).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,1701,0,0
2023100108,2023-10-01,2,1,32,PHI,WAS,2,8,27,0,0,(1:32) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 88-D.GOEDERT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,4,1708,0,0
2023100108,2023-10-01,2,1,27,PHI,WAS,3,8,27,0,0,(1:27) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO PHI 34 FOR 7 YARDS (29-K.FULLER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,4,1713,0,0
2023100108,2023-10-01,2,1,5,PHI,WAS,4,1,34,1,0,(1:05) (NO HUDDLE) 1-J.HURTS LEFT END TO PHI 37 FOR 3 YARDS (31-K.CURL).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,4,1735,0,0
2023100108,2023-10-01,2,0,44,PHI,WAS,1,10,37,1,0,"(:44) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 6-D.SMITH TO WAS 26 FOR 37 YARDS (13-E.FORBES) [93-J.ALLEN]. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,37,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,4,1756,0,0
2023100108,2023-10-01,2,0,17,PHI,WAS,1,10,74,0,0,(:17) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 14-K.GAINWELL PUSHED OB AT WAS 23 FOR 3 YARDS (13-E.FORBES).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,4,1783,0,0
2023100108,2023-10-01,2,0,10,PHI,WAS,2,7,77,0,0,(:10) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,4,1790,0,0
2023100108,2023-10-01,2,0,4,PHI,WAS,3,7,77,0,0,"(:04) 4-J.ELLIOTT 41 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,4,1796,0,0
2023100108,2023-10-01,2,0,4,PHI,WAS,0,0,100,1,0,TIMEOUT #1 BY WAS AT 00:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1796,0,0
2023100108,2023-10-01,2,0,0,PHI,WAS,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1800,0,0
2023100108,2023-10-01,3,15,0,PHI,WAS,1,10,25,0,0,"(15:00) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 31 FOR 6 YARDS (57-C.BARTON, 52-J.DAVIS).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,4,1800,0,0
2023100108,2023-10-01,3,15,0,PHI,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1800,0,0
2023100108,2023-10-01,3,14,29,PHI,WAS,2,4,31,0,0,(14:29) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 34 FOR 3 YARDS (57-C.BARTON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,4,1831,0,0
2023100108,2023-10-01,3,14,2,PHI,WAS,3,1,34,1,0,(14:02) (NO HUDDLE) 1-J.HURTS UP THE MIDDLE TO PHI 35 FOR 1 YARD (57-C.BARTON).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,4,1858,0,0
2023100108,2023-10-01,3,13,21,PHI,WAS,1,10,35,0,0,(13:21) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT [90-M.SWEAT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,4,1899,0,0
2023100108,2023-10-01,3,13,13,PHI,WAS,2,10,35,1,0,(13:13) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 11-A.BROWN PUSHED OB AT WAS 37 FOR 28 YARDS (31-K.CURL).,0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,4,1907,0,0
2023100108,2023-10-01,3,12,44,PHI,WAS,1,10,63,0,0,(12:44) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO WAS 33 FOR 4 YARDS (22-D.FORREST).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,4,1936,0,0
2023100108,2023-10-01,3,12,18,PHI,WAS,2,6,67,0,0,"(12:18) (NO HUDDLE, SHOTGUN) 0-D.SWIFT LEFT GUARD TO WAS 30 FOR 3 YARDS (95-C.TOOHILL).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,4,1962,0,0
2023100108,2023-10-01,3,11,49,PHI,WAS,3,3,70,0,0,"(11:49) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 6-D.SMITH (94-D.PAYNE) [94-D.PAYNE].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,4,1991,0,0
2023100108,2023-10-01,3,11,43,PHI,WAS,4,3,70,0,0,"(11:43) 4-J.ELLIOTT 47 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,4,1997,0,0
2023100108,2023-10-01,3,11,38,WAS,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2002,0,0
2023100108,2023-10-01,3,11,38,WAS,PHI,1,10,25,0,0,(11:38) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO WAS 25 FOR NO GAIN (52-Z.CUNNINGHAM).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,4,2002,0,0
2023100108,2023-10-01,3,11,38,PHI,WAS,0,0,100,1,0,TIMEOUT AT 11:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2002,0,0
2023100108,2023-10-01,3,10,59,WAS,PHI,2,10,25,0,0,"(10:59) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 17-T.MCLAURIN. PENALTY ON PHI-2-D.SLAY, DEFENSIVE PASS INTERFERENCE, 5 YARDS, ENFORCED AT WAS 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,PHI,1,DEFENSIVE PASS INTERFERENCE,5,4,2041,0,0
2023100108,2023-10-01,3,10,56,WAS,PHI,1,10,30,0,0,(10:56) 24-A.GIBSON RIGHT GUARD TO WAS 32 FOR 2 YARDS (52-Z.CUNNINGHAM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,4,2044,0,0
2023100108,2023-10-01,3,10,19,WAS,PHI,2,8,32,0,0,(10:19) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 17-T.MCLAURIN TO WAS 36 FOR 4 YARDS (41-N.MORROW) [91-F.COX].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,4,2081,0,0
2023100108,2023-10-01,3,9,35,WAS,PHI,3,4,36,0,0,(9:35) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 1-J.DOTSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,4,2125,0,0
2023100108,2023-10-01,3,9,31,WAS,PHI,4,4,36,0,0,"(9:31) 5-T.WAY PUNTS 38 YARDS TO PHI 26, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 18-B.COVEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,4,2129,0,0
2023100108,2023-10-01,3,9,24,PHI,WAS,0,0,100,1,0,TIMEOUT AT 09:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2136,0,0
2023100108,2023-10-01,3,9,24,PHI,WAS,1,10,26,0,0,(9:24) (SHOTGUN) 14-K.GAINWELL RIGHT GUARD TO PHI 26 FOR NO GAIN (52-J.DAVIS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,4,2136,0,0
2023100108,2023-10-01,3,8,45,PHI,WAS,2,10,26,0,0,"(8:45) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 0-D.SWIFT. PENALTY ON WAS-52-J.DAVIS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT PHI 26 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,26,OWN,1,WAS,1,DEFENSIVE HOLDING,5,4,2175,0,0
2023100108,2023-10-01,3,8,40,PHI,WAS,1,10,31,0,0,(8:40) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH TO PHI 37 FOR 6 YARDS (29-K.FULLER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,4,2180,0,0
2023100108,2023-10-01,3,8,2,PHI,WAS,2,4,37,1,0,(8:02) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 14-K.GAINWELL TO PHI 41 FOR 4 YARDS (13-E.FORBES).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,4,2218,0,0
2023100108,2023-10-01,3,7,24,PHI,WAS,1,10,41,0,0,"(7:24) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 11-A.BROWN FOR 59 YARDS, TOUCHDOWN. PENALTY ON WAS-90-M.SWEAT, ROUGHING THE PASSER, 1 YARD, ENFORCED BETWEEN DOWNS.",0,2023,59,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,1,0,0,,41,OWN,1,WAS,0,ROUGHING THE PASSER,1,4,2256,0,0
2023100108,2023-10-01,3,7,11,PHI,WAS,0,0,99,1,0,TWO-POINT CONVERSION ATTEMPT. 14-K.GAINWELL RUSHES UP THE MIDDLE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,1,OPP,0,,0,,0,4,2269,0,0
2023100108,2023-10-01,3,7,11,WAS,PHI,1,10,25,0,0,(7:11) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 82-L.THOMAS PUSHED OB AT WAS 33 FOR 8 YARDS (52-Z.CUNNINGHAM; 2-D.SLAY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,2269,0,0
2023100108,2023-10-01,3,7,11,WAS,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2269,0,0
2023100108,2023-10-01,3,7,11,PHI,WAS,0,0,100,1,0,TIMEOUT AT 07:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2269,0,0
2023100108,2023-10-01,3,6,41,WAS,PHI,2,2,33,0,0,(6:41) (SHOTGUN) 8-B.ROBINSON RIGHT END TO WAS 34 FOR 1 YARD (2-D.SLAY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OWN,0,,0,,0,4,2299,0,0
2023100108,2023-10-01,3,6,4,WAS,PHI,3,1,34,1,0,(6:04) DIRECT SNAP TO 82-L.THOMAS.  82-L.THOMAS UP THE MIDDLE TO WAS 36 FOR 2 YARDS (91-F.COX).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,4,2336,0,0
2023100108,2023-10-01,3,6,4,WAS,PHI,0,0,100,1,0,TIMEOUT #1 BY WAS AT 06:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2336,0,0
2023100108,2023-10-01,3,5,25,WAS,PHI,1,10,36,0,0,(5:25) 14-S.HOWELL PASS SHORT RIGHT TO 87-J.BATES TO WAS 42 FOR 6 YARDS (2-D.SLAY). PHI-2-D.SLAY WAS INJURED DURING THE PLAY.,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,4,2375,0,0
2023100108,2023-10-01,3,4,59,WAS,PHI,2,4,42,0,0,(4:59) 14-S.HOWELL PASS INCOMPLETE DEEP MIDDLE TO 2-D.BROWN (32-R.BLANKENSHIP).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,4,2401,0,0
2023100108,2023-10-01,3,4,51,WAS,PHI,3,4,42,0,0,"(4:51) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 37 FOR -5 YARDS (41-N.MORROW). PENALTY ON WAS-71-A.WYLIE, OFFENSIVE HOLDING, DECLINED.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,42,OWN,0,WAS,0,OFFENSIVE HOLDING,0,4,2409,0,0
2023100108,2023-10-01,3,4,25,WAS,PHI,4,9,37,0,0,"(4:25) 5-T.WAY PUNTS 43 YARDS TO PHI 20, CENTER-54-C.CHEESEMAN. 18-B.COVEY TO PHI 31 FOR 11 YARDS (85-C.TURNER, 20-J.MARTIN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,4,2435,0,0
2023100108,2023-10-01,3,4,14,PHI,WAS,1,10,31,0,0,"(4:14) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO PHI 34 FOR 3 YARDS (22-D.FORREST, 57-C.BARTON).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,4,2446,0,0
2023100108,2023-10-01,3,4,14,PHI,WAS,0,0,100,1,0,TIMEOUT AT 04:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2446,0,0
2023100108,2023-10-01,3,3,30,PHI,WAS,2,7,34,1,0,(3:30) (SHOTGUN) 14-K.GAINWELL RIGHT END TO PHI 47 FOR 13 YARDS (57-C.BARTON).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,4,2490,0,0
2023100108,2023-10-01,3,2,50,PHI,WAS,1,10,47,0,0,"(2:50) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 88-D.GOEDERT TO WAS 36 FOR 17 YARDS (31-K.CURL). PENALTY ON WAS-31-K.CURL, ILLEGAL CONTACT, DECLINED.",0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,47,OWN,0,WAS,0,ILLEGAL CONTACT,0,4,2530,0,0
2023100108,2023-10-01,3,2,16,PHI,WAS,1,10,64,0,0,(2:16) 1-J.HURTS SACKED OB AT WAS 39 FOR -3 YARDS (93-J.ALLEN).,0,2023,-3,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,4,2564,0,0
2023100108,2023-10-01,3,1,55,PHI,WAS,2,13,61,0,0,(1:55) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO WAS 31 FOR 8 YARDS (31-K.CURL).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,4,2585,0,0
2023100108,2023-10-01,3,1,17,PHI,WAS,3,5,69,0,0,"(1:17) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 11-A.BROWN (29-K.FULLER). PENALTY ON WAS-29-K.FULLER, DEFENSIVE PASS INTERFERENCE, 5 YARDS, ENFORCED AT WAS 31 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,31,OPP,1,WAS,1,DEFENSIVE PASS INTERFERENCE,5,4,2623,0,0
2023100108,2023-10-01,3,1,11,PHI,WAS,1,10,74,1,0,(1:11) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH PUSHED OB AT WAS 15 FOR 11 YARDS (57-C.BARTON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,4,2629,0,0
2023100108,2023-10-01,3,0,35,PHI,WAS,1,10,85,0,0,(:35) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 88-D.GOEDERT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,2665,0,0
2023100108,2023-10-01,3,0,32,PHI,WAS,2,10,85,0,0,(:32) (SHOTGUN) 1-J.HURTS UP THE MIDDLE TO WAS 16 FOR -1 YARDS (93-J.ALLEN).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,4,2668,0,0
2023100108,2023-10-01,3,0,0,PHI,WAS,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2700,0,0
2023100108,2023-10-01,4,15,0,PHI,WAS,3,11,84,0,0,"(15:00) (SHOTGUN) 14-K.GAINWELL RIGHT GUARD TO WAS 16 FOR NO GAIN (90-M.SWEAT, 25-B.ST-JUSTE). FUMBLES (25-B.ST-JUSTE), RECOVERED BY PHI-65-L.JOHNSON AT WAS 18.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT GUARD,16,OPP,0,,0,,0,4,2700,0,0
2023100108,2023-10-01,4,14,17,PHI,WAS,4,13,82,0,0,"(14:17) 4-J.ELLIOTT 36 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,4,2743,0,0
2023100108,2023-10-01,4,14,15,WAS,PHI,1,10,25,0,0,(14:15) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 17-T.MCLAURIN TO WAS 30 FOR 5 YARDS (41-N.MORROW).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,2745,0,0
2023100108,2023-10-01,4,14,15,WAS,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2745,0,0
2023100108,2023-10-01,4,13,39,WAS,PHI,2,5,30,0,0,(13:39) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 4-C.SAMUEL TO WAS 33 FOR 3 YARDS (32-R.BLANKENSHIP).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,4,2781,0,0
2023100108,2023-10-01,4,12,57,WAS,PHI,3,2,33,1,0,(12:57) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON TO WAS 40 FOR 7 YARDS (2-D.SLAY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,4,2823,0,0
