GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,NO
2023100107,2023-10-01,4,15,0,TB,NO,1,10,60,0,0,(15:00) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2700,0,0
2023100107,2023-10-01,3,0,0,TB,NO,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023100107,2023-10-01,4,14,55,TB,NO,2,10,60,0,0,"(14:55) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT. PENALTY ON TB-70-R.HAINSEY, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT NO 40 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,40,OPP,1,TB,1,INELIGIBLE DOWNFIELD PASS,5,2705,0,0
2023100107,2023-10-01,4,14,51,TB,NO,2,15,55,0,0,(14:51) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES UP THE MIDDLE TO NO 35 FOR 10 YARDS (32-T.MATHIEU).,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2709,0,0
2023100107,2023-10-01,4,14,10,TB,NO,3,5,65,0,0,"(14:10) (SHOTGUN) PENALTY ON TB-83-D.THOMPKINS, FALSE START, 5 YARDS, ENFORCED AT NO 35 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,TB,1,FALSE START,5,2750,0,0
2023100107,2023-10-01,4,14,10,TB,NO,3,10,60,0,0,(14:10) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES RIGHT END RAN OB AT NO 33 FOR 7 YARDS (24-J.ABRAM).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2750,0,0
2023100107,2023-10-01,4,13,35,TB,NO,4,3,67,0,0,"(13:35) 4-C.MCLAUGHLIN 51 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2785,0,0
2023100107,2023-10-01,4,13,31,NO,TB,0,0,100,1,0,TIMEOUT AT 13:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2789,0,0
2023100107,2023-10-01,4,13,31,NO,TB,1,10,25,0,0,(13:31) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 46-A.PRENTICE TO NO 30 FOR 5 YARDS (27-Z.MCCOLLUM).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2789,0,0
2023100107,2023-10-01,4,13,31,NO,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK. INJURY UPDATE: NO 75-A.PEAT, CONCUSSION PROTOCOL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2789,0,0
2023100107,2023-10-01,4,13,1,NO,TB,2,5,30,0,0,(13:01) 41-A.KAMARA RIGHT TACKLE TO NO 33 FOR 3 YARDS (29-C.IZIEN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OWN,0,,0,,0,2819,0,0
2023100107,2023-10-01,4,12,25,NO,TB,3,2,33,0,0,"(12:25) (SHOTGUN) 41-A.KAMARA LEFT TACKLE TO NO 39 FOR 6 YARDS (91-M.GREENE). PENALTY ON NO-73-M.GARCIA, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 34.",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,33,OWN,1,NO,0,OFFENSIVE HOLDING,10,2855,0,0
2023100107,2023-10-01,4,12,11,NO,TB,3,11,24,1,0,(12:11) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 13-M.THOMAS TO NO 44 FOR 20 YARDS (24-C.DAVIS).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2869,0,0
2023100107,2023-10-01,4,11,33,NO,TB,1,10,44,0,0,(11:33) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 22-R.SHAHEED.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2907,0,0
2023100107,2023-10-01,4,11,27,NO,TB,2,10,44,1,0,(11:27) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 13-M.THOMAS TO TB 44 FOR 12 YARDS (27-Z.MCCOLLUM).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2913,0,0
2023100107,2023-10-01,4,11,3,NO,TB,1,10,56,0,0,"(11:03) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA PUSHED OB AT TB 40 FOR 4 YARDS (29-C.IZIEN).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2937,0,0
2023100107,2023-10-01,4,10,36,NO,TB,2,6,60,0,0,"(10:36) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA RAN OB AT TB 35 FOR 5 YARDS (31-A.WINFIELD).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2964,0,0
2023100107,2023-10-01,4,10,16,NO,TB,3,1,65,1,0,(10:16) (NO HUDDLE) 4-D.CARR UP THE MIDDLE TO TB 33 FOR 2 YARDS (92-W.GHOLSTON).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,2984,0,0
2023100107,2023-10-01,4,9,41,NO,TB,1,10,67,0,0,"(9:41) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO TB 31 FOR 2 YARDS (45-D.WHITE).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3019,0,0
2023100107,2023-10-01,4,9,17,NO,TB,2,8,69,0,0,"(9:17) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 12-C.OLAVE. PENALTY ON TB-29-C.IZIEN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TB 31 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,31,OPP,1,TB,1,DEFENSIVE HOLDING,5,3043,0,0
2023100107,2023-10-01,4,9,13,NO,TB,1,10,74,0,0,"(9:13) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA TO TB 26 FOR NO GAIN (24-C.DAVIS, 45-D.WHITE).",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3047,0,0
2023100107,2023-10-01,4,8,46,NO,TB,2,10,74,0,0,"(8:46) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3074,0,0
2023100107,2023-10-01,4,8,38,NO,TB,3,10,74,0,0,"(8:38) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 41-A.KAMARA [96-G.GAINES]. INJURY UPDATE: NO 75-A.PEAT, CONCUSSION, OUT.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3082,0,0
2023100107,2023-10-01,4,8,34,NO,TB,4,10,74,0,0,"(8:34) 19-B.GRUPE 44 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3086,0,0
2023100107,2023-10-01,4,8,29,NO,TB,0,0,100,1,0,TIMEOUT AT 08:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3091,0,0
2023100107,2023-10-01,4,8,29,TB,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3091,0,0
2023100107,2023-10-01,4,8,29,TB,NO,1,10,25,0,0,(8:29) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 88-C.OTTON TO TB 28 FOR 3 YARDS (32-T.MATHIEU).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3091,0,0
2023100107,2023-10-01,4,7,45,TB,NO,2,7,28,0,0,(7:45) 21-K.VAUGHN LEFT END TO TB 30 FOR 2 YARDS (20-P.WERNER; 32-T.MATHIEU).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OWN,0,,0,,0,3135,0,0
2023100107,2023-10-01,4,7,1,TB,NO,3,5,30,1,0,(7:01) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 83-D.THOMPKINS TO TB 38 FOR 8 YARDS (27-I.YIADOM).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3179,0,0
2023100107,2023-10-01,4,6,19,TB,NO,1,10,38,1,0,(6:19) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO 50 FOR 12 YARDS (27-I.YIADOM).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3221,0,0
2023100107,2023-10-01,4,5,37,TB,NO,1,10,100,0,0,(5:37) 21-K.VAUGHN LEFT GUARD TO NO 48 FOR 2 YARDS (24-J.ABRAM; 99-K.SAUNDERS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,0,OPP,0,,0,,0,3263,0,0
2023100107,2023-10-01,4,4,53,TB,NO,2,8,52,0,0,(4:53) 21-K.VAUGHN RIGHT END TO NO 47 FOR 1 YARD (27-I.YIADOM).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,3307,0,0
2023100107,2023-10-01,4,4,11,TB,NO,3,7,53,0,0,"(4:11) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 14-C.GODWIN PUSHED OB AT NO 5 FOR 42 YARDS (24-J.ABRAM; 48-J.GRAY). PENALTY ON NO-56-D.DAVIS, DEFENSIVE HOLDING, DECLINED.",0,2023,42,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,47,OPP,0,NO,0,DEFENSIVE HOLDING,0,3349,0,0
2023100107,2023-10-01,4,4,1,TB,NO,1,5,95,0,0,(4:01) (SHOTGUN) 1-R.WHITE LEFT GUARD TO NO 5 FOR NO GAIN (53-Z.BAUN; 96-C.GRANDERSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OPP,0,,0,,0,3359,0,0
2023100107,2023-10-01,4,3,57,TB,NO,2,5,95,0,0,(3:57) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3363,0,0
2023100107,2023-10-01,4,3,57,TB,NO,0,0,100,1,0,TIMEOUT #1 BY NO AT 03:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3363,0,0
2023100107,2023-10-01,4,3,53,TB,NO,3,5,95,1,0,"(3:53) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 83-D.THOMPKINS FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3367,0,0
2023100107,2023-10-01,4,3,44,NO,TB,0,0,100,1,0,TIMEOUT AT 03:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3376,0,0
2023100107,2023-10-01,4,3,44,NO,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3376,0,0
2023100107,2023-10-01,4,3,44,NO,TB,1,10,25,0,0,(3:44) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3376,0,0
2023100107,2023-10-01,4,3,44,TB,NO,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 6-B.MAYFIELD PASS TO 10-T.PALMER IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,3376,0,0
2023100107,2023-10-01,4,3,38,NO,TB,2,10,25,0,0,(3:38) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 5-L.BOWDEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3382,0,0
2023100107,2023-10-01,4,3,34,NO,TB,3,10,25,0,0,(3:34) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP MIDDLE TO 13-M.THOMAS (24-C.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3386,0,0
2023100107,2023-10-01,4,3,29,NO,TB,4,10,25,0,0,"(3:29) (SHOTGUN) 4-D.CARR SACKED AT NO 16 FOR -9 YARDS (50-V.VEA). FUMBLES (50-V.VEA) [50-V.VEA], RECOVERED BY TB-90-L.HALL AT NO 19.",0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,3391,0,0
2023100107,2023-10-01,4,3,22,TB,NO,1,10,81,0,0,(3:22) 1-R.WHITE RIGHT GUARD TO NO 12 FOR 7 YARDS (53-Z.BAUN).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,3398,0,0
2023100107,2023-10-01,4,2,43,TB,NO,2,3,88,0,0,"(2:43) 1-R.WHITE LEFT GUARD TO NO 10 FOR 2 YARDS (97-M.ROACH, 99-K.SAUNDERS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OPP,0,,0,,0,3437,0,0
2023100107,2023-10-01,4,2,33,TB,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 02:33.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3447,0,0
2023100107,2023-10-01,4,2,33,TB,NO,3,1,90,0,0,(2:33) 1-R.WHITE RIGHT GUARD TO NO 10 FOR NO GAIN (97-M.ROACH; 20-P.WERNER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OPP,0,,0,,0,3447,0,0
2023100107,2023-10-01,4,2,27,TB,NO,0,0,100,1,0,TIMEOUT #3 BY NO AT 02:27.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3453,0,0
2023100107,2023-10-01,4,2,27,TB,NO,4,1,90,0,0,"(2:27) 4-C.MCLAUGHLIN 28 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,3453,0,0
2023100107,2023-10-01,4,2,24,NO,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3456,0,0
2023100107,2023-10-01,4,2,24,NO,TB,1,10,25,0,0,"(2:24) NEW QUARTERBACK FOR NEW ORLEANS IS 2-J.WINSTON. (SHOTGUN) 2-J.WINSTON PASS DEEP RIGHT INTENDED FOR 12-C.OLAVE INTERCEPTED BY 30-D.DELANEY [7-S.BARRETT] AT TB 42. 30-D.DELANEY RAN OB AT TB 46 FOR 4 YARDS. PENALTY ON NO-74-J.HURST, OFFENSIVE HOLDING, DECLINED.",0,2023,4,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,1,0,0,,25,OWN,0,NO,0,OFFENSIVE HOLDING,0,3456,0,0
2023100107,2023-10-01,4,2,14,TB,NO,1,10,46,0,0,"(2:14) 21-K.VAUGHN LEFT END TO TB 45 FOR -1 YARDS (90-B.BRESEE, 55-I.FOSKEY).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OWN,0,,0,,0,3466,0,0
2023100107,2023-10-01,4,2,0,TB,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023100107,2023-10-01,4,2,0,TB,NO,2,11,45,0,0,"(2:00) 21-K.VAUGHN RIGHT TACKLE TO TB 43 FOR -2 YARDS (24-J.ABRAM). PENALTY ON NO-90-B.BRESEE, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT TB 45 - NO PLAY.",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,45,OWN,1,NO,1,ILLEGAL USE OF HANDS,5,3480,0,0
2023100107,2023-10-01,4,1,56,TB,NO,1,10,100,0,0,(1:56) 6-B.MAYFIELD KNEELS TO TB 49 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3484,0,0
2023100107,2023-10-01,4,1,15,TB,NO,2,11,49,0,0,(1:15) 6-B.MAYFIELD KNEELS TO TB 48 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3525,0,0
2023100107,2023-10-01,4,0,34,TB,NO,3,12,48,0,0,(:34) 6-B.MAYFIELD KNEELS TO TB 47 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3566,0,0
2023100107,2023-10-01,4,0,0,TB,NO,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
