GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,ATL
2023100100,2023-10-01,4,8,30,ATL,JAX,2,4,41,1,0,(8:30) (SHOTGUN) 7-B.ROBINSON UP THE MIDDLE TO JAX 46 FOR 13 YARDS (42-A.WINGARD).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,4,3090,0,0
2023100100,2023-10-01,4,8,5,ATL,JAX,1,10,54,1,0,"(8:05) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 81-J.SMITH PUSHED OB AT JAX 13 FOR 33 YARDS (37-T.HERNDON; 31-DARI.WILLIAMS).",0,2023,33,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,4,3115,0,0
2023100100,2023-10-01,4,7,26,ATL,JAX,1,10,87,0,0,(7:26) 25-T.ALLGEIER LEFT TACKLE TO JAX 18 FOR -5 YARDS (23-F.OLUOKUN). JAX-41-J.ALLEN WAS INJURED DURING THE PLAY.,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,13,OPP,0,,0,,0,4,3154,0,0
2023100100,2023-10-01,4,6,51,ATL,JAX,2,15,82,0,0,(6:51) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 85-M.PRUITT (48-C.MUMA).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,4,3189,0,0
2023100100,2023-10-01,4,6,48,ATL,JAX,3,15,82,0,0,(6:48) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO JAX 6 FOR 12 YARDS (32-TY.CAMPBELL).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,4,3192,0,0
2023100100,2023-10-01,4,6,6,ATL,JAX,4,3,94,0,0,(6:06) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 5-D.LONDON (37-T.HERNDON) [44-T.WALKER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,4,3234,0,0
2023100100,2023-10-01,4,6,1,JAX,ATL,0,0,100,1,0,TIMEOUT AT 06:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3239,0,0
2023100100,2023-10-01,4,6,1,JAX,ATL,1,10,6,0,0,(6:01) 1-T.ETIENNE LEFT GUARD TO JAX 9 FOR 3 YARDS (97-G.JARRETT; 93-C.CAMPBELL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,6,OWN,0,,0,,0,4,3239,0,0
2023100100,2023-10-01,4,5,21,JAX,ATL,2,7,9,1,0,(5:21) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO JAX 18 FOR 9 YARDS (27-R.GRANT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,4,3279,0,0
2023100100,2023-10-01,4,4,38,JAX,ATL,1,10,18,0,0,"(4:38) 1-T.ETIENNE RIGHT GUARD TO JAX 19 FOR 1 YARD (97-G.JARRETT, 90-D.ONYEMATA).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OWN,0,,0,,0,4,3322,0,0
2023100100,2023-10-01,4,4,34,JAX,ATL,2,9,19,0,0,"(4:34) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 0-C.RIDLEY. PENALTY ON ATL-24-A.TERRELL, DEFENSIVE PASS INTERFERENCE, 40 YARDS, ENFORCED AT JAX 19 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,19,OWN,1,ATL,1,DEFENSIVE PASS INTERFERENCE,40,4,3326,0,0
2023100100,2023-10-01,4,4,34,JAX,ATL,0,0,100,1,0,TIMEOUT #1 BY ATL AT 04:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3326,0,0
2023100100,2023-10-01,4,4,27,JAX,ATL,1,10,59,0,0,(4:27) (SHOTGUN) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE LEFT TACKLE TO ATL 40 FOR 1 YARD (93-C.CAMPBELL; 48-B.DUPREE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OPP,0,,0,,0,4,3333,0,0
2023100100,2023-10-01,4,4,23,JAX,ATL,0,0,100,1,0,TIMEOUT #2 BY ATL AT 04:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3337,0,0
2023100100,2023-10-01,4,4,23,JAX,ATL,2,9,60,0,0,(4:23) (SHOTGUN) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE RIGHT END TO ATL 34 FOR 6 YARDS (21-M.HUGHES; 27-R.GRANT).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OPP,0,,0,,0,4,3337,0,0
2023100100,2023-10-01,4,3,41,JAX,ATL,3,3,66,1,0,(3:41) (SHOTGUN) 16-T.LAWRENCE RIGHT END TO ATL 27 FOR 7 YARDS (21-M.HUGHES).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OPP,0,,0,,0,4,3379,0,0
2023100100,2023-10-01,4,3,38,JAX,ATL,0,0,100,1,0,TIMEOUT #3 BY ATL AT 03:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3382,0,0
2023100100,2023-10-01,4,3,38,JAX,ATL,1,10,73,0,0,"(3:38) 1-T.ETIENNE UP THE MIDDLE TO ATL 25 FOR 2 YARDS (90-D.ONYEMATA, 48-B.DUPREE).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,4,3382,0,0
2023100100,2023-10-01,4,2,54,JAX,ATL,2,8,75,0,0,(2:54) 1-T.ETIENNE RIGHT GUARD TO ATL 22 FOR 3 YARDS (3-J.BATES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,4,3426,0,0
2023100100,2023-10-01,4,2,9,JAX,ATL,0,0,100,1,0,TIMEOUT #2 BY JAX AT 02:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3471,0,0
2023100100,2023-10-01,4,2,9,JAX,ATL,3,5,78,0,0,(2:09) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO ATL 20 FOR 2 YARDS (53-N.LANDMAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0,4,3471,0,0
2023100100,2023-10-01,4,2,0,JAX,ATL,4,3,80,0,0,"(2:00) 10-B.MCMANUS 38 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,4,3480,0,0
2023100100,2023-10-01,4,2,0,JAX,ATL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3480,0,0
2023100100,2023-10-01,4,1,56,ATL,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,3484,0,0
2023100100,2023-10-01,4,1,56,ATL,JAX,1,10,25,1,0,(1:56) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH PUSHED OB AT ATL 39 FOR 14 YARDS (2-R.JENKINS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,3484,0,0
2023100100,2023-10-01,4,1,50,ATL,JAX,1,10,39,1,0,"(1:50) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 81-J.SMITH TO JAX 47 FOR 14 YARDS (23-F.OLUOKUN).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,4,3490,0,0
2023100100,2023-10-01,4,1,33,ATL,JAX,1,10,53,0,0,"(1:33) (NO HUDDLE, SHOTGUN) 9-D.RIDDER SACKED AT ATL 45 FOR -8 YARDS (41-J.ALLEN). FUMBLES (41-J.ALLEN), RECOVERED BY JAX-90-A.BLACKSON AT ATL 44. 90-A.BLACKSON TO ATL 44 FOR NO GAIN (76-K.MCGARY).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,47,OPP,0,,0,,0,4,3507,0,0
2023100100,2023-10-01,4,1,28,JAX,ATL,1,10,56,0,0,(1:28) 16-T.LAWRENCE KNEELS TO ATL 46 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,4,3512,0,0
2023100100,2023-10-01,4,0,46,JAX,ATL,2,12,54,0,0,(:46) 16-T.LAWRENCE KNEELS TO ATL 47 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,4,3554,0,0
2023100100,2023-10-01,4,0,26,JAX,ATL,3,13,53,0,0,(:26) 16-T.LAWRENCE KNEELS TO ATL 48 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,4,3574,0,0
2023100100,2023-10-01,4,0,0,JAX,ATL,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3600,0,0
