GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,IND
2023100106,2023-10-01,2,12,52,IND,LA,0,0,100,1,0,TIMEOUT AT 12:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1028,0,0
2023100106,2023-10-01,2,12,14,IND,LA,2,3,32,0,0,"(12:14) (SHOTGUN) 21-Z.MOSS RIGHT END TO IND 26 FOR -6 YARDS (95-B.BROWN, 94-D.JOHNSON).",0,2023,-6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OWN,0,,0,,0,4,1066,0,0
2023100106,2023-10-01,2,11,31,IND,LA,3,9,26,0,0,(11:31) (SHOTGUN) 5-A.RICHARDSON PASS INCOMPLETE DEEP LEFT TO 11-M.PITTMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,4,1109,0,0
2023100106,2023-10-01,2,11,27,IND,LA,4,9,26,0,0,"(11:27) 8-R.SANCHEZ PUNTS 46 YARDS TO LAR 28, CENTER-46-L.RHODES. 81-A.TRAMMELL TO LAR 39 FOR 11 YARDS (46-L.RHODES). PENALTY ON LAR-6-T.TOMLINSON, UNNECESSARY ROUGHNESS, 14 YARDS, ENFORCED AT LAR 28.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,LAR,0,UNNECESSARY ROUGHNESS,14,4,1113,0,0
2023100106,2023-10-01,2,11,17,LA,IND,1,10,86,0,0,(11:17) 23-K.WILLIAMS LEFT TACKLE TO LAR 19 FOR 5 YARDS (96-T.BRYAN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,4,1123,0,0
2023100106,2023-10-01,2,11,17,IND,LA,0,0,100,1,0,TIMEOUT AT 11:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1123,0,0
2023100106,2023-10-01,2,10,38,LA,IND,2,5,81,0,0,"(10:38) (SHOTGUN) 23-K.WILLIAMS LEFT GUARD TO LAR 21 FOR 2 YARDS (54-D.ODEYINGBO). FUMBLES (54-D.ODEYINGBO), TOUCHED AT LAR 22, RECOVERED BY LAR-17-P.NACUA AT LAR 21.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT GUARD,19,OPP,0,,0,,0,4,1162,0,0
2023100106,2023-10-01,2,10,0,LA,IND,3,3,79,1,0,(10:00) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 5-T.ATWELL TO LAR 24 FOR 3 YARDS (29-J.BRENTS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,4,1200,0,0
2023100106,2023-10-01,2,10,0,LA,IND,0,0,100,1,0,TIMEOUT #1 BY LAR AT 10:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1200,0,0
2023100106,2023-10-01,2,9,21,LA,IND,1,10,76,0,0,(9:21) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 89-T.HIGBEE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,4,1239,0,0
2023100106,2023-10-01,2,9,17,LA,IND,2,10,76,1,0,(9:17) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 5-T.ATWELL TO LAR 35 FOR 11 YARDS (29-J.BRENTS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,4,1243,0,0
2023100106,2023-10-01,2,8,40,LA,IND,1,10,65,1,0,(8:40) 9-M.STAFFORD PASS DEEP LEFT TO 17-P.NACUA TO IND 33 FOR 32 YARDS (23-K.MOORE).,0,2023,32,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1280,0,0
2023100106,2023-10-01,2,7,56,LA,IND,1,10,67,0,0,(7:56) 23-K.WILLIAMS RIGHT GUARD TO IND 32 FOR 1 YARD (44-Z.FRANKLIN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0,4,1324,0,0
2023100106,2023-10-01,2,7,14,LA,IND,2,9,68,0,0,(7:14) (SHOTGUN) 23-K.WILLIAMS LEFT TACKLE TO IND 29 FOR 3 YARDS (44-Z.FRANKLIN; 54-D.ODEYINGBO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,4,1366,0,0
2023100106,2023-10-01,2,6,35,LA,IND,3,6,71,0,0,(6:35) (SHOTGUN) 9-M.STAFFORD SACKED AT IND 36 FOR -7 YARDS (SACK SPLIT BY 54-D.ODEYINGBO AND 44-Z.FRANKLIN).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,4,1405,0,0
2023100106,2023-10-01,2,5,53,LA,IND,4,13,64,0,0,"(5:53) 8-B.MAHER 54 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,4,1447,0,0
2023100106,2023-10-01,2,5,48,IND,LA,1,10,25,0,0,(5:48) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 27 FOR 2 YARDS (53-E.JONES; 99-A.DONALD).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,4,1452,0,0
2023100106,2023-10-01,2,5,48,IND,LA,0,0,100,1,0,TIMEOUT AT 05:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1452,0,0
2023100106,2023-10-01,2,5,48,IND,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1452,0,0
2023100106,2023-10-01,2,5,16,IND,LA,2,8,27,1,0,(5:16) (SHOTGUN) 5-A.RICHARDSON SCRAMBLES UP THE MIDDLE TO IND 36 FOR 9 YARDS (56-C.ROZEBOOM).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,4,1484,0,0
2023100106,2023-10-01,2,4,39,IND,LA,1,10,36,0,0,"(4:39) (SHOTGUN) 5-A.RICHARDSON FUMBLES (ABORTED) AT IND 31, AND RECOVERS AT IND 29. 5-A.RICHARDSON TO IND 27 FOR -2 YARDS (99-A.DONALD).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,36,OWN,0,,0,,0,4,1521,0,0
